,CDS_CODE,Year,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Function_Code,Function_Accounts Receivable                                                                                                                                                                                                                                       ,Function_Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,Function_Books and Other Reference Materials                                                                                                                                                                                                                       ,Function_Classified Instructional Salaries                                                                                                                                                                                                                         ,Function_Classified Support Salaries                                                                                                                                                                                                                               ,Function_Communications                                                                                                                                                                                                                                            ,Function_Insurance                                                                                                                                                                                                                                                 ,Function_Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,Function_Subagreements for Services                                                                                                                                                                                                                                ,Function_Transfers of Indirect Costs                                                                                                                                                                                                                               ,Function_Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,Function_Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,Amount_<500k,Amount_500k-1500k,Amount_1500k-3000k,Amount_3000k-10000k,Amount_>10000k,principal component 1,principal component 2,principal component 3,Cluster
941,41690,1314,36,808,9251,704,275,483490,35700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,-0.11842153012238371,0.55913621087419,1.6822170778105858,2
942,41690,1314,36,808,9251,704,275,483490,51450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0.4908843815119372,-0.6582740926449879,0.9315177644750098,0
943,41690,1314,36,808,9251,704,275,483490,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0.4183654826389098,-0.705596535987261,1.4640871994399798,0
944,41690,1415,36,716,9095,639,289,483490,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.25637440945244,-1.6301061031537918,-1.5413045787109212,0
945,41690,1415,36,716,9095,639,289,483490,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.23858550475805537,1.602716842145516,-0.6292878782992017,1
946,41690,1415,36,716,9095,639,289,483490,35700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,-0.17312888339402077,0.5456573295758924,1.6406059249867153,2
947,41690,1415,36,716,9095,639,289,483490,51450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0.4361770282402999,-0.671752973943286,0.8899066116511358,0
948,41690,1415,36,716,9095,639,289,483490,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0.538907536575776,-1.013660828491224,1.309837355221413,0
949,41690,1516,37,683,8941,597,0,621630,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.425929435997268,-2.229680647094359,-1.5854995744814493,0
950,41690,1516,37,683,8941,597,0,621630,18900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-0.21898109263087578,1.9197605144245553,-0.20451334964610232,1
951,41690,1516,37,683,8941,597,0,621630,45900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,-0.08800719040745826,0.16519821488889075,1.5944005244884303,2
952,41690,1516,37,683,8941,597,0,621630,66150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.643621924313685,-1.0353701140817175,0.4837171043269375,0
953,41690,1516,37,683,8941,597,0,621630,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0.49017274929337534,-1.2069545350944306,1.3772562347770407,0
954,42692,1213,37,117,5087,117,21,554080,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,-0.17309249483225983,1.7001237199963513,-2.300165458555732,1
955,42692,1314,36,147,5108,144,68,484820,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,-0.26837922942753295,1.79359659001106,-2.3313804199801806,1
956,42692,1415,34,146,5236,145,24,484820,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-0.6236781958118851,-1.8149683849481033,0.18091194693676432,0
957,42692,1415,34,146,5236,145,24,484820,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,-0.3676667937598564,1.8030543001885777,-2.3584845139865025,1
958,42692,1516,30,150,5160,144,39,415560,24600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-1.391426558720424,0.81297263988486,1.4068549215379185,2
959,42692,1516,30,150,5160,144,39,415560,25200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-0.9570966379711615,0.12430568356921888,0.5866613042978337,2
960,42692,1516,30,150,5160,144,39,415560,12600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,-0.6394746832023552,1.9023091683493054,-2.3977963843286023,1
961,42692,1516,30,150,5160,144,39,415560,35400,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,-0.8210215104985489,-0.38182045169305695,0.3089488425273917,2
962,42692,1516,30,150,5160,144,39,415560,48660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,-0.2774042628031988,-1.0628478703136732,-2.3297685619659263,0
963,42692,1516,30,150,5160,144,39,415560,42660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,-0.9624350182178306,-0.7467959900540797,1.1422203344993216,2
964,42693,1213,34,1913,7633,1619,413,554480,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1.612392859967009,-1.4877701487773105,0.7539170089219711,0
965,42693,1213,34,1913,7633,1619,413,554480,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.7952973512551735,2.3199744324203837,-1.7872201682899627,1
966,42693,1314,37,1985,7720,1659,420,623790,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,2.504979419209938,-2.273560877663908,0.2943849350636211,0
967,42693,1314,37,1985,7720,1659,420,623790,18900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.133869197328207,2.2610800236923776,-1.776042001436019,1
968,42693,1415,37,1876,7782,1667,431,623790,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,2.4869172971178184,-2.27659571545089,0.263053332722404,0
969,42693,1415,37,1876,7782,1667,431,623790,18900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.115807075236087,2.258045185905395,-1.8073736037772363,1
970,42693,1516,37,2014,7900,1830,441,623790,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2.740188736075355,-2.0890139533804972,-0.08296338060623565,3
971,42693,1516,37,2014,7900,1830,441,623790,36900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,2.0838270919413238,0.5216993858453864,1.5413684373223637,3
972,42693,1516,37,2014,7900,1830,441,623790,37800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.4367844868532194,0.8233775174513758,-0.2957817736912947,3
