,CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Function_Code,Function,Amount
1233,7617880000000,Pittsburg Unified,2,28,132,58,32,61788,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,9703159.96
1234,7617880000000,Pittsburg Unified,2,28,132,58,32,61788,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1900226.0
1235,7617880000000,Pittsburg Unified,3,10,69,22,6,61788,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1471759.9999999998
1236,7617880000000,Pittsburg Unified,3,10,69,22,6,61788,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,469298.66
1237,7617880000000,Pittsburg Unified,3,10,69,22,6,61788,5900,Communications                                                                                                                                                                                                                                            ,17096.0
1238,7617880000000,Pittsburg Unified,3,10,69,22,6,61788,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,269281.32
1239,7617880000000,Pittsburg Unified,3,10,69,22,6,61788,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,9703159.96
1240,7617880000000,Pittsburg Unified,3,10,69,22,6,61788,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1900226.0
1241,7617880000000,Pittsburg Unified,4,55,291,110,68,61788,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1471759.9999999998
1242,7617880000000,Pittsburg Unified,4,55,291,110,68,61788,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,469298.66
1243,7617880000000,Pittsburg Unified,4,55,291,110,68,61788,5900,Communications                                                                                                                                                                                                                                            ,17096.0
1244,7617880000000,Pittsburg Unified,4,55,291,110,68,61788,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,269281.32
1245,7617880000000,Pittsburg Unified,4,55,291,110,68,61788,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,9703159.96
1246,7617880000000,Pittsburg Unified,4,55,291,110,68,61788,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1900226.0
1247,7617880000000,Pittsburg Unified,5,395,2914,820,238,61788,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1471759.9999999998
1248,7617880000000,Pittsburg Unified,5,395,2914,820,238,61788,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,469298.66
1249,7617880000000,Pittsburg Unified,5,395,2914,820,238,61788,5900,Communications                                                                                                                                                                                                                                            ,17096.0
1250,7617880000000,Pittsburg Unified,5,395,2914,820,238,61788,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,269281.32
1251,7617880000000,Pittsburg Unified,5,395,2914,820,238,61788,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,9703159.96
1252,7617880000000,Pittsburg Unified,5,395,2914,820,238,61788,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1900226.0
1253,7617880000000,Pittsburg Unified,6,134,979,284,60,61788,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1471759.9999999998
1254,7617880000000,Pittsburg Unified,6,134,979,284,60,61788,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,469298.66
1255,7617880000000,Pittsburg Unified,6,134,979,284,60,61788,5900,Communications                                                                                                                                                                                                                                            ,17096.0
1256,7617880000000,Pittsburg Unified,6,134,979,284,60,61788,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,269281.32
1257,7617880000000,Pittsburg Unified,6,134,979,284,60,61788,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,9703159.96
1258,7617880000000,Pittsburg Unified,6,134,979,284,60,61788,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1900226.0
1259,7617880000000,Pittsburg Unified,7,39,258,68,12,61788,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1471759.9999999998
1260,7617880000000,Pittsburg Unified,7,39,258,68,12,61788,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,469298.66
1261,7617880000000,Pittsburg Unified,7,39,258,68,12,61788,5900,Communications                                                                                                                                                                                                                                            ,17096.0
1262,7617880000000,Pittsburg Unified,7,39,258,68,12,61788,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,269281.32
1263,7617880000000,Pittsburg Unified,7,39,258,68,12,61788,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,9703159.96
1264,7617880000000,Pittsburg Unified,7,39,258,68,12,61788,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1900226.0
1265,7617880000000,Pittsburg Unified,9,13,141,30,10,61788,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1471759.9999999998
1266,7617880000000,Pittsburg Unified,9,13,141,30,10,61788,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,469298.66
1267,7617880000000,Pittsburg Unified,9,13,141,30,10,61788,5900,Communications                                                                                                                                                                                                                                            ,17096.0
1268,7617880000000,Pittsburg Unified,9,13,141,30,10,61788,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,269281.32
1269,7617880000000,Pittsburg Unified,9,13,141,30,10,61788,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,9703159.96
1270,7617880000000,Pittsburg Unified,9,13,141,30,10,61788,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1900226.0
1271,7617960000000,West Contra Costa Unified,0,1,13,4,0,61796,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7848404.340000004
1272,7617960000000,West Contra Costa Unified,0,1,13,4,0,61796,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,4365932.819999998
1273,7617960000000,West Contra Costa Unified,0,1,13,4,0,61796,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1236233.0599999998
1274,7617960000000,West Contra Costa Unified,0,1,13,4,0,61796,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,1861812.89
1275,7617960000000,West Contra Costa Unified,0,1,13,4,0,61796,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,626576.9500000001
1276,7617960000000,West Contra Costa Unified,0,1,13,4,0,61796,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,12916181.929999994
1277,7617960000000,West Contra Costa Unified,0,1,13,4,0,61796,9200,Accounts Receivable                                                                                                                                                                                                                                       ,321263.29
1278,7617960000000,West Contra Costa Unified,1,2,12,4,4,61796,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7848404.340000004
1279,7617960000000,West Contra Costa Unified,1,2,12,4,4,61796,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,4365932.819999998
1280,7617960000000,West Contra Costa Unified,1,2,12,4,4,61796,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1236233.0599999998
1281,7617960000000,West Contra Costa Unified,1,2,12,4,4,61796,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,1861812.89
1282,7617960000000,West Contra Costa Unified,1,2,12,4,4,61796,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,626576.9500000001
1283,7617960000000,West Contra Costa Unified,1,2,12,4,4,61796,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,12916181.929999994
1284,7617960000000,West Contra Costa Unified,1,2,12,4,4,61796,9200,Accounts Receivable                                                                                                                                                                                                                                       ,321263.29
1285,7617960000000,West Contra Costa Unified,2,247,1006,468,290,61796,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7848404.340000004
1286,7617960000000,West Contra Costa Unified,2,247,1006,468,290,61796,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,4365932.819999998
1287,7617960000000,West Contra Costa Unified,2,247,1006,468,290,61796,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1236233.0599999998
1288,7617960000000,West Contra Costa Unified,2,247,1006,468,290,61796,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,1861812.89
1289,7617960000000,West Contra Costa Unified,2,247,1006,468,290,61796,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,626576.9500000001
1290,7617960000000,West Contra Costa Unified,2,247,1006,468,290,61796,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,12916181.929999994
1291,7617960000000,West Contra Costa Unified,2,247,1006,468,290,61796,9200,Accounts Receivable                                                                                                                                                                                                                                       ,321263.29
1292,7617960000000,West Contra Costa Unified,3,11,65,22,12,61796,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7848404.340000004
1293,7617960000000,West Contra Costa Unified,3,11,65,22,12,61796,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,4365932.819999998
1294,7617960000000,West Contra Costa Unified,3,11,65,22,12,61796,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1236233.0599999998
1295,7617960000000,West Contra Costa Unified,3,11,65,22,12,61796,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,1861812.89
1296,7617960000000,West Contra Costa Unified,3,11,65,22,12,61796,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,626576.9500000001
1297,7617960000000,West Contra Costa Unified,3,11,65,22,12,61796,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,12916181.929999994
1298,7617960000000,West Contra Costa Unified,3,11,65,22,12,61796,9200,Accounts Receivable                                                                                                                                                                                                                                       ,321263.29
1299,7617960000000,West Contra Costa Unified,4,141,618,274,156,61796,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7848404.340000004
1300,7617960000000,West Contra Costa Unified,4,141,618,274,156,61796,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,4365932.819999998
1301,7617960000000,West Contra Costa Unified,4,141,618,274,156,61796,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1236233.0599999998
1302,7617960000000,West Contra Costa Unified,4,141,618,274,156,61796,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,1861812.89
1303,7617960000000,West Contra Costa Unified,4,141,618,274,156,61796,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,626576.9500000001
1304,7617960000000,West Contra Costa Unified,4,141,618,274,156,61796,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,12916181.929999994
1305,7617960000000,West Contra Costa Unified,4,141,618,274,156,61796,9200,Accounts Receivable                                                                                                                                                                                                                                       ,321263.29
1306,7617960000000,West Contra Costa Unified,5,1143,5853,1902,796,61796,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7848404.340000004
1307,7617960000000,West Contra Costa Unified,5,1143,5853,1902,796,61796,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,4365932.819999998
1308,7617960000000,West Contra Costa Unified,5,1143,5853,1902,796,61796,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1236233.0599999998
1309,7617960000000,West Contra Costa Unified,5,1143,5853,1902,796,61796,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,1861812.89
1310,7617960000000,West Contra Costa Unified,5,1143,5853,1902,796,61796,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,626576.9500000001
1311,7617960000000,West Contra Costa Unified,5,1143,5853,1902,796,61796,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,12916181.929999994
1312,7617960000000,West Contra Costa Unified,5,1143,5853,1902,796,61796,9200,Accounts Receivable                                                                                                                                                                                                                                       ,321263.29
1313,7617960000000,West Contra Costa Unified,6,432,2033,680,200,61796,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7848404.340000004
1314,7617960000000,West Contra Costa Unified,6,432,2033,680,200,61796,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,4365932.819999998
1315,7617960000000,West Contra Costa Unified,6,432,2033,680,200,61796,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1236233.0599999998
1316,7617960000000,West Contra Costa Unified,6,432,2033,680,200,61796,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,1861812.89
1317,7617960000000,West Contra Costa Unified,6,432,2033,680,200,61796,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,626576.9500000001
1318,7617960000000,West Contra Costa Unified,6,432,2033,680,200,61796,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,12916181.929999994
1319,7617960000000,West Contra Costa Unified,6,432,2033,680,200,61796,9200,Accounts Receivable                                                                                                                                                                                                                                       ,321263.29
1320,7617960000000,West Contra Costa Unified,7,161,795,272,144,61796,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7848404.340000004
1321,7617960000000,West Contra Costa Unified,7,161,795,272,144,61796,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,4365932.819999998
1322,7617960000000,West Contra Costa Unified,7,161,795,272,144,61796,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1236233.0599999998
1323,7617960000000,West Contra Costa Unified,7,161,795,272,144,61796,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,1861812.89
1324,7617960000000,West Contra Costa Unified,7,161,795,272,144,61796,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,626576.9500000001
1325,7617960000000,West Contra Costa Unified,7,161,795,272,144,61796,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,12916181.929999994
1326,7617960000000,West Contra Costa Unified,7,161,795,272,144,61796,9200,Accounts Receivable                                                                                                                                                                                                                                       ,321263.29
1327,7617960000000,West Contra Costa Unified,9,32,121,60,20,61796,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7848404.340000004
1328,7617960000000,West Contra Costa Unified,9,32,121,60,20,61796,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,4365932.819999998
1329,7617960000000,West Contra Costa Unified,9,32,121,60,20,61796,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1236233.0599999998
1330,7617960000000,West Contra Costa Unified,9,32,121,60,20,61796,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,1861812.89
1331,7617960000000,West Contra Costa Unified,9,32,121,60,20,61796,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,626576.9500000001
1332,7617960000000,West Contra Costa Unified,9,32,121,60,20,61796,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,12916181.929999994
1333,7617960000000,West Contra Costa Unified,9,32,121,60,20,61796,9200,Accounts Receivable                                                                                                                                                                                                                                       ,321263.29
1334,7618040000000,San Ramon Valley Unified,1,1,33,2,2,61804,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,181.19000000000003
1335,7618040000000,San Ramon Valley Unified,1,1,33,2,2,61804,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,1700638.1800000004
1336,7618040000000,San Ramon Valley Unified,1,1,33,2,2,61804,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,4167629.9499999993
1337,7618040000000,San Ramon Valley Unified,1,1,33,2,2,61804,5900,Communications                                                                                                                                                                                                                                            ,1469528.22
1338,7618040000000,San Ramon Valley Unified,1,1,33,2,2,61804,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,615406.3400000001
1339,7618040000000,San Ramon Valley Unified,1,1,33,2,2,61804,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,19288156.67
1340,7618040000000,San Ramon Valley Unified,1,1,33,2,2,61804,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1625995.06
1341,7618040000000,San Ramon Valley Unified,2,651,7107,1290,1084,61804,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,181.19000000000003
1342,7618040000000,San Ramon Valley Unified,2,651,7107,1290,1084,61804,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,1700638.1800000004
1343,7618040000000,San Ramon Valley Unified,2,651,7107,1290,1084,61804,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,4167629.9499999993
1344,7618040000000,San Ramon Valley Unified,2,651,7107,1290,1084,61804,5900,Communications                                                                                                                                                                                                                                            ,1469528.22
1345,7618040000000,San Ramon Valley Unified,2,651,7107,1290,1084,61804,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,615406.3400000001
1346,7618040000000,San Ramon Valley Unified,2,651,7107,1290,1084,61804,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,19288156.67
1347,7618040000000,San Ramon Valley Unified,2,651,7107,1290,1084,61804,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1625995.06
1348,7618040000000,San Ramon Valley Unified,3,7,25,14,6,61804,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,181.19000000000003
1349,7618040000000,San Ramon Valley Unified,3,7,25,14,6,61804,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,1700638.1800000004
1350,7618040000000,San Ramon Valley Unified,3,7,25,14,6,61804,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,4167629.9499999993
1351,7618040000000,San Ramon Valley Unified,3,7,25,14,6,61804,5900,Communications                                                                                                                                                                                                                                            ,1469528.22
1352,7618040000000,San Ramon Valley Unified,3,7,25,14,6,61804,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,615406.3400000001
1353,7618040000000,San Ramon Valley Unified,3,7,25,14,6,61804,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,19288156.67
1354,7618040000000,San Ramon Valley Unified,3,7,25,14,6,61804,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1625995.06
1355,7618040000000,San Ramon Valley Unified,4,78,739,152,124,61804,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,181.19000000000003
1356,7618040000000,San Ramon Valley Unified,4,78,739,152,124,61804,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,1700638.1800000004
1357,7618040000000,San Ramon Valley Unified,4,78,739,152,124,61804,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,4167629.9499999993
1358,7618040000000,San Ramon Valley Unified,4,78,739,152,124,61804,5900,Communications                                                                                                                                                                                                                                            ,1469528.22
1359,7618040000000,San Ramon Valley Unified,4,78,739,152,124,61804,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,615406.3400000001
1360,7618040000000,San Ramon Valley Unified,4,78,739,152,124,61804,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,19288156.67
1361,7618040000000,San Ramon Valley Unified,4,78,739,152,124,61804,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1625995.06
1362,7618040000000,San Ramon Valley Unified,5,213,1255,424,252,61804,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,181.19000000000003
1363,7618040000000,San Ramon Valley Unified,5,213,1255,424,252,61804,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,1700638.1800000004
1364,7618040000000,San Ramon Valley Unified,5,213,1255,424,252,61804,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,4167629.9499999993
1365,7618040000000,San Ramon Valley Unified,5,213,1255,424,252,61804,5900,Communications                                                                                                                                                                                                                                            ,1469528.22
1366,7618040000000,San Ramon Valley Unified,5,213,1255,424,252,61804,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,615406.3400000001
1367,7618040000000,San Ramon Valley Unified,5,213,1255,424,252,61804,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,19288156.67
