,CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Function_Code,Function,Amount
884,5615640000000,Calaveras Unified,6,4,14,10,0,61564,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,11805.24
885,5615640000000,Calaveras Unified,6,4,14,10,0,61564,9200,Accounts Receivable                                                                                                                                                                                                                                       ,218211.78
886,5615640000000,Calaveras Unified,7,206,850,420,94,61564,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,298428.59
887,5615640000000,Calaveras Unified,7,206,850,420,94,61564,5100,Subagreements for Services                                                                                                                                                                                                                                ,163.64
888,5615640000000,Calaveras Unified,7,206,850,420,94,61564,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,11805.24
889,5615640000000,Calaveras Unified,7,206,850,420,94,61564,9200,Accounts Receivable                                                                                                                                                                                                                                       ,218211.78
890,5615640000000,Calaveras Unified,9,7,22,14,2,61564,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,298428.59
891,5615640000000,Calaveras Unified,9,7,22,14,2,61564,5100,Subagreements for Services                                                                                                                                                                                                                                ,163.64
892,5615640000000,Calaveras Unified,9,7,22,14,2,61564,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,11805.24
893,5615640000000,Calaveras Unified,9,7,22,14,2,61564,9200,Accounts Receivable                                                                                                                                                                                                                                       ,218211.78
894,6615980000000,Colusa Unified,1,5,19,4,2,61598,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,14128.219999999998
895,6615980000000,Colusa Unified,1,5,19,4,2,61598,9200,Accounts Receivable                                                                                                                                                                                                                                       ,502689.0
896,6615980000000,Colusa Unified,2,1,4,2,2,61598,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,14128.219999999998
897,6615980000000,Colusa Unified,2,1,4,2,2,61598,9200,Accounts Receivable                                                                                                                                                                                                                                       ,502689.0
898,6615980000000,Colusa Unified,5,75,277,120,28,61598,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,14128.219999999998
899,6615980000000,Colusa Unified,5,75,277,120,28,61598,9200,Accounts Receivable                                                                                                                                                                                                                                       ,502689.0
900,6615980000000,Colusa Unified,7,26,160,54,30,61598,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,14128.219999999998
901,6615980000000,Colusa Unified,7,26,160,54,30,61598,9200,Accounts Receivable                                                                                                                                                                                                                                       ,502689.0
902,6616060000000,Maxwell Unified,5,14,49,26,8,61606,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,51984.44
903,6616060000000,Maxwell Unified,5,14,49,26,8,61606,9200,Accounts Receivable                                                                                                                                                                                                                                       ,136371.99
904,6616060000000,Maxwell Unified,7,9,49,18,2,61606,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,51984.44
905,6616060000000,Maxwell Unified,7,9,49,18,2,61606,9200,Accounts Receivable                                                                                                                                                                                                                                       ,136371.99
906,6616060000000,Maxwell Unified,9,1,2,2,0,61606,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,51984.44
907,6616060000000,Maxwell Unified,9,1,2,2,0,61606,9200,Accounts Receivable                                                                                                                                                                                                                                       ,136371.99
908,6616140000000,Pierce Joint Unified,3,1,2,1,0,61614,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,45193.0
909,6616140000000,Pierce Joint Unified,3,1,2,1,0,61614,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,168307.65999999995
910,6616140000000,Pierce Joint Unified,3,1,2,1,0,61614,9200,Accounts Receivable                                                                                                                                                                                                                                       ,470885.0
911,6616140000000,Pierce Joint Unified,4,1,2,2,0,61614,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,45193.0
912,6616140000000,Pierce Joint Unified,4,1,2,2,0,61614,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,168307.65999999995
913,6616140000000,Pierce Joint Unified,4,1,2,2,0,61614,9200,Accounts Receivable                                                                                                                                                                                                                                       ,470885.0
914,6616140000000,Pierce Joint Unified,5,61,321,114,30,61614,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,45193.0
915,6616140000000,Pierce Joint Unified,5,61,321,114,30,61614,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,168307.65999999995
916,6616140000000,Pierce Joint Unified,5,61,321,114,30,61614,9200,Accounts Receivable                                                                                                                                                                                                                                       ,470885.0
917,6616140000000,Pierce Joint Unified,7,24,103,48,12,61614,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,45193.0
918,6616140000000,Pierce Joint Unified,7,24,103,48,12,61614,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,168307.65999999995
919,6616140000000,Pierce Joint Unified,7,24,103,48,12,61614,9200,Accounts Receivable                                                                                                                                                                                                                                       ,470885.0
920,6616220000000,Williams Unified,2,4,15,8,4,61622,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,104652.08
921,6616220000000,Williams Unified,2,4,15,8,4,61622,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,84471.29
922,6616220000000,Williams Unified,2,4,15,8,4,61622,9200,Accounts Receivable                                                                                                                                                                                                                                       ,513565.59
923,6616220000000,Williams Unified,5,84,810,160,38,61622,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,104652.08
924,6616220000000,Williams Unified,5,84,810,160,38,61622,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,84471.29
925,6616220000000,Williams Unified,5,84,810,160,38,61622,9200,Accounts Receivable                                                                                                                                                                                                                                       ,513565.59
926,6616220000000,Williams Unified,7,13,59,26,8,61622,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,104652.08
927,6616220000000,Williams Unified,7,13,59,26,8,61622,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,84471.29
928,6616220000000,Williams Unified,7,13,59,26,8,61622,9200,Accounts Receivable                                                                                                                                                                                                                                       ,513565.59
929,7100740000000,Contra Costa County Office of Education,0,2,33,4,4,10074,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,10199267.85
930,7100740000000,Contra Costa County Office of Education,0,2,33,4,4,10074,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,579525.49
931,7100740000000,Contra Costa County Office of Education,0,2,33,4,4,10074,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,7825.68
932,7100740000000,Contra Costa County Office of Education,0,2,33,4,4,10074,9200,Accounts Receivable                                                                                                                                                                                                                                       ,74655.0
933,7100740000000,Contra Costa County Office of Education,1,3,16,2,2,10074,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,10199267.85
934,7100740000000,Contra Costa County Office of Education,1,3,16,2,2,10074,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,579525.49
935,7100740000000,Contra Costa County Office of Education,1,3,16,2,2,10074,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,7825.68
936,7100740000000,Contra Costa County Office of Education,1,3,16,2,2,10074,9200,Accounts Receivable                                                                                                                                                                                                                                       ,74655.0
937,7100740000000,Contra Costa County Office of Education,2,28,171,50,42,10074,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,10199267.85
938,7100740000000,Contra Costa County Office of Education,2,28,171,50,42,10074,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,579525.49
939,7100740000000,Contra Costa County Office of Education,2,28,171,50,42,10074,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,7825.68
940,7100740000000,Contra Costa County Office of Education,2,28,171,50,42,10074,9200,Accounts Receivable                                                                                                                                                                                                                                       ,74655.0
941,7100740000000,Contra Costa County Office of Education,3,6,28,12,2,10074,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,10199267.85
942,7100740000000,Contra Costa County Office of Education,3,6,28,12,2,10074,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,579525.49
943,7100740000000,Contra Costa County Office of Education,3,6,28,12,2,10074,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,7825.68
944,7100740000000,Contra Costa County Office of Education,3,6,28,12,2,10074,9200,Accounts Receivable                                                                                                                                                                                                                                       ,74655.0
945,7100740000000,Contra Costa County Office of Education,4,22,127,38,26,10074,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,10199267.85
946,7100740000000,Contra Costa County Office of Education,4,22,127,38,26,10074,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,579525.49
947,7100740000000,Contra Costa County Office of Education,4,22,127,38,26,10074,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,7825.68
948,7100740000000,Contra Costa County Office of Education,4,22,127,38,26,10074,9200,Accounts Receivable                                                                                                                                                                                                                                       ,74655.0
949,7100740000000,Contra Costa County Office of Education,5,171,1560,286,148,10074,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,10199267.85
950,7100740000000,Contra Costa County Office of Education,5,171,1560,286,148,10074,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,579525.49
951,7100740000000,Contra Costa County Office of Education,5,171,1560,286,148,10074,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,7825.68
952,7100740000000,Contra Costa County Office of Education,5,171,1560,286,148,10074,9200,Accounts Receivable                                                                                                                                                                                                                                       ,74655.0
953,7100740000000,Contra Costa County Office of Education,6,81,373,112,32,10074,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,10199267.85
954,7100740000000,Contra Costa County Office of Education,6,81,373,112,32,10074,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,579525.49
955,7100740000000,Contra Costa County Office of Education,6,81,373,112,32,10074,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,7825.68
956,7100740000000,Contra Costa County Office of Education,6,81,373,112,32,10074,9200,Accounts Receivable                                                                                                                                                                                                                                       ,74655.0
957,7100740000000,Contra Costa County Office of Education,7,295,1251,534,306,10074,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,10199267.85
958,7100740000000,Contra Costa County Office of Education,7,295,1251,534,306,10074,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,579525.49
959,7100740000000,Contra Costa County Office of Education,7,295,1251,534,306,10074,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,7825.68
960,7100740000000,Contra Costa County Office of Education,7,295,1251,534,306,10074,9200,Accounts Receivable                                                                                                                                                                                                                                       ,74655.0
961,7100740000000,Contra Costa County Office of Education,9,11,137,24,6,10074,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,10199267.85
962,7100740000000,Contra Costa County Office of Education,9,11,137,24,6,10074,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,579525.49
963,7100740000000,Contra Costa County Office of Education,9,11,137,24,6,10074,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,7825.68
964,7100740000000,Contra Costa County Office of Education,9,11,137,24,6,10074,9200,Accounts Receivable                                                                                                                                                                                                                                       ,74655.0
965,7616300000000,Acalanes Union High,0,5,42,8,8,61630,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,153616.27
966,7616300000000,Acalanes Union High,0,5,42,8,8,61630,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1007141.11
967,7616300000000,Acalanes Union High,0,5,42,8,8,61630,5100,Subagreements for Services                                                                                                                                                                                                                                ,335298.3
968,7616300000000,Acalanes Union High,0,5,42,8,8,61630,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,53185.6
969,7616300000000,Acalanes Union High,0,5,42,8,8,61630,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4967677.779999998
970,7616300000000,Acalanes Union High,1,2,9,4,2,61630,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,153616.27
971,7616300000000,Acalanes Union High,1,2,9,4,2,61630,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1007141.11
972,7616300000000,Acalanes Union High,1,2,9,4,2,61630,5100,Subagreements for Services                                                                                                                                                                                                                                ,335298.3
973,7616300000000,Acalanes Union High,1,2,9,4,2,61630,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,53185.6
974,7616300000000,Acalanes Union High,1,2,9,4,2,61630,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4967677.779999998
975,7616300000000,Acalanes Union High,2,175,688,342,272,61630,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,153616.27
976,7616300000000,Acalanes Union High,2,175,688,342,272,61630,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1007141.11
977,7616300000000,Acalanes Union High,2,175,688,342,272,61630,5100,Subagreements for Services                                                                                                                                                                                                                                ,335298.3
978,7616300000000,Acalanes Union High,2,175,688,342,272,61630,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,53185.6
979,7616300000000,Acalanes Union High,2,175,688,342,272,61630,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4967677.779999998
980,7616300000000,Acalanes Union High,3,2,17,4,4,61630,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,153616.27
981,7616300000000,Acalanes Union High,3,2,17,4,4,61630,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1007141.11
982,7616300000000,Acalanes Union High,3,2,17,4,4,61630,5100,Subagreements for Services                                                                                                                                                                                                                                ,335298.3
983,7616300000000,Acalanes Union High,3,2,17,4,4,61630,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,53185.6
984,7616300000000,Acalanes Union High,3,2,17,4,4,61630,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4967677.779999998
985,7616300000000,Acalanes Union High,4,22,106,44,30,61630,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,153616.27
986,7616300000000,Acalanes Union High,4,22,106,44,30,61630,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1007141.11
987,7616300000000,Acalanes Union High,4,22,106,44,30,61630,5100,Subagreements for Services                                                                                                                                                                                                                                ,335298.3
988,7616300000000,Acalanes Union High,4,22,106,44,30,61630,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,53185.6
989,7616300000000,Acalanes Union High,4,22,106,44,30,61630,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4967677.779999998
990,7616300000000,Acalanes Union High,5,121,461,230,142,61630,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,153616.27
991,7616300000000,Acalanes Union High,5,121,461,230,142,61630,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1007141.11
992,7616300000000,Acalanes Union High,5,121,461,230,142,61630,5100,Subagreements for Services                                                                                                                                                                                                                                ,335298.3
993,7616300000000,Acalanes Union High,5,121,461,230,142,61630,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,53185.6
994,7616300000000,Acalanes Union High,5,121,461,230,142,61630,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4967677.779999998
995,7616300000000,Acalanes Union High,6,15,81,28,16,61630,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,153616.27
996,7616300000000,Acalanes Union High,6,15,81,28,16,61630,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1007141.11
997,7616300000000,Acalanes Union High,6,15,81,28,16,61630,5100,Subagreements for Services                                                                                                                                                                                                                                ,335298.3
998,7616300000000,Acalanes Union High,6,15,81,28,16,61630,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,53185.6
999,7616300000000,Acalanes Union High,6,15,81,28,16,61630,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4967677.779999998
1000,7616300000000,Acalanes Union High,7,839,3664,1626,1232,61630,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,153616.27
1001,7616300000000,Acalanes Union High,7,839,3664,1626,1232,61630,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1007141.11
1002,7616300000000,Acalanes Union High,7,839,3664,1626,1232,61630,5100,Subagreements for Services                                                                                                                                                                                                                                ,335298.3
1003,7616300000000,Acalanes Union High,7,839,3664,1626,1232,61630,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,53185.6
1004,7616300000000,Acalanes Union High,7,839,3664,1626,1232,61630,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4967677.779999998
1005,7616300000000,Acalanes Union High,9,70,334,142,112,61630,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,153616.27
1006,7616300000000,Acalanes Union High,9,70,334,142,112,61630,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1007141.11
1007,7616300000000,Acalanes Union High,9,70,334,142,112,61630,5100,Subagreements for Services                                                                                                                                                                                                                                ,335298.3
1008,7616300000000,Acalanes Union High,9,70,334,142,112,61630,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,53185.6
1009,7616300000000,Acalanes Union High,9,70,334,142,112,61630,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4967677.779999998
1010,7616480000000,Antioch Unified,0,0,1,4,0,61648,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3361844.84
1011,7616480000000,Antioch Unified,0,0,1,4,0,61648,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,12088.28
1012,7616480000000,Antioch Unified,0,0,1,4,0,61648,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,417599.25
1013,7616480000000,Antioch Unified,0,0,1,4,0,61648,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,102462.54
1014,7616480000000,Antioch Unified,0,0,1,4,0,61648,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,12988826.190000007
1015,7616480000000,Antioch Unified,0,0,1,4,0,61648,9200,Accounts Receivable                                                                                                                                                                                                                                       ,48238.0
1016,7616480000000,Antioch Unified,1,15,71,34,6,61648,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3361844.84
1017,7616480000000,Antioch Unified,1,15,71,34,6,61648,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,12088.28
1018,7616480000000,Antioch Unified,1,15,71,34,6,61648,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,417599.25
1019,7616480000000,Antioch Unified,1,15,71,34,6,61648,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,102462.54
1020,7616480000000,Antioch Unified,1,15,71,34,6,61648,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,12988826.190000007
