CDS_CODE,ETHNIC,ENR_TOTAL,GRADS,UC_GRADS
19645300000000,9,5,1,0
19645400000000,1,17,4,0
19645400000000,2,234,17,15
19645400000000,3,21,1,1
19645400000000,4,52,11,10
19645400000000,5,268,10,3
19645400000000,6,147,17,8
19645400000000,7,2308,238,165
19645400000000,9,427,34,23
19645700000000,1,46,5,1
19645700000000,2,3102,286,233
19645700000000,3,26,5,5
19645700000000,4,1682,156,89
19645700000000,5,6041,440,138
19645700000000,6,337,21,8
19645700000000,7,14391,1141,564
19645700000000,9,543,13,3
19645800000000,0,47,2,0
19645800000000,1,38,4,2
19645800000000,2,604,41,25
19645800000000,3,19,3,0
19645800000000,4,212,21,17
19645800000000,5,3816,300,88
19645800000000,6,208,19,5
19645800000000,7,4517,405,159
19645800000000,9,322,26,13
19645900000000,2,178,9,9
19645900000000,3,121,1,1
19645900000000,4,144,5,4
19645900000000,5,6255,80,56
19645900000000,6,1843,10,6
19645900000000,7,191,2,2
19645900000000,9,39,2,2
19646300000000,0,35,2,1
19646300000000,1,94,1,0
19646300000000,2,42,2,2
19646300000000,3,58,3,0
19646300000000,4,40,3,1
19646300000000,5,7717,420,132
19646300000000,6,5448,265,73
19646300000000,9,52,1,0
19646600000000,1,9,2,0
19646600000000,2,1068,80,70
19646600000000,5,468,42,22
19646600000000,7,2141,208,161
19646600000000,9,285,22,21
19646800000000,1,78,4,0
19646800000000,2,768,59,40
19646800000000,3,15,3,1
19646800000000,4,96,8,6
19646800000000,5,1113,71,34
19646800000000,6,258,19,12
19646800000000,7,8593,750,472
19646800000000,9,330,15,12
19646900000000,0,92,2,2
19646900000000,2,305,10,10
19646900000000,3,56,1,1
19646900000000,5,4736,75,75
19646900000000,6,620,10,10
19646900000000,7,297,6,6
19647100000000,0,218,1,1
19647100000000,2,25,1,1
19647100000000,5,6410,241,233
19647300000000,0,4764,228,88
19647300000000,1,1650,110,54
19647300000000,2,30282,2189,1513
19647300000000,3,3342,208,75
19647300000000,4,15157,1465,930
19647300000000,5,520677,29926,14413
19647300000000,6,68309,4253,1877
19647300000000,7,74538,4451,2614
19647300000000,9,7673,259,155
19647700000000,3,60,4,2
19647700000000,4,35,1,0
19647700000000,5,15954,861,366
19647700000000,6,735,57,14
19647700000000,7,1016,5,2
19647900000000,1,20,2,1
19647900000000,2,214,18,15
19647900000000,4,172,12,7
19647900000000,5,3649,236,93
19647900000000,6,425,33,12
19647900000000,7,1304,119,74
19647900000000,9,104,6,5
19648100000000,1,59,2,2
19648100000000,2,526,40,35
19648100000000,3,27,2,2
19648100000000,4,99,6,4
19648100000000,5,27818,2002,603
19648100000000,6,81,5,4
19648100000000,7,362,41,18
19648100000000,9,60,5,2
19648400000000,0,64,3,3
19648400000000,1,41,2,0
19648400000000,2,681,46,32
19648400000000,3,98,9,3
19648400000000,4,548,41,24
19648400000000,5,15034,1093,359
19648400000000,6,467,43,9
19648400000000,7,1805,162,58
19648400000000,9,222,15,11
19648600000000,0,88,1,1
19648600000000,1,208,4,0
19648600000000,2,149,2,1
19648600000000,3,35,1,0
19648600000000,5,15954,99,11
19648600000000,6,3654,20,3
19648600000000,7,1537,24,1
19648700000000,1,38,4,2
19648700000000,2,3272,282,240
19648700000000,3,146,13,5
19648700000000,4,381,40,28
19648700000000,5,14978,1072,396
19648700000000,6,1621,138,38
19648700000000,7,6163,654,510
19648700000000,9,697,15,12
19648800000000,0,206,12,1
19648800000000,1,68,2,0
19648800000000,2,868,31,23
19648800000000,3,44,4,0
19648800000000,4,327,24,14
19648800000000,5,10837,703,258
19648800000000,6,2609,231,70
19648800000000,7,3215,184,109
19648800000000,9,412,29,24
19649100000000,0,47,1,1
19649100000000,1,38,1,0
19649100000000,2,934,88,54
19649100000000,3,29,3,1
19649100000000,4,313,26,18
19649100000000,5,21512,1299,477
19649100000000,6,1227,113,45
19649100000000,7,961,66,36
19649100000000,9,250,23,11
19649600000000,2,1767,151,112
19649600000000,3,5,1,1
19649600000000,4,41,3,3
19649600000000,5,315,25,14
19649600000000,6,21,2,1
19649600000000,7,797,68,58
19649600000000,9,192,9,8
19649800000000,2,657,65,62
19649800000000,3,31,3,3
19649800000000,4,83,8,8
19649800000000,5,3341,263,188
19649800000000,6,729,66,34
19649800000000,7,5791,426,362
19649800000000,9,610,34,28
19650300000000,0,28,2,1
19650300000000,1,16,1,1
19650300000000,2,1605,153,136
19650300000000,4,120,9,6
19650300000000,5,1154,84,44
19650300000000,6,79,12,8
19650300000000,7,1411,97,82
19650300000000,9,346,9,5
19650500000000,1,24,1,0
19650500000000,2,4047,354,254
19650500000000,3,23,1,1
19650500000000,4,306,9,5
19650500000000,5,4023,105,29
19650500000000,6,356,2,1
19650500000000,7,2219,53,32
19650500000000,9,392,16,10
19650600000000,0,325,27,14
19650600000000,1,72,14,4
19650600000000,2,7123,636,454
19650600000000,3,141,16,7
19650600000000,4,1210,139,91
19650600000000,5,6686,545,204
19650600000000,6,951,110,45
19650600000000,7,5831,549,268
19650600000000,9,1608,93,48
19650900000000,0,44,5,1
19650900000000,1,48,3,1
19650900000000,2,1224,106,68
19650900000000,3,61,1,0
19650900000000,4,538,58,33
19650900000000,5,8999,680,207
19650900000000,6,1066,75,6
19650900000000,7,2164,192,20
19650900000000,9,69,7,2
19651300000000,1,33,15,6
19651300000000,2,130,33,28
19651300000000,3,20,7,4
19651300000000,4,129,40,23
19651300000000,5,11417,2557,1284
19651300000000,6,111,32,15
19651300000000,7,1118,249,132
19651300000000,9,23,1,0
19651400000000,0,55,9,3
19651400000000,1,76,13,5
19651400000000,2,1615,251,202
19651400000000,3,40,13,4
19651400000000,4,1162,209,153
19651400000000,5,10225,1521,533
19651400000000,6,1354,222,74
19651400000000,7,11312,1998,1147
19651400000000,9,1144,145,83
19734400000000,0,15,1,1
19734400000000,1,33,1,1
19734400000000,3,150,10,1
19734400000000,4,14,1,0
19734400000000,5,17494,762,232
19734400000000,6,4249,220,36
19734400000000,7,74,2,0
19734400000000,9,64,1,0
19734500000000,0,141,1,0
19734500000000,1,141,8,1
19734500000000,2,5429,528,330
19734500000000,3,109,10,2
19734500000000,4,1539,138,76
19734500000000,5,25115,1697,404
19734500000000,6,580,37,9
19734500000000,7,1401,112,35
19734500000000,9,242,11,7
19734600000000,1,13,2,0
19734600000000,2,8324,871,662
19734600000000,3,103,15,10
19734600000000,4,784,71,47
19734600000000,5,3333,331,138
19734600000000,6,347,42,15
19734600000000,7,1280,136,65
19734600000000,9,344,10,7
19752900000000,0,79,2,0
19752900000000,1,20,3,0
19752900000000,2,2744,4,0
19752900000000,5,2666,213,0
19752900000000,6,121,13,0
19752900000000,7,507,57,0
19752900000000,9,112,17,0
19753100000000,0,108,2,0
19753100000000,1,33,2,0
19753100000000,2,179,9,3
19753100000000,4,97,2,0
19753100000000,5,1382,71,9
19753100000000,6,358,19,1
19753100000000,7,1774,81,17
19753100000000,9,92,2,1
19753300000000,0,25,5,5
19753300000000,1,12,1,1
19753300000000,2,681,70,70
19753300000000,3,16,2,2
19753300000000,4,70,3,3
19753300000000,5,783,104,103
19753300000000,6,168,21,21
19753300000000,7,4377,354,354
19753300000000,9,758,66,66
19753400000000,1,41,1,1
19753400000000,2,960,74,56
19753400000000,3,78,9,2
19753400000000,4,240,13,9
19753400000000,5,2170,168,69
19753400000000,6,542,64,32
19753400000000,7,4729,299,185
19753400000000,9,603,15,6
19756600000000,7,274,1,0
19756600000000,9,61,1,0
19757000000000,0,3,1,0
19757000000000,1,1,1,1
19757000000000,5,533,66,38
19757000000000,6,46,6,2
19757000000000,7,77,11,5
19757000000000,9,19,1,0
19757100000000,1,40,2,2
19757100000000,2,8872,1096,726
19757100000000,4,329,28,20
19757100000000,5,7453,662,193
19757100000000,6,119,9,6
19757100000000,7,347,31,8
19757100000000,9,364,28,18
19765000000000,5,372,34,34
19765000000000,6,101,14,14
19768700000000,2,141,13,13
19768700000000,3,26,2,2
19768700000000,4,61,4,4
19768700000000,5,2262,118,116
19768700000000,6,634,39,38
19768700000000,7,660,38,36
19768700000000,9,230,5,5
19768900000000,5,109,30,17
19768900000000,9,1,1,0
20102100000000,1,8,1,0
20102100000000,5,768,145,0
20102100000000,6,22,2,0
20102100000000,7,142,16,0
20102100000000,9,12,2,0
20652000000000,1,13,3,1
20652000000000,2,16,2,1
20652000000000,4,6,3,1
20652000000000,5,592,120,36
20652000000000,6,31,5,0
20652000000000,7,365,76,30
20652400000000,0,17,4,3
20652400000000,1,93,2,1
20652400000000,2,228,21,12
20652400000000,3,12,1,0
20652400000000,4,40,3,3
20652400000000,5,18023,906,322
20652400000000,6,399,21,7
20652400000000,7,1523,135,67
20652400000000,9,80,1,1
20755800000000,1,28,2,1
20755800000000,2,45,2,0
20755800000000,4,10,1,0
20755800000000,5,718,54,19
20755800000000,6,25,2,0
20755800000000,7,1068,77,26
20756100000000,1,75,7,0
20756100000000,2,8,1,0
20756100000000,5,207,21,0
20756100000000,6,8,2,0
20756100000000,7,678,87,0
20756100000000,9,91,13,0
20764100000000,0,1,1,0
20764100000000,1,76,11,3
20764100000000,2,15,2,2
20764100000000,4,4,1,1
20764100000000,5,359,42,9
20764100000000,7,1373,123,43
20764100000000,9,143,10,3
21102200000000,2,14,2,0
21102200000000,5,82,10,0
21102200000000,6,40,2,0
21102200000000,7,134,4,0
21102200000000,9,6,1,0
21654200000000,0,10,1,1
21654200000000,1,52,3,1
21654200000000,2,377,31,23
21654200000000,4,79,4,2
21654200000000,5,2741,160,35
21654200000000,6,228,16,3
21654200000000,7,4114,351,194
21654200000000,9,407,26,14
21654700000000,0,3,1,0
21654700000000,1,24,2,0
21654700000000,2,172,1,0
21654700000000,4,34,1,0
21654700000000,5,1419,25,0
21654700000000,7,1006,4,0
21654800000000,0,122,1,0
21654800000000,1,12,1,1
21654800000000,2,214,36,32
21654800000000,3,13,3,1
21654800000000,4,32,7,5
21654800000000,5,433,99,51
21654800000000,6,116,29,6
21654800000000,7,3050,664,537
21654800000000,9,173,60,47
21733600000000,3,5,1,0
21733600000000,5,288,25,11
21733600000000,7,208,22,11
21733600000000,9,2,1,0
22102200000000,5,10,1,0
22102200000000,7,43,2,0
22655300000000,0,17,2,0
22655300000000,1,77,4,1
22655300000000,2,24,1,1
22655300000000,4,14,2,0
22655300000000,5,278,19,7
22655300000000,6,15,5,0
22655300000000,7,1292,95,31
22655300000000,9,88,6,2
23102300000000,5,39,2,0
23102300000000,7,34,3,0
23655400000000,1,1,1,0
23655400000000,5,407,41,14
23655400000000,7,125,8,3
23655600000000,5,150,1,1
23655600000000,7,144,2,2
23655700000000,1,21,1,0
23655700000000,2,16,1,1
23655700000000,4,4,1,1
23655700000000,5,816,46,11
23655700000000,7,947,52,15
23655700000000,9,92,6,5
23655800000000,1,9,2,0
23655800000000,2,17,2,0
23655800000000,5,52,1,0
23655800000000,6,10,3,3
23655800000000,7,440,31,12
23655800000000,9,10,3,1
23656000000000,1,18,5,0
23656000000000,4,1,1,1
23656000000000,5,73,16,3
23656000000000,7,57,18,3
23656000000000,9,3,1,0
23656100000000,1,252,11,0
23656100000000,5,87,3,0
23656100000000,7,50,5,0
23656200000000,0,36,2,0
23656200000000,1,583,37,4
23656200000000,2,88,10,6
23656200000000,3,16,3,1
23656200000000,4,40,6,5
23656200000000,5,3546,218,38
23656200000000,6,83,9,0
23656200000000,7,3729,300,73
23656200000000,9,170,8,1
23738700000000,1,7,1,0
23738700000000,5,94,7,1
23738700000000,7,121,10,2
23739200000000,1,48,2,0
23739200000000,5,57,3,0
23739200000000,6,2,1,1
23739200000000,7,252,14,6
23739200000000,9,35,1,1
23752200000000,1,5,1,0
23752200000000,5,5,2,0
23752200000000,7,79,2,0
24102500000000,2,41,2,0
24102500000000,5,896,173,0
24102500000000,6,69,8,0
24102500000000,7,244,38,0
24102500000000,9,28,3,1
24657000000000,1,12,1,0
24657000000000,2,18,3,1
24657000000000,5,928,60,11
24657000000000,6,10,1,1
24657000000000,7,1262,103,37
24657300000000,0,36,7,4
24657300000000,4,2,1,1
24657300000000,5,437,87,38
24657300000000,7,25,3,2
24657300000000,9,2,1,0
24657600000000,1,51,3,0
24657600000000,2,165,8,5
24657600000000,3,84,4,1
24657600000000,4,81,11,6
24657600000000,5,8535,555,177
24657600000000,6,221,20,8
24657600000000,7,1828,113,53
24657600000000,9,139,7,6
24657900000000,1,43,7,0
24657900000000,2,1049,282,161
24657900000000,3,9,1,0
24657900000000,4,94,19,12
24657900000000,5,6497,1344,399
24657900000000,6,391,80,21
24657900000000,7,1810,391,150
24657900000000,9,134,46,12
24736200000000,2,14,2,1
24736200000000,5,1469,93,26
24736200000000,7,316,32,15
24753200000000,0,4,1,0
24753200000000,2,9,1,1
24753200000000,5,1743,135,27
24753200000000,6,73,5,0
24753200000000,7,382,31,9
24753700000000,2,86,7,4
24753700000000,3,4,1,0
24753700000000,4,4,1,1
24753700000000,5,2379,148,43
24753700000000,6,16,1,0
24753700000000,7,189,15,6
25102600000000,0,1,1,0
25102600000000,6,5,1,1
25102600000000,7,11,2,0
25659000000000,1,15,1,0
25659000000000,5,23,2,2
25659000000000,7,72,3,1
25735900000000,1,62,2,0
25735900000000,5,465,40,8
25735900000000,6,17,1,1
25735900000000,7,699,36,12
25735900000000,9,15,2,1
26102600000000,0,2,2,0
26102600000000,1,12,5,0
26102600000000,2,23,5,0
26102600000000,3,3,2,0
26102600000000,5,236,150,0
26102600000000,6,90,36,0
26102600000000,7,153,41,0
26736700000000,1,32,3,0
26736700000000,5,153,13,7
26736700000000,7,200,15,11
26736900000000,4,4,1,1
26736900000000,5,700,32,11
26736900000000,7,445,26,18
26736900000000,9,23,3,3
27102700000000,0,22,2,0
27102700000000,2,32,1,0
27102700000000,4,34,1,0
27102700000000,5,999,105,0
27102700000000,6,29,2,0
27102700000000,7,591,37,0
27659900000000,0,41,2,1
27659900000000,1,9,3,3
27659900000000,2,86,3,1
27659900000000,3,5,1,1
27659900000000,5,457,32,13
27659900000000,6,13,1,0
27659900000000,7,1635,140,102
27659900000000,9,239,16,12
27660700000000,1,4,2,1
27660700000000,2,8,2,0
27660700000000,5,1864,387,35
27660700000000,6,10,2,0
27660700000000,7,114,26,6
27660900000000,1,27,1,0
27660900000000,2,526,47,34
27660900000000,3,229,26,12
27660900000000,4,455,30,17
27660900000000,5,5945,317,125
27660900000000,6,611,58,28
27660900000000,7,2177,143,80
27660900000000,9,682,44,24
27661300000000,0,42,3,2
27661300000000,2,147,14,11
27661300000000,3,18,3,2
27661300000000,4,29,1,1
27661300000000,5,371,21,8
27661300000000,6,43,2,2
27661300000000,7,1238,95,54
27661300000000,9,120,4,3
27661600000000,1,28,4,1
27661600000000,2,154,40,25
27661600000000,3,35,8,1
27661600000000,4,415,74,37
27661600000000,5,12263,1630,488
27661600000000,6,152,31,12
27661600000000,7,1320,240,128
27661600000000,9,68,11,5
27738300000000,1,13,1,0
27738300000000,2,18,2,0
27738300000000,4,35,3,1
27738300000000,5,3735,212,62
27738300000000,7,627,58,13
27738300000000,9,22,5,1
27751500000000,5,20,2,0
27751500000000,7,62,1,0
27754400000000,3,3,1,0
27754400000000,4,47,3,3
27754400000000,5,4666,291,72
27754400000000,6,18,1,0
27754400000000,7,112,7,3
27754700000000,3,8,1,0
27754700000000,5,2376,169,53
27754700000000,6,6,1,1
27754700000000,7,57,5,1
27754700000000,9,6,1,0
28102800000000,5,98,28,0
28102800000000,6,3,1,0
28102800000000,7,33,15,0
28102800000000,9,3,1,0
28662400000000,0,26,2,0
28662400000000,5,672,46,19
28662400000000,6,3,1,0
28662400000000,7,119,9,2
28662700000000,0,63,2,1
28662700000000,1,77,7,2
28662700000000,2,411,37,27
28662700000000,3,71,5,3
28662700000000,4,1256,102,77
28662700000000,5,9880,589,182
28662700000000,6,479,37,18
28662700000000,7,5653,411,221
28662700000000,9,720,66,33
28662900000000,1,8,1,1
28662900000000,2,16,1,1
28662900000000,4,3,1,1
28662900000000,5,671,59,28
28662900000000,6,8,4,1
28662900000000,7,552,52,31
29103000000000,0,133,57,0
29103000000000,1,71,8,0
29103000000000,2,27,11,0
29103000000000,3,15,3,0
29103000000000,4,12,6,0
29103000000000,5,1251,431,4
29103000000000,6,377,152,0
29103000000000,7,1736,246,34
29103000000000,9,69,26,0
29663600000000,1,46,10,2
29663600000000,2,33,7,3
29663600000000,3,6,3,0
29663600000000,4,6,1,0
29663600000000,5,262,52,13
29663600000000,6,21,6,0
29663600000000,7,2525,540,190
29663600000000,9,104,19,5
30103100000000,0,112,11,0
30103100000000,1,45,17,0
30103100000000,2,409,66,0
30103100000000,4,30,1,0
30103100000000,5,3187,698,0
30103100000000,6,108,23,0
30103100000000,7,1249,269,0
30103100000000,9,140,31,0
30664300000000,1,162,11,4
30664300000000,2,3895,647,469
30664300000000,3,182,27,10
30664300000000,4,1295,216,139
30664300000000,5,20821,2905,815
30664300000000,6,778,120,36
30664300000000,7,3646,650,241
30664300000000,9,878,103,40
30664500000000,1,15,2,1
30664500000000,2,1156,95,65
30664500000000,3,29,4,3
30664500000000,4,202,23,15
30664500000000,5,2173,166,65
30664500000000,6,101,6,3
30664500000000,7,2153,206,121
30664500000000,9,147,2,1
30664600000000,0,930,5,0
30664600000000,1,148,17,11
30664600000000,2,3736,228,183
30664600000000,3,100,8,4
30664600000000,4,1201,90,64
30664600000000,5,17137,928,282
30664600000000,6,930,51,16
30664600000000,7,31400,2687,1617
30664600000000,9,3439,215,122
30665100000000,0,1,2,0
30665100000000,1,82,5,3
30665100000000,2,5533,670,575
30665100000000,3,70,6,5
30665100000000,4,802,124,98
30665100000000,5,14747,1732,610
30665100000000,6,522,67,24
30665100000000,7,5537,684,371
30665100000000,9,780,51,30
30665200000000,0,252,8,2
30665200000000,1,61,7,4
30665200000000,2,15420,1274,937
30665200000000,3,333,24,8
30665200000000,4,515,39,25
30665200000000,5,24960,1702,668
30665200000000,6,287,23,7
30665200000000,7,4139,377,206
30665200000000,9,210,5,3
30665500000000,0,333,71,43
30665500000000,1,622,212,123
30665500000000,2,3966,964,749
30665500000000,3,109,24,11
30665500000000,4,188,35,25
30665500000000,5,4357,848,397
30665500000000,6,186,37,14
30665500000000,7,6408,1502,926
30665500000000,9,174,51,28
30665600000000,2,206,3,3
30665600000000,5,4676,17,12
30665600000000,6,88,2,1
30665600000000,7,2827,194,142
30665600000000,9,168,5,2
30666000000000,1,50,6,3
30666000000000,2,941,71,54
30666000000000,3,119,10,7
30666000000000,4,198,19,14
30666000000000,5,9764,652,253
30666000000000,6,232,24,8
30666000000000,7,10027,843,589
30666000000000,9,574,15,9
30666200000000,0,265,4,3
30666200000000,1,74,7,3
30666200000000,2,2758,223,145
30666200000000,3,102,11,3
30666200000000,4,589,44,25
30666200000000,5,15860,1030,180
30666200000000,6,391,34,9
30666200000000,7,8950,773,333
30666200000000,9,484,35,21
30666500000000,0,114,9,5
30666500000000,1,46,7,4
30666500000000,2,3412,280,218
30666500000000,3,44,4,2
30666500000000,4,525,36,23
30666500000000,5,10406,695,232
30666500000000,6,384,46,25
30666500000000,7,10118,944,548
30666500000000,9,546,18,11
30666700000000,1,85,4,2
30666700000000,2,1430,142,121
30666700000000,3,61,4,3
30666700000000,4,164,20,16
30666700000000,5,53039,3307,1393
30666700000000,6,184,17,11
30666700000000,7,1490,214,179
30666700000000,9,350,42,40
30736400000000,0,307,13,8
30736400000000,1,109,18,8
30736400000000,2,6185,439,351
30736400000000,3,166,23,7
30736400000000,4,1517,142,73
30736400000000,5,20809,1436,540
30736400000000,6,919,78,28
30736400000000,7,20977,1874,1151
30736400000000,9,2098,107,64
30736500000000,0,68,5,2
30736500000000,1,75,6,3
30736500000000,2,14130,986,825
30736500000000,3,96,4,1
30736500000000,4,975,86,61
30736500000000,5,3341,206,87
30736500000000,6,662,45,20
30736500000000,7,10019,805,495
30736500000000,9,2026,101,64
30739200000000,1,21,1,1
30739200000000,2,1180,70,62
30739200000000,3,61,5,5
30739200000000,4,274,19,14
30739200000000,5,2372,139,81
30739200000000,6,284,22,13
30739200000000,7,5117,422,291
30739200000000,9,565,26,17
30768900000000,2,12,1,1
30768900000000,5,78,2,2
30768900000000,7,57,1,1
31103100000000,1,17,1,0
31103100000000,5,139,14,0
31103100000000,6,22,4,0
31103100000000,7,495,43,0
31668500000000,5,550,1,0
31668500000000,6,57,1,0
31668500000000,7,4213,12,0
31668900000000,0,22,12,7
31668900000000,1,60,16,5
31668900000000,2,28,7,7
31668900000000,3,7,2,1
31668900000000,4,29,7,5
31668900000000,5,584,121,46
31668900000000,6,30,5,0
31668900000000,7,3881,743,342
31668900000000,9,297,62,27
31669300000000,0,42,10,7
31669300000000,1,53,16,10
31669300000000,2,745,175,142
31669300000000,3,51,6,2
31669300000000,4,367,95,83
31669300000000,5,1818,378,222
31669300000000,6,386,80,54
31669300000000,7,6168,1462,1086
31669300000000,9,593,126,90
31669400000000,0,14,2,2
31669400000000,1,36,3,1
31669400000000,2,33,1,0
31669400000000,5,1481,80,22
31669400000000,6,19,2,1
31669400000000,7,2343,145,94
31669400000000,9,46,2,0
31669500000000,0,83,9,3
31669500000000,1,105,14,3
31669500000000,2,285,14,7
31669500000000,3,38,3,1
31669500000000,4,187,10,6
31669500000000,5,2425,170,55
31669500000000,6,195,22,0
31669500000000,7,5565,431,93
31669500000000,9,233,13,6
31750900000000,0,64,2,1
31750900000000,1,61,4,1
31750900000000,2,906,57,45
31750900000000,3,54,7,5
31750900000000,4,389,41,37
31750900000000,5,1736,151,89
31750900000000,6,192,13,8
31750900000000,7,8509,678,463
31750900000000,9,827,64,43
32103200000000,1,3,1,0
32103200000000,7,22,2,0
32669700000000,1,87,9,2
32669700000000,2,11,2,1
32669700000000,5,275,20,5
32669700000000,6,21,1,0
32669700000000,7,1640,121,35
32669700000000,9,84,3,0
33103300000000,0,9,3,0
33103300000000,1,54,7,3
33103300000000,2,110,11,1
33103300000000,3,19,2,1
33103300000000,4,83,6,3
33103300000000,5,3547,350,38
33103300000000,6,435,65,8
33103300000000,7,2945,172,32
33103300000000,9,427,20,5
33316300000000,2,4,1,0
33316300000000,4,4,1,0
33316300000000,5,213,22,0
33316300000000,6,30,3,0
33316300000000,7,88,9,0
33669800000000,1,45,3,2
33669800000000,2,643,52,39
33669800000000,3,72,2,1
33669800000000,4,301,30,20
33669800000000,5,15220,969,292
33669800000000,6,756,52,13
33669800000000,7,2128,160,57
33669800000000,9,225,13,5
33669900000000,1,228,16,4
33669900000000,2,488,30,14
33669900000000,3,40,7,4
33669900000000,4,264,31,22
33669900000000,5,7673,461,161
33669900000000,6,917,60,17
33669900000000,7,3791,238,93
33669900000000,9,411,16,3
33670300000000,0,318,31,20
33670300000000,1,184,11,6
33670300000000,2,4585,321,255
33670300000000,3,176,9,5
33670300000000,4,1611,125,96
33670300000000,5,28022,1988,816
33670300000000,6,3250,324,165
33670300000000,7,15036,1219,673
33670300000000,9,557,20,12
33670600000000,0,206,14,6
33670600000000,1,76,5,2
33670600000000,2,536,39,26
33670600000000,3,25,1,1
33670600000000,4,255,20,17
33670600000000,5,20949,1576,536
33670600000000,6,493,46,15
33670600000000,7,6081,535,257
33670600000000,9,378,12,7
33670800000000,1,195,9,1
33670800000000,2,239,28,15
33670800000000,3,84,5,0
33670800000000,4,206,21,8
33670800000000,5,11539,748,173
33670800000000,6,1775,109,22
33670800000000,7,6544,519,156
33670800000000,9,821,38,8
33670900000000,0,53,1,0
33670900000000,1,29,3,0
33670900000000,2,185,12,8
33670900000000,3,53,3,2
33670900000000,4,58,3,3
33670900000000,5,16506,1224,306
33670900000000,6,387,26,6
33670900000000,7,1941,162,47
33670900000000,9,118,5,1
33671200000000,1,137,3,0
33671200000000,2,945,42,30
33671200000000,3,290,12,4
33671200000000,4,890,49,32
33671200000000,5,28255,1453,479
33671200000000,6,6019,378,96
33671200000000,7,7361,268,105
33671200000000,9,1261,20,10
33671600000000,3,6,1,0
33671600000000,4,22,2,0
33671600000000,5,1962,93,0
33671600000000,6,347,10,0
33671600000000,7,472,25,0
33671600000000,9,43,1,0
33671700000000,1,133,12,2
33671700000000,2,226,29,20
33671700000000,3,39,4,2
33671700000000,4,544,60,32
33671700000000,5,17635,1118,270
33671700000000,6,1233,78,15
33671700000000,7,3149,267,95
33671700000000,9,362,4,1
33671800000000,1,17,2,1
33671800000000,2,18,1,1
33671800000000,4,15,3,1
33671800000000,5,2106,140,21
33671800000000,6,237,15,2
33671800000000,7,722,76,20
33671800000000,9,38,3,0
33672100000000,0,22,2,1
33672100000000,1,37,2,1
33672100000000,2,125,26,12
33672100000000,3,52,13,2
33672100000000,4,196,41,23
33672100000000,5,7353,1237,414
33672100000000,6,759,159,48
33672100000000,7,1677,319,100
33672100000000,9,289,50,15
33672200000000,0,498,14,6
33672200000000,1,159,12,5
33672200000000,2,1425,123,101
33672200000000,3,203,19,5
33672200000000,4,525,63,40
33672200000000,5,25669,1715,650
33672200000000,6,2980,264,106
33672200000000,7,10153,790,391
33672200000000,9,727,32,16
33672500000000,1,287,9,5
33672500000000,2,121,11,6
33672500000000,3,60,2,0
33672500000000,4,100,10,7
33672500000000,5,7194,430,147
33672500000000,6,925,54,14
33672500000000,7,1762,114,41
33672500000000,9,236,13,6
33736800000000,0,137,9,1
33736800000000,2,12,1,1
33736800000000,4,17,3,3
33736800000000,5,18351,1196,346
33736800000000,6,47,1,0
33736800000000,7,203,14,1
33736800000000,9,24,1,0
33751800000000,1,108,7,1
33751800000000,2,459,34,23
33751800000000,3,97,10,2
33751800000000,4,396,36,14
33751800000000,5,12395,755,212
33751800000000,6,975,91,29
33751800000000,7,7244,567,177
33751800000000,9,547,24,5
33751900000000,0,85,10,6
33751900000000,1,330,33,21
33751900000000,2,1170,97,73
33751900000000,3,89,12,8
33751900000000,4,1580,143,110
33751900000000,5,9500,693,432
33751900000000,6,1144,120,64
33751900000000,7,13756,1067,744
33751900000000,9,2362,117,80
33752000000000,0,2,1,0
33752000000000,1,87,9,6
33752000000000,2,1071,120,95
33752000000000,3,167,10,6
33752000000000,4,766,78,55
33752000000000,5,7808,573,268
33752000000000,6,1213,117,63
33752000000000,7,10332,822,474
33752000000000,9,1252,85,40
33752400000000,0,191,4,2
33752400000000,1,63,2,0
33752400000000,2,288,21,15
33752400000000,3,67,5,2
33752400000000,4,290,33,26
33752400000000,5,14607,1039,501
33752400000000,6,2889,254,122
33752400000000,7,1129,89,42
33752400000000,9,317,18,9
34103500000000,2,59,1,0
34103500000000,5,472,22,0
34103500000000,6,781,30,0
34103500000000,7,207,15,0
34103500000000,9,137,9,0
34322800000000,2,6,5,0
34322800000000,3,7,6,0
34322800000000,5,248,49,0
34322800000000,6,127,30,0
34322800000000,7,29,6,0
34673100000000,0,29,2,2
34673100000000,1,448,32,13
34673100000000,2,13943,1083,761
34673100000000,3,1026,85,47
34673100000000,4,3564,290,204
34673100000000,5,16310,1071,439
34673100000000,6,8824,683,269
34673100000000,7,13885,1074,626
34673100000000,9,4859,182,86
34673300000000,0,33,1,0
34673300000000,1,140,10,3
34673300000000,2,2435,144,100
34673300000000,3,152,15,6
34673300000000,4,460,33,20
34673300000000,5,3575,201,53
34673300000000,6,1312,99,22
34673300000000,7,10655,765,400
34673300000000,9,765,24,6
34673600000000,0,27,3,0
34673600000000,1,8,4,1
34673600000000,2,36,8,4
34673600000000,3,7,4,0
34673600000000,4,16,5,2
34673600000000,5,1192,274,72
34673600000000,6,39,9,3
34673600000000,7,847,190,62
34673600000000,9,91,25,12
34674100000000,0,9,1,0
34674100000000,4,21,1,1
34674100000000,5,1242,74,24
34674100000000,6,37,4,0
34674100000000,7,964,70,29
34674100000000,9,97,4,1
34674400000000,0,58,1,0
34674400000000,1,307,20,3
34674400000000,2,7946,600,373
