CDS_CODE,ETHNIC,ENR_TOTAL,GRADS,UC_GRADS
19645300000000,9,9,1,1
19645400000000,1,12,1,1
19645400000000,2,221,25,25
19645400000000,3,17,3,3
19645400000000,4,45,7,7
19645400000000,5,649,84,80
19645400000000,6,152,17,17
19645400000000,7,1918,179,173
19645400000000,9,456,31,29
19645700000000,1,46,3,1
19645700000000,2,3051,220,173
19645700000000,3,24,3,2
19645700000000,4,1598,153,82
19645700000000,5,6004,431,120
19645700000000,6,317,27,8
19645700000000,7,14470,1103,578
19645700000000,9,606,21,15
19645800000000,0,72,5,0
19645800000000,1,26,3,1
19645800000000,2,618,38,20
19645800000000,3,17,1,0
19645800000000,4,217,19,15
19645800000000,5,3912,284,82
19645800000000,6,193,17,4
19645800000000,7,4453,414,167
19645800000000,9,438,39,15
19645900000000,2,183,7,6
19645900000000,3,118,2,1
19645900000000,4,137,5,4
19645900000000,5,6198,90,57
19645900000000,6,1770,10,7
19645900000000,7,189,2,2
19645900000000,9,44,1,1
19646300000000,0,23,1,0
19646300000000,1,91,2,0
19646300000000,2,38,7,3
19646300000000,3,60,2,0
19646300000000,4,34,3,0
19646300000000,5,7608,420,141
19646300000000,6,5203,222,56
19646300000000,7,74,1,0
19646300000000,9,70,1,1
19646600000000,2,1138,109,92
19646600000000,4,54,2,2
19646600000000,5,473,33,19
19646600000000,6,32,1,0
19646600000000,7,2072,172,133
19646600000000,9,305,13,9
19646800000000,1,73,4,1
19646800000000,2,762,58,38
19646800000000,3,18,1,0
19646800000000,4,98,12,10
19646800000000,5,1183,86,46
19646800000000,6,272,18,8
19646800000000,7,8581,688,425
19646800000000,9,376,11,7
19646900000000,0,93,9,9
19646900000000,2,286,5,5
19646900000000,4,54,2,2
19646900000000,5,4690,81,80
19646900000000,6,617,15,13
19646900000000,7,271,4,4
19647100000000,0,490,2,1
19647100000000,5,6091,244,238
19647100000000,6,233,2,2
19647100000000,7,31,1,1
19647100000000,9,7,1,1
19647300000000,0,4979,164,84
19647300000000,1,1463,110,53
19647300000000,2,29537,2003,1474
19647300000000,3,3147,249,107
19647300000000,4,14846,1469,1020
19647300000000,5,513967,30541,15851
19647300000000,6,65536,4157,1864
19647300000000,7,74697,4315,2586
19647300000000,9,8977,245,151
19647700000000,2,113,1,0
19647700000000,3,47,2,2
19647700000000,4,35,1,1
19647700000000,5,15984,839,365
19647700000000,6,786,51,14
19647700000000,7,966,4,1
19647900000000,1,20,2,0
19647900000000,2,221,8,6
19647900000000,4,170,10,6
19647900000000,5,3676,240,115
19647900000000,6,400,48,25
19647900000000,7,1217,102,65
19647900000000,9,120,7,4
19648100000000,1,56,1,0
19648100000000,2,536,60,46
19648100000000,3,21,4,3
19648100000000,4,97,8,4
19648100000000,5,27094,1961,642
19648100000000,6,80,8,1
19648100000000,7,340,35,15
19648100000000,9,64,6,3
19648400000000,0,104,3,0
19648400000000,1,30,2,1
19648400000000,2,672,37,24
19648400000000,3,106,9,2
19648400000000,4,541,51,31
19648400000000,5,14875,1073,415
19648400000000,6,448,43,14
19648400000000,7,1722,137,54
19648400000000,9,206,10,3
19648600000000,1,190,2,0
19648600000000,2,158,3,2
19648600000000,4,203,1,1
19648600000000,5,16284,201,62
19648600000000,6,3502,39,13
19648600000000,7,1447,32,9
19648600000000,9,164,3,0
19648700000000,0,14,1,0
19648700000000,1,35,2,0
19648700000000,2,3287,273,255
19648700000000,3,136,15,6
19648700000000,4,388,38,26
19648700000000,5,14968,1076,438
19648700000000,6,1567,139,56
19648700000000,7,5851,641,508
19648700000000,9,800,33,29
19648800000000,0,84,7,2
19648800000000,1,62,5,2
19648800000000,2,882,39,29
19648800000000,3,44,2,1
19648800000000,4,335,34,19
19648800000000,5,10929,746,248
19648800000000,6,2478,180,59
19648800000000,7,3234,169,99
19648800000000,9,444,24,9
19649100000000,0,44,3,1
19649100000000,1,47,1,0
19649100000000,2,868,86,56
19649100000000,3,40,2,0
19649100000000,4,294,23,14
19649100000000,5,21135,1309,504
19649100000000,6,1142,95,34
19649100000000,7,899,69,45
19649100000000,9,247,20,7
19649600000000,0,3,1,1
19649600000000,2,1782,185,163
19649600000000,4,47,1,1
19649600000000,5,279,27,15
19649600000000,6,20,4,3
19649600000000,7,769,96,80
19649600000000,9,226,5,4
19649800000000,0,36,7,6
19649800000000,1,32,3,1
19649800000000,2,654,56,50
19649800000000,3,21,2,2
19649800000000,4,92,11,8
19649800000000,5,3345,287,158
19649800000000,6,785,83,44
19649800000000,7,5627,432,327
19649800000000,9,657,44,29
19650300000000,0,31,1,1
19650300000000,1,13,2,2
19650300000000,2,1562,111,92
19650300000000,3,9,1,1
19650300000000,4,118,12,12
19650300000000,5,1154,88,48
19650300000000,6,80,8,4
19650300000000,7,1372,104,81
19650300000000,9,394,6,4
19650500000000,2,4054,331,229
19650500000000,3,19,2,1
19650500000000,4,331,13,12
19650500000000,5,4054,96,34
19650500000000,7,2056,63,32
19650500000000,9,398,9,5
19650600000000,0,279,19,9
19650600000000,1,57,10,2
19650600000000,2,7096,586,444
19650600000000,3,132,20,8
19650600000000,4,1197,132,86
19650600000000,5,6842,552,215
19650600000000,6,918,103,36
19650600000000,7,5575,601,318
19650600000000,9,1789,96,56
19650900000000,0,82,14,0
19650900000000,1,41,8,1
19650900000000,2,1156,87,52
19650900000000,3,51,6,1
19650900000000,4,482,44,26
19650900000000,5,9056,717,216
19650900000000,6,831,77,9
19650900000000,7,1707,192,22
19650900000000,9,306,28,4
19651300000000,0,59,2,0
19651300000000,1,26,4,2
19651300000000,2,125,29,24
19651300000000,3,20,7,4
19651300000000,4,126,29,22
19651300000000,5,10947,2609,1341
19651300000000,6,101,30,12
19651300000000,7,1079,260,152
19651300000000,9,27,7,4
19651400000000,0,48,3,1
19651400000000,1,56,11,3
19651400000000,2,1618,270,207
19651400000000,3,38,9,5
19651400000000,4,1159,181,133
19651400000000,5,10762,1655,602
19651400000000,6,1370,231,88
19651400000000,7,10818,1848,1063
19651400000000,9,1286,225,120
19734400000000,1,43,4,0
19734400000000,3,121,10,2
19734400000000,5,17251,876,254
19734400000000,6,4211,206,32
19734400000000,7,77,3,0
19734400000000,9,69,3,1
19734500000000,0,130,4,0
19734500000000,1,50,5,0
19734500000000,2,5362,454,312
19734500000000,3,101,7,2
19734500000000,4,1462,142,78
19734500000000,5,24803,1815,636
19734500000000,6,515,30,6
19734500000000,7,1261,99,34
19734500000000,9,286,14,3
19734600000000,1,12,2,0
19734600000000,2,8288,835,657
19734600000000,3,89,10,4
19734600000000,4,804,77,54
19734600000000,5,3332,282,112
19734600000000,6,323,41,22
19734600000000,7,1214,147,86
19734600000000,9,404,11,8
19752900000000,0,74,1,1
19752900000000,1,14,3,0
19752900000000,2,2688,212,161
19752900000000,3,11,1,1
19752900000000,4,147,16,10
19752900000000,5,2749,309,66
19752900000000,6,122,17,3
19752900000000,7,521,98,24
19752900000000,9,104,10,1
19753100000000,0,198,9,2
19753100000000,1,50,1,0
19753100000000,2,273,7,2
19753100000000,3,19,2,1
19753100000000,4,127,3,0
19753100000000,5,2483,164,24
19753100000000,6,566,30,2
19753100000000,7,3352,136,44
19753100000000,9,407,23,3
19753300000000,0,5,1,0
19753300000000,2,648,51,51
19753300000000,3,9,2,2
19753300000000,4,70,7,7
19753300000000,5,796,96,95
19753300000000,6,170,33,32
19753300000000,7,4244,326,324
19753300000000,9,829,67,66
19753400000000,1,44,1,1
19753400000000,2,946,51,43
19753400000000,3,61,6,5
19753400000000,4,225,21,13
19753400000000,5,2215,174,106
19753400000000,6,496,63,36
19753400000000,7,4694,288,207
19753400000000,9,848,27,19
19756600000000,0,10,2,0
19756600000000,1,7,1,1
19756600000000,2,67,4,4
19756600000000,5,220,22,21
19756600000000,6,65,12,11
19756600000000,7,399,24,24
19756600000000,9,44,8,7
19757000000000,0,16,3,2
19757000000000,2,7,1,0
19757000000000,4,7,1,0
19757000000000,5,550,64,40
19757000000000,6,37,7,4
19757000000000,7,94,10,7
19757000000000,9,14,3,3
19757100000000,1,38,5,1
19757100000000,2,8704,1028,714
19757100000000,3,18,1,0
19757100000000,4,342,28,12
19757100000000,5,7324,701,195
19757100000000,6,120,9,2
19757100000000,7,326,18,6
19757100000000,9,389,31,19
19765000000000,5,491,38,38
19765000000000,6,89,11,11
19768700000000,2,148,8,8
19768700000000,3,19,1,1
19768700000000,4,69,5,5
19768700000000,5,2311,115,113
19768700000000,6,601,23,22
19768700000000,7,677,30,30
19768700000000,9,255,8,8
19768900000000,5,352,6,6
19768900000000,7,6,1,1
19768900000000,9,2,1,1
19769700000000,0,8,1,1
19769700000000,5,429,54,34
20102100000000,0,3,1,0
20102100000000,1,8,2,0
20102100000000,2,2,1,0
20102100000000,4,3,1,0
20102100000000,5,752,156,0
20102100000000,6,22,2,0
20102100000000,7,148,21,0
20102100000000,9,19,3,0
20652000000000,1,12,3,0
20652000000000,2,16,3,2
20652000000000,3,2,1,0
20652000000000,4,4,1,0
20652000000000,5,647,125,23
20652000000000,6,34,6,3
20652000000000,7,369,82,32
20652000000000,9,3,1,0
20652400000000,1,108,7,3
20652400000000,2,223,22,19
20652400000000,5,18238,894,266
20652400000000,6,371,19,8
20652400000000,7,1457,94,36
20652400000000,9,71,5,5
20755800000000,1,22,2,0
20755800000000,2,38,5,1
20755800000000,4,12,1,0
20755800000000,5,706,45,16
20755800000000,6,23,3,1
20755800000000,7,1044,86,33
20756100000000,1,113,11,4
20756100000000,2,14,2,1
20756100000000,3,3,1,1
20756100000000,5,216,23,10
20756100000000,6,16,3,1
20756100000000,7,701,108,76
20764100000000,1,70,3,1
20764100000000,2,19,1,1
20764100000000,5,370,33,5
20764100000000,6,6,1,0
20764100000000,7,1418,157,48
20764100000000,9,147,13,6
21102200000000,5,89,4,0
21102200000000,6,30,1,0
21102200000000,7,111,4,0
21102200000000,9,9,3,0
21654200000000,1,51,2,1
21654200000000,2,392,25,15
21654200000000,3,25,3,2
21654200000000,4,79,7,5
21654200000000,5,2740,174,44
21654200000000,6,226,20,3
21654200000000,7,4018,311,173
21654200000000,9,431,25,10
21654700000000,0,9,1,1
21654700000000,1,19,6,2
21654700000000,2,187,23,17
21654700000000,3,8,2,1
21654700000000,4,24,8,5
21654700000000,5,1430,245,89
21654700000000,6,149,17,5
21654700000000,7,1051,211,138
21654700000000,9,64,4,2
21654800000000,0,191,4,3
21654800000000,1,16,2,1
21654800000000,2,258,48,37
21654800000000,3,17,2,0
21654800000000,4,33,6,5
21654800000000,5,468,91,52
21654800000000,6,116,24,5
21654800000000,7,3270,713,589
21654800000000,9,114,85,67
21733600000000,3,4,1,1
21733600000000,5,291,22,11
21733600000000,7,199,12,5
21733600000000,9,2,1,1
22655300000000,0,20,3,2
22655300000000,1,79,12,1
22655300000000,2,24,3,2
22655300000000,3,2,2,0
22655300000000,5,322,18,3
22655300000000,6,7,2,2
22655300000000,7,1308,109,40
22655300000000,9,99,8,3
23102300000000,5,46,5,0
23102300000000,7,30,5,0
23655400000000,5,393,28,19
23655400000000,7,117,13,8
23655600000000,7,136,2,1
23655600000000,9,20,1,1
23655700000000,0,10,1,0
23655700000000,2,16,1,0
23655700000000,4,3,1,0
23655700000000,5,815,52,13
23655700000000,6,14,1,0
23655700000000,7,995,72,30
23655700000000,9,100,5,1
23655800000000,0,6,1,1
23655800000000,1,10,2,1
23655800000000,2,16,3,2
23655800000000,5,58,10,2
23655800000000,6,8,2,1
23655800000000,7,431,40,19
23656000000000,1,15,4,0
23656000000000,5,73,16,5
23656000000000,7,54,10,4
23656000000000,9,2,1,0
23656100000000,1,260,20,0
23656100000000,5,109,4,0
23656100000000,6,3,1,0
23656100000000,7,50,4,0
23656200000000,0,52,1,0
23656200000000,1,533,36,3
23656200000000,2,87,6,4
23656200000000,3,13,4,1
23656200000000,4,33,3,2
23656200000000,5,3683,220,44
23656200000000,6,76,5,1
23656200000000,7,3690,266,79
23656200000000,9,214,16,6
23738700000000,1,7,1,1
23738700000000,5,113,4,0
23738700000000,7,146,16,1
23739200000000,1,48,5,0
23739200000000,5,56,2,1
23739200000000,7,241,18,5
23739200000000,9,35,2,0
23752200000000,7,96,3,0
24102500000000,1,1,1,0
24102500000000,2,33,2,0
24102500000000,3,9,1,0
24102500000000,5,824,153,0
24102500000000,6,52,7,0
24102500000000,7,223,33,0
24102500000000,9,29,2,0
24657000000000,2,13,1,1
24657000000000,4,3,1,0
24657000000000,5,979,58,13
24657000000000,7,1256,90,36
24657300000000,0,39,7,0
24657300000000,5,426,120,37
24657300000000,6,1,1,1
24657300000000,7,32,6,3
24657300000000,9,1,1,0
24657600000000,1,55,2,1
24657600000000,2,173,7,6
24657600000000,3,84,5,1
24657600000000,4,71,12,8
24657600000000,5,8815,530,174
24657600000000,6,212,18,9
24657600000000,7,1776,127,65
24657600000000,9,140,14,4
24657900000000,0,11,1,1
24657900000000,1,60,15,5
24657900000000,2,963,252,134
24657900000000,3,16,4,2
24657900000000,4,99,22,13
24657900000000,5,6767,1349,399
24657900000000,6,397,79,24
24657900000000,7,1771,415,165
24657900000000,9,119,32,12
24736200000000,2,12,3,0
24736200000000,3,6,1,0
24736200000000,4,14,1,1
24736200000000,5,1506,102,38
24736200000000,6,14,1,0
24736200000000,7,310,32,15
24753200000000,1,57,1,0
24753200000000,5,1769,120,25
24753200000000,6,72,4,0
24753200000000,7,374,33,10
24753700000000,2,79,7,4
24753700000000,5,2370,168,74
24753700000000,7,192,12,5
25102600000000,5,11,2,0
25102600000000,6,7,2,0
25102600000000,7,19,1,1
25659000000000,1,23,2,0
25659000000000,2,3,1,0
25659000000000,3,2,2,0
25659000000000,5,27,2,1
25659000000000,7,80,7,1
25735900000000,0,13,1,0
25735900000000,1,65,2,2
25735900000000,5,477,29,13
25735900000000,7,684,46,25
26102600000000,0,1,1,0
26102600000000,1,15,9,0
26102600000000,2,17,15,0
26102600000000,3,1,1,0
26102600000000,4,1,1,0
26102600000000,5,278,202,1
26102600000000,6,58,36,0
26102600000000,7,135,65,0
26102600000000,9,5,7,0
26736700000000,1,29,3,0
26736700000000,3,3,1,0
26736700000000,5,141,7,3
26736700000000,7,191,12,5
26736700000000,9,3,1,0
26736900000000,5,700,39,7
26736900000000,7,443,31,23
26736900000000,9,24,7,3
27102700000000,0,33,4,0
27102700000000,1,10,1,0
27102700000000,4,36,4,0
27102700000000,5,1055,140,1
27102700000000,6,34,4,0
27102700000000,7,605,31,1
27102700000000,9,133,5,0
27659900000000,0,42,5,3
27659900000000,1,7,2,2
27659900000000,2,97,4,4
27659900000000,3,6,1,0
27659900000000,4,7,1,0
27659900000000,5,453,31,15
27659900000000,7,1649,135,101
27659900000000,9,237,19,13
27660700000000,0,5,1,0
27660700000000,1,8,1,0
27660700000000,2,8,2,0
27660700000000,5,1977,396,30
27660700000000,6,5,2,0
27660700000000,7,110,8,0
27660700000000,9,40,24,7
27660900000000,1,27,1,1
27660900000000,2,526,34,28
27660900000000,3,215,16,6
27660900000000,4,443,50,35
27660900000000,5,6091,353,130
27660900000000,6,550,28,12
27660900000000,7,2085,142,72
27660900000000,9,693,40,29
27661300000000,2,157,7,6
27661300000000,3,18,3,2
27661300000000,4,35,4,3
27661300000000,5,378,20,10
27661300000000,6,38,7,3
27661300000000,7,1285,97,62
27661300000000,9,143,7,6
27661600000000,0,3,3,1
27661600000000,1,25,4,3
27661600000000,2,154,24,21
27661600000000,3,26,6,3
27661600000000,4,388,81,52
27661600000000,5,12480,1676,554
27661600000000,6,149,22,9
27661600000000,7,1391,220,99
27661600000000,9,75,15,6
27738300000000,1,14,3,1
27738300000000,2,24,1,1
27738300000000,3,11,1,0
27738300000000,4,38,3,1
27738300000000,5,3797,231,85
27738300000000,6,22,3,1
27738300000000,7,607,66,16
27738300000000,9,27,3,2
27751500000000,5,23,1,0
27751500000000,7,57,5,0
27751500000000,9,10,1,0
27754400000000,2,33,1,0
27754400000000,4,53,5,3
27754400000000,5,4612,287,89
27754400000000,6,24,1,0
27754400000000,7,110,12,3
27754400000000,9,13,2,1
27754700000000,4,15,4,2
27754700000000,5,2334,170,80
27754700000000,6,6,1,1
27754700000000,7,49,5,2
27754700000000,9,6,1,1
28102800000000,2,1,1,0
28102800000000,5,80,26,0
28102800000000,6,6,1,0
28102800000000,7,22,16,0
28102800000000,9,2,1,0
28662400000000,2,3,1,1
28662400000000,3,1,1,0
28662400000000,4,13,1,1
28662400000000,5,708,43,19
28662400000000,7,118,11,6
28662700000000,0,56,4,2
28662700000000,1,66,8,4
28662700000000,2,409,33,19
28662700000000,3,67,7,4
28662700000000,4,1295,127,88
28662700000000,5,9910,657,245
28662700000000,6,446,41,20
28662700000000,7,5540,425,245
28662700000000,9,690,59,33
28662900000000,5,628,1,1
28662900000000,7,564,1,0
29103000000000,0,95,47,0
29103000000000,1,51,11,0
29103000000000,2,29,11,0
29103000000000,3,15,9,0
29103000000000,4,6,2,0
29103000000000,5,1175,523,5
29103000000000,6,300,156,0
29103000000000,7,1751,239,29
29103000000000,9,98,42,0
29663600000000,1,49,10,1
29663600000000,2,33,5,1
29663600000000,4,10,3,0
29663600000000,5,287,59,15
29663600000000,6,25,4,1
29663600000000,7,2451,544,243
29663600000000,9,83,20,8
29768800000000,7,559,7,0
29768800000000,9,38,1,0
30103100000000,0,74,12,0
30103100000000,1,29,2,0
30103100000000,2,323,35,0
30103100000000,3,15,4,0
30103100000000,4,38,5,0
30103100000000,5,3177,653,0
30103100000000,6,82,21,0
30103100000000,7,1162,222,0
30103100000000,9,137,14,0
30664300000000,0,1,1,0
30664300000000,1,142,11,8
30664300000000,2,4008,657,474
30664300000000,3,178,36,11
30664300000000,4,1295,191,120
30664300000000,5,20714,2828,819
30664300000000,6,742,127,36
30664300000000,7,3339,541,190
30664300000000,9,857,205,94
30664500000000,1,16,2,0
30664500000000,2,1189,72,50
30664500000000,3,24,3,1
30664500000000,4,196,10,7
30664500000000,5,2110,173,64
30664500000000,6,99,16,5
30664500000000,7,2051,204,118
30664500000000,9,170,8,5
30664600000000,0,550,13,9
30664600000000,1,144,20,12
30664600000000,2,3749,243,184
30664600000000,3,108,6,3
30664600000000,4,1182,74,44
30664600000000,5,17285,1016,349
30664600000000,6,969,52,16
30664600000000,7,31239,2533,1530
30664600000000,9,3521,251,142
30665100000000,0,40,2,0
30665100000000,1,83,6,3
30665100000000,2,5501,638,549
30665100000000,3,64,7,4
30665100000000,4,790,133,102
30665100000000,5,14653,1619,633
30665100000000,6,525,73,31
30665100000000,7,5278,628,366
30665100000000,9,821,67,42
30665200000000,0,435,12,4
30665200000000,1,48,5,2
30665200000000,2,15159,1069,772
30665200000000,3,300,26,14
30665200000000,4,529,57,38
30665200000000,5,24428,1645,634
30665200000000,6,289,24,10
30665200000000,7,3809,339,167
30665200000000,9,255,5,2
30665500000000,0,255,49,29
30665500000000,1,388,157,85
30665500000000,2,4016,862,649
30665500000000,3,109,22,11
30665500000000,4,205,46,32
30665500000000,5,4355,834,394
30665500000000,6,178,44,20
30665500000000,7,6318,1480,844
30665500000000,9,224,59,32
30665600000000,2,217,7,5
30665600000000,3,13,2,1
30665600000000,5,4622,27,10
30665600000000,7,2728,218,154
30665600000000,9,194,5,4
30666000000000,1,47,4,3
30666000000000,2,969,70,53
30666000000000,3,109,13,6
30666000000000,4,195,21,17
30666000000000,5,9713,636,251
30666000000000,6,212,12,8
30666000000000,7,9813,843,616
30666000000000,9,678,24,17
30666200000000,0,271,9,6
30666200000000,1,67,7,3
30666200000000,2,2728,186,139
30666200000000,3,93,10,5
30666200000000,4,586,48,33
30666200000000,5,15732,1095,292
30666200000000,6,374,26,6
30666200000000,7,8531,750,413
30666200000000,9,517,38,18
30666500000000,0,85,4,2
30666500000000,1,49,3,2
30666500000000,2,3679,255,219
30666500000000,3,50,5,3
30666500000000,4,537,30,17
30666500000000,5,10542,686,217
30666500000000,6,349,33,18
30666500000000,7,9941,979,557
30666500000000,9,594,19,12
30666700000000,0,67,2,1
30666700000000,1,98,1,1
30666700000000,2,1420,118,102
30666700000000,3,73,2,0
30666700000000,4,157,12,10
30666700000000,5,52046,3373,1439
30666700000000,6,172,17,9
30666700000000,7,1488,215,188
30666700000000,9,388,37,27
30736400000000,0,279,11,8
30736400000000,1,106,14,11
30736400000000,2,6343,467,374
30736400000000,3,170,14,7
30736400000000,4,1515,134,89
30736400000000,5,20957,1479,560
30736400000000,6,906,85,37
30736400000000,7,20204,1747,1075
30736400000000,9,2305,146,81
30736500000000,0,82,17,10
30736500000000,1,76,6,1
30736500000000,2,14826,995,797
30736500000000,3,89,12,7
30736500000000,4,980,70,47
30736500000000,5,3495,246,92
30736500000000,6,639,52,20
30736500000000,7,9917,765,474
30736500000000,9,2215,67,41
30739200000000,1,19,2,1
30739200000000,2,1215,73,65
30739200000000,3,59,9,5
30739200000000,4,290,24,16
30739200000000,5,2472,162,104
30739200000000,6,268,41,24
30739200000000,7,5001,469,344
30739200000000,9,624,55,41
30768900000000,5,79,5,5
30768900000000,7,46,6,5
30768900000000,9,7,1,1
31103100000000,0,2,1,0
31103100000000,5,121,11,1
31103100000000,6,14,2,0
31103100000000,7,476,48,1
31103100000000,9,35,3,0
31668500000000,0,65,2,1
31668500000000,4,85,1,0
31668500000000,5,707,5,2
31668500000000,7,4578,20,2
31668500000000,9,257,1,0
31668900000000,0,16,3,0
31668900000000,1,61,13,2
31668900000000,2,31,6,3
31668900000000,3,4,1,0
31668900000000,4,26,2,1
31668900000000,5,594,121,33
31668900000000,6,31,8,3
31668900000000,7,3806,766,397
31668900000000,9,304,66,42
31669300000000,0,61,15,12
31669300000000,1,42,10,4
31669300000000,2,791,192,151
31669300000000,3,63,15,8
31669300000000,4,374,82,60
31669300000000,5,1848,411,231
31669300000000,6,388,77,48
31669300000000,7,6100,1392,1017
31669300000000,9,533,160,120
31669400000000,0,16,1,0
31669400000000,1,20,3,3
31669400000000,2,22,3,1
31669400000000,4,6,1,0
31669400000000,5,1479,86,29
31669400000000,6,20,2,1
31669400000000,7,2368,149,100
31669400000000,9,76,3,3
31669500000000,0,75,3,2
31669500000000,1,75,6,1
31669500000000,2,265,19,7
31669500000000,4,178,10,4
31669500000000,5,2472,187,49
31669500000000,6,174,9,0
31669500000000,7,5404,384,108
31669500000000,9,412,25,8
31750900000000,0,72,3,0
31750900000000,1,61,3,2
31750900000000,2,987,67,50
31750900000000,3,47,3,2
31750900000000,4,409,45,34
31750900000000,5,1787,137,86
31750900000000,6,191,18,14
31750900000000,7,8549,693,517
31750900000000,9,882,69,49
32103200000000,7,17,2,0
32669700000000,1,88,6,0
32669700000000,5,302,22,4
32669700000000,7,1627,110,26
32669700000000,9,95,6,2
33103300000000,0,7,2,0
33103300000000,1,64,6,0
33103300000000,2,116,7,3
33103300000000,3,26,4,0
33103300000000,4,93,1,1
33103300000000,5,3990,346,25
33103300000000,6,516,61,5
33103300000000,7,3167,152,31
33103300000000,9,389,28,12
33316300000000,3,3,1,0
33316300000000,5,208,16,0
33316300000000,6,23,5,0
33316300000000,7,91,7,0
33316300000000,9,11,2,0
33669800000000,1,47,4,1
33669800000000,2,676,57,41
33669800000000,3,77,4,1
33669800000000,4,296,31,22
33669800000000,5,15309,1152,421
33669800000000,6,729,53,20
33669800000000,7,2081,143,68
33669800000000,9,251,16,8
33669900000000,1,224,17,7
33669900000000,2,500,36,25
33669900000000,3,49,4,1
33669900000000,4,276,24,17
33669900000000,5,7932,462,188
33669900000000,6,959,54,22
33669900000000,7,3769,221,96
33669900000000,9,399,19,8
33670300000000,0,284,29,12
33670300000000,1,186,15,11
33670300000000,2,4724,317,246
33670300000000,3,191,19,11
33670300000000,4,1636,119,89
33670300000000,5,27909,2022,825
33670300000000,6,3217,325,164
33670300000000,7,14530,1240,694
33670300000000,9,677,44,21
33670600000000,0,230,5,1
33670600000000,1,88,13,8
33670600000000,2,551,44,34
33670600000000,3,25,3,1
33670600000000,4,273,28,19
33670600000000,5,20901,1414,583
33670600000000,6,512,46,15
33670600000000,7,5788,518,268
33670600000000,9,351,1,0
33670800000000,0,17,2,0
33670800000000,1,196,13,3
33670800000000,2,218,29,24
33670800000000,3,88,11,5
33670800000000,4,203,20,14
33670800000000,5,11908,782,274
33670800000000,6,1808,125,32
33670800000000,7,6235,495,190
33670800000000,9,807,36,11
33670900000000,0,95,2,1
33670900000000,1,31,2,0
33670900000000,2,198,17,9
33670900000000,3,40,3,2
33670900000000,4,59,7,4
33670900000000,5,16445,1132,327
33670900000000,6,367,32,9
33670900000000,7,1914,167,60
33670900000000,9,133,2,1
33671200000000,0,48,1,0
33671200000000,1,142,6,1
33671200000000,2,981,59,34
33671200000000,3,318,22,6
33671200000000,4,896,34,16
33671200000000,5,28567,1517,475
33671200000000,6,5756,377,91
33671200000000,7,7152,266,112
33671200000000,9,1308,39,13
33671600000000,1,10,1,1
33671600000000,2,32,8,8
33671600000000,4,20,1,1
33671600000000,5,1969,90,78
33671600000000,6,328,9,8
33671600000000,7,441,27,20
33671700000000,1,119,13,4
33671700000000,2,206,14,8
33671700000000,3,41,4,1
33671700000000,4,524,50,34
33671700000000,5,17836,1169,389
33671700000000,6,1229,89,29
33671700000000,7,2987,254,113
33671700000000,9,405,9,4
33671800000000,0,19,1,0
33671800000000,2,21,4,2
33671800000000,4,15,2,1
33671800000000,5,2134,129,11
33671800000000,6,221,14,1
33671800000000,7,680,57,7
33672100000000,0,24,1,0
33672100000000,1,43,12,4
33672100000000,2,142,27,21
33672100000000,3,45,7,3
33672100000000,4,195,40,28
33672100000000,5,7546,1302,485
33672100000000,6,741,125,33
33672100000000,7,1723,354,128
33672100000000,9,285,70,32
33672200000000,0,497,20,8
33672200000000,1,158,4,3
33672200000000,2,1437,126,103
33672200000000,3,203,17,9
33672200000000,4,490,43,28
33672200000000,5,26076,1642,734
33672200000000,6,2959,228,104
33672200000000,7,9883,839,463
33672200000000,9,759,28,10
33672500000000,1,272,6,3
33672500000000,2,119,5,1
33672500000000,3,66,3,3
33672500000000,4,113,16,11
33672500000000,5,7502,429,162
33672500000000,6,935,50,17
33672500000000,7,1768,94,39
33672500000000,9,262,11,5
33736800000000,0,115,15,6
33736800000000,1,98,5,1
33736800000000,4,14,3,0
33736800000000,5,18396,1020,367
33736800000000,6,33,1,1
33736800000000,7,177,14,7
33751800000000,1,99,16,4
33751800000000,2,465,33,22
33751800000000,3,89,4,1
33751800000000,4,393,40,20
33751800000000,5,12690,801,241
33751800000000,6,940,89,35
33751800000000,7,6907,496,175
33751800000000,9,614,14,3
33751900000000,0,45,1,1
33751900000000,1,293,35,20
33751900000000,2,1164,97,79
33751900000000,3,94,12,7
33751900000000,4,1554,161,130
33751900000000,5,9739,713,470
33751900000000,6,1073,118,92
33751900000000,7,13589,1147,838
33751900000000,9,2445,142,113
33752000000000,1,76,7,4
33752000000000,2,1063,96,74
33752000000000,3,160,8,5
33752000000000,4,768,93,65
33752000000000,5,8037,596,294
33752000000000,6,1212,139,67
33752000000000,7,10122,927,535
33752000000000,9,1386,89,51
33752400000000,1,76,6,3
33752400000000,2,283,23,18
33752400000000,3,73,7,5
33752400000000,4,300,28,21
33752400000000,5,14734,994,517
33752400000000,6,2965,241,117
33752400000000,7,1092,79,34
33752400000000,9,330,11,3
33769400000000,7,163,3,2
34103500000000,0,29,2,0
34103500000000,1,17,2,0
34103500000000,2,73,4,0
34103500000000,3,14,1,0
34103500000000,5,589,24,0
34103500000000,6,933,21,0
34103500000000,7,223,11,0
34103500000000,9,152,10,0
34322800000000,1,4,1,0
34322800000000,5,261,68,0
34322800000000,6,140,34,0
34322800000000,7,38,14,0
34673100000000,1,409,17,7
34673100000000,2,14139,1085,723
34673100000000,3,1038,81,42
34673100000000,4,3632,275,187
34673100000000,5,16343,1048,415
34673100000000,6,8387,718,256
