CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS
42692600000000,Orcutt Union Elementary,3,2,21,4,0
42692600000000,Orcutt Union Elementary,4,4,65,8,6
42692600000000,Orcutt Union Elementary,5,48,2258,92,44
42692600000000,Orcutt Union Elementary,6,2,66,4,2
42692600000000,Orcutt Union Elementary,7,87,2368,176,82
42692600000000,Orcutt Union Elementary,9,1,218,2,2
42693100000000,Santa Maria Joint Union High,0,35,69,62,16
42693100000000,Santa Maria Joint Union High,1,5,15,8,2
42693100000000,Santa Maria Joint Union High,2,14,66,28,20
42693100000000,Santa Maria Joint Union High,3,1,5,2,0
42693100000000,Santa Maria Joint Union High,4,50,172,86,52
42693100000000,Santa Maria Joint Union High,5,1581,6306,2602,572
42693100000000,Santa Maria Joint Union High,6,9,80,18,4
42693100000000,Santa Maria Joint Union High,7,262,915,452,146
42693100000000,Santa Maria Joint Union High,9,28,92,60,28
42693300000000,Santa Ynez Valley Union High,1,6,17,10,0
42693300000000,Santa Ynez Valley Union High,2,2,8,2,2
42693300000000,Santa Ynez Valley Union High,4,1,1,1,0
42693300000000,Santa Ynez Valley Union High,5,98,405,182,60
42693300000000,Santa Ynez Valley Union High,7,143,556,276,164
42693300000000,Santa Ynez Valley Union High,9,12,41,22,16
42750100000000,Cuyama Joint Unified,5,12,188,20,10
42750100000000,Cuyama Joint Unified,7,7,52,14,4
42750100000000,Cuyama Joint Unified,9,1,2,1,0
42767900000000,Santa Barbara Unified,0,16,88,32,18
42767900000000,Santa Barbara Unified,1,7,68,10,2
42767900000000,Santa Barbara Unified,2,68,429,130,104
42767900000000,Santa Barbara Unified,3,4,17,6,4
42767900000000,Santa Barbara Unified,4,11,74,20,10
42767900000000,Santa Barbara Unified,5,812,9230,1294,404
42767900000000,Santa Barbara Unified,6,27,157,44,16
42767900000000,Santa Barbara Unified,7,621,5078,1154,798
42767900000000,Santa Barbara Unified,9,61,377,110,80
43104400000000,Santa Clara County Office of Education,0,2,253,2,2
43104400000000,Santa Clara County Office of Education,1,2,26,2,2
43104400000000,Santa Clara County Office of Education,2,63,1522,50,40
43104400000000,Santa Clara County Office of Education,3,6,45,10,8
43104400000000,Santa Clara County Office of Education,4,15,166,4,4
43104400000000,Santa Clara County Office of Education,5,300,5744,258,144
43104400000000,Santa Clara County Office of Education,6,26,298,32,10
43104400000000,Santa Clara County Office of Education,7,84,1416,86,50
43104400000000,Santa Clara County Office of Education,9,10,318,8,0
43694000000000,Campbell Union High,0,2,8,4,4
43694000000000,Campbell Union High,1,2,18,2,2
43694000000000,Campbell Union High,2,205,852,360,272
43694000000000,Campbell Union High,3,6,40,12,6
43694000000000,Campbell Union High,4,42,165,86,38
43694000000000,Campbell Union High,5,586,2572,922,246
43694000000000,Campbell Union High,6,53,216,88,44
43694000000000,Campbell Union High,7,720,2978,1298,702
43694000000000,Campbell Union High,9,154,504,282,170
43694300000000,East Side Union High,0,16,37,32,8
43694300000000,East Side Union High,1,32,82,48,14
43694300000000,East Side Union High,2,1946,7524,3662,2402
43694300000000,East Side Union High,3,29,144,50,10
43694300000000,East Side Union High,4,560,2010,1002,460
43694300000000,East Side Union High,5,3158,13678,4626,1144
43694300000000,East Side Union High,6,206,763,322,90
43694300000000,East Side Union High,7,481,1793,840,352
43694300000000,East Side Union High,9,67,458,96,30
43694700000000,Fremont Union High,1,1,4,4,0
43694700000000,Fremont Union High,2,1475,5831,2918,2584
43694700000000,Fremont Union High,3,11,41,20,4
43694700000000,Fremont Union High,4,90,344,168,108
43694700000000,Fremont Union High,5,430,1672,648,210
43694700000000,Fremont Union High,6,42,137,58,36
43694700000000,Fremont Union High,7,607,2224,1142,800
43694700000000,Fremont Union High,9,36,457,62,26
43694800000000,Gilroy Unified,0,2,70,4,0
43694800000000,Gilroy Unified,1,4,57,8,6
43694800000000,Gilroy Unified,2,37,401,70,50
43694800000000,Gilroy Unified,3,1,27,2,2
43694800000000,Gilroy Unified,4,17,188,32,18
43694800000000,Gilroy Unified,5,665,8457,1092,286
43694800000000,Gilroy Unified,6,19,150,36,24
43694800000000,Gilroy Unified,7,200,2214,366,184
43694800000000,Gilroy Unified,9,14,222,24,12
43695300000000,Los Gatos Union Elementary,0,0,187,6,6
43695300000000,Los Gatos Union Elementary,2,0,373,458,434
43695300000000,Los Gatos Union Elementary,3,0,9,2,0
43695300000000,Los Gatos Union Elementary,4,0,9,6,6
43695300000000,Los Gatos Union Elementary,5,0,214,118,78
43695300000000,Los Gatos Union Elementary,6,0,19,2,2
43695300000000,Los Gatos Union Elementary,7,0,2263,848,638
43695300000000,Los Gatos Union Elementary,9,0,164,134,112
43695300000000,Los Gatos-Saratoga Joint Union High,0,4,12,6,6
43695300000000,Los Gatos-Saratoga Joint Union High,2,231,971,458,434
43695300000000,Los Gatos-Saratoga Joint Union High,3,1,8,2,0
43695300000000,Los Gatos-Saratoga Joint Union High,4,3,13,6,6
43695300000000,Los Gatos-Saratoga Joint Union High,5,66,230,118,78
43695300000000,Los Gatos-Saratoga Joint Union High,6,2,9,2,2
43695300000000,Los Gatos-Saratoga Joint Union High,7,431,1735,848,638
43695300000000,Los Gatos-Saratoga Joint Union High,9,65,280,134,112
43695800000000,Moreland,1,0,34,6,2
43695800000000,Moreland,2,0,1107,92,74
43695800000000,Moreland,3,0,19,8,6
43695800000000,Moreland,4,0,127,20,10
43695800000000,Moreland,5,0,1592,486,198
43695800000000,Moreland,6,0,126,20,10
43695800000000,Moreland,7,0,1305,518,324
43695800000000,Moreland,9,0,351,22,12
43695800000000,Morgan Hill Unified,1,4,50,6,2
43695800000000,Morgan Hill Unified,2,49,737,92,74
43695800000000,Morgan Hill Unified,3,4,40,8,6
43695800000000,Morgan Hill Unified,4,11,194,20,10
43695800000000,Morgan Hill Unified,5,305,4483,486,198
43695800000000,Morgan Hill Unified,6,13,203,20,10
43695800000000,Morgan Hill Unified,7,281,3240,518,324
43695800000000,Morgan Hill Unified,9,11,122,22,12
43696100000000,Mountain View-Los Altos Union High,1,3,5,6,2
43696100000000,Mountain View-Los Altos Union High,2,197,766,388,332
43696100000000,Mountain View-Los Altos Union High,3,9,27,14,4
43696100000000,Mountain View-Los Altos Union High,4,21,109,42,34
43696100000000,Mountain View-Los Altos Union High,5,200,930,330,116
43696100000000,Mountain View-Los Altos Union High,6,14,71,28,14
43696100000000,Mountain View-Los Altos Union High,7,438,1766,854,704
43696100000000,Mountain View-Los Altos Union High,9,26,79,44,30
43696400000000,Palo Alto Unified,2,315,4221,606,584
43696400000000,Palo Alto Unified,3,4,85,4,4
43696400000000,Palo Alto Unified,4,7,90,14,12
43696400000000,Palo Alto Unified,5,94,1395,178,78
43696400000000,Palo Alto Unified,6,15,285,28,14
43696400000000,Palo Alto Unified,7,474,5469,934,824
43696400000000,Palo Alto Unified,9,57,885,110,100
43696700000000,San Jose Unified,0,3,197,4,2
43696700000000,San Jose Unified,1,12,139,34,8
43696700000000,San Jose Unified,2,362,4176,1078,800
43696700000000,San Jose Unified,3,21,146,56,10
43696700000000,San Jose Unified,4,58,578,278,124
43696700000000,San Jose Unified,5,1412,17579,2832,816
43696700000000,San Jose Unified,6,90,953,222,86
43696700000000,San Jose Unified,7,747,8361,1836,982
43696700000000,San Jose Unified,9,47,1023,126,54
43696700000000,Santa Clara Unified,0,0,54,4,2
43696700000000,Santa Clara Unified,1,9,85,34,8
43696700000000,Santa Clara Unified,2,209,3727,1078,800
43696700000000,Santa Clara Unified,3,14,143,56,10
43696700000000,Santa Clara Unified,4,95,1159,278,124
43696700000000,Santa Clara Unified,5,407,5668,2832,816
43696700000000,Santa Clara Unified,6,58,561,222,86
43696700000000,Santa Clara Unified,7,268,3400,1836,982
43696700000000,Santa Clara Unified,9,26,637,126,54
43733900000000,Milpitas Unified,1,3,41,6,0
43733900000000,Milpitas Unified,2,347,4512,672,508
43733900000000,Milpitas Unified,3,13,91,24,8
43733900000000,Milpitas Unified,4,171,2049,324,130
43733900000000,Milpitas Unified,5,172,2140,296,60
43733900000000,Milpitas Unified,6,26,268,46,10
43733900000000,Milpitas Unified,7,83,713,152,58
43733900000000,Milpitas Unified,9,10,342,16,4
44104500000000,Santa Cruz County Office of Education,0,38,108,46,4
44104500000000,Santa Cruz County Office of Education,1,2,4,8,4
44104500000000,Santa Cruz County Office of Education,2,15,43,30,26
44104500000000,Santa Cruz County Office of Education,4,4,7,4,0
44104500000000,Santa Cruz County Office of Education,5,200,472,270,12
44104500000000,Santa Cruz County Office of Education,6,4,13,10,2
44104500000000,Santa Cruz County Office of Education,7,174,607,330,104
44104500000000,Santa Cruz County Office of Education,9,23,94,32,4
44697700000000,Live Oak Elementary,0,3,181,4,4
44697700000000,Live Oak Elementary,5,9,1050,22,22
44697700000000,Live Oak Elementary,6,2,47,2,2
44697700000000,Live Oak Elementary,7,16,652,28,26
44697700000000,Live Oak Elementary,9,3,66,8,6
44697700000000,Mountain Elementary,0,0,1,2,2
44697700000000,Mountain Elementary,5,0,7,22,22
44697700000000,Mountain Elementary,7,0,109,28,26
44697700000000,Mountain Elementary,9,0,11,8,6
44698000000000,Pajaro Valley Unified,2,17,187,30,30
44698000000000,Pajaro Valley Unified,3,2,27,2,2
44698000000000,Pajaro Valley Unified,4,18,193,34,26
44698000000000,Pajaro Valley Unified,5,1004,16505,1734,1070
44698000000000,Pajaro Valley Unified,6,5,97,8,4
44698000000000,Pajaro Valley Unified,7,246,3290,454,402
44698100000000,San Lorenzo Valley Unified,0,3,98,8,0
44698100000000,San Lorenzo Valley Unified,1,1,18,2,0
44698100000000,San Lorenzo Valley Unified,2,5,156,10,8
44698100000000,San Lorenzo Valley Unified,4,4,27,6,6
44698100000000,San Lorenzo Valley Unified,5,32,645,58,24
44698100000000,San Lorenzo Valley Unified,6,6,51,12,6
44698100000000,San Lorenzo Valley Unified,7,198,3212,374,290
44698100000000,San Lorenzo Valley Unified,9,10,297,24,16
44698200000000,Santa Cruz City Elementary,0,0,1,1,0
44698200000000,Santa Cruz City Elementary,1,0,9,6,0
44698200000000,Santa Cruz City Elementary,2,0,92,42,36
44698200000000,Santa Cruz City Elementary,3,0,8,4,2
44698200000000,Santa Cruz City Elementary,4,0,14,22,6
44698200000000,Santa Cruz City Elementary,5,0,924,510,134
44698200000000,Santa Cruz City Elementary,6,0,38,32,10
44698200000000,Santa Cruz City Elementary,7,0,1177,872,448
44698200000000,Santa Cruz City Elementary,9,0,88,76,48
44698200000000,Santa Cruz City High,0,1,3,2,0
44698200000000,Santa Cruz City High,1,5,36,6,0
44698200000000,Santa Cruz City High,2,22,118,42,36
44698200000000,Santa Cruz City High,3,2,12,4,2
44698200000000,Santa Cruz City High,4,10,38,22,6
44698200000000,Santa Cruz City High,5,304,1730,510,134
44698200000000,Santa Cruz City High,6,24,84,32,10
44698200000000,Santa Cruz City High,7,446,2454,872,448
44698200000000,Santa Cruz City High,9,37,191,76,48
44754300000000,Scotts Valley Unified,2,3,57,6,4
44754300000000,Scotts Valley Unified,5,24,349,42,26
44754300000000,Scotts Valley Unified,7,143,1775,274,186
44754300000000,Scotts Valley Unified,9,7,228,14,10
45104500000000,Shasta County Office of Education,1,3,14,2,0
45104500000000,Shasta County Office of Education,5,14,59,8,0
45104500000000,Shasta County Office of Education,6,6,17,6,0
45104500000000,Shasta County Office of Education,7,40,293,32,0
45104500000000,Shasta County Office of Education,9,1,29,2,0
45698600000000,Anderson Union High,1,23,129,36,4
45698600000000,Anderson Union High,2,8,35,10,4
45698600000000,Anderson Union High,3,2,6,4,0
45698600000000,Anderson Union High,4,1,3,2,0
45698600000000,Anderson Union High,5,68,308,116,28
45698600000000,Anderson Union High,6,6,24,8,0
45698600000000,Anderson Union High,7,378,1412,654,120
45698600000000,Anderson Union High,9,21,55,40,2
45699900000000,Fall River Joint Unified,0,1,8,2,0
45699900000000,Fall River Joint Unified,1,6,129,14,0
45699900000000,Fall River Joint Unified,3,1,3,1,0
45699900000000,Fall River Joint Unified,5,25,281,50,14
45699900000000,Fall River Joint Unified,7,48,709,86,20
45699900000000,Fall River Joint Unified,9,2,26,4,0
45701100000000,Redding Elementary,1,1,115,2,0
45701100000000,Redding Elementary,2,0,86,2,0
45701100000000,Redding Elementary,7,21,2489,44,6
45701400000000,Shasta Union High,0,6,20,12,4
45701400000000,Shasta Union High,1,53,206,96,6
45701400000000,Shasta Union High,2,55,200,96,46
45701400000000,Shasta Union High,3,4,19,8,4
45701400000000,Shasta Union High,4,12,41,22,6
45701400000000,Shasta Union High,5,163,730,274,72
45701400000000,Shasta Union High,6,35,130,56,8
45701400000000,Shasta Union High,7,935,4099,1618,538
45701400000000,Shasta Union High,9,69,304,122,38
45752700000000,Gateway Unified,1,21,231,36,10
45752700000000,Gateway Unified,2,9,103,16,4
45752700000000,Gateway Unified,4,2,7,4,4
45752700000000,Gateway Unified,5,33,469,60,14
45752700000000,Gateway Unified,6,4,83,8,0
45752700000000,Gateway Unified,7,211,2857,378,62
45752700000000,Gateway Unified,9,4,159,8,2
46701800000000,Sierra-Plumas Joint Unified,2,1,3,1,1
46701800000000,Sierra-Plumas Joint Unified,5,7,60,16,8
46701800000000,Sierra-Plumas Joint Unified,6,1,2,1,1
46701800000000,Sierra-Plumas Joint Unified,7,27,295,50,22
47104700000000,Siskiyou County Office of Education,1,3,20,4,0
47104700000000,Siskiyou County Office of Education,5,4,56,6,0
47104700000000,Siskiyou County Office of Education,7,23,315,24,0
47104700000000,Siskiyou County Office of Education,9,2,44,4,0
47702500000000,Dunsmuir Joint Union High,5,3,13,4,2
47702500000000,Dunsmuir Joint Union High,7,13,54,28,8
47702500000000,Dunsmuir Joint Union High,9,1,3,2,0
47704700000000,Siskiyou Union High,1,12,46,16,0
47704700000000,Siskiyou Union High,2,3,17,6,2
47704700000000,Siskiyou Union High,3,2,7,4,0
47704700000000,Siskiyou Union High,4,2,5,4,0
47704700000000,Siskiyou Union High,5,24,86,42,8
47704700000000,Siskiyou Union High,6,6,26,10,0
47704700000000,Siskiyou Union High,7,105,408,194,52
47704700000000,Siskiyou Union High,9,1,16,4,0
47705200000000,Yreka Union High,1,13,44,14,4
47705200000000,Yreka Union High,4,1,1,1,0
47705200000000,Yreka Union High,5,23,98,36,14
47705200000000,Yreka Union High,6,1,2,2,0
47705200000000,Yreka Union High,7,146,520,254,104
47705200000000,Yreka Union High,9,6,49,6,2
47736800000000,Butte Valley Unified,5,8,126,16,8
47736800000000,Butte Valley Unified,7,11,168,22,6
47764600000000,Scott Valley Unified,1,4,79,8,2
47764600000000,Scott Valley Unified,5,12,78,24,8
47764600000000,Scott Valley Unified,6,1,10,2,0
47764600000000,Scott Valley Unified,7,29,434,62,2
47764600000000,Scott Valley Unified,9,3,42,6,0
48104900000000,Solano County Office of Education,5,16,142,8,0
48104900000000,Solano County Office of Education,6,24,94,6,0
48104900000000,Solano County Office of Education,7,19,142,4,0
48705200000000,Benicia Unified,1,2,23,4,2
48705200000000,Benicia Unified,2,30,228,58,30
48705200000000,Benicia Unified,3,1,21,2,2
48705200000000,Benicia Unified,4,44,358,86,42
48705200000000,Benicia Unified,5,65,878,124,36
48705200000000,Benicia Unified,6,37,418,74,12
48705200000000,Benicia Unified,7,228,2432,442,164
48705200000000,Benicia Unified,9,18,569,34,10
48705300000000,Dixon Unified,1,2,17,4,2
48705300000000,Dixon Unified,2,1,29,2,2
48705300000000,Dixon Unified,3,3,11,4,2
48705300000000,Dixon Unified,4,3,32,6,4
48705300000000,Dixon Unified,5,166,1963,234,116
48705300000000,Dixon Unified,6,10,66,16,6
48705300000000,Dixon Unified,7,134,1188,238,134
48705300000000,Dixon Unified,9,1,74,2,0
48705400000000,Fairfield-Suisun Unified,1,16,183,30,6
48705400000000,Fairfield-Suisun Unified,2,79,1085,148,78
48705400000000,Fairfield-Suisun Unified,3,14,247,22,6
48705400000000,Fairfield-Suisun Unified,4,140,1849,278,134
48705400000000,Fairfield-Suisun Unified,5,576,8330,948,232
48705400000000,Fairfield-Suisun Unified,6,298,3729,450,94
48705400000000,Fairfield-Suisun Unified,7,285,4258,488,180
48705400000000,Fairfield-Suisun Unified,9,270,1893,448,160
48705700000000,Travis Unified,0,0,8,2,0
48705700000000,Travis Unified,1,1,35,18,8
48705700000000,Travis Unified,2,34,257,120,78
48705700000000,Travis Unified,3,8,73,34,20
48705700000000,Travis Unified,4,49,517,166,100
48705700000000,Travis Unified,5,71,1184,634,210
48705700000000,Travis Unified,6,85,702,336,130
48705700000000,Travis Unified,7,177,2238,1362,636
48705700000000,Travis Unified,9,19,489,86,32
48705700000000,Vacaville Unified,0,2,117,2,0
48705700000000,Vacaville Unified,1,7,81,18,8
48705700000000,Vacaville Unified,2,22,306,120,78
48705700000000,Vacaville Unified,3,6,101,34,20
48705700000000,Vacaville Unified,4,32,336,166,100
48705700000000,Vacaville Unified,5,217,4231,634,210
48705700000000,Vacaville Unified,6,76,834,336,130
48705700000000,Vacaville Unified,7,491,5815,1362,636
48705700000000,Vacaville Unified,9,26,638,86,32
48705800000000,Vallejo City Unified,0,4,152,4,4
48705800000000,Vallejo City Unified,1,4,57,8,0
48705800000000,Vallejo City Unified,2,33,403,52,34
48705800000000,Vallejo City Unified,3,24,294,32,0
48705800000000,Vallejo City Unified,4,240,2485,438,220
48705800000000,Vallejo City Unified,5,294,5399,396,96
48705800000000,Vallejo City Unified,6,315,4586,430,62
48705800000000,Vallejo City Unified,7,96,1355,134,40
48705800000000,Vallejo City Unified,9,17,349,26,10
49105000000000,Sonoma County Office of Education,1,7,28,6,0
49105000000000,Sonoma County Office of Education,2,2,12,1,0
49105000000000,Sonoma County Office of Education,5,67,392,42,0
49105000000000,Sonoma County Office of Education,6,4,41,4,0
49105000000000,Sonoma County Office of Education,7,46,439,36,0
49706100000000,West Sonoma County Union High,1,6,19,8,2
49706100000000,West Sonoma County Union High,2,7,39,14,8
49706100000000,West Sonoma County Union High,3,4,8,6,2
49706100000000,West Sonoma County Union High,4,2,7,4,0
49706100000000,West Sonoma County Union High,5,79,368,156,32
49706100000000,West Sonoma County Union High,6,10,41,20,8
49706100000000,West Sonoma County Union High,7,385,1550,686,278
49706100000000,West Sonoma County Union High,9,19,76,36,8
49706600000000,Cloverdale Unified,1,2,39,2,0
49706600000000,Cloverdale Unified,2,1,4,2,2
49706600000000,Cloverdale Unified,5,55,776,84,16
49706600000000,Cloverdale Unified,6,1,5,2,2
49706600000000,Cloverdale Unified,7,58,584,100,30
49706600000000,Cloverdale Unified,9,1,28,2,0
49707100000000,Geyserville Unified,5,7,158,14,0
49707100000000,Geyserville Unified,7,8,94,16,0
49707100000000,Gravenstein Union Elementary,5,0,104,14,0
49707100000000,Gravenstein Union Elementary,7,0,529,16,0
49707300000000,Harmony Union Elementary,1,2,5,4,2
49707300000000,Harmony Union Elementary,2,2,16,6,2
49707300000000,Harmony Union Elementary,4,2,14,6,0
49707300000000,Harmony Union Elementary,5,23,155,44,4
49707300000000,Harmony Union Elementary,6,2,14,6,0
49707300000000,Harmony Union Elementary,7,42,492,86,12
49708000000000,Liberty Elementary,4,5,39,8,0
49708000000000,Liberty Elementary,5,10,166,18,0
49708000000000,Liberty Elementary,6,8,114,10,0
49708000000000,Liberty Elementary,7,49,726,86,0
49708400000000,Oak Grove Union Elementary,2,1,24,2,0
49708400000000,Oak Grove Union Elementary,5,7,261,6,6
49708400000000,Oak Grove Union Elementary,6,0,18,2,2
49708400000000,Oak Grove Union Elementary,7,9,632,12,6
49708600000000,Petaluma Joint Union High,1,4,37,6,0
49708600000000,Petaluma Joint Union High,2,34,183,64,40
49708600000000,Petaluma Joint Union High,3,3,11,6,0
49708600000000,Petaluma Joint Union High,4,13,51,22,12
49708600000000,Petaluma Joint Union High,5,213,1590,442,112
49708600000000,Petaluma Joint Union High,6,14,74,26,8
49708600000000,Petaluma Joint Union High,7,453,3286,882,318
49708600000000,Petaluma Joint Union High,9,19,198,40,12
49708700000000,Piner-Olivet Union Elementary,1,1,20,2,0
49708700000000,Piner-Olivet Union Elementary,3,1,12,2,0
49708700000000,Piner-Olivet Union Elementary,5,7,629,14,0
49708700000000,Piner-Olivet Union Elementary,7,5,559,10,0
49709000000000,Rincon Valley Union Elementary,1,0,52,6,2
49709000000000,Rincon Valley Union Elementary,2,0,170,4,4
49709000000000,Rincon Valley Union Elementary,5,0,954,142,88
49709000000000,Rincon Valley Union Elementary,7,0,2016,4,2
49709000000000,Roseland,1,3,36,6,2
49709000000000,Roseland,2,2,52,4,4
49709000000000,Roseland,5,78,2395,142,88
49709000000000,Roseland,7,2,93,4,2
49709200000000,Santa Rosa High,0,4,26,6,0
49709200000000,Santa Rosa High,1,18,121,36,6
49709200000000,Santa Rosa High,2,112,597,220,116
49709200000000,Santa Rosa High,3,10,66,24,0
49709200000000,Santa Rosa High,4,19,91,38,24
49709200000000,Santa Rosa High,5,777,4905,1304,220
49709200000000,Santa Rosa High,6,51,292,86,16
49709200000000,Santa Rosa High,7,891,4538,1652,668
49709200000000,Santa Rosa High,9,87,559,154,40
49709500000000,Sonoma Valley Unified,2,6,84,10,8
49709500000000,Sonoma Valley Unified,4,1,30,2,0
49709500000000,Sonoma Valley Unified,5,157,2555,270,80
49709500000000,Sonoma Valley Unified,6,2,37,4,2
49709500000000,Sonoma Valley Unified,7,161,1814,290,150
49709500000000,Sonoma Valley Unified,9,1,43,2,2
49709600000000,Twin Hills Union Elementary,5,1,191,2,2
49709600000000,Twin Hills Union Elementary,6,0,9,1,0
49709600000000,Twin Hills Union Elementary,7,14,910,34,4
49738800000000,Cotati-Rohnert Park Unified,0,46,125,2,0
49738800000000,Cotati-Rohnert Park Unified,1,6,60,10,6
49738800000000,Cotati-Rohnert Park Unified,2,23,202,48,22
49738800000000,Cotati-Rohnert Park Unified,3,3,27,8,2
49738800000000,Cotati-Rohnert Park Unified,4,11,74,20,2
49738800000000,Cotati-Rohnert Park Unified,5,117,2301,188,52
49738800000000,Cotati-Rohnert Park Unified,6,9,117,18,2
49738800000000,Cotati-Rohnert Park Unified,7,253,2738,462,160
49738800000000,Cotati-Rohnert Park Unified,9,5,267,8,2
49753600000000,Windsor Unified,0,14,77,24,10
49753600000000,Windsor Unified,1,2,61,6,0
49753600000000,Windsor Unified,2,11,102,20,12
49753600000000,Windsor Unified,3,2,22,2,2
49753600000000,Windsor Unified,4,3,26,6,4
49753600000000,Windsor Unified,5,195,2540,340,84
49753600000000,Windsor Unified,6,6,48,12,2
49753600000000,Windsor Unified,7,215,2445,408,176
49753600000000,Windsor Unified,9,3,88,6,6
49753900000000,Healdsburg Unified,1,3,8,4,0
49753900000000,Healdsburg Unified,2,1,13,2,2
49753900000000,Healdsburg Unified,5,102,1101,180,50
49753900000000,Healdsburg Unified,6,2,13,4,0
49753900000000,Healdsburg Unified,7,67,588,126,56
49753900000000,Healdsburg Unified,9,1,8,2,0
50105000000000,Stanislaus County Office of Education,1,2,19,2,0
50105000000000,Stanislaus County Office of Education,2,5,38,8,0
50105000000000,Stanislaus County Office of Education,3,3,9,2,0
50105000000000,Stanislaus County Office of Education,4,3,14,2,0
50105000000000,Stanislaus County Office of Education,5,254,1021,288,0
50105000000000,Stanislaus County Office of Education,6,29,109,40,0
50105000000000,Stanislaus County Office of Education,7,140,912,206,0
50105000000000,Stanislaus County Office of Education,9,4,45,16,0
50710400000000,Ceres Unified,0,1,14,2,0
50710400000000,Ceres Unified,1,5,86,10,2
50710400000000,Ceres Unified,2,49,669,90,60
50710400000000,Ceres Unified,3,11,123,22,12
50710400000000,Ceres Unified,4,4,71,8,2
50710400000000,Ceres Unified,5,648,9552,1174,418
50710400000000,Ceres Unified,6,16,243,24,4
50710400000000,Ceres Unified,7,237,2333,418,110
50710400000000,Ceres Unified,9,7,129,14,4
50710700000000,Denair Unified,1,4,7,8,0
50710700000000,Denair Unified,2,3,12,2,0
50710700000000,Denair Unified,4,1,3,2,0
50710700000000,Denair Unified,5,85,589,142,26
50710700000000,Denair Unified,6,0,8,4,0
50710700000000,Denair Unified,7,86,717,174,28
50710700000000,Denair Unified,9,8,45,16,4
50710900000000,Hart-Ransom Union Elementary,7,3,569,6,0
50711300000000,Keyes Union,2,1,26,2,2
50711300000000,Keyes Union,4,2,4,4,4
50711300000000,Keyes Union,5,9,632,18,4
50711300000000,Keyes Union,7,12,395,20,10
50711800000000,Modesto City High,0,60,448,78,22
50711800000000,Modesto City High,1,11,54,10,4
50711800000000,Modesto City High,2,197,787,358,206
50711800000000,Modesto City High,3,40,138,66,34
50711800000000,Modesto City High,4,39,180,84,56
50711800000000,Modesto City High,5,1849,7397,3072,894
50711800000000,Modesto City High,6,155,563,214,46
50711800000000,Modesto City High,7,1134,4232,1998,830
50711800000000,Modesto City High,9,217,764,354,148
50712200000000,Patterson Joint Unified,1,6,30,10,6
50712200000000,Patterson Joint Unified,2,9,146,16,10
50712200000000,Patterson Joint Unified,3,7,102,14,4
50712200000000,Patterson Joint Unified,4,2,87,4,2
50712200000000,Patterson Joint Unified,5,312,4244,524,130
50712200000000,Patterson Joint Unified,6,44,426,78,24
50712200000000,Patterson Joint Unified,7,75,894,136,50
50712200000000,Patterson Joint Unified,9,4,92,6,0
50736000000000,Newman-Crows Landing Unified,0,2,21,2,0
50736000000000,Newman-Crows Landing Unified,2,2,17,2,0
50736000000000,Newman-Crows Landing Unified,5,150,2135,266,56
50736000000000,Newman-Crows Landing Unified,6,3,27,4,4
50736000000000,Newman-Crows Landing Unified,7,34,598,72,26
50736000000000,Newman-Crows Landing Unified,9,1,60,2,0
50755500000000,Hughson Unified,1,2,13,2,2
50755500000000,Hughson Unified,2,2,11,4,0
50755500000000,Hughson Unified,5,86,1134,162,52
50755500000000,Hughson Unified,7,85,956,166,76
50755500000000,Hughson Unified,9,2,27,4,2
50755600000000,Oakdale Joint Unified,1,4,48,8,2
50755600000000,Oakdale Joint Unified,2,9,56,18,8
50755600000000,Oakdale Joint Unified,3,1,6,2,0
50755600000000,Oakdale Joint Unified,4,4,47,8,4
50755600000000,Oakdale Joint Unified,5,135,1831,512,106
50755600000000,Oakdale Joint Unified,6,1,32,10,6
50755600000000,Oakdale Joint Unified,7,305,3200,654,194
50755600000000,Oakdale Joint Unified,9,4,62,8,2
50755600000000,Riverbank Unified,1,0,8,8,2
50755600000000,Riverbank Unified,2,1,15,18,8
50755600000000,Riverbank Unified,3,0,6,2,0
50755600000000,Riverbank Unified,4,0,7,8,4
50755600000000,Riverbank Unified,5,158,2251,512,106
50755600000000,Riverbank Unified,6,4,40,10,6
50755600000000,Riverbank Unified,7,50,499,654,194
50755600000000,Riverbank Unified,9,0,3,8,2
50755700000000,Waterford Unified,0,26,105,48,14
50755700000000,Waterford Unified,1,3,30,8,2
50755700000000,Waterford Unified,2,18,160,26,10
50755700000000,Waterford Unified,3,2,13,4,0
50755700000000,Waterford Unified,4,1,27,2,0
50755700000000,Waterford Unified,5,164,1601,308,48
50755700000000,Waterford Unified,6,7,88,12,4
50755700000000,Waterford Unified,7,129,1739,268,36
50755700000000,Waterford Unified,9,14,193,30,8
50757400000000,Turlock Unified,0,8,109,14,6
50757400000000,Turlock Unified,1,5,102,10,2
50757400000000,Turlock Unified,2,65,645,126,74
50757400000000,Turlock Unified,3,3,80,6,2
50757400000000,Turlock Unified,4,3,53,6,4
50757400000000,Turlock Unified,5,563,7741,982,242
50757400000000,Turlock Unified,6,26,304,44,12
50757400000000,Turlock Unified,7,468,4776,850,346
50757400000000,Turlock Unified,9,22,199,36,16
50766400000000,SBE - Aspire Vanguard College Preparatory Academy,5,4,135,8,8
50766400000000,SBE - Aspire Vanguard College Preparatory Academy,6,1,27,2,2
50766400000000,SBE - Aspire Vanguard College Preparatory Academy,7,6,121,8,6
