CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS
31668900000000,Placer Union High,1,14,53,26,4
31668900000000,Placer Union High,2,6,28,12,6
31668900000000,Placer Union High,3,0,4,1,0
31668900000000,Placer Union High,4,2,22,4,2
31668900000000,Placer Union High,5,130,542,242,66
31668900000000,Placer Union High,6,8,28,16,6
31668900000000,Placer Union High,7,803,3143,1532,794
31668900000000,Placer Union High,9,67,270,132,84
31669300000000,Roseville Joint Union High,0,19,61,30,24
31669300000000,Roseville Joint Union High,1,12,42,20,8
31669300000000,Roseville Joint Union High,2,197,791,384,302
31669300000000,Roseville Joint Union High,3,16,63,30,16
31669300000000,Roseville Joint Union High,4,88,374,164,120
31669300000000,Roseville Joint Union High,5,471,1848,822,462
31669300000000,Roseville Joint Union High,6,86,388,154,96
31669300000000,Roseville Joint Union High,7,1494,6100,2784,2034
31669300000000,Roseville Joint Union High,9,170,533,320,240
31669400000000,Tahoe-Truckee Unified,0,1,16,2,0
31669400000000,Tahoe-Truckee Unified,1,4,20,6,6
31669400000000,Tahoe-Truckee Unified,2,3,22,6,2
31669400000000,Tahoe-Truckee Unified,4,1,6,1,0
31669400000000,Tahoe-Truckee Unified,5,94,1479,172,58
31669400000000,Tahoe-Truckee Unified,6,2,20,4,2
31669400000000,Tahoe-Truckee Unified,7,149,2368,298,200
31669400000000,Tahoe-Truckee Unified,9,4,76,6,6
31669500000000,Western Placer Unified,0,5,75,6,4
31669500000000,Western Placer Unified,1,9,75,12,2
31669500000000,Western Placer Unified,2,22,265,38,14
31669500000000,Western Placer Unified,4,10,178,20,8
31669500000000,Western Placer Unified,5,227,2472,374,98
31669500000000,Western Placer Unified,6,15,174,18,0
31669500000000,Western Placer Unified,7,448,5404,768,216
31669500000000,Western Placer Unified,9,32,412,50,16
31750900000000,Rocklin Unified,0,4,72,6,0
31750900000000,Rocklin Unified,1,3,61,6,4
31750900000000,Rocklin Unified,2,69,987,134,100
31750900000000,Rocklin Unified,3,4,47,6,4
31750900000000,Rocklin Unified,4,47,409,90,68
31750900000000,Rocklin Unified,5,143,1787,274,172
31750900000000,Rocklin Unified,6,19,191,36,28
31750900000000,Rocklin Unified,7,711,8549,1386,1034
31750900000000,Rocklin Unified,9,69,882,138,98
32103200000000,Plumas County Office of Education,7,1,17,4,0
32669700000000,Plumas Unified,1,8,88,12,0
32669700000000,Plumas Unified,5,25,302,44,8
32669700000000,Plumas Unified,7,124,1627,220,52
32669700000000,Plumas Unified,9,7,95,12,4
33103300000000,Riverside County Office of Education,0,6,7,4,0
33103300000000,Riverside County Office of Education,1,10,64,12,0
33103300000000,Riverside County Office of Education,2,17,116,14,6
33103300000000,Riverside County Office of Education,3,10,26,8,0
33103300000000,Riverside County Office of Education,4,6,93,2,2
33103300000000,Riverside County Office of Education,5,767,3990,692,50
33103300000000,Riverside County Office of Education,6,110,516,122,10
33103300000000,Riverside County Office of Education,7,246,3167,304,62
33103300000000,Riverside County Office of Education,9,40,389,56,24
33316300000000,California School for the Deaf-Riverside (State Sp,3,1,3,2,0
33316300000000,California School for the Deaf-Riverside (State Sp,5,42,208,32,0
33316300000000,California School for the Deaf-Riverside (State Sp,6,9,23,10,0
33316300000000,California School for the Deaf-Riverside (State Sp,7,10,91,14,0
33316300000000,California School for the Deaf-Riverside (State Sp,9,3,11,4,0
33669800000000,Alvord Unified,1,4,47,8,2
33669800000000,Alvord Unified,2,60,676,114,82
33669800000000,Alvord Unified,3,4,77,8,2
33669800000000,Alvord Unified,4,29,296,62,44
33669800000000,Alvord Unified,5,1247,15309,2304,842
33669800000000,Alvord Unified,6,55,729,106,40
33669800000000,Alvord Unified,7,143,2081,286,136
33669800000000,Alvord Unified,9,19,251,32,16
33669900000000,Banning Unified,1,14,139,34,14
33669900000000,Banning Unified,2,20,226,72,50
33669900000000,Banning Unified,3,1,12,8,2
33669900000000,Banning Unified,4,4,28,48,34
33669900000000,Banning Unified,5,193,3001,924,376
33669900000000,Banning Unified,6,27,387,108,44
33669900000000,Banning Unified,7,41,603,442,192
33669900000000,Banning Unified,9,4,128,38,16
33669900000000,Beaumont Unified,1,9,85,34,14
33669900000000,Beaumont Unified,2,19,274,72,50
33669900000000,Beaumont Unified,3,4,37,8,2
33669900000000,Beaumont Unified,4,19,248,48,34
33669900000000,Beaumont Unified,5,335,4931,924,376
33669900000000,Beaumont Unified,6,38,572,108,44
33669900000000,Beaumont Unified,7,217,3166,442,192
33669900000000,Beaumont Unified,9,15,271,38,16
33670300000000,Corona-Norco Unified,0,31,284,58,24
33670300000000,Corona-Norco Unified,1,15,186,30,22
33670300000000,Corona-Norco Unified,2,315,4724,634,492
33670300000000,Corona-Norco Unified,3,22,191,38,22
33670300000000,Corona-Norco Unified,4,123,1636,238,178
33670300000000,Corona-Norco Unified,5,2232,27909,4044,1650
33670300000000,Corona-Norco Unified,6,343,3217,650,328
33670300000000,Corona-Norco Unified,7,1308,14530,2480,1388
33670300000000,Corona-Norco Unified,9,49,677,88,42
33670600000000,Desert Sands Unified,0,6,230,10,2
33670600000000,Desert Sands Unified,1,13,88,26,16
33670600000000,Desert Sands Unified,2,44,551,88,68
33670600000000,Desert Sands Unified,3,3,25,6,2
33670600000000,Desert Sands Unified,4,28,273,56,38
33670600000000,Desert Sands Unified,5,1642,20901,2828,1166
33670600000000,Desert Sands Unified,6,52,512,92,30
33670600000000,Desert Sands Unified,7,553,5788,1036,536
33670600000000,Desert Sands Unified,9,2,351,2,0
33670800000000,Hemet Unified,0,2,17,4,0
33670800000000,Hemet Unified,1,13,196,26,6
33670800000000,Hemet Unified,2,33,218,58,48
33670800000000,Hemet Unified,3,15,88,22,10
33670800000000,Hemet Unified,4,18,203,40,28
33670800000000,Hemet Unified,5,958,11908,1564,548
33670800000000,Hemet Unified,6,173,1808,250,64
33670800000000,Hemet Unified,7,616,6235,990,380
33670800000000,Hemet Unified,9,52,807,72,22
33670900000000,Jurupa Unified,0,1,95,4,2
33670900000000,Jurupa Unified,1,3,31,4,0
33670900000000,Jurupa Unified,2,18,198,34,18
33670900000000,Jurupa Unified,3,4,40,6,4
33670900000000,Jurupa Unified,4,7,59,14,8
33670900000000,Jurupa Unified,5,1245,16445,2264,654
33670900000000,Jurupa Unified,6,41,367,64,18
33670900000000,Jurupa Unified,7,179,1914,334,120
33670900000000,Jurupa Unified,9,3,133,4,2
33671200000000,Menifee Union Elementary,0,0,47,2,0
33671200000000,Menifee Union Elementary,1,1,44,12,2
33671200000000,Menifee Union Elementary,2,1,262,118,68
33671200000000,Menifee Union Elementary,3,1,67,44,12
33671200000000,Menifee Union Elementary,4,0,398,68,32
33671200000000,Menifee Union Elementary,5,41,4877,3034,950
33671200000000,Menifee Union Elementary,6,8,665,754,182
33671200000000,Menifee Union Elementary,7,54,4410,532,224
33671200000000,Menifee Union Elementary,9,3,456,78,26
33671200000000,Moreno Valley Unified,0,0,1,1,0
33671200000000,Moreno Valley Unified,1,9,98,12,2
33671200000000,Moreno Valley Unified,2,63,719,118,68
33671200000000,Moreno Valley Unified,3,24,251,44,12
33671200000000,Moreno Valley Unified,4,38,498,68,32
33671200000000,Moreno Valley Unified,5,1694,23690,3034,950
33671200000000,Moreno Valley Unified,6,455,5091,754,182
33671200000000,Moreno Valley Unified,7,243,2742,532,224
33671200000000,Moreno Valley Unified,9,42,852,78,26
33671600000000,Nuview Union,1,1,10,2,2
33671600000000,Nuview Union,2,9,32,16,16
33671600000000,Nuview Union,4,1,20,2,2
33671600000000,Nuview Union,5,90,1969,180,156
33671600000000,Nuview Union,6,8,328,18,16
33671600000000,Nuview Union,7,29,441,54,40
33671700000000,Palm Springs Unified,1,15,119,26,8
33671700000000,Palm Springs Unified,2,16,206,28,16
33671700000000,Palm Springs Unified,3,7,41,8,2
33671700000000,Palm Springs Unified,4,50,524,100,68
33671700000000,Palm Springs Unified,5,1350,17836,2338,778
33671700000000,Palm Springs Unified,6,111,1229,178,58
33671700000000,Palm Springs Unified,7,284,2987,508,226
33671700000000,Palm Springs Unified,9,11,405,18,8
33671800000000,Palo Verde Unified,0,0,19,2,0
33671800000000,Palo Verde Unified,2,4,21,8,4
33671800000000,Palo Verde Unified,4,2,15,4,2
33671800000000,Palo Verde Unified,5,155,2134,258,22
33671800000000,Palo Verde Unified,6,15,221,28,2
33671800000000,Palo Verde Unified,7,63,680,114,14
33672100000000,Perris Union High,0,0,24,2,0
33672100000000,Perris Union High,1,13,43,24,8
33672100000000,Perris Union High,2,32,142,54,42
33672100000000,Perris Union High,3,7,45,14,6
33672100000000,Perris Union High,4,41,195,80,56
33672100000000,Perris Union High,5,1449,7546,2604,970
33672100000000,Perris Union High,6,146,741,250,66
33672100000000,Perris Union High,7,384,1723,708,256
33672100000000,Perris Union High,9,70,285,140,64
33672200000000,Riverside Unified,0,23,497,40,16
33672200000000,Riverside Unified,1,8,158,8,6
33672200000000,Riverside Unified,2,132,1437,252,206
33672200000000,Riverside Unified,3,18,203,34,18
33672200000000,Riverside Unified,4,41,490,86,56
33672200000000,Riverside Unified,5,1895,26076,3284,1468
33672200000000,Riverside Unified,6,260,2959,456,208
33672200000000,Riverside Unified,7,920,9883,1678,926
33672200000000,Riverside Unified,9,35,759,56,20
33672500000000,San Jacinto Unified,1,8,272,12,6
33672500000000,San Jacinto Unified,2,5,119,10,2
33672500000000,San Jacinto Unified,3,3,66,6,6
33672500000000,San Jacinto Unified,4,16,113,32,22
33672500000000,San Jacinto Unified,5,522,7502,858,324
33672500000000,San Jacinto Unified,6,70,935,100,34
33672500000000,San Jacinto Unified,7,109,1768,188,78
33672500000000,San Jacinto Unified,9,12,262,22,10
33736800000000,Coachella Valley Unified,0,17,115,30,12
33736800000000,Coachella Valley Unified,1,3,98,10,2
33736800000000,Coachella Valley Unified,4,3,14,6,0
33736800000000,Coachella Valley Unified,5,1176,18396,2040,734
33736800000000,Coachella Valley Unified,6,3,33,2,2
33736800000000,Coachella Valley Unified,7,21,177,28,14
33751800000000,Lake Elsinore Unified,1,16,99,32,8
33751800000000,Lake Elsinore Unified,2,41,465,66,44
33751800000000,Lake Elsinore Unified,3,6,89,8,2
33751800000000,Lake Elsinore Unified,4,44,393,80,40
33751800000000,Lake Elsinore Unified,5,960,12690,1602,482
33751800000000,Lake Elsinore Unified,6,105,940,178,70
33751800000000,Lake Elsinore Unified,7,564,6907,992,350
33751800000000,Lake Elsinore Unified,9,21,614,28,6
33751900000000,Temecula Valley Unified,0,2,45,2,2
33751900000000,Temecula Valley Unified,1,39,293,70,40
33751900000000,Temecula Valley Unified,2,96,1164,194,158
33751900000000,Temecula Valley Unified,3,14,94,24,14
33751900000000,Temecula Valley Unified,4,164,1554,322,260
33751900000000,Temecula Valley Unified,5,792,9739,1426,940
33751900000000,Temecula Valley Unified,6,132,1073,236,184
33751900000000,Temecula Valley Unified,7,1202,13589,2294,1676
33751900000000,Temecula Valley Unified,9,150,2445,284,226
33752000000000,Murrieta Valley Unified,1,8,76,14,8
33752000000000,Murrieta Valley Unified,2,100,1063,192,148
33752000000000,Murrieta Valley Unified,3,8,160,16,10
33752000000000,Murrieta Valley Unified,4,94,768,186,130
33752000000000,Murrieta Valley Unified,5,635,8037,1192,588
33752000000000,Murrieta Valley Unified,6,144,1212,278,134
33752000000000,Murrieta Valley Unified,7,954,10122,1854,1070
33752000000000,Murrieta Valley Unified,9,93,1386,178,102
33752400000000,Val Verde Unified,1,9,76,12,6
33752400000000,Val Verde Unified,2,23,283,46,36
33752400000000,Val Verde Unified,3,8,73,14,10
33752400000000,Val Verde Unified,4,29,300,56,42
33752400000000,Val Verde Unified,5,1027,14734,1988,1034
33752400000000,Val Verde Unified,6,249,2965,482,234
33752400000000,Val Verde Unified,7,88,1092,158,68
33752400000000,Val Verde Unified,9,12,330,22,6
33769400000000,SBE - Baypoint Preparatory Academy,7,2,163,6,4
34103500000000,Sacramento County Office of Education,0,3,29,4,0
34103500000000,Sacramento County Office of Education,1,4,17,4,0
34103500000000,Sacramento County Office of Education,2,19,73,8,0
34103500000000,Sacramento County Office of Education,3,2,14,2,0
34103500000000,Sacramento County Office of Education,5,98,589,48,0
34103500000000,Sacramento County Office of Education,6,70,933,42,0
34103500000000,Sacramento County Office of Education,7,66,223,22,0
34103500000000,Sacramento County Office of Education,9,21,152,20,0
34322800000000,California Education Authority (CEA) Headquarters,1,0,4,2,0
34322800000000,California Education Authority (CEA) Headquarters,5,87,261,136,0
34322800000000,California Education Authority (CEA) Headquarters,6,44,140,68,0
34322800000000,California Education Authority (CEA) Headquarters,7,14,38,28,0
34673100000000,Elk Grove Unified,1,23,409,34,14
34673100000000,Elk Grove Unified,2,1133,14139,2170,1446
34673100000000,Elk Grove Unified,3,86,1038,162,84
34673100000000,Elk Grove Unified,4,280,3632,550,374
34673100000000,Elk Grove Unified,5,1190,16343,2096,830
34673100000000,Elk Grove Unified,6,846,8387,1436,512
34673100000000,Elk Grove Unified,7,1102,13463,2050,1234
34673100000000,Elk Grove Unified,9,238,5334,428,188
34673300000000,Folsom-Cordova Unified,0,3,30,4,4
34673300000000,Folsom-Cordova Unified,1,10,104,18,2
34673300000000,Folsom-Cordova Unified,2,166,2628,308,226
34673300000000,Folsom-Cordova Unified,3,7,137,14,6
34673300000000,Folsom-Cordova Unified,4,44,452,82,48
34673300000000,Folsom-Cordova Unified,5,264,3866,452,134
34673300000000,Folsom-Cordova Unified,6,105,1195,172,48
34673300000000,Folsom-Cordova Unified,7,832,10411,1538,764
34673300000000,Folsom-Cordova Unified,9,55,1042,96,44
34673600000000,Galt Joint Union High,0,1,31,2,2
34673600000000,Galt Joint Union High,1,1,6,2,0
34673600000000,Galt Joint Union High,2,8,21,14,10
34673600000000,Galt Joint Union High,4,5,14,10,6
34673600000000,Galt Joint Union High,5,301,1201,548,174
34673600000000,Galt Joint Union High,6,7,36,14,4
34673600000000,Galt Joint Union High,7,228,817,412,170
34673600000000,Galt Joint Union High,9,29,101,54,20
34674100000000,River Delta Joint Unified,1,2,14,4,2
34674100000000,River Delta Joint Unified,2,5,13,8,2
34674100000000,River Delta Joint Unified,4,3,26,6,0
34674100000000,River Delta Joint Unified,5,78,1227,146,36
34674100000000,River Delta Joint Unified,6,2,38,6,0
34674100000000,River Delta Joint Unified,7,81,945,144,38
34674100000000,River Delta Joint Unified,9,3,111,2,0
34674200000000,Robla Elementary,4,0,25,2,0
34674200000000,Robla Elementary,5,4,1013,10,0
34674200000000,Robla Elementary,6,1,304,2,0
34674200000000,Robla Elementary,7,1,327,2,0
34674200000000,Robla Elementary,9,0,46,2,0
34674400000000,Sacramento City Unified,0,0,36,2,0
34674400000000,Sacramento City Unified,1,26,286,40,12
34674400000000,Sacramento City Unified,2,625,7821,1148,648
34674400000000,Sacramento City Unified,3,63,842,104,30
34674400000000,Sacramento City Unified,4,51,621,96,42
34674400000000,Sacramento City Unified,5,1160,18265,1840,674
34674400000000,Sacramento City Unified,6,625,7828,928,324
34674400000000,Sacramento City Unified,7,528,8321,896,432
34674400000000,Sacramento City Unified,9,137,2823,224,108
34674500000000,San Juan Unified,0,4,95,8,4
34674500000000,San Juan Unified,1,65,461,90,24
34674500000000,San Juan Unified,2,258,2759,474,322
34674500000000,San Juan Unified,3,36,439,56,14
34674500000000,San Juan Unified,4,87,713,150,70
34674500000000,San Juan Unified,5,927,11102,1408,412
34674500000000,San Juan Unified,6,366,4268,510,100
34674500000000,San Juan Unified,7,2596,29083,4458,1870
34674500000000,San Juan Unified,9,23,644,174,60
34739700000000,Center Joint Unified,0,0,18,2,0
34739700000000,Center Joint Unified,1,7,47,14,6
34739700000000,Center Joint Unified,2,22,292,42,20
34739700000000,Center Joint Unified,3,2,49,6,0
34739700000000,Center Joint Unified,4,7,118,14,2
34739700000000,Center Joint Unified,5,91,1120,174,26
34739700000000,Center Joint Unified,6,41,506,76,8
34739700000000,Center Joint Unified,7,181,2098,328,56
34739700000000,Center Joint Unified,9,6,275,14,0
34752800000000,Natomas Unified,0,35,673,64,30
34752800000000,Natomas Unified,2,144,2090,272,234
34752800000000,Natomas Unified,3,22,227,38,16
34752800000000,Natomas Unified,4,75,716,146,118
34752800000000,Natomas Unified,5,304,4428,524,232
34752800000000,Natomas Unified,6,221,2468,380,160
34752800000000,Natomas Unified,7,153,2521,282,202
34752800000000,Natomas Unified,9,59,1085,106,74
34765100000000,Twin Rivers Unified,0,39,449,44,6
34765100000000,Twin Rivers Unified,1,34,251,40,4
34765100000000,Twin Rivers Unified,2,226,2418,394,164
34765100000000,Twin Rivers Unified,3,40,470,72,20
34765100000000,Twin Rivers Unified,4,27,320,34,18
34765100000000,Twin Rivers Unified,5,1046,12686,1430,286
34765100000000,Twin Rivers Unified,6,503,4536,622,82
34765100000000,Twin Rivers Unified,7,651,8724,1022,216
34765100000000,Twin Rivers Unified,9,83,1283,104,14
35103600000000,San Benito County Office of Education,5,8,59,8,2
35675400000000,San Benito High,0,0,12,4,0
35675400000000,San Benito High,1,4,7,4,0
35675400000000,San Benito High,2,12,39,24,18
35675400000000,San Benito High,3,4,4,8,2
35675400000000,San Benito High,4,10,36,20,14
35675400000000,San Benito High,5,525,2094,980,356
35675400000000,San Benito High,6,8,19,18,6
35675400000000,San Benito High,7,204,782,370,184
35752600000000,Aromas/San Juan Unified,1,1,2,1,0
35752600000000,Aromas/San Juan Unified,5,61,780,110,48
35752600000000,Aromas/San Juan Unified,7,29,321,54,20
35752600000000,Aromas/San Juan Unified,9,4,19,8,8
36103600000000,San Bernardino County Office of Education,5,212,1626,38,0
36103600000000,San Bernardino County Office of Education,6,86,422,24,0
36103600000000,San Bernardino County Office of Education,7,93,521,8,0
36675900000000,Adelanto Elementary,1,18,72,6,0
36675900000000,Adelanto Elementary,2,10,107,8,0
36675900000000,Adelanto Elementary,3,3,93,6,0
36675900000000,Adelanto Elementary,4,2,65,2,0
36675900000000,Adelanto Elementary,5,510,6711,490,2
36675900000000,Adelanto Elementary,6,175,2366,128,0
36675900000000,Adelanto Elementary,7,147,1091,114,0
36675900000000,Adelanto Elementary,9,2,264,16,0
36676100000000,Barstow Unified,1,5,68,10,2
36676100000000,Barstow Unified,2,5,39,10,2
36676100000000,Barstow Unified,3,8,69,12,6
36676100000000,Barstow Unified,4,4,42,8,0
36676100000000,Barstow Unified,5,229,3187,362,54
36676100000000,Barstow Unified,6,62,1011,90,4
36676100000000,Barstow Unified,7,93,1323,168,42
36676100000000,Barstow Unified,9,7,284,8,2
36676400000000,Bear Valley Unified,2,1,24,2,2
36676400000000,Bear Valley Unified,5,49,845,90,14
36676400000000,Bear Valley Unified,6,5,23,10,2
36676400000000,Bear Valley Unified,7,107,1340,202,64
36676400000000,Bear Valley Unified,9,2,50,4,0
36676500000000,Central Elementary,1,0,6,32,26
36676500000000,Central Elementary,2,0,218,558,456
36676500000000,Central Elementary,3,0,28,62,40
36676500000000,Central Elementary,4,0,112,240,216
36676500000000,Central Elementary,5,0,2426,7020,3512
36676500000000,Central Elementary,6,0,483,1008,502
36676500000000,Central Elementary,7,0,1302,2080,1378
36676500000000,Central Elementary,9,0,107,174,106
36676500000000,Chaffey Joint Union High,0,89,134,164,62
36676500000000,Chaffey Joint Union High,1,17,87,32,26
36676500000000,Chaffey Joint Union High,2,293,1346,558,456
36676500000000,Chaffey Joint Union High,3,33,116,62,40
36676500000000,Chaffey Joint Union High,4,129,503,240,216
36676500000000,Chaffey Joint Union High,5,3971,15508,7020,3512
36676500000000,Chaffey Joint Union High,6,553,1989,1008,502
36676500000000,Chaffey Joint Union High,7,1141,4231,2080,1378
36676500000000,Chaffey Joint Union High,9,91,447,174,106
36676800000000,Chino Valley Unified,1,4,27,6,0
36676800000000,Chino Valley Unified,2,285,3864,550,414
36676800000000,Chino Valley Unified,3,8,64,16,4
36676800000000,Chino Valley Unified,4,119,1376,214,140
36676800000000,Chino Valley Unified,5,1453,16833,2576,930
36676800000000,Chino Valley Unified,6,133,977,236,98
36676800000000,Chino Valley Unified,7,511,5522,962,480
36676800000000,Chino Valley Unified,9,69,626,128,72
36676900000000,Colton Joint Unified,1,7,64,14,0
36676900000000,Colton Joint Unified,2,20,366,40,22
36676900000000,Colton Joint Unified,3,11,70,16,8
36676900000000,Colton Joint Unified,4,30,256,62,38
36676900000000,Colton Joint Unified,5,1425,19372,2434,702
36676900000000,Colton Joint Unified,6,92,1296,176,44
36676900000000,Colton Joint Unified,7,164,1673,284,98
36676900000000,Colton Joint Unified,9,6,191,12,2
36676900000000,Cucamonga Elementary,1,0,9,14,0
36676900000000,Cucamonga Elementary,2,0,103,40,22
36676900000000,Cucamonga Elementary,3,0,14,16,8
36676900000000,Cucamonga Elementary,4,0,62,62,38
36676900000000,Cucamonga Elementary,5,0,1735,2434,702
36676900000000,Cucamonga Elementary,6,0,384,176,44
36676900000000,Cucamonga Elementary,7,0,232,284,98
36676900000000,Cucamonga Elementary,9,0,22,12,2
36677100000000,Fontana Unified,0,2,2,1,0
36677100000000,Fontana Unified,1,9,39,12,2
36677100000000,Fontana Unified,2,45,416,86,40
36677100000000,Fontana Unified,3,11,96,22,10
36677100000000,Fontana Unified,4,48,408,98,60
36677100000000,Fontana Unified,5,2789,33537,5002,1888
36677100000000,Fontana Unified,6,220,2221,362,124
36677100000000,Fontana Unified,7,147,1685,240,94
36677100000000,Fontana Unified,9,24,338,42,14
36677400000000,Helendale Elementary,1,3,17,2,0
36677400000000,Helendale Elementary,2,3,38,6,2
36677400000000,Helendale Elementary,4,1,33,2,2
36677400000000,Helendale Elementary,5,181,981,56,22
36677400000000,Helendale Elementary,7,64,1076,78,24
36677400000000,Helendale Elementary,9,3,113,6,2
36677800000000,Morongo Unified,1,6,69,4,0
36677800000000,Morongo Unified,2,7,105,10,2
36677800000000,Morongo Unified,3,6,89,12,2
36677800000000,Morongo Unified,4,6,115,14,4
36677800000000,Morongo Unified,5,278,3368,394,46
36677800000000,Morongo Unified,6,45,666,84,14
36677800000000,Morongo Unified,7,406,5329,670,100
36677800000000,Morongo Unified,9,33,507,52,10
36678000000000,Needles Unified,0,1,1,1,0
36678000000000,Needles Unified,1,11,176,22,4
36678000000000,Needles Unified,2,1,8,2,0
36678000000000,Needles Unified,5,15,231,32,4
36678000000000,Needles Unified,7,33,465,60,8
36678300000000,Oro Grande Elementary,1,9,57,10,4
36678300000000,Oro Grande Elementary,2,1,19,4,2
36678300000000,Oro Grande Elementary,3,2,12,4,2
36678300000000,Oro Grande Elementary,4,4,19,8,2
36678300000000,Oro Grande Elementary,5,369,2074,642,98
36678300000000,Oro Grande Elementary,6,37,410,70,18
36678300000000,Oro Grande Elementary,7,164,973,304,76
36678300000000,Oro Grande Elementary,9,10,147,20,10
36678400000000,Redlands Unified,0,7,56,14,6
36678400000000,Redlands Unified,1,9,81,14,6
36678400000000,Redlands Unified,2,156,1797,294,200
36678400000000,Redlands Unified,3,7,74,14,6
36678400000000,Redlands Unified,4,51,560,102,60
36678400000000,Redlands Unified,5,824,10138,1474,546
36678400000000,Redlands Unified,6,130,1332,226,84
36678400000000,Redlands Unified,7,616,6315,1120,620
36678400000000,Redlands Unified,9,67,911,120,68
36678500000000,Rialto Unified,1,2,78,2,0
36678500000000,Rialto Unified,2,12,223,24,12
36678500000000,Rialto Unified,3,12,120,14,8
36678500000000,Rialto Unified,4,15,132,26,16
36678500000000,Rialto Unified,5,1685,21489,2868,1012
36678500000000,Rialto Unified,6,260,2747,448,128
36678500000000,Rialto Unified,7,106,957,186,60
36678500000000,Rialto Unified,9,11,242,16,4
36678700000000,Rim of the World Unified,5,85,1276,136,28
36678700000000,Rim of the World Unified,6,2,36,2,2
36678700000000,Rim of the World Unified,7,170,2084,304,120
36678700000000,Rim of the World Unified,9,15,163,32,10
36678800000000,San Bernardino City Unified,0,29,1361,36,2
36678800000000,San Bernardino City Unified,1,18,275,32,14
36678800000000,San Bernardino City Unified,2,69,779,128,72
36678800000000,San Bernardino City Unified,3,23,255,42,8
36678800000000,San Bernardino City Unified,4,21,202,38,20
36678800000000,San Bernardino City Unified,5,2676,39503,4706,1240
36678800000000,San Bernardino City Unified,6,492,6765,838,162
36678800000000,San Bernardino City Unified,7,310,3427,548,164
36678800000000,San Bernardino City Unified,9,26,736,62,16
36678900000000,Trona Joint Unified,5,5,85,10,0
36678900000000,Trona Joint Unified,6,2,17,4,0
36678900000000,Trona Joint Unified,7,10,139,20,0
36679300000000,Victor Valley Union High,0,22,125,34,10
36679300000000,Victor Valley Union High,1,16,77,30,12
36679300000000,Victor Valley Union High,2,74,247,116,68
36679300000000,Victor Valley Union High,3,23,95,32,4
36679300000000,Victor Valley Union High,4,19,105,36,18
36679300000000,Victor Valley Union High,5,1383,8119,2434,682
36679300000000,Victor Valley Union High,6,434,2559,668,126
36679300000000,Victor Valley Union High,7,418,2120,776,174
36679300000000,Victor Valley Union High,9,58,365,108,26
36679600000000,Yucaipa-Calimesa Joint Unified,1,7,39,14,6
36679600000000,Yucaipa-Calimesa Joint Unified,2,7,114,14,6
36679600000000,Yucaipa-Calimesa Joint Unified,3,2,18,4,2
36679600000000,Yucaipa-Calimesa Joint Unified,4,6,58,12,10
36679600000000,Yucaipa-Calimesa Joint Unified,5,294,3875,544,178
36679600000000,Yucaipa-Calimesa Joint Unified,6,12,155,24,8
36679600000000,Yucaipa-Calimesa Joint Unified,7,382,4854,692,310
36679600000000,Yucaipa-Calimesa Joint Unified,9,4,69,8,2
36738600000000,Baker Valley Unified,5,10,112,20,20
36738600000000,Baker Valley Unified,7,1,11,4,4
36738900000000,Silver Valley Unified,1,2,21,4,2
36738900000000,Silver Valley Unified,2,1,41,2,2
36738900000000,Silver Valley Unified,3,1,51,2,2
36738900000000,Silver Valley Unified,4,1,39,2,0
36738900000000,Silver Valley Unified,5,30,720,54,12
36738900000000,Silver Valley Unified,6,11,241,22,8
36738900000000,Silver Valley Unified,7,39,821,78,8
36738900000000,Silver Valley Unified,9,1,158,2,0
36739600000000,Snowline Joint Unified,0,25,357,30,10
36739600000000,Snowline Joint Unified,1,2,47,4,2
36739600000000,Snowline Joint Unified,2,19,144,40,24
36739600000000,Snowline Joint Unified,3,3,32,6,2
36739600000000,Snowline Joint Unified,4,5,38,8,2
36739600000000,Snowline Joint Unified,5,246,3387,432,98
36739600000000,Snowline Joint Unified,6,37,490,66,12
36739600000000,Snowline Joint Unified,7,298,3208,558,192
36739600000000,Snowline Joint Unified,9,8,95,14,6
36750400000000,Hesperia Unified,0,6,665,12,6
36750400000000,Hesperia Unified,1,12,122,20,8
36750400000000,Hesperia Unified,2,17,289,30,22
36750400000000,Hesperia Unified,3,10,78,14,4
36750400000000,Hesperia Unified,4,6,96,12,4
36750400000000,Hesperia Unified,5,1293,14936,2420,800
36750400000000,Hesperia Unified,6,170,1677,310,102
36750400000000,Hesperia Unified,7,570,5756,1052,450
36750400000000,Hesperia Unified,9,21,369,50,14
36750500000000,Lucerne Valley Unified,1,1,18,2,0
36750500000000,Lucerne Valley Unified,2,1,102,2,2
36750500000000,Lucerne Valley Unified,5,31,743,58,10
36750500000000,Lucerne Valley Unified,6,5,84,6,2
36750500000000,Lucerne Valley Unified,7,41,1163,72,18
36750700000000,Upland Unified,1,4,54,10,2
36750700000000,Upland Unified,2,49,579,96,52
36750700000000,Upland Unified,3,6,37,12,6
36750700000000,Upland Unified,4,22,200,46,36
36750700000000,Upland Unified,5,467,6153,908,320
36750700000000,Upland Unified,6,86,903,156,48
36750700000000,Upland Unified,7,254,2956,494,238
36750700000000,Upland Unified,9,30,231,52,20
36750800000000,Apple Valley Unified,1,4,61,8,0
36750800000000,Apple Valley Unified,2,27,331,46,34
36750800000000,Apple Valley Unified,3,3,74,4,2
36750800000000,Apple Valley Unified,4,10,103,18,10
