,CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,Year
1020,19644700000000,Duarte Unified,7,42,348,78,20,1314
1021,19644700000000,Duarte Unified,9,7,89,14,0,1314
1022,19645200000000,El Monte Union High,1,2,12,4,0,1314
1023,19645200000000,El Monte Union High,2,543,1843,1006,760,1314
1024,19645200000000,El Monte Union High,3,5,7,8,6,1314
1025,19645200000000,El Monte Union High,4,12,63,4,0,1314
1026,19645200000000,El Monte Union High,5,1907,7445,2992,1020,1314
1027,19645200000000,El Monte Union High,6,6,31,6,4,1314
1028,19645200000000,El Monte Union High,7,29,151,42,12,1314
1029,19645200000000,El Monte Union High,9,9,21,40,16,1314
1030,19645300000000,El Rancho Unified,1,1,9,2,2,1314
1031,19645300000000,El Rancho Unified,2,3,27,4,0,1314
1032,19645300000000,El Rancho Unified,4,2,36,4,2,1314
1033,19645300000000,El Rancho Unified,5,779,9168,1384,592,1314
1034,19645300000000,El Rancho Unified,6,2,34,2,0,1314
1035,19645300000000,El Rancho Unified,7,10,91,20,8,1314
1036,19645300000000,El Rancho Unified,9,1,8,2,0,1314
1037,19645400000000,El Segundo Unified,2,27,226,54,44,1314
1038,19645400000000,El Segundo Unified,3,4,14,8,2,1314
1039,19645400000000,El Segundo Unified,4,6,45,12,4,1314
1040,19645400000000,El Segundo Unified,5,60,768,122,72,1314
1041,19645400000000,El Segundo Unified,6,16,141,30,14,1314
1042,19645400000000,El Segundo Unified,7,167,1821,326,222,1314
1043,19645400000000,El Segundo Unified,9,25,362,52,36,1314
1044,19645700000000,Glendale Unified,0,1,2,2,0,1314
1045,19645700000000,Glendale Unified,1,2,43,4,2,1314
1046,19645700000000,Glendale Unified,2,285,3162,538,418,1314
1047,19645700000000,Glendale Unified,3,1,23,2,0,1314
1048,19645700000000,Glendale Unified,4,172,1699,294,162,1314
1049,19645700000000,Glendale Unified,5,509,6028,798,212,1314
1050,19645700000000,Glendale Unified,6,25,348,44,14,1314
1051,19645700000000,Glendale Unified,7,1276,14267,2286,1098,1314
1052,19645700000000,Glendale Unified,9,11,498,16,14,1314
1053,19645800000000,Glendora Unified,0,0,8,2,0,1314
1054,19645800000000,Glendora Unified,2,33,471,76,56,1314
1055,19645800000000,Glendora Unified,3,2,16,2,2,1314
1056,19645800000000,Glendora Unified,4,14,167,40,16,1314
1057,19645800000000,Glendora Unified,5,238,3085,558,168,1314
1058,19645800000000,Glendora Unified,6,14,109,46,14,1314
1059,19645800000000,Glendora Unified,7,313,3459,822,296,1314
1060,19645800000000,Glendora Unified,9,26,298,42,28,1314
1061,19645800000000,Gorman Elementary,0,1,27,2,0,1314
1062,19645800000000,Gorman Elementary,2,3,108,76,56,1314
1063,19645800000000,Gorman Elementary,3,0,4,2,2,1314
1064,19645800000000,Gorman Elementary,4,3,33,40,16,1314
1065,19645800000000,Gorman Elementary,5,64,574,558,168,1314
1066,19645800000000,Gorman Elementary,6,10,111,46,14,1314
1067,19645800000000,Gorman Elementary,7,109,1016,822,296,1314
1068,19645800000000,Gorman Elementary,9,0,6,21,14,1314
1069,19645900000000,Hawthorne,2,11,215,22,18,1314
1070,19645900000000,Hawthorne,3,2,136,2,2,1314
1071,19645900000000,Hawthorne,4,6,144,12,12,1314
1072,19645900000000,Hawthorne,5,81,6343,148,108,1314
1073,19645900000000,Hawthorne,6,16,1867,26,20,1314
1074,19645900000000,Hawthorne,7,6,180,12,10,1314
1075,19646000000000,Hermosa Beach City Elementary,1,4,14,10,0,1314
1076,19646000000000,Hermosa Beach City Elementary,2,3,76,8,0,1314
1077,19646000000000,Hermosa Beach City Elementary,4,1,24,8,0,1314
1078,19646000000000,Hermosa Beach City Elementary,5,163,812,244,2,1314
1079,19646000000000,Hermosa Beach City Elementary,6,32,150,52,0,1314
1080,19646000000000,Hermosa Beach City Elementary,7,102,1473,228,0,1314
1081,19646000000000,Hermosa Beach City Elementary,9,6,120,18,0,1314
1082,19646300000000,Hughes-Elizabeth Lakes Union Elementary,2,0,1,2,1,1314
1083,19646300000000,Hughes-Elizabeth Lakes Union Elementary,5,0,51,1006,312,1314
1084,19646300000000,Hughes-Elizabeth Lakes Union Elementary,6,0,1,257,80,1314
1085,19646300000000,Hughes-Elizabeth Lakes Union Elementary,7,0,186,14,4,1314
1086,19646300000000,Hughes-Elizabeth Lakes Union Elementary,9,0,7,8,2,1314
1087,19646300000000,Inglewood Unified,1,2,81,4,0,1314
1088,19646300000000,Inglewood Unified,2,2,44,4,2,1314
1089,19646300000000,Inglewood Unified,3,6,54,8,2,1314
1090,19646300000000,Inglewood Unified,4,2,43,4,0,1314
1091,19646300000000,Inglewood Unified,5,634,7971,1006,312,1314
1092,19646300000000,Inglewood Unified,6,336,5544,514,160,1314
1093,19646300000000,Inglewood Unified,7,10,55,14,4,1314
1094,19646300000000,Inglewood Unified,9,4,56,8,2,1314
1095,19646600000000,La Canada Unified,2,96,1060,196,166,1314
1096,19646600000000,La Canada Unified,4,4,34,8,6,1314
1097,19646600000000,La Canada Unified,5,35,430,64,40,1314
1098,19646600000000,La Canada Unified,6,4,24,8,4,1314
1099,19646600000000,La Canada Unified,7,218,2209,422,338,1314
1100,19646600000000,La Canada Unified,9,18,274,34,32,1314
1101,19646800000000,Las Virgenes Unified,1,4,74,8,2,1314
1102,19646800000000,Las Virgenes Unified,2,72,782,136,100,1314
1103,19646800000000,Las Virgenes Unified,3,5,12,10,4,1314
1104,19646800000000,Las Virgenes Unified,4,9,89,18,12,1314
1105,19646800000000,Las Virgenes Unified,5,82,1085,144,66,1314
1106,19646800000000,Las Virgenes Unified,6,24,241,46,16,1314
1107,19646800000000,Las Virgenes Unified,7,788,8543,1498,870,1314
1108,19646800000000,Las Virgenes Unified,9,6,307,12,6,1314
1109,19646900000000,Lawndale Elementary,2,3,309,6,6,1314
1110,19646900000000,Lawndale Elementary,4,5,64,10,10,1314
1111,19646900000000,Lawndale Elementary,5,103,4774,180,180,1314
1112,19646900000000,Lawndale Elementary,6,17,613,32,32,1314
1113,19646900000000,Lawndale Elementary,7,2,312,4,4,1314
1114,19647100000000,Lennox,0,9,347,18,18,1314
1115,19647100000000,Lennox,5,263,6259,490,478,1314
1116,19647100000000,Lennox,7,1,32,2,2,1314
1117,19647300000000,Long Beach Unified,0,33,1515,890,122,1314
1118,19647300000000,Long Beach Unified,1,19,155,310,108,1314
1119,19647300000000,Long Beach Unified,2,565,6058,4616,3084,1314
1120,19647300000000,Long Beach Unified,3,131,1344,498,158,1314
1121,19647300000000,Long Beach Unified,4,306,2645,3002,1862,1314
1122,19647300000000,Long Beach Unified,5,3628,44594,60156,25946,1314
1123,19647300000000,Long Beach Unified,6,1125,11993,8866,3546,1314
1124,19647300000000,Long Beach Unified,7,1001,11607,8764,4868,1314
1125,19647300000000,Long Beach Unified,9,59,1244,220,122,1314
1126,19647300000000,Los Angeles Unified,0,944,6930,890,122,1314
1127,19647300000000,Los Angeles Unified,1,161,2489,310,108,1314
1128,19647300000000,Los Angeles Unified,2,1937,26649,4616,3084,1314
1129,19647300000000,Los Angeles Unified,3,140,2479,498,158,1314
1130,19647300000000,Los Angeles Unified,4,1327,12912,3002,1862,1314
1131,19647300000000,Los Angeles Unified,5,30865,480580,60156,25946,1314
1132,19647300000000,Los Angeles Unified,6,4157,59936,8866,3546,1314
1133,19647300000000,Los Angeles Unified,7,3853,60915,8764,4868,1314
1134,19647300000000,Los Angeles Unified,9,66,936,220,122,1314
1135,19647700000000,Lowell Joint,1,0,3,2,2,1314
1136,19647700000000,Lowell Joint,3,0,12,2,0,1314
1137,19647700000000,Lowell Joint,4,0,24,2,0,1314
1138,19647700000000,Lowell Joint,5,0,2052,1648,628,1314
1139,19647700000000,Lowell Joint,6,0,38,104,26,1314
1140,19647700000000,Lowell Joint,7,0,927,4,0,1314
1141,19647700000000,Lynwood Unified,1,1,2,2,2,1314
1142,19647700000000,Lynwood Unified,3,2,47,2,0,1314
1143,19647700000000,Lynwood Unified,4,1,7,2,0,1314
1144,19647700000000,Lynwood Unified,5,1035,13976,1648,628,1314
1145,19647700000000,Lynwood Unified,6,68,752,104,26,1314
1146,19647700000000,Lynwood Unified,7,4,113,4,0,1314
1147,19647900000000,Monrovia Unified,1,4,25,6,2,1314
1148,19647900000000,Monrovia Unified,2,18,213,28,18,1314
1149,19647900000000,Monrovia Unified,3,1,14,2,2,1314
1150,19647900000000,Monrovia Unified,4,15,174,32,22,1314
1151,19647900000000,Monrovia Unified,5,302,3624,502,138,1314
1152,19647900000000,Monrovia Unified,6,49,479,74,22,1314
1153,19647900000000,Monrovia Unified,7,136,1367,230,92,1314
1154,19647900000000,Monrovia Unified,9,3,91,4,0,1314
1155,19648100000000,Montebello Unified,1,3,65,6,0,1314
1156,19648100000000,Montebello Unified,2,77,557,136,100,1314
1157,19648100000000,Montebello Unified,3,3,29,6,2,1314
1158,19648100000000,Montebello Unified,4,7,92,12,4,1314
1159,19648100000000,Montebello Unified,5,2589,28606,3956,1018,1314
1160,19648100000000,Montebello Unified,6,8,88,12,4,1314
1161,19648100000000,Montebello Unified,7,59,417,90,36,1314
1162,19648100000000,Montebello Unified,9,7,69,10,2,1314
1163,19648400000000,Norwalk-La Mirada Unified,0,3,109,2,2,1314
1164,19648400000000,Norwalk-La Mirada Unified,1,3,38,8,2,1314
1165,19648400000000,Norwalk-La Mirada Unified,2,49,697,86,22,1314
1166,19648400000000,Norwalk-La Mirada Unified,3,11,106,18,4,1314
1167,19648400000000,Norwalk-La Mirada Unified,4,50,526,98,18,1314
1168,19648400000000,Norwalk-La Mirada Unified,5,1257,15312,2186,432,1314
1169,19648400000000,Norwalk-La Mirada Unified,6,45,466,74,10,1314
1170,19648400000000,Norwalk-La Mirada Unified,7,197,1882,348,50,1314
1171,19648400000000,Norwalk-La Mirada Unified,9,19,234,32,4,1314
1172,19648600000000,Palmdale Elementary,0,3,160,6,0,1314
1173,19648600000000,Palmdale Elementary,1,11,153,4,0,1314
1174,19648600000000,Palmdale Elementary,5,345,15442,162,6,1314
1175,19648600000000,Palmdale Elementary,6,84,3479,46,0,1314
1176,19648600000000,Palmdale Elementary,7,74,1616,54,0,1314
1177,19648700000000,Palos Verdes Peninsula Unified,0,1,1,1,0,1314
1178,19648700000000,Palos Verdes Peninsula Unified,1,2,26,4,0,1314
1179,19648700000000,Palos Verdes Peninsula Unified,2,287,3223,584,484,1314
1180,19648700000000,Palos Verdes Peninsula Unified,3,2,33,16,8,1314
1181,19648700000000,Palos Verdes Peninsula Unified,4,27,270,70,54,1314
1182,19648700000000,Palos Verdes Peninsula Unified,5,82,1087,2144,730,1314
1183,19648700000000,Palos Verdes Peninsula Unified,6,36,296,260,110,1314
1184,19648700000000,Palos Verdes Peninsula Unified,7,684,6261,1396,1072,1314
1185,19648700000000,Palos Verdes Peninsula Unified,9,11,503,32,24,1314
1186,19648700000000,Paramount Unified,0,0,16,2,0,1314
1187,19648700000000,Paramount Unified,1,0,12,4,0,1314
1188,19648700000000,Paramount Unified,2,6,124,584,484,1314
1189,19648700000000,Paramount Unified,3,6,111,16,8,1314
1190,19648700000000,Paramount Unified,4,9,94,70,54,1314
1191,19648700000000,Paramount Unified,5,1183,13904,2144,730,1314
1192,19648700000000,Paramount Unified,6,121,1362,260,110,1314
1193,19648700000000,Paramount Unified,7,15,183,1396,1072,1314
1194,19648700000000,Paramount Unified,9,6,105,32,24,1314
1195,19648800000000,Pasadena Unified,0,5,236,6,4,1314
1196,19648800000000,Pasadena Unified,1,1,52,2,0,1314
1197,19648800000000,Pasadena Unified,2,28,784,46,40,1314
1198,19648800000000,Pasadena Unified,4,34,314,66,40,1314
1199,19648800000000,Pasadena Unified,5,1039,11187,1544,616,1314
1200,19648800000000,Pasadena Unified,6,265,2828,452,162,1314
1201,19648800000000,Pasadena Unified,7,184,3227,318,184,1314
1202,19648800000000,Pasadena Unified,9,28,444,42,32,1314
1203,19649100000000,Pomona Unified,1,8,61,10,2,1314
1204,19649100000000,Pomona Unified,2,120,1015,202,152,1314
1205,19649100000000,Pomona Unified,3,3,33,6,4,1314
1206,19649100000000,Pomona Unified,4,34,288,66,32,1314
1207,19649100000000,Pomona Unified,5,1699,22217,2640,870,1314
1208,19649100000000,Pomona Unified,6,135,1377,218,92,1314
1209,19649100000000,Pomona Unified,7,81,956,136,56,1314
1210,19649100000000,Pomona Unified,9,26,273,38,30,1314
1211,19649600000000,San Marino Unified,2,174,1739,330,262,1314
1212,19649600000000,San Marino Unified,3,1,6,2,2,1314
1213,19649600000000,San Marino Unified,4,2,18,2,2,1314
1214,19649600000000,San Marino Unified,5,23,314,38,14,1314
1215,19649600000000,San Marino Unified,6,2,22,2,2,1314
1216,19649600000000,San Marino Unified,7,85,837,168,126,1314
1217,19649600000000,San Marino Unified,9,4,192,8,8,1314
1218,19649800000000,Santa Monica-Malibu Unified,1,2,26,4,0,1314
1219,19649800000000,Santa Monica-Malibu Unified,2,60,656,116,94,1314
1220,19649800000000,Santa Monica-Malibu Unified,3,2,28,4,4,1314
1221,19649800000000,Santa Monica-Malibu Unified,4,6,75,10,10,1314
1222,19649800000000,Santa Monica-Malibu Unified,5,319,3343,558,364,1314
1223,19649800000000,Santa Monica-Malibu Unified,6,57,729,106,48,1314
1224,19649800000000,Santa Monica-Malibu Unified,7,476,5846,886,694,1314
1225,19649800000000,Santa Monica-Malibu Unified,9,38,621,76,60,1314
1226,19650300000000,South Pasadena Unified,1,1,15,2,2,1314
1227,19650300000000,South Pasadena Unified,2,140,1591,260,234,1314
1228,19650300000000,South Pasadena Unified,3,1,7,2,2,1314
1229,19650300000000,South Pasadena Unified,4,11,111,20,18,1314
1230,19650300000000,South Pasadena Unified,5,84,1154,158,102,1314
1231,19650300000000,South Pasadena Unified,6,15,101,28,26,1314
1232,19650300000000,South Pasadena Unified,7,117,1443,234,176,1314
1233,19650300000000,South Pasadena Unified,9,9,302,18,12,1314
1234,19650500000000,Sulphur Springs Union,1,0,17,2,0,1314
1235,19650500000000,Sulphur Springs Union,2,0,254,672,520,1314
1236,19650500000000,Sulphur Springs Union,4,0,178,14,10,1314
1237,19650500000000,Sulphur Springs Union,5,0,2704,202,70,1314
1238,19650500000000,Sulphur Springs Union,6,0,334,12,8,1314
1239,19650500000000,Sulphur Springs Union,7,0,1750,126,38,1314
1240,19650500000000,Sulphur Springs Union,9,0,248,18,14,1314
1241,19650500000000,Temple City Unified,1,1,15,2,0,1314
1242,19650500000000,Temple City Unified,2,358,3739,672,520,1314
1243,19650500000000,Temple City Unified,4,5,78,14,10,1314
1244,19650500000000,Temple City Unified,5,106,1243,202,70,1314
1245,19650500000000,Temple City Unified,6,6,38,12,8,1314
1246,19650500000000,Temple City Unified,7,64,634,126,38,1314
1247,19650500000000,Temple City Unified,9,12,167,18,14,1314
1248,19650600000000,Torrance Unified,0,22,376,42,22,1314
1249,19650600000000,Torrance Unified,1,14,88,22,4,1314
1250,19650600000000,Torrance Unified,2,595,7172,1154,846,1314
1251,19650600000000,Torrance Unified,3,15,156,30,12,1314
1252,19650600000000,Torrance Unified,4,124,1077,270,178,1314
1253,19650600000000,Torrance Unified,5,566,6628,1062,336,1314
1254,19650600000000,Torrance Unified,6,128,1052,220,68,1314
1255,19650600000000,Torrance Unified,7,632,6192,1202,660,1314
1256,19650600000000,Torrance Unified,9,80,1472,132,70,1314
1257,19650900000000,West Covina Unified,0,7,71,2,0,1314
1258,19650900000000,West Covina Unified,1,5,52,12,2,1314
1259,19650900000000,West Covina Unified,2,95,1181,186,122,1314
1260,19650900000000,West Covina Unified,3,5,66,6,2,1314
1261,19650900000000,West Covina Unified,4,52,573,96,48,1314
1262,19650900000000,West Covina Unified,5,704,8990,1258,368,1314
1263,19650900000000,West Covina Unified,6,86,1096,130,14,1314
1264,19650900000000,West Covina Unified,7,161,2319,286,18,1314
1265,19650900000000,West Covina Unified,9,2,54,4,0,1314
1266,19651300000000,Whittier Union High,1,11,33,18,0,1314
1267,19651300000000,Whittier Union High,2,38,134,74,0,1314
1268,19651300000000,Whittier Union High,3,7,25,14,0,1314
1269,19651300000000,Whittier Union High,4,35,136,68,0,1314
1270,19651300000000,Whittier Union High,5,2981,11556,5206,0,1314
1271,19651300000000,Whittier Union High,6,39,121,70,0,1314
1272,19651300000000,Whittier Union High,7,358,1242,634,0,1314
1273,19651400000000,William S. Hart Union High,0,7,28,6,0,1314
1274,19651400000000,William S. Hart Union High,1,19,73,28,14,1314
1275,19651400000000,William S. Hart Union High,2,300,1628,580,464,1314
1276,19651400000000,William S. Hart Union High,3,8,42,14,8,1314
1277,19651400000000,William S. Hart Union High,4,210,1111,406,288,1314
1278,19651400000000,William S. Hart Union High,5,1649,8903,2684,982,1314
1279,19651400000000,William S. Hart Union High,6,289,1143,452,176,1314
1280,19651400000000,William S. Hart Union High,7,2222,11707,4162,2458,1314
1281,19651400000000,William S. Hart Union High,9,59,1005,114,56,1314
1282,19651700000000,Wiseburn Elementary,2,10,139,20,20,1314
1283,19651700000000,Wiseburn Elementary,3,1,27,4,4,1314
1284,19651700000000,Wiseburn Elementary,4,6,61,12,12,1314
1285,19651700000000,Wiseburn Elementary,5,123,2115,238,238,1314
1286,19651700000000,Wiseburn Elementary,6,45,650,88,88,1314
1287,19651700000000,Wiseburn Elementary,7,35,606,64,62,1314
1288,19651700000000,Wiseburn Elementary,9,2,209,4,4,1314
1289,19734400000000,Compton Unified,0,2,18,4,0,1314
1290,19734400000000,Compton Unified,2,1,14,2,2,1314
1291,19734400000000,Compton Unified,3,10,151,20,6,1314
1292,19734400000000,Compton Unified,4,1,13,2,2,1314
1293,19734400000000,Compton Unified,5,1202,17748,1504,386,1314
1294,19734400000000,Compton Unified,6,320,4349,384,50,1314
1295,19734500000000,Hacienda la Puente Unified,0,1,9,10,2,1314
1296,19734500000000,Hacienda la Puente Unified,1,3,31,12,2,1314
1297,19734500000000,Hacienda la Puente Unified,2,235,2334,1006,666,1314
1298,19734500000000,Hacienda la Puente Unified,3,7,67,22,12,1314
1299,19734500000000,Hacienda la Puente Unified,4,25,341,294,164,1314
1300,19734500000000,Hacienda la Puente Unified,5,1339,16146,3610,1124,1314
1301,19734500000000,Hacienda la Puente Unified,6,23,200,72,12,1314
1302,19734500000000,Hacienda la Puente Unified,7,79,762,198,48,1314
1303,19734500000000,Hacienda la Puente Unified,9,7,142,22,6,1314
1304,19734500000000,Rowland Unified,0,6,123,10,2,1314
1305,19734500000000,Rowland Unified,1,8,43,12,2,1314
1306,19734500000000,Rowland Unified,2,310,3056,1006,666,1314
1307,19734500000000,Rowland Unified,3,5,41,22,12,1314
1308,19734500000000,Rowland Unified,4,131,1190,294,164,1314
1309,19734500000000,Rowland Unified,5,821,9594,3610,1124,1314
1310,19734500000000,Rowland Unified,6,22,361,72,12,1314
1311,19734500000000,Rowland Unified,7,50,632,198,48,1314
1312,19734500000000,Rowland Unified,9,12,169,22,6,1314
1313,19734600000000,Walnut Valley Unified,1,1,13,2,0,1314
1314,19734600000000,Walnut Valley Unified,2,881,8320,1754,1408,1314
1315,19734600000000,Walnut Valley Unified,3,7,100,14,6,1314
1316,19734600000000,Walnut Valley Unified,4,94,744,188,140,1314
1317,19734600000000,Walnut Valley Unified,5,320,3348,638,258,1314
1318,19734600000000,Walnut Valley Unified,6,55,378,108,32,1314
1319,19734600000000,Walnut Valley Unified,7,140,1359,282,116,1314
1320,19734600000000,Walnut Valley Unified,9,2,311,4,2,1314
1321,19752900000000,San Gabriel Unified,0,6,77,6,0,1314
1322,19752900000000,San Gabriel Unified,1,3,18,4,0,1314
1323,19752900000000,San Gabriel Unified,2,296,2760,534,346,1314
1324,19752900000000,San Gabriel Unified,3,1,13,2,0,1314
1325,19752900000000,San Gabriel Unified,4,15,140,26,8,1314
1326,19752900000000,San Gabriel Unified,5,394,2666,760,66,1314
1327,19752900000000,San Gabriel Unified,6,19,124,46,2,1314
1328,19752900000000,San Gabriel Unified,7,81,503,172,20,1314
1329,19752900000000,San Gabriel Unified,9,11,68,22,0,1314
1330,19753100000000,Acton-Agua Dulce Unified,0,0,52,2,0,1314
1331,19753100000000,Acton-Agua Dulce Unified,1,5,24,2,0,1314
1332,19753100000000,Acton-Agua Dulce Unified,3,1,8,2,2,1314
1333,19753100000000,Acton-Agua Dulce Unified,5,231,841,64,2,1314
1334,19753100000000,Acton-Agua Dulce Unified,6,62,153,2,0,1314
1335,19753100000000,Acton-Agua Dulce Unified,7,96,1118,106,10,1314
1336,19753100000000,Acton-Agua Dulce Unified,9,4,44,8,0,1314
1337,19753300000000,Manhattan Beach Unified,0,1,36,2,0,1314
1338,19753300000000,Manhattan Beach Unified,2,56,618,104,28,1314
1339,19753300000000,Manhattan Beach Unified,3,3,18,6,2,1314
1340,19753300000000,Manhattan Beach Unified,4,4,38,12,4,1314
1341,19753300000000,Manhattan Beach Unified,5,83,804,150,40,1314
1342,19753300000000,Manhattan Beach Unified,6,28,165,54,16,1314
1343,19753300000000,Manhattan Beach Unified,7,329,4306,632,136,1314
1344,19753300000000,Manhattan Beach Unified,9,77,905,144,46,1314
1345,19753400000000,Redondo Beach Unified,1,1,38,2,2,1314
1346,19753400000000,Redondo Beach Unified,2,80,958,152,118,1314
1347,19753400000000,Redondo Beach Unified,3,6,78,12,6,1314
1348,19753400000000,Redondo Beach Unified,4,17,221,34,30,1314
1349,19753400000000,Redondo Beach Unified,5,165,2076,306,120,1314
1350,19753400000000,Redondo Beach Unified,6,50,563,98,42,1314
1351,19753400000000,Redondo Beach Unified,7,359,4656,652,380,1314
1352,19753400000000,Redondo Beach Unified,9,15,534,30,12,1314
1353,19757000000000,SBE - The School of Arts and Enterprise,0,1,2,1,0,1314
1354,19757000000000,SBE - The School of Arts and Enterprise,2,2,5,4,0,1314
1355,19757000000000,SBE - The School of Arts and Enterprise,4,0,2,2,0,1314
1356,19757000000000,SBE - The School of Arts and Enterprise,5,57,457,102,44,1314
1357,19757000000000,SBE - The School of Arts and Enterprise,6,8,35,16,10,1314
1358,19757000000000,SBE - The School of Arts and Enterprise,7,14,69,26,12,1314
1359,19757100000000,Alhambra Unified,0,5,56,10,0,1314
1360,19757100000000,Alhambra Unified,1,2,36,4,0,1314
1361,19757100000000,Alhambra Unified,2,1182,8937,2168,1332,1314
1362,19757100000000,Alhambra Unified,3,2,15,4,2,1314
1363,19757100000000,Alhambra Unified,4,27,258,72,34,1314
1364,19757100000000,Alhambra Unified,5,771,7642,1360,242,1314
1365,19757100000000,Alhambra Unified,6,16,128,28,4,1314
1366,19757100000000,Alhambra Unified,7,33,350,60,12,1314
1367,19757100000000,Alhambra Unified,9,37,404,52,28,1314
1368,19765000000000,SBE - Lifeline Education Charter,5,32,278,40,40,1314
1369,19765000000000,SBE - Lifeline Education Charter,6,6,95,12,12,1314
1370,20102100000000,Madera County Office of Education,0,1,5,2,0,1314
1371,20102100000000,Madera County Office of Education,1,3,8,4,0,1314
1372,20102100000000,Madera County Office of Education,5,296,803,252,0,1314
1373,20102100000000,Madera County Office of Education,6,9,30,16,0,1314
1374,20102100000000,Madera County Office of Education,7,40,151,28,0,1314
1375,20102100000000,Madera County Office of Education,9,0,3,2,0,1314
1376,20652000000000,Chowchilla Union High,1,2,12,4,2,1314
1377,20652000000000,Chowchilla Union High,2,3,16,4,4,1314
1378,20652000000000,Chowchilla Union High,3,1,2,1,0,1314
1379,20652000000000,Chowchilla Union High,5,135,586,202,86,1314
1380,20652000000000,Chowchilla Union High,6,9,30,14,0,1314
1381,20652000000000,Chowchilla Union High,7,91,384,152,64,1314
1382,20652000000000,Chowchilla Union High,9,1,4,2,0,1314
1383,20652400000000,Madera Unified,0,6,31,10,4,1314
1384,20652400000000,Madera Unified,1,8,96,10,0,1314
1385,20652400000000,Madera Unified,2,21,243,38,12,1314
1386,20652400000000,Madera Unified,3,1,13,4,0,1314
1387,20652400000000,Madera Unified,4,5,39,10,8,1314
1388,20652400000000,Madera Unified,5,976,17684,1644,486,1314
1389,20652400000000,Madera Unified,6,47,434,78,22,1314
1390,20652400000000,Madera Unified,7,152,1581,264,92,1314
1391,20755800000000,Golden Valley Unified,1,1,26,2,0,1314
1392,20755800000000,Golden Valley Unified,2,3,36,6,4,1314
1393,20755800000000,Golden Valley Unified,5,54,747,106,38,1314
1394,20755800000000,Golden Valley Unified,6,3,23,8,0,1314
1395,20755800000000,Golden Valley Unified,7,91,1096,166,76,1314
1396,20755800000000,Golden Valley Unified,9,1,23,2,0,1314
1397,20756100000000,Chawanakee Unified,1,11,72,18,6,1314
1398,20756100000000,Chawanakee Unified,2,1,7,2,2,1314
1399,20756100000000,Chawanakee Unified,3,2,3,4,0,1314
1400,20756100000000,Chawanakee Unified,5,25,215,46,22,1314
1401,20756100000000,Chawanakee Unified,6,3,9,6,6,1314
1402,20756100000000,Chawanakee Unified,7,90,747,180,112,1314
1403,20756100000000,Chawanakee Unified,9,15,85,24,8,1314
1404,20764100000000,Yosemite Unified,1,10,84,16,4,1314
1405,20764100000000,Yosemite Unified,2,3,12,6,6,1314
1406,20764100000000,Yosemite Unified,4,3,7,4,4,1314
1407,20764100000000,Yosemite Unified,5,41,340,62,8,1314
1408,20764100000000,Yosemite Unified,6,3,9,6,4,1314
1409,20764100000000,Yosemite Unified,7,154,1446,282,100,1314
1410,20764100000000,Yosemite Unified,9,9,140,22,4,1314
1411,21102200000000,Marin County Office of Education,4,1,4,2,0,1314
1412,21102200000000,Marin County Office of Education,5,26,104,24,0,1314
1413,21102200000000,Marin County Office of Education,6,4,39,6,0,1314
1414,21102200000000,Marin County Office of Education,7,15,137,14,0,1314
1415,21102200000000,Marin County Office of Education,9,2,8,2,0,1314
1416,21654200000000,Novato Unified,0,2,13,4,0,1314
1417,21654200000000,Novato Unified,1,5,50,6,0,1314
1418,21654200000000,Novato Unified,2,32,382,60,42,1314
1419,21654200000000,Novato Unified,3,1,20,2,0,1314
1420,21654200000000,Novato Unified,4,8,80,18,12,1314
1421,21654200000000,Novato Unified,5,170,2681,304,76,1314
1422,21654200000000,Novato Unified,6,20,255,44,18,1314
1423,21654200000000,Novato Unified,7,359,4197,712,422,1314
1424,21654200000000,Novato Unified,9,24,400,42,24,1314
1425,21654700000000,San Rafael City High,1,6,45,10,2,1314
1426,21654700000000,San Rafael City High,2,36,114,70,54,1314
1427,21654700000000,San Rafael City High,3,5,15,10,4,1314
1428,21654700000000,San Rafael City High,4,6,27,10,8,1314
1429,21654700000000,San Rafael City High,5,246,1120,418,120,1314
1430,21654700000000,San Rafael City High,6,15,46,30,6,1314
1431,21654700000000,San Rafael City High,7,177,795,344,256,1314
1432,21654700000000,San Rafael City High,9,5,30,10,6,1314
1433,21654700000000,Sausalito Marin City,2,0,43,70,54,1314
1434,21654700000000,Sausalito Marin City,3,0,2,10,4,1314
1435,21654700000000,Sausalito Marin City,4,0,6,10,8,1314
1436,21654700000000,Sausalito Marin City,5,0,138,418,120,1314
1437,21654700000000,Sausalito Marin City,6,0,118,30,6,1314
1438,21654700000000,Sausalito Marin City,7,0,126,344,256,1314
1439,21654700000000,Sausalito Marin City,9,0,36,10,6,1314
1440,21654800000000,Tamalpais Union High,0,8,62,12,12,1314
1441,21654800000000,Tamalpais Union High,1,2,9,2,0,1314
1442,21654800000000,Tamalpais Union High,2,54,208,108,94,1314
1443,21654800000000,Tamalpais Union High,3,5,13,8,6,1314
1444,21654800000000,Tamalpais Union High,4,3,22,6,6,1314
1445,21654800000000,Tamalpais Union High,5,96,394,168,98,1314
1446,21654800000000,Tamalpais Union High,6,31,107,40,16,1314
1447,21654800000000,Tamalpais Union High,7,765,3028,1476,1228,1314
1448,21654800000000,Tamalpais Union High,9,45,217,90,64,1314
1449,21733600000000,Shoreline Unified,5,21,275,40,12,1314
