,CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,Year
1865,30666500000000,Placentia-Yorba Linda Unified,9,20,594,38,24,1516
1866,30666700000000,Santa Ana Unified,0,2,67,4,2,1516
1867,30666700000000,Santa Ana Unified,1,1,98,2,2,1516
1868,30666700000000,Santa Ana Unified,2,120,1420,236,204,1516
1869,30666700000000,Santa Ana Unified,3,2,73,4,0,1516
1870,30666700000000,Santa Ana Unified,4,12,157,24,20,1516
1871,30666700000000,Santa Ana Unified,5,3631,52046,6746,2878,1516
1872,30666700000000,Santa Ana Unified,6,21,172,34,18,1516
1873,30666700000000,Santa Ana Unified,7,220,1488,430,376,1516
1874,30666700000000,Santa Ana Unified,9,38,388,74,54,1516
1875,30736400000000,Saddleback Valley Unified,0,3,139,22,16,1516
1876,30736400000000,Saddleback Valley Unified,1,8,55,28,22,1516
1877,30736400000000,Saddleback Valley Unified,2,185,2097,934,748,1516
1878,30736400000000,Saddleback Valley Unified,3,7,88,28,14,1516
1879,30736400000000,Saddleback Valley Unified,4,87,996,268,178,1516
1880,30736400000000,Saddleback Valley Unified,5,699,9682,2958,1120,1516
1881,30736400000000,Saddleback Valley Unified,6,53,421,170,74,1516
1882,30736400000000,Saddleback Valley Unified,7,1255,13546,3494,2150,1516
1883,30736400000000,Saddleback Valley Unified,9,128,1682,292,162,1516
1884,30736400000000,Tustin Unified,0,8,140,22,16,1516
1885,30736400000000,Tustin Unified,1,7,51,28,22,1516
1886,30736400000000,Tustin Unified,2,295,4246,934,748,1516
1887,30736400000000,Tustin Unified,3,7,82,28,14,1516
1888,30736400000000,Tustin Unified,4,49,519,268,178,1516
1889,30736400000000,Tustin Unified,5,881,11275,2958,1120,1516
1890,30736400000000,Tustin Unified,6,43,485,170,74,1516
1891,30736400000000,Tustin Unified,7,547,6658,3494,2150,1516
1892,30736400000000,Tustin Unified,9,20,623,292,162,1516
1893,30736500000000,Irvine Unified,0,19,82,34,20,1516
1894,30736500000000,Irvine Unified,1,6,76,12,2,1516
1895,30736500000000,Irvine Unified,2,1006,14826,1990,1594,1516
1896,30736500000000,Irvine Unified,3,12,89,24,14,1516
1897,30736500000000,Irvine Unified,4,74,980,140,94,1516
1898,30736500000000,Irvine Unified,5,256,3495,492,184,1516
1899,30736500000000,Irvine Unified,6,54,639,104,40,1516
1900,30736500000000,Irvine Unified,7,788,9917,1530,948,1516
1901,30736500000000,Irvine Unified,9,72,2215,134,82,1516
1902,30739200000000,Los Alamitos Unified,1,2,19,4,2,1516
1903,30739200000000,Los Alamitos Unified,2,72,1215,146,130,1516
1904,30739200000000,Los Alamitos Unified,3,10,59,18,10,1516
1905,30739200000000,Los Alamitos Unified,4,26,290,48,32,1516
1906,30739200000000,Los Alamitos Unified,5,165,2472,324,208,1516
1907,30739200000000,Los Alamitos Unified,6,43,268,82,48,1516
1908,30739200000000,Los Alamitos Unified,7,481,5001,938,688,1516
1909,30739200000000,Los Alamitos Unified,9,56,624,110,82,1516
1910,30768900000000,SBE - Magnolia Science Academy Santa Ana,5,5,79,10,10,1516
1911,30768900000000,SBE - Magnolia Science Academy Santa Ana,7,6,46,12,10,1516
1912,30768900000000,SBE - Magnolia Science Academy Santa Ana,9,1,7,2,2,1516
1913,31103100000000,Placer County Office of Education,0,0,2,2,0,1516
1914,31103100000000,Placer County Office of Education,5,17,121,22,2,1516
1915,31103100000000,Placer County Office of Education,6,5,14,4,0,1516
1916,31103100000000,Placer County Office of Education,7,44,476,96,2,1516
1917,31103100000000,Placer County Office of Education,9,4,35,6,0,1516
1918,31668500000000,Loomis Union Elementary,0,1,17,4,2,1516
1919,31668500000000,Loomis Union Elementary,4,1,46,2,0,1516
1920,31668500000000,Loomis Union Elementary,5,4,491,10,4,1516
1921,31668500000000,Loomis Union Elementary,7,16,3180,40,4,1516
1922,31668500000000,Loomis Union Elementary,9,1,107,2,0,1516
1923,31668500000000,Newcastle Elementary,0,1,48,4,2,1516
1924,31668500000000,Newcastle Elementary,4,0,39,2,0,1516
1925,31668500000000,Newcastle Elementary,5,2,216,10,4,1516
1926,31668500000000,Newcastle Elementary,7,5,1398,40,4,1516
1927,31668500000000,Newcastle Elementary,9,0,150,2,0,1516
1928,31668900000000,Placer Hills Union Elementary,0,0,2,6,0,1516
1929,31668900000000,Placer Hills Union Elementary,1,0,8,26,4,1516
1930,31668900000000,Placer Hills Union Elementary,2,0,3,12,6,1516
1931,31668900000000,Placer Hills Union Elementary,4,0,4,4,2,1516
1932,31668900000000,Placer Hills Union Elementary,5,0,52,242,66,1516
1933,31668900000000,Placer Hills Union Elementary,6,0,3,16,6,1516
1934,31668900000000,Placer Hills Union Elementary,7,0,663,1532,794,1516
1935,31668900000000,Placer Hills Union Elementary,9,0,34,132,84,1516
1936,31668900000000,Placer Union High,0,3,14,6,0,1516
1937,31668900000000,Placer Union High,1,14,53,26,4,1516
1938,31668900000000,Placer Union High,2,6,28,12,6,1516
1939,31668900000000,Placer Union High,3,0,4,1,0,1516
1940,31668900000000,Placer Union High,4,2,22,4,2,1516
1941,31668900000000,Placer Union High,5,130,542,242,66,1516
1942,31668900000000,Placer Union High,6,8,28,16,6,1516
1943,31668900000000,Placer Union High,7,803,3143,1532,794,1516
1944,31668900000000,Placer Union High,9,67,270,132,84,1516
1945,31669300000000,Roseville Joint Union High,0,19,61,30,24,1516
1946,31669300000000,Roseville Joint Union High,1,12,42,20,8,1516
1947,31669300000000,Roseville Joint Union High,2,197,791,384,302,1516
1948,31669300000000,Roseville Joint Union High,3,16,63,30,16,1516
1949,31669300000000,Roseville Joint Union High,4,88,374,164,120,1516
1950,31669300000000,Roseville Joint Union High,5,471,1848,822,462,1516
1951,31669300000000,Roseville Joint Union High,6,86,388,154,96,1516
1952,31669300000000,Roseville Joint Union High,7,1494,6100,2784,2034,1516
1953,31669300000000,Roseville Joint Union High,9,170,533,320,240,1516
1954,31669400000000,Tahoe-Truckee Unified,0,1,16,2,0,1516
1955,31669400000000,Tahoe-Truckee Unified,1,4,20,6,6,1516
1956,31669400000000,Tahoe-Truckee Unified,2,3,22,6,2,1516
1957,31669400000000,Tahoe-Truckee Unified,4,1,6,1,0,1516
1958,31669400000000,Tahoe-Truckee Unified,5,94,1479,172,58,1516
1959,31669400000000,Tahoe-Truckee Unified,6,2,20,4,2,1516
1960,31669400000000,Tahoe-Truckee Unified,7,149,2368,298,200,1516
1961,31669400000000,Tahoe-Truckee Unified,9,4,76,6,6,1516
1962,31669500000000,Western Placer Unified,0,5,75,6,4,1516
1963,31669500000000,Western Placer Unified,1,9,75,12,2,1516
1964,31669500000000,Western Placer Unified,2,22,265,38,14,1516
1965,31669500000000,Western Placer Unified,4,10,178,20,8,1516
1966,31669500000000,Western Placer Unified,5,227,2472,374,98,1516
1967,31669500000000,Western Placer Unified,6,15,174,18,0,1516
1968,31669500000000,Western Placer Unified,7,448,5404,768,216,1516
1969,31669500000000,Western Placer Unified,9,32,412,50,16,1516
1970,31750900000000,Rocklin Unified,0,4,72,6,0,1516
1971,31750900000000,Rocklin Unified,1,3,61,6,4,1516
1972,31750900000000,Rocklin Unified,2,69,987,134,100,1516
1973,31750900000000,Rocklin Unified,3,4,47,6,4,1516
1974,31750900000000,Rocklin Unified,4,47,409,90,68,1516
1975,31750900000000,Rocklin Unified,5,143,1787,274,172,1516
1976,31750900000000,Rocklin Unified,6,19,191,36,28,1516
1977,31750900000000,Rocklin Unified,7,711,8549,1386,1034,1516
1978,31750900000000,Rocklin Unified,9,69,882,138,98,1516
1979,32103200000000,Plumas County Office of Education,7,1,17,4,0,1516
1980,32669700000000,Plumas Unified,1,8,88,12,0,1516
1981,32669700000000,Plumas Unified,5,25,302,44,8,1516
1982,32669700000000,Plumas Unified,7,124,1627,220,52,1516
1983,32669700000000,Plumas Unified,9,7,95,12,4,1516
1984,33103300000000,Riverside County Office of Education,0,6,7,4,0,1516
1985,33103300000000,Riverside County Office of Education,1,10,64,12,0,1516
1986,33103300000000,Riverside County Office of Education,2,17,116,14,6,1516
1987,33103300000000,Riverside County Office of Education,3,10,26,8,0,1516
1988,33103300000000,Riverside County Office of Education,4,6,93,2,2,1516
1989,33103300000000,Riverside County Office of Education,5,767,3990,692,50,1516
1990,33103300000000,Riverside County Office of Education,6,110,516,122,10,1516
1991,33103300000000,Riverside County Office of Education,7,246,3167,304,62,1516
1992,33103300000000,Riverside County Office of Education,9,40,389,56,24,1516
1993,33316300000000,California School for the Deaf-Riverside (State Sp,3,1,3,2,0,1516
1994,33316300000000,California School for the Deaf-Riverside (State Sp,5,42,208,32,0,1516
1995,33316300000000,California School for the Deaf-Riverside (State Sp,6,9,23,10,0,1516
1996,33316300000000,California School for the Deaf-Riverside (State Sp,7,10,91,14,0,1516
1997,33316300000000,California School for the Deaf-Riverside (State Sp,9,3,11,4,0,1516
1998,33669800000000,Alvord Unified,1,4,47,8,2,1516
1999,33669800000000,Alvord Unified,2,60,676,114,82,1516
2000,33669800000000,Alvord Unified,3,4,77,8,2,1516
2001,33669800000000,Alvord Unified,4,29,296,62,44,1516
2002,33669800000000,Alvord Unified,5,1247,15309,2304,842,1516
2003,33669800000000,Alvord Unified,6,55,729,106,40,1516
2004,33669800000000,Alvord Unified,7,143,2081,286,136,1516
2005,33669800000000,Alvord Unified,9,19,251,32,16,1516
2006,33669900000000,Banning Unified,1,14,139,34,14,1516
2007,33669900000000,Banning Unified,2,20,226,72,50,1516
2008,33669900000000,Banning Unified,3,1,12,8,2,1516
2009,33669900000000,Banning Unified,4,4,28,48,34,1516
2010,33669900000000,Banning Unified,5,193,3001,924,376,1516
2011,33669900000000,Banning Unified,6,27,387,108,44,1516
2012,33669900000000,Banning Unified,7,41,603,442,192,1516
2013,33669900000000,Banning Unified,9,4,128,38,16,1516
2014,33669900000000,Beaumont Unified,1,9,85,34,14,1516
2015,33669900000000,Beaumont Unified,2,19,274,72,50,1516
2016,33669900000000,Beaumont Unified,3,4,37,8,2,1516
2017,33669900000000,Beaumont Unified,4,19,248,48,34,1516
2018,33669900000000,Beaumont Unified,5,335,4931,924,376,1516
2019,33669900000000,Beaumont Unified,6,38,572,108,44,1516
2020,33669900000000,Beaumont Unified,7,217,3166,442,192,1516
2021,33669900000000,Beaumont Unified,9,15,271,38,16,1516
2022,33670300000000,Corona-Norco Unified,0,31,284,58,24,1516
2023,33670300000000,Corona-Norco Unified,1,15,186,30,22,1516
2024,33670300000000,Corona-Norco Unified,2,315,4724,634,492,1516
2025,33670300000000,Corona-Norco Unified,3,22,191,38,22,1516
2026,33670300000000,Corona-Norco Unified,4,123,1636,238,178,1516
2027,33670300000000,Corona-Norco Unified,5,2232,27909,4044,1650,1516
2028,33670300000000,Corona-Norco Unified,6,343,3217,650,328,1516
2029,33670300000000,Corona-Norco Unified,7,1308,14530,2480,1388,1516
2030,33670300000000,Corona-Norco Unified,9,49,677,88,42,1516
2031,33670600000000,Desert Sands Unified,0,6,230,10,2,1516
2032,33670600000000,Desert Sands Unified,1,13,88,26,16,1516
2033,33670600000000,Desert Sands Unified,2,44,551,88,68,1516
2034,33670600000000,Desert Sands Unified,3,3,25,6,2,1516
2035,33670600000000,Desert Sands Unified,4,28,273,56,38,1516
2036,33670600000000,Desert Sands Unified,5,1642,20901,2828,1166,1516
2037,33670600000000,Desert Sands Unified,6,52,512,92,30,1516
2038,33670600000000,Desert Sands Unified,7,553,5788,1036,536,1516
2039,33670600000000,Desert Sands Unified,9,2,351,2,0,1516
2040,33670800000000,Hemet Unified,0,2,17,4,0,1516
2041,33670800000000,Hemet Unified,1,13,196,26,6,1516
2042,33670800000000,Hemet Unified,2,33,218,58,48,1516
2043,33670800000000,Hemet Unified,3,15,88,22,10,1516
2044,33670800000000,Hemet Unified,4,18,203,40,28,1516
2045,33670800000000,Hemet Unified,5,958,11908,1564,548,1516
2046,33670800000000,Hemet Unified,6,173,1808,250,64,1516
2047,33670800000000,Hemet Unified,7,616,6235,990,380,1516
2048,33670800000000,Hemet Unified,9,52,807,72,22,1516
2049,33670900000000,Jurupa Unified,0,1,95,4,2,1516
2050,33670900000000,Jurupa Unified,1,3,31,4,0,1516
2051,33670900000000,Jurupa Unified,2,18,198,34,18,1516
2052,33670900000000,Jurupa Unified,3,4,40,6,4,1516
2053,33670900000000,Jurupa Unified,4,7,59,14,8,1516
2054,33670900000000,Jurupa Unified,5,1245,16445,2264,654,1516
2055,33670900000000,Jurupa Unified,6,41,367,64,18,1516
2056,33670900000000,Jurupa Unified,7,179,1914,334,120,1516
2057,33670900000000,Jurupa Unified,9,3,133,4,2,1516
2058,33671200000000,Menifee Union Elementary,0,0,47,2,0,1516
2059,33671200000000,Menifee Union Elementary,1,1,44,12,2,1516
2060,33671200000000,Menifee Union Elementary,2,1,262,118,68,1516
2061,33671200000000,Menifee Union Elementary,3,1,67,44,12,1516
2062,33671200000000,Menifee Union Elementary,4,0,398,68,32,1516
2063,33671200000000,Menifee Union Elementary,5,41,4877,3034,950,1516
2064,33671200000000,Menifee Union Elementary,6,8,665,754,182,1516
2065,33671200000000,Menifee Union Elementary,7,54,4410,532,224,1516
2066,33671200000000,Menifee Union Elementary,9,3,456,78,26,1516
2067,33671200000000,Moreno Valley Unified,0,0,1,1,0,1516
2068,33671200000000,Moreno Valley Unified,1,9,98,12,2,1516
2069,33671200000000,Moreno Valley Unified,2,63,719,118,68,1516
2070,33671200000000,Moreno Valley Unified,3,24,251,44,12,1516
2071,33671200000000,Moreno Valley Unified,4,38,498,68,32,1516
2072,33671200000000,Moreno Valley Unified,5,1694,23690,3034,950,1516
2073,33671200000000,Moreno Valley Unified,6,455,5091,754,182,1516
2074,33671200000000,Moreno Valley Unified,7,243,2742,532,224,1516
2075,33671200000000,Moreno Valley Unified,9,42,852,78,26,1516
2076,33671600000000,Nuview Union,1,1,10,2,2,1516
2077,33671600000000,Nuview Union,2,9,32,16,16,1516
2078,33671600000000,Nuview Union,4,1,20,2,2,1516
2079,33671600000000,Nuview Union,5,90,1969,180,156,1516
2080,33671600000000,Nuview Union,6,8,328,18,16,1516
2081,33671600000000,Nuview Union,7,29,441,54,40,1516
2082,33671700000000,Palm Springs Unified,1,15,119,26,8,1516
2083,33671700000000,Palm Springs Unified,2,16,206,28,16,1516
2084,33671700000000,Palm Springs Unified,3,7,41,8,2,1516
2085,33671700000000,Palm Springs Unified,4,50,524,100,68,1516
2086,33671700000000,Palm Springs Unified,5,1350,17836,2338,778,1516
2087,33671700000000,Palm Springs Unified,6,111,1229,178,58,1516
2088,33671700000000,Palm Springs Unified,7,284,2987,508,226,1516
2089,33671700000000,Palm Springs Unified,9,11,405,18,8,1516
2090,33671800000000,Palo Verde Unified,0,0,19,2,0,1516
2091,33671800000000,Palo Verde Unified,2,4,21,8,4,1516
2092,33671800000000,Palo Verde Unified,4,2,15,4,2,1516
2093,33671800000000,Palo Verde Unified,5,155,2134,258,22,1516
2094,33671800000000,Palo Verde Unified,6,15,221,28,2,1516
2095,33671800000000,Palo Verde Unified,7,63,680,114,14,1516
2096,33672100000000,Perris Union High,0,0,24,2,0,1516
2097,33672100000000,Perris Union High,1,13,43,24,8,1516
2098,33672100000000,Perris Union High,2,32,142,54,42,1516
2099,33672100000000,Perris Union High,3,7,45,14,6,1516
2100,33672100000000,Perris Union High,4,41,195,80,56,1516
2101,33672100000000,Perris Union High,5,1449,7546,2604,970,1516
2102,33672100000000,Perris Union High,6,146,741,250,66,1516
2103,33672100000000,Perris Union High,7,384,1723,708,256,1516
2104,33672100000000,Perris Union High,9,70,285,140,64,1516
2105,33672200000000,Riverside Unified,0,23,497,40,16,1516
2106,33672200000000,Riverside Unified,1,8,158,8,6,1516
2107,33672200000000,Riverside Unified,2,132,1437,252,206,1516
2108,33672200000000,Riverside Unified,3,18,203,34,18,1516
2109,33672200000000,Riverside Unified,4,41,490,86,56,1516
2110,33672200000000,Riverside Unified,5,1895,26076,3284,1468,1516
2111,33672200000000,Riverside Unified,6,260,2959,456,208,1516
2112,33672200000000,Riverside Unified,7,920,9883,1678,926,1516
2113,33672200000000,Riverside Unified,9,35,759,56,20,1516
2114,33672500000000,San Jacinto Unified,1,8,272,12,6,1516
2115,33672500000000,San Jacinto Unified,2,5,119,10,2,1516
2116,33672500000000,San Jacinto Unified,3,3,66,6,6,1516
2117,33672500000000,San Jacinto Unified,4,16,113,32,22,1516
2118,33672500000000,San Jacinto Unified,5,522,7502,858,324,1516
2119,33672500000000,San Jacinto Unified,6,70,935,100,34,1516
2120,33672500000000,San Jacinto Unified,7,109,1768,188,78,1516
2121,33672500000000,San Jacinto Unified,9,12,262,22,10,1516
2122,33736800000000,Coachella Valley Unified,0,17,115,30,12,1516
2123,33736800000000,Coachella Valley Unified,1,3,98,10,2,1516
2124,33736800000000,Coachella Valley Unified,4,3,14,6,0,1516
2125,33736800000000,Coachella Valley Unified,5,1176,18396,2040,734,1516
2126,33736800000000,Coachella Valley Unified,6,3,33,2,2,1516
2127,33736800000000,Coachella Valley Unified,7,21,177,28,14,1516
2128,33751800000000,Lake Elsinore Unified,1,16,99,32,8,1516
2129,33751800000000,Lake Elsinore Unified,2,41,465,66,44,1516
2130,33751800000000,Lake Elsinore Unified,3,6,89,8,2,1516
2131,33751800000000,Lake Elsinore Unified,4,44,393,80,40,1516
2132,33751800000000,Lake Elsinore Unified,5,960,12690,1602,482,1516
2133,33751800000000,Lake Elsinore Unified,6,105,940,178,70,1516
2134,33751800000000,Lake Elsinore Unified,7,564,6907,992,350,1516
2135,33751800000000,Lake Elsinore Unified,9,21,614,28,6,1516
2136,33751900000000,Temecula Valley Unified,0,2,45,2,2,1516
2137,33751900000000,Temecula Valley Unified,1,39,293,70,40,1516
2138,33751900000000,Temecula Valley Unified,2,96,1164,194,158,1516
2139,33751900000000,Temecula Valley Unified,3,14,94,24,14,1516
2140,33751900000000,Temecula Valley Unified,4,164,1554,322,260,1516
2141,33751900000000,Temecula Valley Unified,5,792,9739,1426,940,1516
2142,33751900000000,Temecula Valley Unified,6,132,1073,236,184,1516
2143,33751900000000,Temecula Valley Unified,7,1202,13589,2294,1676,1516
2144,33751900000000,Temecula Valley Unified,9,150,2445,284,226,1516
2145,33752000000000,Murrieta Valley Unified,1,8,76,14,8,1516
2146,33752000000000,Murrieta Valley Unified,2,100,1063,192,148,1516
2147,33752000000000,Murrieta Valley Unified,3,8,160,16,10,1516
2148,33752000000000,Murrieta Valley Unified,4,94,768,186,130,1516
2149,33752000000000,Murrieta Valley Unified,5,635,8037,1192,588,1516
2150,33752000000000,Murrieta Valley Unified,6,144,1212,278,134,1516
2151,33752000000000,Murrieta Valley Unified,7,954,10122,1854,1070,1516
2152,33752000000000,Murrieta Valley Unified,9,93,1386,178,102,1516
2153,33752400000000,Val Verde Unified,1,9,76,12,6,1516
2154,33752400000000,Val Verde Unified,2,23,283,46,36,1516
2155,33752400000000,Val Verde Unified,3,8,73,14,10,1516
2156,33752400000000,Val Verde Unified,4,29,300,56,42,1516
2157,33752400000000,Val Verde Unified,5,1027,14734,1988,1034,1516
2158,33752400000000,Val Verde Unified,6,249,2965,482,234,1516
2159,33752400000000,Val Verde Unified,7,88,1092,158,68,1516
2160,33752400000000,Val Verde Unified,9,12,330,22,6,1516
2161,33769400000000,SBE - Baypoint Preparatory Academy,7,2,163,6,4,1516
2162,34103500000000,Sacramento County Office of Education,0,3,29,4,0,1516
2163,34103500000000,Sacramento County Office of Education,1,4,17,4,0,1516
2164,34103500000000,Sacramento County Office of Education,2,19,73,8,0,1516
2165,34103500000000,Sacramento County Office of Education,3,2,14,2,0,1516
2166,34103500000000,Sacramento County Office of Education,5,98,589,48,0,1516
2167,34103500000000,Sacramento County Office of Education,6,70,933,42,0,1516
2168,34103500000000,Sacramento County Office of Education,7,66,223,22,0,1516
2169,34103500000000,Sacramento County Office of Education,9,21,152,20,0,1516
2170,34322800000000,California Education Authority (CEA) Headquarters,1,0,4,2,0,1516
2171,34322800000000,California Education Authority (CEA) Headquarters,5,87,261,136,0,1516
2172,34322800000000,California Education Authority (CEA) Headquarters,6,44,140,68,0,1516
2173,34322800000000,California Education Authority (CEA) Headquarters,7,14,38,28,0,1516
2174,34673100000000,Elk Grove Unified,1,23,409,34,14,1516
2175,34673100000000,Elk Grove Unified,2,1133,14139,2170,1446,1516
2176,34673100000000,Elk Grove Unified,3,86,1038,162,84,1516
2177,34673100000000,Elk Grove Unified,4,280,3632,550,374,1516
2178,34673100000000,Elk Grove Unified,5,1190,16343,2096,830,1516
2179,34673100000000,Elk Grove Unified,6,846,8387,1436,512,1516
2180,34673100000000,Elk Grove Unified,7,1102,13463,2050,1234,1516
2181,34673100000000,Elk Grove Unified,9,238,5334,428,188,1516
2182,34673300000000,Folsom-Cordova Unified,0,3,30,4,4,1516
2183,34673300000000,Folsom-Cordova Unified,1,10,104,18,2,1516
2184,34673300000000,Folsom-Cordova Unified,2,166,2628,308,226,1516
2185,34673300000000,Folsom-Cordova Unified,3,7,137,14,6,1516
2186,34673300000000,Folsom-Cordova Unified,4,44,452,82,48,1516
2187,34673300000000,Folsom-Cordova Unified,5,264,3866,452,134,1516
2188,34673300000000,Folsom-Cordova Unified,6,105,1195,172,48,1516
2189,34673300000000,Folsom-Cordova Unified,7,832,10411,1538,764,1516
2190,34673300000000,Folsom-Cordova Unified,9,55,1042,96,44,1516
2191,34673600000000,Galt Joint Union High,0,1,31,2,2,1516
2192,34673600000000,Galt Joint Union High,1,1,6,2,0,1516
2193,34673600000000,Galt Joint Union High,2,8,21,14,10,1516
2194,34673600000000,Galt Joint Union High,4,5,14,10,6,1516
2195,34673600000000,Galt Joint Union High,5,301,1201,548,174,1516
2196,34673600000000,Galt Joint Union High,6,7,36,14,4,1516
2197,34673600000000,Galt Joint Union High,7,228,817,412,170,1516
2198,34673600000000,Galt Joint Union High,9,29,101,54,20,1516
2199,34674100000000,River Delta Joint Unified,1,2,14,4,2,1516
2200,34674100000000,River Delta Joint Unified,2,5,13,8,2,1516
2201,34674100000000,River Delta Joint Unified,4,3,26,6,0,1516
2202,34674100000000,River Delta Joint Unified,5,78,1227,146,36,1516
2203,34674100000000,River Delta Joint Unified,6,2,38,6,0,1516
2204,34674100000000,River Delta Joint Unified,7,81,945,144,38,1516
2205,34674100000000,River Delta Joint Unified,9,3,111,2,0,1516
2206,34674200000000,Robla Elementary,4,0,25,2,0,1516
2207,34674200000000,Robla Elementary,5,4,1013,10,0,1516
2208,34674200000000,Robla Elementary,6,1,304,2,0,1516
2209,34674200000000,Robla Elementary,7,1,327,2,0,1516
2210,34674200000000,Robla Elementary,9,0,46,2,0,1516
2211,34674400000000,Sacramento City Unified,0,0,36,2,0,1516
2212,34674400000000,Sacramento City Unified,1,26,286,40,12,1516
2213,34674400000000,Sacramento City Unified,2,625,7821,1148,648,1516
2214,34674400000000,Sacramento City Unified,3,63,842,104,30,1516
2215,34674400000000,Sacramento City Unified,4,51,621,96,42,1516
2216,34674400000000,Sacramento City Unified,5,1160,18265,1840,674,1516
2217,34674400000000,Sacramento City Unified,6,625,7828,928,324,1516
2218,34674400000000,Sacramento City Unified,7,528,8321,896,432,1516
2219,34674400000000,Sacramento City Unified,9,137,2823,224,108,1516
2220,34674500000000,San Juan Unified,0,4,95,8,4,1516
2221,34674500000000,San Juan Unified,1,65,461,90,24,1516
2222,34674500000000,San Juan Unified,2,258,2759,474,322,1516
2223,34674500000000,San Juan Unified,3,36,439,56,14,1516
2224,34674500000000,San Juan Unified,4,87,713,150,70,1516
2225,34674500000000,San Juan Unified,5,927,11102,1408,412,1516
2226,34674500000000,San Juan Unified,6,366,4268,510,100,1516
2227,34674500000000,San Juan Unified,7,2596,29083,4458,1870,1516
2228,34674500000000,San Juan Unified,9,23,644,174,60,1516
2229,34739700000000,Center Joint Unified,0,0,18,2,0,1516
2230,34739700000000,Center Joint Unified,1,7,47,14,6,1516
2231,34739700000000,Center Joint Unified,2,22,292,42,20,1516
2232,34739700000000,Center Joint Unified,3,2,49,6,0,1516
2233,34739700000000,Center Joint Unified,4,7,118,14,2,1516
2234,34739700000000,Center Joint Unified,5,91,1120,174,26,1516
2235,34739700000000,Center Joint Unified,6,41,506,76,8,1516
2236,34739700000000,Center Joint Unified,7,181,2098,328,56,1516
2237,34739700000000,Center Joint Unified,9,6,275,14,0,1516
2238,34752800000000,Natomas Unified,0,35,673,64,30,1516
2239,34752800000000,Natomas Unified,2,144,2090,272,234,1516
2240,34752800000000,Natomas Unified,3,22,227,38,16,1516
2241,34752800000000,Natomas Unified,4,75,716,146,118,1516
2242,34752800000000,Natomas Unified,5,304,4428,524,232,1516
2243,34752800000000,Natomas Unified,6,221,2468,380,160,1516
2244,34752800000000,Natomas Unified,7,153,2521,282,202,1516
2245,34752800000000,Natomas Unified,9,59,1085,106,74,1516
2246,34765100000000,Twin Rivers Unified,0,39,449,44,6,1516
2247,34765100000000,Twin Rivers Unified,1,34,251,40,4,1516
2248,34765100000000,Twin Rivers Unified,2,226,2418,394,164,1516
2249,34765100000000,Twin Rivers Unified,3,40,470,72,20,1516
2250,34765100000000,Twin Rivers Unified,4,27,320,34,18,1516
2251,34765100000000,Twin Rivers Unified,5,1046,12686,1430,286,1516
2252,34765100000000,Twin Rivers Unified,6,503,4536,622,82,1516
2253,34765100000000,Twin Rivers Unified,7,651,8724,1022,216,1516
2254,34765100000000,Twin Rivers Unified,9,83,1283,104,14,1516
2255,35103600000000,San Benito County Office of Education,5,8,59,8,2,1516
2256,35675400000000,San Benito High,0,0,12,4,0,1516
2257,35675400000000,San Benito High,1,4,7,4,0,1516
2258,35675400000000,San Benito High,2,12,39,24,18,1516
2259,35675400000000,San Benito High,3,4,4,8,2,1516
2260,35675400000000,San Benito High,4,10,36,20,14,1516
2261,35675400000000,San Benito High,5,525,2094,980,356,1516
2262,35675400000000,San Benito High,6,8,19,18,6,1516
2263,35675400000000,San Benito High,7,204,782,370,184,1516
2264,35752600000000,Aromas/San Juan Unified,1,1,2,1,0,1516
2265,35752600000000,Aromas/San Juan Unified,5,61,780,110,48,1516
2266,35752600000000,Aromas/San Juan Unified,7,29,321,54,20,1516
2267,35752600000000,Aromas/San Juan Unified,9,4,19,8,8,1516
2268,36103600000000,San Bernardino County Office of Education,5,212,1626,38,0,1516
2269,36103600000000,San Bernardino County Office of Education,6,86,422,24,0,1516
2270,36103600000000,San Bernardino County Office of Education,7,93,521,8,0,1516
2271,36675900000000,Adelanto Elementary,1,18,72,6,0,1516
2272,36675900000000,Adelanto Elementary,2,10,107,8,0,1516
2273,36675900000000,Adelanto Elementary,3,3,93,6,0,1516
2274,36675900000000,Adelanto Elementary,4,2,65,2,0,1516
2275,36675900000000,Adelanto Elementary,5,510,6711,490,2,1516
2276,36675900000000,Adelanto Elementary,6,175,2366,128,0,1516
2277,36675900000000,Adelanto Elementary,7,147,1091,114,0,1516
2278,36675900000000,Adelanto Elementary,9,2,264,16,0,1516
2279,36676100000000,Barstow Unified,1,5,68,10,2,1516
2280,36676100000000,Barstow Unified,2,5,39,10,2,1516
2281,36676100000000,Barstow Unified,3,8,69,12,6,1516
2282,36676100000000,Barstow Unified,4,4,42,8,0,1516
2283,36676100000000,Barstow Unified,5,229,3187,362,54,1516
2284,36676100000000,Barstow Unified,6,62,1011,90,4,1516
2285,36676100000000,Barstow Unified,7,93,1323,168,42,1516
2286,36676100000000,Barstow Unified,9,7,284,8,2,1516
2287,36676400000000,Bear Valley Unified,2,1,24,2,2,1516
2288,36676400000000,Bear Valley Unified,5,49,845,90,14,1516
2289,36676400000000,Bear Valley Unified,6,5,23,10,2,1516
2290,36676400000000,Bear Valley Unified,7,107,1340,202,64,1516
2291,36676400000000,Bear Valley Unified,9,2,50,4,0,1516
