,CDS_CODE,District_Code,Function_Code,Function,Amount,Year
2090,31750850117879,75085,9200,Accounts Receivable                                                                                                                                                                                                                                       ,53194.74,1415
2091,31750850119487,75085,9200,Accounts Receivable                                                                                                                                                                                                                                       ,177531.0,1415
2092,31750856118392,75085,9200,Accounts Receivable                                                                                                                                                                                                                                       ,846551.0,1415
2093,32103220000000,10322,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,330500.2,1415
2094,32103220000000,10322,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1811643.38,1415
2095,32669690000000,66969,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,656974.09,1415
2096,32669690000000,66969,9200,Accounts Receivable                                                                                                                                                                                                                                       ,95312.7,1415
2097,33103300000000,10330,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,20677610.499999974,1415
2098,33103300000000,10330,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,5507.5,1415
2099,33103300000000,10330,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,62984.95,1415
2100,33103300000000,10330,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,1163177.86,1415
2101,33103300000000,10330,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,3835616.1599999988,1415
2102,33103300000000,10330,9200,Accounts Receivable                                                                                                                                                                                                                                       ,8537801.51,1415
2103,33103300110833,10330,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,748177.0400000003,1415
2104,33103300110833,10330,9200,Accounts Receivable                                                                                                                                                                                                                                       ,7636.0,1415
2105,33103300125385,10330,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,377.2,1415
2106,33103300125385,10330,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,6602.37,1415
2107,33103300128777,10330,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,36842.59,1415
2108,33669770000000,66977,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2674840.26,1415
2109,33669770000000,66977,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,13166.38,1415
2110,33669770000000,66977,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1012652.89,1415
2111,33669770000000,66977,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,169636.18000000002,1415
2112,33669770000000,66977,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,5040902.050000002,1415
2113,33669770000000,66977,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1613182.6,1415
2114,33669850000000,66985,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1022546.9900000001,1415
2115,33669850000000,66985,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,144376.25,1415
2116,33669850000000,66985,5900,Communications                                                                                                                                                                                                                                            ,509466.02,1415
2117,33669850000000,66985,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,504325.09,1415
2118,33669850000000,66985,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1793010.19,1415
2119,33669850000000,66985,9200,Accounts Receivable                                                                                                                                                                                                                                       ,130653.0,1415
2120,33669930000000,66993,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,524835.8800000001,1415
2121,33669930000000,66993,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,154337.44,1415
2122,33669930000000,66993,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,473102.78,1415
2123,33669930000000,66993,5900,Communications                                                                                                                                                                                                                                            ,30769.560000000005,1415
2124,33669930000000,66993,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,98576.57,1415
2125,33669930000000,66993,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,3829513.46,1415
2126,33669930000000,66993,9200,Accounts Receivable                                                                                                                                                                                                                                       ,700474.03,1415
2127,33670330000000,67033,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,19353612.32000001,1415
2128,33670330000000,67033,9200,Accounts Receivable                                                                                                                                                                                                                                       ,51467.32,1415
2129,33670410000000,67041,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,61089.40000000001,1415
2130,33670410000000,67041,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,314035.46,1415
2131,33670580000000,67058,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5104138.029999998,1415
2132,33670580000000,67058,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,550901.0700000001,1415
2133,33670580000000,67058,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,2125401.089999999,1415
2134,33670580000000,67058,5900,Communications                                                                                                                                                                                                                                            ,12008.78,1415
2135,33670580000000,67058,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,11049675.730000004,1415
2136,33670580000000,67058,9200,Accounts Receivable                                                                                                                                                                                                                                       ,169941.0,1415
2137,33670820000000,67082,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6488250.989999998,1415
2138,33670820000000,67082,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,71572.14999999997,1415
2139,33670820000000,67082,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1822751.710000001,1415
2140,33670820000000,67082,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,699492.51,1415
2141,33670820000000,67082,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,486.48,1415
2142,33670820000000,67082,9200,Accounts Receivable                                                                                                                                                                                                                                       ,491010.34,1415
2143,33670900000000,67090,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,9682800.159999996,1415
2144,33670900000000,67090,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,11545.86,1415
2145,33670900000000,67090,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,754948.0900000002,1415
2146,33670900000000,67090,5400,Insurance                                                                                                                                                                                                                                                 ,23242.7,1415
2147,33670900000000,67090,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,177028.59000000003,1415
2148,33670900000000,67090,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,10862640.69,1415
2149,33670900000000,67090,9200,Accounts Receivable                                                                                                                                                                                                                                       ,936192.53,1415
2150,33671160000000,67116,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4229376.29,1415
2151,33671160000000,67116,5100,Subagreements for Services                                                                                                                                                                                                                                ,67371.70999999999,1415
2152,33671160000000,67116,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,194291.47,1415
2153,33671160000000,67116,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,3358242.51,1415
2154,33671160000000,67116,9200,Accounts Receivable                                                                                                                                                                                                                                       ,155859.47,1415
2155,33671160109843,67116,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,30616.82,1415
2156,33671240000000,67124,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7790570.530000004,1415
2157,33671240000000,67124,5100,Subagreements for Services                                                                                                                                                                                                                                ,201266.86,1415
2158,33671240000000,67124,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,249519.93,1415
2159,33671240000000,67124,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,19389973.1,1415
2160,33671240000000,67124,9200,Accounts Receivable                                                                                                                                                                                                                                       ,595560.72,1415
2161,33671570000000,67157,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,131834.74,1415
2162,33671570000000,67157,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,14465.0,1415
2163,33671570000000,67157,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,118026.26,1415
2164,33671570000000,67157,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,27039.84,1415
2165,33671570000000,67157,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,890273.48,1415
2166,33671570000000,67157,9200,Accounts Receivable                                                                                                                                                                                                                                       ,123813.0,1415
2167,33671730000000,67173,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,12886081.389999995,1415
2168,33671730000000,67173,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,193521.79000000004,1415
2169,33671730000000,67173,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,2023190.419999999,1415
2170,33671730000000,67173,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,323683.78,1415
2171,33671730000000,67173,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4239996.62,1415
2172,33671730000000,67173,9200,Accounts Receivable                                                                                                                                                                                                                                       ,313977.0,1415
2173,33671810000000,67181,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,738749.2300000002,1415
2174,33671810000000,67181,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,92844.32,1415
2175,33671810000000,67181,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,198839.64,1415
2176,33671810000000,67181,5100,Subagreements for Services                                                                                                                                                                                                                                ,51.0,1415
2177,33671810000000,67181,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,86633.86000000003,1415
2178,33671810000000,67181,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1747454.68,1415
2179,33671810000000,67181,9200,Accounts Receivable                                                                                                                                                                                                                                       ,138766.5,1415
2180,33671990000000,67199,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4650428.16,1415
2181,33671990000000,67199,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,111978.67,1415
2182,33671990000000,67199,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2957847.8,1415
2183,33671990000000,67199,9200,Accounts Receivable                                                                                                                                                                                                                                       ,560842.0,1415
2184,33672070000000,67207,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3269600.95,1415
2185,33672070000000,67207,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,559367.5,1415
2186,33672070000000,67207,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1287618.0699999996,1415
2187,33672070000000,67207,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,176803.62000000005,1415
2188,33672070000000,67207,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,3685145.1700000013,1415
2189,33672070000000,67207,9200,Accounts Receivable                                                                                                                                                                                                                                       ,624214.64,1415
2190,33672150000000,67215,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,11653094.409999995,1415
2191,33672150000000,67215,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,58144.64000000001,1415
2192,33672150000000,67215,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,2487975.61,1415
2193,33672150000000,67215,5100,Subagreements for Services                                                                                                                                                                                                                                ,19.75,1415
2194,33672150000000,67215,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,144630.08000000002,1415
2195,33672150000000,67215,9200,Accounts Receivable                                                                                                                                                                                                                                       ,164572.54,1415
2196,33672310000000,67231,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1786850.989999999,1415
2197,33672310000000,67231,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,900.0,1415
2198,33672310000000,67231,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,13049.95,1415
2199,33672310000000,67231,5400,Insurance                                                                                                                                                                                                                                                 ,14077.55,1415
2200,33672310000000,67231,5900,Communications                                                                                                                                                                                                                                            ,3329.4,1415
2201,33672310000000,67231,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,227573.24,1415
2202,33672310000000,67231,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,999602.1000000002,1415
2203,33672310000000,67231,9200,Accounts Receivable                                                                                                                                                                                                                                       ,336055.0,1415
2204,33672490000000,67249,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3913423.1100000017,1415
2205,33672490000000,67249,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,135497.38,1415
2206,33672490000000,67249,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,5195607.000000002,1415
2207,33672490000000,67249,9200,Accounts Receivable                                                                                                                                                                                                                                       ,378573.9,1415
2208,33736760000000,73676,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3928357.5199999986,1415
2209,33736760000000,73676,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,388927.72,1415
2210,33736760000000,73676,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,8395006.76,1415
2211,33736760000000,73676,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1136360.99,1415
2212,33751760000000,75176,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3786543.98,1415
2213,33751760000000,75176,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,91345.78,1415
2214,33751760000000,75176,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1652387.6000000003,1415
2215,33751760000000,75176,5900,Communications                                                                                                                                                                                                                                            ,1077734.2900000005,1415
2216,33751760000000,75176,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,172010.4,1415
2217,33751760000000,75176,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,6490924.919999997,1415
2218,33751760000000,75176,9200,Accounts Receivable                                                                                                                                                                                                                                       ,180530.22,1415
2219,33751920000000,75192,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4680866.74,1415
2220,33751920000000,75192,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,116464.96,1415
2221,33751920000000,75192,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,277945.92,1415
2222,33751920000000,75192,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,15038349.81,1415
2223,33751920000000,75192,9200,Accounts Receivable                                                                                                                                                                                                                                       ,578646.6,1415
2224,33752000000000,75200,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5982800.049999998,1415
2225,33752000000000,75200,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,513598.9900000001,1415
2226,33752000000000,75200,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1693937.93,1415
2227,33752000000000,75200,5400,Insurance                                                                                                                                                                                                                                                 ,165067.33000000002,1415
2228,33752000000000,75200,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,790.3100000000002,1415
2229,33752000000000,75200,9200,Accounts Receivable                                                                                                                                                                                                                                       ,247746.98,1415
2230,33752420000000,75242,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,8160082.350000002,1415
2231,33752420000000,75242,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,361340.75,1415
2232,33752420000000,75242,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,966447.43,1415
2233,33752420000000,75242,9200,Accounts Receivable                                                                                                                                                                                                                                       ,196321062.0,1415
2234,34103480000000,10348,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,28196006.780000016,1415
2235,34103480000000,10348,2200,Classified Support Salaries                                                                                                                                                                                                                               ,503952.3300000001,1415
2236,34103480000000,10348,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,774348.7699999998,1415
2237,34103480000000,10348,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1163979.81,1415
2238,34103480000000,10348,9200,Accounts Receivable                                                                                                                                                                                                                                       ,50344357.72,1415
2239,34672800000000,67280,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,24007.02,1415
2240,34672800000000,67280,9200,Accounts Receivable                                                                                                                                                                                                                                       ,17355.83,1415
