,CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,Year
1918,33103300000000,Riverside County Office of Education,6,97,479,94,2,1213
1919,33103300000000,Riverside County Office of Education,7,229,3315,348,40,1213
1920,33103300000000,Riverside County Office of Education,9,20,395,32,8,1213
1921,33316300000000,California School for the Deaf-Riverside (State Sp,2,6,11,6,0,1213
1922,33316300000000,California School for the Deaf-Riverside (State Sp,3,1,3,2,0,1213
1923,33316300000000,California School for the Deaf-Riverside (State Sp,5,55,226,60,0,1213
1924,33316300000000,California School for the Deaf-Riverside (State Sp,6,14,41,10,0,1213
1925,33316300000000,California School for the Deaf-Riverside (State Sp,7,14,88,18,0,1213
1926,33316300000000,California School for the Deaf-Riverside (State Sp,9,1,13,2,0,1213
1927,33669800000000,Alvord Unified,0,1,14,4,0,1213
1928,33669800000000,Alvord Unified,1,4,55,6,0,1213
1929,33669800000000,Alvord Unified,2,66,669,122,56,1213
1930,33669800000000,Alvord Unified,3,8,76,14,4,1213
1931,33669800000000,Alvord Unified,4,28,290,56,30,1213
1932,33669800000000,Alvord Unified,5,1231,15333,1990,468,1213
1933,33669800000000,Alvord Unified,6,70,783,98,22,1213
1934,33669800000000,Alvord Unified,7,188,2188,308,74,1213
1935,33669800000000,Alvord Unified,9,24,226,40,16,1213
1936,33669900000000,Banning Unified,0,1,5,4,0,1213
1937,33669900000000,Banning Unified,1,10,176,34,6,1213
1938,33669900000000,Banning Unified,2,31,253,90,46,1213
1939,33669900000000,Banning Unified,3,1,10,10,4,1213
1940,33669900000000,Banning Unified,4,5,36,36,32,1213
1941,33669900000000,Banning Unified,5,189,2856,826,222,1213
1942,33669900000000,Banning Unified,6,28,401,116,34,1213
1943,33669900000000,Banning Unified,7,43,650,486,142,1213
1944,33669900000000,Banning Unified,9,8,137,28,8,1213
1945,33669900000000,Beaumont Unified,0,2,34,4,0,1213
1946,33669900000000,Beaumont Unified,1,5,78,34,6,1213
1947,33669900000000,Beaumont Unified,2,19,261,90,46,1213
1948,33669900000000,Beaumont Unified,3,4,26,10,4,1213
1949,33669900000000,Beaumont Unified,4,17,203,36,32,1213
1950,33669900000000,Beaumont Unified,5,295,4360,826,222,1213
1951,33669900000000,Beaumont Unified,6,42,498,116,34,1213
1952,33669900000000,Beaumont Unified,7,229,3128,486,142,1213
1953,33669900000000,Beaumont Unified,9,8,246,28,8,1213
1954,33670300000000,Corona-Norco Unified,0,27,375,36,18,1213
1955,33670300000000,Corona-Norco Unified,1,20,177,30,14,1213
1956,33670300000000,Corona-Norco Unified,2,326,4162,628,472,1213
1957,33670300000000,Corona-Norco Unified,3,15,194,24,18,1213
1958,33670300000000,Corona-Norco Unified,4,111,1469,212,154,1213
1959,33670300000000,Corona-Norco Unified,5,2221,27376,3762,1486,1213
1960,33670300000000,Corona-Norco Unified,6,405,3347,728,350,1213
1961,33670300000000,Corona-Norco Unified,7,1392,15882,2544,1328,1213
1962,33670300000000,Corona-Norco Unified,9,9,455,20,10,1213
1963,33670600000000,Desert Sands Unified,0,7,185,12,2,1213
1964,33670600000000,Desert Sands Unified,1,13,100,20,10,1213
1965,33670600000000,Desert Sands Unified,2,50,516,94,54,1213
1966,33670600000000,Desert Sands Unified,3,5,27,12,2,1213
1967,33670600000000,Desert Sands Unified,4,20,257,38,18,1213
1968,33670600000000,Desert Sands Unified,5,1579,20559,2596,672,1213
1969,33670600000000,Desert Sands Unified,6,65,574,120,20,1213
1970,33670600000000,Desert Sands Unified,7,609,6607,1098,506,1213
1971,33670600000000,Desert Sands Unified,9,10,334,18,8,1213
1972,33670800000000,Hemet Unified,1,15,244,26,6,1213
1973,33670800000000,Hemet Unified,2,23,254,44,26,1213
1974,33670800000000,Hemet Unified,3,15,113,24,14,1213
1975,33670800000000,Hemet Unified,4,20,226,36,14,1213
1976,33670800000000,Hemet Unified,5,905,11134,1454,242,1213
1977,33670800000000,Hemet Unified,6,165,1666,208,38,1213
1978,33670800000000,Hemet Unified,7,692,7342,1162,296,1213
1979,33670800000000,Hemet Unified,9,37,708,52,10,1213
1980,33670900000000,Jurupa Unified,0,1,25,2,0,1213
1981,33670900000000,Jurupa Unified,1,4,37,4,0,1213
1982,33670900000000,Jurupa Unified,2,24,212,40,28,1213
1983,33670900000000,Jurupa Unified,3,7,54,16,2,1213
1984,33670900000000,Jurupa Unified,4,8,70,12,4,1213
1985,33670900000000,Jurupa Unified,5,1224,16248,1834,562,1213
1986,33670900000000,Jurupa Unified,6,61,439,98,24,1213
1987,33670900000000,Jurupa Unified,7,262,2355,428,126,1213
1988,33670900000000,Jurupa Unified,9,10,137,18,6,1213
1989,33671200000000,Menifee Union Elementary,0,0,19,4,0,1213
1990,33671200000000,Menifee Union Elementary,1,0,22,12,2,1213
1991,33671200000000,Menifee Union Elementary,2,0,234,92,48,1213
1992,33671200000000,Menifee Union Elementary,3,0,70,42,14,1213
1993,33671200000000,Menifee Union Elementary,4,1,331,118,46,1213
1994,33671200000000,Menifee Union Elementary,5,16,4239,2758,788,1213
1995,33671200000000,Menifee Union Elementary,6,0,555,738,174,1213
1996,33671200000000,Menifee Union Elementary,7,23,4061,496,176,1213
1997,33671200000000,Menifee Union Elementary,9,0,424,24,6,1213
1998,33671200000000,Moreno Valley Unified,0,0,34,4,0,1213
1999,33671200000000,Moreno Valley Unified,1,8,115,12,2,1213
2000,33671200000000,Moreno Valley Unified,2,56,706,92,48,1213
2001,33671200000000,Moreno Valley Unified,3,21,260,42,14,1213
2002,33671200000000,Moreno Valley Unified,4,64,589,118,46,1213
2003,33671200000000,Moreno Valley Unified,5,1686,23225,2758,788,1213
2004,33671200000000,Moreno Valley Unified,6,506,5982,738,174,1213
2005,33671200000000,Moreno Valley Unified,7,277,3357,496,176,1213
2006,33671200000000,Moreno Valley Unified,9,16,656,24,6,1213
2007,33671600000000,Nuview Union,2,1,28,2,2,1213
2008,33671600000000,Nuview Union,4,1,10,2,2,1213
2009,33671600000000,Nuview Union,5,57,1753,112,92,1213
2010,33671600000000,Nuview Union,6,9,213,18,18,1213
2011,33671600000000,Nuview Union,7,30,662,58,52,1213
2012,33671700000000,Palm Springs Unified,1,14,126,16,4,1213
2013,33671700000000,Palm Springs Unified,2,17,243,26,10,1213
2014,33671700000000,Palm Springs Unified,3,2,48,2,2,1213
2015,33671700000000,Palm Springs Unified,4,48,553,96,34,1213
2016,33671700000000,Palm Springs Unified,5,1260,17455,2068,522,1213
2017,33671700000000,Palm Springs Unified,6,109,1307,178,48,1213
2018,33671700000000,Palm Springs Unified,7,327,3559,544,210,1213
2019,33671700000000,Palm Springs Unified,9,7,280,10,0,1213
2020,33671800000000,Palo Verde Unified,1,2,19,4,0,1213
2021,33671800000000,Palo Verde Unified,2,1,24,2,2,1213
2022,33671800000000,Palo Verde Unified,3,1,6,2,0,1213
2023,33671800000000,Palo Verde Unified,4,1,17,2,2,1213
2024,33671800000000,Palo Verde Unified,5,146,2201,234,20,1213
2025,33671800000000,Palo Verde Unified,6,23,256,38,2,1213
2026,33671800000000,Palo Verde Unified,7,82,880,144,40,1213
2027,33672100000000,Perris Union High,1,13,42,24,4,1213
2028,33672100000000,Perris Union High,2,42,158,74,32,1213
2029,33672100000000,Perris Union High,3,13,59,20,2,1213
2030,33672100000000,Perris Union High,4,37,171,70,32,1213
2031,33672100000000,Perris Union High,5,1425,7245,2394,472,1213
2032,33672100000000,Perris Union High,6,200,812,332,68,1213
2033,33672100000000,Perris Union High,7,483,1832,870,198,1213
2034,33672100000000,Perris Union High,9,26,238,48,20,1213
2035,33672200000000,Riverside Unified,0,48,576,84,52,1213
2036,33672200000000,Riverside Unified,1,23,189,38,6,1213
2037,33672200000000,Riverside Unified,2,153,1374,278,198,1213
2038,33672200000000,Riverside Unified,3,20,207,36,18,1213
2039,33672200000000,Riverside Unified,4,54,515,106,62,1213
2040,33672200000000,Riverside Unified,5,2044,25038,3136,896,1213
2041,33672200000000,Riverside Unified,6,349,3195,550,184,1213
2042,33672200000000,Riverside Unified,7,1021,10821,1748,792,1213
2043,33672200000000,Riverside Unified,9,27,645,46,24,1213
2044,33672500000000,San Jacinto Unified,1,16,220,20,2,1213
2045,33672500000000,San Jacinto Unified,2,13,128,22,8,1213
2046,33672500000000,San Jacinto Unified,3,8,45,6,4,1213
2047,33672500000000,San Jacinto Unified,4,8,82,14,6,1213
2048,33672500000000,San Jacinto Unified,5,523,6750,718,176,1213
2049,33672500000000,San Jacinto Unified,6,61,787,74,22,1213
2050,33672500000000,San Jacinto Unified,7,153,1821,192,32,1213
2051,33672500000000,San Jacinto Unified,9,15,206,22,6,1213
2052,33736800000000,Coachella Valley Unified,0,17,194,24,0,1213
2053,33736800000000,Coachella Valley Unified,1,3,63,6,0,1213
2054,33736800000000,Coachella Valley Unified,2,4,19,6,4,1213
2055,33736800000000,Coachella Valley Unified,4,3,22,4,0,1213
2056,33736800000000,Coachella Valley Unified,5,1180,18109,1742,482,1213
2057,33736800000000,Coachella Valley Unified,6,3,40,4,0,1213
2058,33736800000000,Coachella Valley Unified,7,31,244,46,8,1213
2059,33736800000000,Coachella Valley Unified,9,2,29,2,0,1213
2060,33751800000000,Lake Elsinore Unified,0,3,42,8,2,1213
2061,33751800000000,Lake Elsinore Unified,1,13,123,20,8,1213
2062,33751800000000,Lake Elsinore Unified,2,42,462,74,42,1213
2063,33751800000000,Lake Elsinore Unified,3,9,116,16,6,1213
2064,33751800000000,Lake Elsinore Unified,4,4,135,6,0,1213
2065,33751800000000,Lake Elsinore Unified,5,906,11953,1456,410,1213
2066,33751800000000,Lake Elsinore Unified,6,82,1001,132,40,1213
2067,33751800000000,Lake Elsinore Unified,7,676,7598,1164,384,1213
2068,33751800000000,Lake Elsinore Unified,9,56,707,98,34,1213
2069,33751900000000,Temecula Valley Unified,0,16,173,32,14,1213
2070,33751900000000,Temecula Valley Unified,1,29,410,54,24,1213
2071,33751900000000,Temecula Valley Unified,2,98,1148,182,140,1213
2072,33751900000000,Temecula Valley Unified,3,12,109,22,10,1213
2073,33751900000000,Temecula Valley Unified,4,156,1574,286,180,1213
2074,33751900000000,Temecula Valley Unified,5,794,9292,1424,690,1213
2075,33751900000000,Temecula Valley Unified,6,131,1201,226,110,1213
2076,33751900000000,Temecula Valley Unified,7,1254,14327,2384,1378,1213
2077,33751900000000,Temecula Valley Unified,9,129,2103,238,140,1213
2078,33752000000000,Murrieta Valley Unified,1,5,84,8,2,1213
2079,33752000000000,Murrieta Valley Unified,2,81,923,166,104,1213
2080,33752000000000,Murrieta Valley Unified,3,20,137,38,16,1213
2081,33752000000000,Murrieta Valley Unified,4,103,911,194,134,1213
2082,33752000000000,Murrieta Valley Unified,5,631,7688,1190,510,1213
2083,33752000000000,Murrieta Valley Unified,6,152,1262,298,96,1213
2084,33752000000000,Murrieta Valley Unified,7,906,10720,1722,824,1213
2085,33752000000000,Murrieta Valley Unified,9,64,1198,124,60,1213
2086,33752400000000,Val Verde Unified,0,17,378,32,10,1213
2087,33752400000000,Val Verde Unified,1,3,52,4,2,1213
2088,33752400000000,Val Verde Unified,2,28,314,48,26,1213
2089,33752400000000,Val Verde Unified,3,3,64,4,2,1213
2090,33752400000000,Val Verde Unified,4,32,318,64,28,1213
2091,33752400000000,Val Verde Unified,5,1061,14433,1996,720,1213
2092,33752400000000,Val Verde Unified,6,279,2883,510,180,1213
2093,33752400000000,Val Verde Unified,7,101,1156,178,68,1213
2094,33752400000000,Val Verde Unified,9,25,234,46,22,1213
2095,34103500000000,Sacramento County Office of Education,0,3,13,2,0,1213
2096,34103500000000,Sacramento County Office of Education,2,17,60,2,0,1213
2097,34103500000000,Sacramento County Office of Education,4,2,8,2,0,1213
2098,34103500000000,Sacramento County Office of Education,5,60,300,16,0,1213
2099,34103500000000,Sacramento County Office of Education,6,60,439,20,0,1213
2100,34103500000000,Sacramento County Office of Education,7,62,189,32,0,1213
2101,34103500000000,Sacramento County Office of Education,9,18,124,12,0,1213
2102,34322800000000,California Education Authority (CEA) Headquarters,1,1,1,3,0,1213
2103,34322800000000,California Education Authority (CEA) Headquarters,2,11,22,6,0,1213
2104,34322800000000,California Education Authority (CEA) Headquarters,4,2,3,1,0,1213
2105,34322800000000,California Education Authority (CEA) Headquarters,5,132,356,154,0,1213
2106,34322800000000,California Education Authority (CEA) Headquarters,6,69,165,80,0,1213
2107,34322800000000,California Education Authority (CEA) Headquarters,7,18,43,16,0,1213
2108,34673100000000,Elk Grove Unified,0,2,141,2,2,1213
2109,34673100000000,Elk Grove Unified,1,25,344,40,12,1213
2110,34673100000000,Elk Grove Unified,2,1168,13440,2194,1394,1213
2111,34673100000000,Elk Grove Unified,3,128,1101,228,110,1213
2112,34673100000000,Elk Grove Unified,4,285,3203,548,342,1213
2113,34673100000000,Elk Grove Unified,5,1076,15972,1818,658,1213
2114,34673100000000,Elk Grove Unified,6,881,9540,1344,454,1213
2115,34673100000000,Elk Grove Unified,7,1215,14443,2288,1298,1213
2116,34673100000000,Elk Grove Unified,9,214,3953,356,144,1213
2117,34673300000000,Folsom-Cordova Unified,1,11,145,22,12,1213
2118,34673300000000,Folsom-Cordova Unified,2,153,2203,288,204,1213
2119,34673300000000,Folsom-Cordova Unified,3,9,150,16,4,1213
2120,34673300000000,Folsom-Cordova Unified,4,37,408,72,46,1213
2121,34673300000000,Folsom-Cordova Unified,5,194,3325,350,108,1213
2122,34673300000000,Folsom-Cordova Unified,6,107,1366,170,54,1213
2123,34673300000000,Folsom-Cordova Unified,7,868,10918,1616,740,1213
2124,34673300000000,Folsom-Cordova Unified,9,21,576,30,12,1213
2125,34673600000000,Galt Joint Union High,1,6,12,12,4,1213
2126,34673600000000,Galt Joint Union High,2,8,35,14,10,1213
2127,34673600000000,Galt Joint Union High,3,5,13,10,4,1213
2128,34673600000000,Galt Joint Union High,5,249,1143,464,96,1213
2129,34673600000000,Galt Joint Union High,7,259,936,478,174,1213
2130,34673600000000,Galt Joint Union High,9,31,109,56,30,1213
2131,34674100000000,River Delta Joint Unified,1,2,13,4,2,1213
2132,34674100000000,River Delta Joint Unified,2,4,15,8,6,1213
2133,34674100000000,River Delta Joint Unified,4,2,20,4,2,1213
2134,34674100000000,River Delta Joint Unified,5,69,1168,128,32,1213
2135,34674100000000,River Delta Joint Unified,7,81,1003,140,46,1213
2136,34674100000000,River Delta Joint Unified,9,5,66,8,4,1213
2137,34674400000000,Sacramento City Unified,1,16,360,26,10,1213
2138,34674400000000,Sacramento City Unified,2,721,8295,1318,794,1213
2139,34674400000000,Sacramento City Unified,3,61,812,92,34,1213
2140,34674400000000,Sacramento City Unified,4,34,538,68,40,1213
2141,34674400000000,Sacramento City Unified,5,1180,17654,1848,580,1213
2142,34674400000000,Sacramento City Unified,6,633,8433,930,352,1213
2143,34674400000000,Sacramento City Unified,7,594,8956,1016,486,1213
2144,34674400000000,Sacramento City Unified,9,196,2510,330,174,1213
2145,34674500000000,San Juan Unified,0,14,67,16,0,1213
2146,34674500000000,San Juan Unified,1,76,590,122,42,1213
2147,34674500000000,San Juan Unified,2,226,2313,420,272,1213
2148,34674500000000,San Juan Unified,3,35,433,54,20,1213
2149,34674500000000,San Juan Unified,4,61,638,118,58,1213
2150,34674500000000,San Juan Unified,5,865,9623,1266,308,1213
2151,34674500000000,San Juan Unified,6,389,3662,520,106,1213
2152,34674500000000,San Juan Unified,7,2955,29208,5184,1862,1213
2153,34674500000000,San Juan Unified,9,59,1218,76,10,1213
2154,34739700000000,Center Joint Unified,0,1,9,4,0,1213
2155,34739700000000,Center Joint Unified,1,3,49,4,0,1213
2156,34739700000000,Center Joint Unified,2,28,342,58,16,1213
2157,34739700000000,Center Joint Unified,3,7,57,14,0,1213
2158,34739700000000,Center Joint Unified,4,14,144,26,10,1213
2159,34739700000000,Center Joint Unified,5,81,1066,156,12,1213
2160,34739700000000,Center Joint Unified,6,58,555,106,18,1213
2161,34739700000000,Center Joint Unified,7,209,2383,372,80,1213
2162,34739700000000,Center Joint Unified,9,4,186,6,2,1213
2163,34752800000000,Natomas Unified,0,21,484,26,6,1213
2164,34752800000000,Natomas Unified,1,8,101,12,2,1213
2165,34752800000000,Natomas Unified,2,146,1744,270,140,1213
2166,34752800000000,Natomas Unified,3,19,208,34,16,1213
2167,34752800000000,Natomas Unified,4,61,736,118,72,1213
2168,34752800000000,Natomas Unified,5,312,3769,566,208,1213
2169,34752800000000,Natomas Unified,6,190,2237,330,104,1213
2170,34752800000000,Natomas Unified,7,164,2400,330,156,1213
2171,34752800000000,Natomas Unified,9,33,775,52,22,1213
2172,34765100000000,Twin Rivers Unified,0,49,559,68,4,1213
2173,34765100000000,Twin Rivers Unified,1,49,301,52,2,1213
2174,34765100000000,Twin Rivers Unified,2,263,2569,426,166,1213
2175,34765100000000,Twin Rivers Unified,3,48,482,64,10,1213
2176,34765100000000,Twin Rivers Unified,4,32,323,44,16,1213
2177,34765100000000,Twin Rivers Unified,5,964,11922,1182,182,1213
2178,34765100000000,Twin Rivers Unified,6,523,4705,644,62,1213
2179,34765100000000,Twin Rivers Unified,7,748,9549,1102,190,1213
2180,34765100000000,Twin Rivers Unified,9,52,1010,76,8,1213
2181,35103600000000,San Benito County Office of Education,0,1,1,1,0,1213
2182,35103600000000,San Benito County Office of Education,5,17,89,20,0,1213
2183,35103600000000,San Benito County Office of Education,7,6,21,8,0,1213
2184,35675400000000,San Benito High,1,5,17,8,2,1213
2185,35675400000000,San Benito High,2,13,40,22,18,1213
2186,35675400000000,San Benito High,3,1,8,2,0,1213
2187,35675400000000,San Benito High,4,9,42,14,8,1213
2188,35675400000000,San Benito High,5,488,2033,860,242,1213
2189,35675400000000,San Benito High,6,6,22,14,6,1213
2190,35675400000000,San Benito High,7,246,899,454,200,1213
2191,35752600000000,Aromas/San Juan Unified,2,4,22,8,8,1213
2192,35752600000000,Aromas/San Juan Unified,3,1,2,2,2,1213
2193,35752600000000,Aromas/San Juan Unified,5,46,745,78,78,1213
2194,35752600000000,Aromas/San Juan Unified,7,30,346,58,58,1213
2195,35752600000000,Aromas/San Juan Unified,9,3,27,2,2,1213
2196,36675900000000,Adelanto Elementary,1,3,41,8,0,1213
2197,36675900000000,Adelanto Elementary,2,1,115,2,0,1213
2198,36675900000000,Adelanto Elementary,3,3,67,4,0,1213
2199,36675900000000,Adelanto Elementary,5,181,5360,108,0,1213
2200,36675900000000,Adelanto Elementary,6,72,2036,44,0,1213
2201,36675900000000,Adelanto Elementary,7,62,1017,46,0,1213
2202,36676100000000,Barstow Unified,1,9,87,22,6,1213
2203,36676100000000,Barstow Unified,2,4,47,8,6,1213
2204,36676100000000,Barstow Unified,3,7,71,14,6,1213
2205,36676100000000,Barstow Unified,4,8,54,14,10,1213
2206,36676100000000,Barstow Unified,5,240,3068,362,94,1213
2207,36676100000000,Barstow Unified,6,79,842,100,20,1213
2208,36676100000000,Barstow Unified,7,146,1544,242,54,1213
2209,36676100000000,Barstow Unified,9,10,210,12,2,1213
2210,36676400000000,Bear Valley Unified,0,10,108,16,0,1213
2211,36676400000000,Bear Valley Unified,1,2,21,4,0,1213
2212,36676400000000,Bear Valley Unified,2,5,34,10,4,1213
2213,36676400000000,Bear Valley Unified,5,57,844,116,22,1213
2214,36676400000000,Bear Valley Unified,6,5,28,8,0,1213
2215,36676400000000,Bear Valley Unified,7,118,1496,244,90,1213
2216,36676400000000,Bear Valley Unified,9,1,60,2,2,1213
2217,36676500000000,Central Elementary,1,0,16,36,10,1213
2218,36676500000000,Central Elementary,2,0,216,620,462,1213
2219,36676500000000,Central Elementary,3,0,26,72,26,1213
2220,36676500000000,Central Elementary,4,0,126,270,192,1213
2221,36676500000000,Central Elementary,5,0,2358,6378,2176,1213
2222,36676500000000,Central Elementary,6,0,488,1048,388,1213
2223,36676500000000,Central Elementary,7,0,1373,2356,1118,1213
2224,36676500000000,Central Elementary,9,0,89,142,62,1213
2225,36676500000000,Chaffey Joint Union High,0,17,195,20,4,1213
2226,36676500000000,Chaffey Joint Union High,1,28,93,36,10,1213
2227,36676500000000,Chaffey Joint Union High,2,337,1200,620,462,1213
2228,36676500000000,Chaffey Joint Union High,3,40,130,72,26,1213
2229,36676500000000,Chaffey Joint Union High,4,142,516,270,192,1213
2230,36676500000000,Chaffey Joint Union High,5,3935,15640,6378,2176,1213
2231,36676500000000,Chaffey Joint Union High,6,601,2184,1048,388,1213
2232,36676500000000,Chaffey Joint Union High,7,1302,4731,2356,1118,1213
2233,36676500000000,Chaffey Joint Union High,9,76,331,142,62,1213
2234,36676800000000,Chino Valley Unified,1,3,37,6,2,1213
2235,36676800000000,Chino Valley Unified,2,266,3485,524,420,1213
2236,36676800000000,Chino Valley Unified,3,7,70,12,6,1213
2237,36676800000000,Chino Valley Unified,4,118,1349,214,150,1213
2238,36676800000000,Chino Valley Unified,5,1465,17427,2480,846,1213
2239,36676800000000,Chino Valley Unified,6,126,1057,210,84,1213
2240,36676800000000,Chino Valley Unified,7,715,6748,1298,652,1213
2241,36676800000000,Chino Valley Unified,9,33,528,106,54,1213
2242,36676900000000,Colton Joint Unified,1,4,76,2,2,1213
2243,36676900000000,Colton Joint Unified,2,25,389,44,32,1213
2244,36676900000000,Colton Joint Unified,3,9,84,12,4,1213
2245,36676900000000,Colton Joint Unified,4,13,279,28,12,1213
2246,36676900000000,Colton Joint Unified,5,1327,19018,1988,532,1213
2247,36676900000000,Colton Joint Unified,6,85,1305,142,36,1213
2248,36676900000000,Colton Joint Unified,7,128,1831,214,74,1213
2249,36676900000000,Colton Joint Unified,9,2,181,4,2,1213
2250,36676900000000,Cucamonga Elementary,1,0,7,2,2,1213
2251,36676900000000,Cucamonga Elementary,2,0,98,44,32,1213
2252,36676900000000,Cucamonga Elementary,3,0,18,12,4,1213
2253,36676900000000,Cucamonga Elementary,4,0,74,28,12,1213
2254,36676900000000,Cucamonga Elementary,5,0,1676,1988,532,1213
2255,36676900000000,Cucamonga Elementary,6,0,367,142,36,1213
2256,36676900000000,Cucamonga Elementary,7,0,250,214,74,1213
2257,36676900000000,Cucamonga Elementary,9,0,36,4,2,1213
2258,36677100000000,Fontana Unified,1,11,62,20,14,1213
2259,36677100000000,Fontana Unified,2,38,454,56,32,1213
2260,36677100000000,Fontana Unified,3,9,112,18,2,1213
2261,36677100000000,Fontana Unified,4,50,461,92,56,1213
2262,36677100000000,Fontana Unified,5,2890,34628,4908,1160,1213
2263,36677100000000,Fontana Unified,6,273,2474,476,124,1213
2264,36677100000000,Fontana Unified,7,183,1955,302,100,1213
2265,36677100000000,Fontana Unified,9,7,224,14,0,1213
2266,36677400000000,Helendale Elementary,2,1,11,4,4,1213
2267,36677400000000,Helendale Elementary,5,12,222,24,8,1213
2268,36677400000000,Helendale Elementary,6,3,50,6,0,1213
2269,36677400000000,Helendale Elementary,7,16,385,30,16,1213
2270,36677400000000,Helendale Elementary,9,1,46,2,0,1213
2271,36677800000000,Morongo Unified,1,5,54,10,2,1213
2272,36677800000000,Morongo Unified,2,6,98,12,4,1213
2273,36677800000000,Morongo Unified,3,3,74,6,0,1213
2274,36677800000000,Morongo Unified,4,15,107,28,16,1213
2275,36677800000000,Morongo Unified,5,175,2491,294,54,1213
2276,36677800000000,Morongo Unified,6,41,589,68,18,1213
2277,36677800000000,Morongo Unified,7,373,5023,604,146,1213
2278,36677800000000,Morongo Unified,9,25,460,46,12,1213
2279,36678000000000,Needles Unified,1,6,139,12,0,1213
2280,36678000000000,Needles Unified,3,1,6,2,0,1213
2281,36678000000000,Needles Unified,5,25,215,42,16,1213
2282,36678000000000,Needles Unified,7,37,460,60,8,1213
2283,36678000000000,Needles Unified,9,5,16,8,4,1213
2284,36678300000000,Oro Grande Elementary,1,2,35,2,2,1213
2285,36678300000000,Oro Grande Elementary,2,5,35,2,0,1213
2286,36678300000000,Oro Grande Elementary,4,2,14,4,0,1213
2287,36678300000000,Oro Grande Elementary,5,440,1906,456,32,1213
2288,36678300000000,Oro Grande Elementary,6,36,296,30,6,1213
2289,36678300000000,Oro Grande Elementary,7,186,1135,248,50,1213
2290,36678300000000,Oro Grande Elementary,9,22,152,32,4,1213
2291,36678400000000,Redlands Unified,0,0,74,2,0,1213
2292,36678400000000,Redlands Unified,1,9,99,16,8,1213
2293,36678400000000,Redlands Unified,2,149,1739,286,210,1213
2294,36678400000000,Redlands Unified,3,13,106,28,8,1213
2295,36678400000000,Redlands Unified,4,63,581,126,78,1213
2296,36678400000000,Redlands Unified,5,825,9618,1426,448,1213
2297,36678400000000,Redlands Unified,6,138,1455,250,104,1213
2298,36678400000000,Redlands Unified,7,751,6936,1400,748,1213
2299,36678400000000,Redlands Unified,9,37,771,72,30,1213
2300,36678500000000,Rialto Unified,0,2,31,4,0,1213
2301,36678500000000,Rialto Unified,1,10,76,14,0,1213
2302,36678500000000,Rialto Unified,2,18,252,34,0,1213
2303,36678500000000,Rialto Unified,3,17,122,24,0,1213
2304,36678500000000,Rialto Unified,4,15,134,28,0,1213
2305,36678500000000,Rialto Unified,5,1610,21378,2684,0,1213
2306,36678500000000,Rialto Unified,6,331,3279,530,0,1213
2307,36678500000000,Rialto Unified,7,135,1162,212,0,1213
2308,36678500000000,Rialto Unified,9,4,162,10,0,1213
2309,36678700000000,Rim of the World Unified,1,3,20,4,0,1213
2310,36678700000000,Rim of the World Unified,2,4,25,10,8,1213
2311,36678700000000,Rim of the World Unified,4,4,10,8,2,1213
2312,36678700000000,Rim of the World Unified,5,93,1212,122,24,1213
2313,36678700000000,Rim of the World Unified,6,7,52,10,2,1213
2314,36678700000000,Rim of the World Unified,7,285,2534,486,178,1213
2315,36678700000000,Rim of the World Unified,9,6,155,12,4,1213
2316,36678800000000,San Bernardino City Unified,0,58,720,82,10,1213
2317,36678800000000,San Bernardino City Unified,1,24,297,34,8,1213
2318,36678800000000,San Bernardino City Unified,2,80,846,120,32,1213
2319,36678800000000,San Bernardino City Unified,3,15,258,28,6,1213
2320,36678800000000,San Bernardino City Unified,4,20,230,36,12,1213
2321,36678800000000,San Bernardino City Unified,5,2932,39263,4238,740,1213
2322,36678800000000,San Bernardino City Unified,6,606,7629,830,88,1213
2323,36678800000000,San Bernardino City Unified,7,428,4285,680,168,1213
2324,36678800000000,San Bernardino City Unified,9,15,574,24,4,1213
2325,36678900000000,Trona Joint Unified,4,1,1,1,0,1213
2326,36678900000000,Trona Joint Unified,5,4,87,8,0,1213
2327,36678900000000,Trona Joint Unified,7,11,164,22,0,1213
2328,36678900000000,Trona Joint Unified,9,1,8,2,0,1213
2329,36679300000000,Victor Valley Union High,0,15,130,38,0,1213
2330,36679300000000,Victor Valley Union High,1,11,85,20,4,1213
2331,36679300000000,Victor Valley Union High,2,61,267,82,44,1213
2332,36679300000000,Victor Valley Union High,3,25,105,34,16,1213
2333,36679300000000,Victor Valley Union High,4,25,118,42,26,1213
2334,36679300000000,Victor Valley Union High,5,1458,8243,2452,476,1213
2335,36679300000000,Victor Valley Union High,6,550,2915,730,138,1213
2336,36679300000000,Victor Valley Union High,7,527,2638,950,146,1213
2337,36679300000000,Victor Valley Union High,9,41,280,64,2,1213
2338,36679600000000,Yucaipa-Calimesa Joint Unified,1,5,62,14,0,1213
2339,36679600000000,Yucaipa-Calimesa Joint Unified,2,9,113,16,10,1213
2340,36679600000000,Yucaipa-Calimesa Joint Unified,3,1,23,2,0,1213
2341,36679600000000,Yucaipa-Calimesa Joint Unified,4,5,66,10,0,1213
2342,36679600000000,Yucaipa-Calimesa Joint Unified,5,257,3563,468,82,1213
2343,36679600000000,Yucaipa-Calimesa Joint Unified,6,17,139,34,8,1213
2344,36679600000000,Yucaipa-Calimesa Joint Unified,7,458,5638,836,182,1213
2345,36679600000000,Yucaipa-Calimesa Joint Unified,9,4,57,8,0,1213
