,CDS_CODE,District_Code,Function_Code,Function,Amount,Year
2350,36103630000000,10363,2200,Classified Support Salaries                                                                                                                                                                                                                               ,19837650.34,1516
2351,36103630000000,10363,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,403028.7100000001,1516
2352,36103630000000,10363,5900,Communications                                                                                                                                                                                                                                            ,1549475.61,1516
2353,36103630000000,10363,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,267710.17,1516
2354,36103630000000,10363,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,195.9,1516
2355,36103630000000,10363,9200,Accounts Receivable                                                                                                                                                                                                                                       ,161055878.51000002,1516
2356,36400480000000,40048,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1829344.66,1516
2357,36675870000000,67587,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1650237.86,1516
2358,36675870000000,67587,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,2738.76,1516
2359,36675870000000,67587,5100,Subagreements for Services                                                                                                                                                                                                                                ,15425.65,1516
2360,36675870000000,67587,5900,Communications                                                                                                                                                                                                                                            ,52872.65,1516
2361,36675870000000,67587,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,158186.69,1516
2362,36675870000000,67587,9200,Accounts Receivable                                                                                                                                                                                                                                       ,585347.12,1516
2363,36675870120592,67587,9200,Accounts Receivable                                                                                                                                                                                                                                       ,200663.0,1516
2364,36675950000000,67595,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1216685.0100000002,1516
2365,36675950000000,67595,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,193767.9,1516
2366,36675950000000,67595,9200,Accounts Receivable                                                                                                                                                                                                                                       ,423781.91,1516
2367,36676110000000,67611,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,536212.31,1516
2368,36676110000000,67611,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,165702.0,1516
2369,36676110000000,67611,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,443722.05,1516
2370,36676110000000,67611,9200,Accounts Receivable                                                                                                                                                                                                                                       ,158773.76,1516
2371,36676370000000,67637,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,54250.0,1516
2372,36676370000000,67637,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,219757.85000000003,1516
2373,36676370000000,67637,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,139098.72999999998,1516
2374,36676370000000,67637,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,420.24,1516
2375,36676370000000,67637,9200,Accounts Receivable                                                                                                                                                                                                                                       ,95320.74,1516
2376,36676450000000,67645,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1068940.5700000005,1516
2377,36676450000000,67645,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,78104.95,1516
2378,36676450000000,67645,5900,Communications                                                                                                                                                                                                                                            ,2411.13,1516
2379,36676450000000,67645,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,107562.61,1516
2380,36676450000000,67645,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1141554.26,1516
2381,36676520000000,67652,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4755367.98,1516
2382,36676520000000,67652,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,3350108.04,1516
2383,36676520000000,67652,5400,Insurance                                                                                                                                                                                                                                                 ,644307.3700000001,1516
2384,36676520000000,67652,5900,Communications                                                                                                                                                                                                                                            ,16824.0,1516
2385,36676520000000,67652,9200,Accounts Receivable                                                                                                                                                                                                                                       ,8428405.36,1516
2386,36676780000000,67678,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7330968.430000002,1516
2387,36676780000000,67678,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,1600422.0099999998,1516
2388,36676780000000,67678,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1992508.39,1516
2389,36676780000000,67678,5900,Communications                                                                                                                                                                                                                                            ,861524.3300000002,1516
2390,36676780000000,67678,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,142592.73,1516
2391,36676780000000,67678,9200,Accounts Receivable                                                                                                                                                                                                                                       ,4715507.79,1516
2392,36676860000000,67686,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,321200.84,1516
2393,36676860000000,67686,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,722253.82,1516
2394,36676860000000,67686,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1170548.07,1516
2395,36676860000000,67686,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,160660.08,1516
2396,36676860000000,67686,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2760626.16,1516
2397,36676940000000,67694,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,769820.0100000001,1516
2398,36676940000000,67694,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,134852.69999999998,1516
2399,36676940000000,67694,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1739973.15,1516
2400,36677020000000,67702,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,533774.04,1516
2401,36677020000000,67702,9200,Accounts Receivable                                                                                                                                                                                                                                       ,586454.8999999999,1516
2402,36677100000000,67710,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,10154309.049999997,1516
2403,36677100000000,67710,5900,Communications                                                                                                                                                                                                                                            ,927252.72,1516
2404,36677100000000,67710,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,557648.79,1516
2405,36677100000000,67710,9200,Accounts Receivable                                                                                                                                                                                                                                       ,676616.7,1516
2406,36677360000000,67736,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,18375.0,1516
2407,36677360000000,67736,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,109367.09,1516
2408,36677360000000,67736,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,25455.16,1516
2409,36677360000000,67736,9200,Accounts Receivable                                                                                                                                                                                                                                       ,136511.76,1516
2410,36677360128439,67736,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,28719.189999999995,1516
2411,36677360128439,67736,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,26.24,1516
2412,36677360131151,67736,9200,Accounts Receivable                                                                                                                                                                                                                                       ,52191.32,1516
2413,36677770000000,67777,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,58815.66,1516
2414,36677770000000,67777,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,381749.36,1516
2415,36677770000000,67777,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,63173.92,1516
2416,36677770000000,67777,5400,Insurance                                                                                                                                                                                                                                                 ,53541.78,1516
2417,36677770000000,67777,5900,Communications                                                                                                                                                                                                                                            ,108128.38,1516
2418,36677770000000,67777,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,408447.28,1516
2419,36677770000000,67777,9200,Accounts Receivable                                                                                                                                                                                                                                       ,123739.49,1516
2420,36677850000000,67785,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,109235.05,1516
2421,36677850000000,67785,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,34188.57,1516
2422,36677850000000,67785,9200,Accounts Receivable                                                                                                                                                                                                                                       ,213103.55,1516
2423,36677930000000,67793,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,92803.55,1516
2424,36677930000000,67793,9200,Accounts Receivable                                                                                                                                                                                                                                       ,9829.18,1516
2425,36678010000000,67801,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,255325.69,1516
2426,36678010000000,67801,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,1926.28,1516
2427,36678010000000,67801,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1065606.35,1516
2428,36678190000000,67819,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6604059.359999998,1516
2429,36678190000000,67819,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,53880.08000000001,1516
2430,36678190000000,67819,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,790305.24,1516
2431,36678190000000,67819,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1503466.59,1516
2432,36678270000000,67827,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2152874.17,1516
2433,36678270000000,67827,9200,Accounts Receivable                                                                                                                                                                                                                                       ,27581.11,1516
2434,36678430000000,67843,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,122738.5,1516
2435,36678430000000,67843,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1525385.5400000003,1516
2436,36678430000000,67843,5900,Communications                                                                                                                                                                                                                                            ,205555.04000000007,1516
2437,36678430000000,67843,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,295622.5600000001,1516
2438,36678430000000,67843,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2272837.51,1516
2439,36678500000000,67850,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,11329.0,1516
2440,36678500000000,67850,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,385774.8599999999,1516
2441,36678500000000,67850,9200,Accounts Receivable                                                                                                                                                                                                                                       ,89811.44,1516
2442,36678680000000,67868,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1623901.5499999986,1516
2443,36678680000000,67868,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,202510.85000000003,1516
2444,36678680000000,67868,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,52150.49,1516
2445,36678680000000,67868,9200,Accounts Receivable                                                                                                                                                                                                                                       ,118221.03,1516
2446,36678760000000,67876,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,39135892.97000002,1516
2447,36678760000000,67876,5900,Communications                                                                                                                                                                                                                                            ,1000.0,1516
2448,36678760000000,67876,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,988200.3300000002,1516
2449,36678760000000,67876,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,1236266.7799999998,1516
2450,36678760000000,67876,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,799343.5499999998,1516
2451,36678760000000,67876,9200,Accounts Receivable                                                                                                                                                                                                                                       ,391340.6,1516
2452,36678920000000,67892,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,29176.0,1516
2453,36678920000000,67892,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,2504.13,1516
2454,36678920000000,67892,5100,Subagreements for Services                                                                                                                                                                                                                                ,49963.22,1516
2455,36678920000000,67892,9200,Accounts Receivable                                                                                                                                                                                                                                       ,57078.91,1516
2456,36679180000000,67918,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,290629.67,1516
2457,36679180000000,67918,5900,Communications                                                                                                                                                                                                                                            ,9485.0,1516
2458,36679180000000,67918,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2396960.93,1516
2459,36679340000000,67934,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,249127.34,1516
2460,36679340000000,67934,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,379724.3000000001,1516
2461,36679340000000,67934,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1477469.35,1516
2462,36679340000000,67934,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,190644.29000000004,1516
2463,36679340000000,67934,9200,Accounts Receivable                                                                                                                                                                                                                                       ,688385.95,1516
2464,36679590000000,67959,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3823207.4799999995,1516
2465,36679590000000,67959,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,133706.89,1516
2466,36679590000000,67959,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,651251.33,1516
2467,36679590000000,67959,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,4259.02,1516
2468,36679590000000,67959,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1294414.26,1516
2469,36738580000000,73858,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5075.0,1516
2470,36738580000000,73858,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,3138.1399999999994,1516
2471,36738580000000,73858,5900,Communications                                                                                                                                                                                                                                            ,658.47,1516
2472,36738580000000,73858,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,65093.48,1516
2473,36738900000000,73890,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1170348.24,1516
2474,36738900000000,73890,5900,Communications                                                                                                                                                                                                                                            ,2867.41,1516
2475,36738900000000,73890,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,338859.51,1516
2476,36739570000000,73957,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1814555.01,1516
2477,36739570000000,73957,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,209769.7,1516
2478,36739570000000,73957,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1321492.5699999998,1516
2479,36750440000000,75044,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4161471.420000001,1516
2480,36750440000000,75044,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,11576.47,1516
2481,36750440000000,75044,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,334314.94,1516
2482,36750440000000,75044,5400,Insurance                                                                                                                                                                                                                                                 ,8928.98,1516
2483,36750440000000,75044,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,682558.5700000001,1516
2484,36750440000000,75044,9200,Accounts Receivable                                                                                                                                                                                                                                       ,946451.46,1516
2485,36750510000000,75051,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,33425.0,1516
2486,36750510000000,75051,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,30794.370000000006,1516
2487,36750510000000,75051,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,6390.940000000001,1516
2488,36750510000000,75051,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,85232.11,1516
2489,36750510000000,75051,9200,Accounts Receivable                                                                                                                                                                                                                                       ,461801.92,1516
2490,36750690000000,75069,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5458974.970000003,1516
2491,36750690000000,75069,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,108517.88999999998,1516
2492,36750690000000,75069,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,379067.54,1516
2493,36750690000000,75069,5900,Communications                                                                                                                                                                                                                                            ,96527.66,1516
2494,36750690000000,75069,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,81174.54000000001,1516
2495,36750690000000,75069,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1348188.14,1516
2496,36750770000000,75077,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4356451.040000002,1516
2497,36750770000000,75077,5900,Communications                                                                                                                                                                                                                                            ,2312589.1700000004,1516
2498,36750770000000,75077,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,207555.53,1516
2499,36750770000000,75077,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,429544.04999999993,1516
2500,36750770000000,75077,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1845785.89,1516
