,CDS_CODE,District_Code,Function_Code,Function,Amount,Year
1875,30664980000000,66498,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,86019.73999999999,1314
1876,30664980000000,66498,9200,Accounts Receivable                                                                                                                                                                                                                                       ,412265.51,1314
1877,30665060000000,66506,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1139086.15,1314
1878,30665060000000,66506,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,160856.58000000002,1314
1879,30665060000000,66506,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,3720775.1400000006,1314
1880,30665060000000,66506,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1177515.23,1314
1881,30665140000000,66514,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1296140.63,1314
1882,30665140000000,66514,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,127335.48,1314
1883,30665140000000,66514,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,6259390.919999999,1314
1884,30665140000000,66514,9200,Accounts Receivable                                                                                                                                                                                                                                       ,9606254.6,1314
1885,30665220000000,66522,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,544376.8200000002,1314
1886,30665220000000,66522,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1572402.7199999997,1314
1887,30665220000000,66522,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,22180235.270000003,1314
1888,30665220000000,66522,9200,Accounts Receivable                                                                                                                                                                                                                                       ,5428179.35,1314
1889,30665300000000,66530,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3079164.6299999994,1314
1890,30665300000000,66530,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,55526.5,1314
1891,30665300000000,66530,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,90459.34,1314
1892,30665300000000,66530,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2066453.88,1314
1893,30665300000000,66530,9200,Accounts Receivable                                                                                                                                                                                                                                       ,421799.22,1314
1894,30665480000000,66548,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4786801.82,1314
1895,30665480000000,66548,2200,Classified Support Salaries                                                                                                                                                                                                                               ,1100554.3600000006,1314
1896,30665480000000,66548,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,118326.90000000002,1314
1897,30665480000000,66548,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,7308401.389999999,1314
1898,30665480000000,66548,9200,Accounts Receivable                                                                                                                                                                                                                                       ,27011821.92,1314
1899,30665550000000,66555,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,617836.5299999999,1314
1900,30665550000000,66555,9200,Accounts Receivable                                                                                                                                                                                                                                       ,373960.33,1314
1901,30665630000000,66563,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1480364.009999999,1314
1902,30665630000000,66563,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,10899.09,1314
1903,30665630000000,66563,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1477139.53,1314
1904,30665630000000,66563,9200,Accounts Receivable                                                                                                                                                                                                                                       ,722823.06,1314
1905,30665890000000,66589,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3879301.26,1314
1906,30665890000000,66589,5900,Communications                                                                                                                                                                                                                                            ,1872254.15,1314
1907,30665890000000,66589,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,181774.24,1314
1908,30665890000000,66589,9200,Accounts Receivable                                                                                                                                                                                                                                       ,865085.21,1314
1909,30665970000000,66597,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,9844475.14,1314
1910,30665970000000,66597,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2804321.9,1314
1911,30666130000000,66613,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,345740.1300000001,1314
1912,30666130000000,66613,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,38235.650000000016,1314
1913,30666130000000,66613,5400,Insurance                                                                                                                                                                                                                                                 ,428.2600000000001,1314
1914,30666130000000,66613,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,62585.0,1314
1915,30666130000000,66613,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4728541.6000000015,1314
1916,30666130000000,66613,9200,Accounts Receivable                                                                                                                                                                                                                                       ,330327.62,1314
1917,30666210000000,66621,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,8314137.639999999,1314
1918,30666210000000,66621,9200,Accounts Receivable                                                                                                                                                                                                                                       ,3828373.79,1314
1919,30666470000000,66647,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,12495820.050000004,1314
1920,30666470000000,66647,9200,Accounts Receivable                                                                                                                                                                                                                                       ,8190207.369999999,1314
1921,30666700000000,66670,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,25437285.97000003,1314
1922,30666700000000,66670,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,12543.57,1314
1923,30666700000000,66670,5400,Insurance                                                                                                                                                                                                                                                 ,70803.54000000001,1314
1924,30666700000000,66670,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,284253.97000000003,1314
1925,30666700000000,66670,9200,Accounts Receivable                                                                                                                                                                                                                                       ,4826347.94,1314
1926,30666960000000,66696,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,1467764.1900000004,1314
1927,30666960000000,66696,5400,Insurance                                                                                                                                                                                                                                                 ,32220.71,1314
1928,30666960000000,66696,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,294074.62,1314
1929,30666960000000,66696,9200,Accounts Receivable                                                                                                                                                                                                                                       ,429642.35,1314
1930,30667460000000,66746,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2093414.55,1314
1931,30667460000000,66746,5900,Communications                                                                                                                                                                                                                                            ,6153344.530000002,1314
1932,30667460000000,66746,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,212651.96,1314
1933,30667460000000,66746,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2258485.74,1314
1934,30667460000000,66746,9200,Accounts Receivable                                                                                                                                                                                                                                       ,868691.69,1314
1935,30736350000000,73635,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3970449.4999999995,1314
1936,30736350000000,73635,2200,Classified Support Salaries                                                                                                                                                                                                                               ,267042.47000000003,1314
1937,30736350000000,73635,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,136293.97999999998,1314
1938,30736350000000,73635,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,942203.25,1314
1939,30736350000000,73635,5900,Communications                                                                                                                                                                                                                                            ,7736848.800000003,1314
1940,30736350000000,73635,9200,Accounts Receivable                                                                                                                                                                                                                                       ,7953798.939999999,1314
1941,30736430000000,73643,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,406930.85,1314
1942,30736430000000,73643,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,37649.96,1314
1943,30736430000000,73643,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,197619.92,1314
1944,30736430000000,73643,5100,Subagreements for Services                                                                                                                                                                                                                                ,375258.06,1314
1945,30736430000000,73643,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,35489.75,1314
1946,30736430000000,73643,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,8919045.82,1314
1947,30736430000000,73643,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2737867.96,1314
1948,30736500000000,73650,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6101366.089999997,1314
1949,30736500000000,73650,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,919103.88,1314
1950,30736500000000,73650,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,123252.96,1314
1951,30736500000000,73650,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,275187.54000000004,1314
1952,30736500000000,73650,9200,Accounts Receivable                                                                                                                                                                                                                                       ,3460715.2300000004,1314
1953,30739240000000,73924,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2515680.860000001,1314
1954,30739240000000,73924,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1839179.85,1314
1955,31103140000000,10314,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2709073.869999999,1314
1956,31103140000000,10314,2200,Classified Support Salaries                                                                                                                                                                                                                               ,1098621.76,1314
1957,31103140000000,10314,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,13610.99,1314
1958,31103140000000,10314,5900,Communications                                                                                                                                                                                                                                            ,6010866.139999999,1314
1959,31103140000000,10314,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,137703.26,1314
1960,31103140000000,10314,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1576307.0399999996,1314
1961,31103140000000,10314,9200,Accounts Receivable                                                                                                                                                                                                                                       ,39041634.45,1314
1962,31667610000000,66761,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,23332.9,1314
1963,31667610000000,66761,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,7959.120000000001,1314
1964,31667610000000,66761,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,362956.96,1314
1965,31667790000000,66779,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,19790.14,1314
1966,31667790000000,66779,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,149800.9,1314
1967,31667870000000,66787,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,295156.8,1314
1968,31667870000000,66787,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,1946.55,1314
1969,31667870000000,66787,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,32384.47,1314
1970,31667870000000,66787,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,59127.03,1314
1971,31667870000000,66787,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1165505.9499999995,1314
1972,31667870000000,66787,9200,Accounts Receivable                                                                                                                                                                                                                                       ,648624.0,1314
1973,31667950000000,66795,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,27174.890000000007,1314
1974,31667950000000,66795,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,4266.0,1314
1975,31667950000000,66795,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,656408.78,1314
1976,31667950000000,66795,9200,Accounts Receivable                                                                                                                                                                                                                                       ,97895.0,1314
1977,31668030000000,66803,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1664217.87,1314
1978,31668030000000,66803,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,4090.4,1314
1979,31668030000000,66803,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,189249.02,1314
1980,31668030000000,66803,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,69066.33,1314
1981,31668030000000,66803,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2167336.1900000004,1314
1982,31668030000000,66803,9200,Accounts Receivable                                                                                                                                                                                                                                       ,891878.0,1314
1983,31668290000000,66829,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,252731.88,1314
1984,31668290000000,66829,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,170469.85000000006,1314
1985,31668290000000,66829,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,91799.75,1314
1986,31668290000000,66829,5900,Communications                                                                                                                                                                                                                                            ,235.84,1314
1987,31668290000000,66829,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,16963.92,1314
1988,31668290000000,66829,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1296271.2,1314
1989,31668290000000,66829,9200,Accounts Receivable                                                                                                                                                                                                                                       ,369304.0,1314
1990,31668370000000,66837,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1330.68,1314
1991,31668370000000,66837,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,7604.89,1314
1992,31668370000000,66837,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,193763.46,1314
1993,31668370000000,66837,9200,Accounts Receivable                                                                                                                                                                                                                                       ,255763.0,1314
1994,31668450000000,66845,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,132201.32,1314
1995,31668450000000,66845,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,21075.27,1314
1996,31668450000000,66845,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1187317.4100000004,1314
1997,31668450000000,66845,9200,Accounts Receivable                                                                                                                                                                                                                                       ,372820.0,1314
1998,31668450121418,66845,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,5478.0,1314
1999,31668450121418,66845,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,253073.53,1314
2000,31668520000000,66852,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,27935.23,1314
2001,31668520000000,66852,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,8598.77,1314
2002,31668520000000,66852,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,21413.97,1314
2003,31668520000000,66852,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1427896.01,1314
2004,31668860000000,66886,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,43441.18,1314
2005,31668860000000,66886,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,855740.3,1314
2006,31668860000000,66886,9200,Accounts Receivable                                                                                                                                                                                                                                       ,429295.0,1314
2007,31668940000000,66894,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,885989.1400000001,1314
2008,31668940000000,66894,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,291252.89,1314
2009,31668940000000,66894,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1512825.9599999997,1314
2010,31668940000000,66894,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,59205.83,1314
2011,31668940000000,66894,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2106393.66,1314
2012,31668940000000,66894,9200,Accounts Receivable                                                                                                                                                                                                                                       ,737707.0,1314
2013,31669100000000,66910,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,591408.52,1314
2014,31669100000000,66910,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,96591.27,1314
2015,31669100000000,66910,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,45216.88000000001,1314
2016,31669100000000,66910,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,3434380.3,1314
2017,31669100000000,66910,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1412237.0,1314
2018,31669280000000,66928,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,729824.5900000002,1314
2019,31669280000000,66928,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,71575.0,1314
2020,31669280000000,66928,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1336238.8399999994,1314
2021,31669280000000,66928,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,59172.82,1314
2022,31669280000000,66928,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,3952592.12,1314
2023,31669280000000,66928,9200,Accounts Receivable                                                                                                                                                                                                                                       ,931085.53,1314
2024,31669440000000,66944,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,30236.0,1314
2025,31669440000000,66944,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,525658.9199999999,1314
