CDS_CODE,ETHNIC,GRADS,UC_GRADS
19651400000000,9,57,28
19651700000000,2,10,10
19651700000000,3,2,2
19651700000000,4,6,6
19651700000000,5,119,119
19651700000000,6,44,44
19651700000000,7,32,31
19651700000000,9,2,2
19734400000000,0,2,0
19734400000000,2,1,1
19734400000000,3,10,3
19734400000000,4,1,1
19734400000000,5,752,193
19734400000000,6,192,25
19734500000000,0,5,1
19734500000000,1,6,1
19734500000000,2,503,333
19734500000000,3,11,6
19734500000000,4,147,82
19734500000000,5,1805,562
19734500000000,6,36,6
19734500000000,7,99,24
19734500000000,9,11,3
19734600000000,1,1,0
19734600000000,2,877,704
19734600000000,3,7,3
19734600000000,4,94,70
19734600000000,5,319,129
19734600000000,6,54,16
19734600000000,7,141,58
19734600000000,9,2,1
19752900000000,0,3,0
19752900000000,1,2,0
19752900000000,2,267,173
19752900000000,3,1,0
19752900000000,4,13,4
19752900000000,5,380,33
19752900000000,6,23,1
19752900000000,7,86,10
19752900000000,9,11,0
19753100000000,0,1,0
19753100000000,1,1,0
19753100000000,3,1,1
19753100000000,5,32,1
19753100000000,6,1,0
19753100000000,7,53,5
19753100000000,9,4,0
19753300000000,0,1,0
19753300000000,2,52,14
19753300000000,3,3,1
19753300000000,4,6,2
19753300000000,5,75,20
19753300000000,6,27,8
19753300000000,7,316,68
19753300000000,9,72,23
19753400000000,1,1,1
19753400000000,2,76,59
19753400000000,3,6,3
19753400000000,4,17,15
19753400000000,5,153,60
19753400000000,6,49,21
19753400000000,7,326,190
19753400000000,9,15,6
19757000000000,0,1,0
19757000000000,2,2,0
19757000000000,4,1,0
19757000000000,5,51,22
19757000000000,6,8,5
19757000000000,7,13,6
19757100000000,0,5,0
19757100000000,1,2,0
19757100000000,2,1084,666
19757100000000,3,2,1
19757100000000,4,36,17
19757100000000,5,680,121
19757100000000,6,14,2
19757100000000,7,30,6
19757100000000,9,26,14
19765000000000,5,20,20
19765000000000,6,6,6
20102100000000,0,1,0
20102100000000,1,2,0
20102100000000,5,126,0
20102100000000,6,8,0
20102100000000,7,14,0
20102100000000,9,1,0
20652000000000,1,2,1
20652000000000,2,2,2
20652000000000,3,1,0
20652000000000,5,101,43
20652000000000,6,7,0
20652000000000,7,76,32
20652000000000,9,1,0
20652400000000,0,5,2
20652400000000,1,5,0
20652400000000,2,19,6
20652400000000,3,2,0
20652400000000,4,5,4
20652400000000,5,822,243
20652400000000,6,39,11
20652400000000,7,132,46
20755800000000,1,1,0
20755800000000,2,3,2
20755800000000,5,53,19
20755800000000,6,4,0
20755800000000,7,83,38
20755800000000,9,1,0
20756100000000,1,9,3
20756100000000,2,1,1
20756100000000,3,2,0
20756100000000,4,1,1
20756100000000,5,23,11
20756100000000,6,3,3
20756100000000,7,90,56
20756100000000,9,12,4
20764100000000,1,8,2
20764100000000,2,3,3
20764100000000,4,2,2
20764100000000,5,31,4
20764100000000,6,3,2
20764100000000,7,141,50
20764100000000,9,11,2
21102200000000,4,1,0
21102200000000,5,12,0
21102200000000,6,3,0
21102200000000,7,7,0
21102200000000,9,1,0
21654200000000,0,2,0
21654200000000,1,3,0
21654200000000,2,30,21
21654200000000,3,1,0
21654200000000,4,9,6
21654200000000,5,152,38
21654200000000,6,22,9
21654200000000,7,356,211
21654200000000,9,21,12
21654700000000,1,5,1
21654700000000,2,35,27
21654700000000,3,5,2
21654700000000,4,5,4
21654700000000,5,209,60
21654700000000,6,15,3
21654700000000,7,172,128
21654700000000,9,5,3
21654800000000,0,6,6
21654800000000,1,1,0
21654800000000,2,54,47
21654800000000,3,4,3
21654800000000,4,3,3
21654800000000,5,84,49
21654800000000,6,20,8
21654800000000,7,738,614
21654800000000,9,45,32
21733600000000,5,20,6
21733600000000,6,1,0
21733600000000,7,19,9
22102200000000,1,1,0
22102200000000,7,8,0
22655300000000,0,3,0
22655300000000,1,11,3
22655300000000,2,1,1
22655300000000,4,1,0
22655300000000,5,14,3
22655300000000,7,115,45
22655300000000,9,6,3
23102300000000,1,1,0
23102300000000,5,4,0
23102300000000,7,6,0
23655400000000,5,29,11
23655400000000,7,5,2
23655600000000,5,2,2
23655600000000,7,3,3
23655700000000,1,3,1
23655700000000,2,2,1
23655700000000,3,1,0
23655700000000,5,42,21
23655700000000,6,1,0
23655700000000,7,62,19
23655700000000,9,7,3
23655800000000,1,2,0
23655800000000,2,2,2
23655800000000,5,3,0
23655800000000,7,36,18
23656000000000,1,1,0
23656000000000,2,1,1
23656000000000,5,18,3
23656000000000,7,31,11
23656100000000,1,13,0
23656100000000,5,4,0
23656100000000,7,7,0
23656200000000,0,1,1
23656200000000,1,40,1
23656200000000,2,8,6
23656200000000,3,1,0
23656200000000,4,5,4
23656200000000,5,183,28
23656200000000,6,1,0
23656200000000,7,304,69
23656200000000,9,7,3
23738700000000,1,3,0
23738700000000,5,6,2
23738700000000,7,14,4
23739200000000,1,3,1
23739200000000,5,5,2
23739200000000,7,26,6
23739200000000,9,3,0
23752200000000,2,1,0
23752200000000,5,1,0
23752200000000,6,1,0
23752200000000,7,2,0
24102500000000,1,1,0
24102500000000,2,5,0
24102500000000,3,3,0
24102500000000,5,118,1
24102500000000,6,13,0
24102500000000,7,44,1
24102500000000,9,3,0
24657000000000,2,1,1
24657000000000,5,57,15
24657000000000,6,1,0
24657000000000,7,106,38
24657300000000,0,3,0
24657300000000,1,1,1
24657300000000,5,111,24
24657300000000,6,1,0
24657300000000,7,9,1
24657600000000,1,2,0
24657600000000,2,8,6
24657600000000,3,2,1
24657600000000,4,11,8
24657600000000,5,495,169
24657600000000,6,23,6
24657600000000,7,118,44
24657600000000,9,11,3
24657900000000,0,1,0
24657900000000,1,9,1
24657900000000,2,253,133
24657900000000,3,4,1
24657900000000,4,26,14
24657900000000,5,1306,324
24657900000000,6,91,19
24657900000000,7,375,147
24657900000000,9,40,12
24736200000000,2,1,1
24736200000000,3,1,1
24736200000000,5,67,20
24736200000000,7,33,13
24736200000000,9,2,0
24753200000000,0,1,0
24753200000000,5,118,29
24753200000000,6,10,2
24753200000000,7,49,15
24753700000000,2,9,5
24753700000000,5,134,43
24753700000000,6,1,0
24753700000000,7,16,5
25102600000000,5,1,1
25102600000000,6,2,2
25102600000000,7,7,7
25659000000000,5,1,0
25659000000000,7,5,1
25735900000000,0,1,1
25735900000000,1,3,2
25735900000000,2,2,0
25735900000000,4,1,0
25735900000000,5,28,12
25735900000000,6,1,0
25735900000000,7,58,14
25735900000000,9,5,2
26102600000000,0,2,0
26102600000000,1,4,0
26102600000000,2,4,0
26102600000000,4,1,0
26102600000000,5,110,0
26102600000000,6,29,0
26102600000000,7,29,0
26736700000000,1,1,0
26736700000000,5,10,0
26736700000000,7,8,0
26736900000000,5,30,10
26736900000000,7,37,29
26736900000000,9,4,4
27102700000000,2,2,0
27102700000000,4,2,0
27102700000000,5,110,16
27102700000000,7,26,1
27102700000000,9,6,0
27659900000000,0,6,5
27659900000000,1,1,1
27659900000000,2,6,5
27659900000000,3,1,1
27659900000000,5,33,15
27659900000000,6,1,0
27659900000000,7,135,103
27659900000000,9,22,15
27660700000000,2,5,0
27660700000000,4,7,2
27660700000000,5,358,44
27660700000000,6,1,0
27660700000000,7,36,12
27660700000000,9,1,0
27660900000000,1,1,0
27660900000000,2,55,39
27660900000000,3,19,9
27660900000000,4,37,26
27660900000000,5,316,111
27660900000000,6,50,14
27660900000000,7,167,99
27660900000000,9,26,13
27661300000000,0,5,1
27661300000000,1,1,0
27661300000000,2,23,14
27661300000000,3,1,1
27661300000000,5,22,2
27661300000000,6,1,1
27661300000000,7,92,51
27661300000000,9,4,2
27661600000000,1,4,2
27661600000000,2,40,27
27661600000000,3,9,3
27661600000000,4,95,41
27661600000000,5,1503,412
27661600000000,6,25,14
27661600000000,7,221,98
27661600000000,9,2,1
27738300000000,1,2,0
27738300000000,2,2,1
27738300000000,3,2,0
27738300000000,4,5,4
27738300000000,5,195,67
27738300000000,6,2,0
27738300000000,7,59,18
27738300000000,9,1,0
27751500000000,5,1,0
27751500000000,7,1,0
27754400000000,0,2,1
27754400000000,1,1,0
27754400000000,2,4,1
27754400000000,3,1,1
27754400000000,4,3,2
27754400000000,5,275,58
27754400000000,6,1,0
27754400000000,7,13,3
27754700000000,4,1,0
27754700000000,5,13,0
28102800000000,5,29,0
28102800000000,6,2,0
28102800000000,7,14,0
28662400000000,0,1,0
28662400000000,1,1,1
28662400000000,5,30,11
28662400000000,7,27,18
28662700000000,0,6,3
28662700000000,1,9,5
28662700000000,2,34,28
28662700000000,3,6,5
28662700000000,4,102,71
28662700000000,5,523,145
28662700000000,6,36,16
28662700000000,7,450,219
28662700000000,9,64,37
28662900000000,2,2,2
28662900000000,5,53,26
28662900000000,6,2,1
28662900000000,7,56,38
29103000000000,0,72,0
29103000000000,1,9,0
29103000000000,2,10,0
29103000000000,3,4,0
29103000000000,4,6,0
29103000000000,5,370,1
29103000000000,6,134,0
29103000000000,7,204,43
29103000000000,9,28,0
29663600000000,1,9,2
29663600000000,2,9,6
29663600000000,3,2,1
29663600000000,4,3,1
29663600000000,5,60,21
29663600000000,6,5,2
29663600000000,7,586,260
29663600000000,9,19,5
29664000000000,1,2,0
29664000000000,5,1,0
29664000000000,7,14,1
30103100000000,0,14,0
30103100000000,1,3,0
30103100000000,2,47,0
30103100000000,3,6,0
30103100000000,4,5,0
30103100000000,5,736,0
30103100000000,6,21,0
30103100000000,7,261,0
30103100000000,9,27,0
30664300000000,1,16,4
30664300000000,2,654,481
30664300000000,3,30,16
30664300000000,4,229,152
30664300000000,5,2801,830
30664300000000,6,130,33
30664300000000,7,674,244
30664300000000,9,49,25
30664500000000,1,1,0
30664500000000,2,94,80
30664500000000,4,11,7
30664500000000,5,148,58
30664500000000,6,9,4
30664500000000,7,221,116
30664500000000,9,6,3
30664600000000,0,6,4
30664600000000,1,23,6
30664600000000,2,239,177
30664600000000,3,9,3
30664600000000,4,83,46
30664600000000,5,899,263
30664600000000,6,56,22
30664600000000,7,2571,1514
30664600000000,9,169,95
30665100000000,1,13,4
30665100000000,2,662,561
30665100000000,3,11,6
30665100000000,4,115,89
30665100000000,5,1754,632
30665100000000,6,81,46
30665100000000,7,697,395
30665100000000,9,65,47
30665200000000,0,1,0
30665200000000,1,3,1
30665200000000,2,1248,923
30665200000000,3,22,6
30665200000000,4,57,40
30665200000000,5,1580,620
30665200000000,6,30,11
30665200000000,7,404,219
30665200000000,9,2,1
30665500000000,0,108,53
30665500000000,1,240,128
30665500000000,2,919,648
30665500000000,3,27,8
30665500000000,4,41,28
30665500000000,5,796,346
30665500000000,6,39,11
30665500000000,7,1518,802
30665500000000,9,41,23
30665600000000,1,1,0
30665600000000,2,15,15
30665600000000,4,2,1
30665600000000,5,21,15
30665600000000,6,6,4
30665600000000,7,205,144
30665600000000,9,4,3
30666000000000,1,4,2
30666000000000,2,80,66
30666000000000,3,14,5
30666000000000,4,6,2
30666000000000,5,576,218
30666000000000,6,20,8
30666000000000,7,825,548
30666000000000,9,19,4
30666200000000,0,15,6
30666200000000,1,14,3
30666200000000,2,279,192
30666200000000,3,13,2
30666200000000,4,37,21
30666200000000,5,978,240
30666200000000,6,42,12
30666200000000,7,763,359
30666200000000,9,30,18
30666500000000,0,4,1
30666500000000,1,4,2
30666500000000,2,265,227
30666500000000,3,6,5
30666500000000,4,35,22
30666500000000,5,624,177
30666500000000,6,43,19
30666500000000,7,1047,548
30666500000000,9,11,4
30666700000000,1,5,1
30666700000000,2,161,133
30666700000000,3,6,3
30666700000000,4,14,13
30666700000000,5,3382,1360
30666700000000,6,24,13
30666700000000,7,201,161
30666700000000,9,16,10
30736400000000,0,10,5
30736400000000,1,16,4
30736400000000,2,465,369
30736400000000,3,17,5
30736400000000,4,112,63
30736400000000,5,1398,484
30736400000000,6,87,41
30736400000000,7,1936,1089
30736400000000,9,134,77
30736500000000,0,7,3
30736500000000,1,8,4
30736500000000,2,872,639
30736500000000,3,4,2
30736500000000,4,66,38
30736500000000,5,198,76
30736500000000,6,46,18
30736500000000,7,764,442
30736500000000,9,81,44
30739200000000,1,5,4
30739200000000,2,89,79
30739200000000,3,5,5
30739200000000,4,24,20
30739200000000,5,138,66
30739200000000,6,23,10
30739200000000,7,428,299
30739200000000,9,27,15
31103100000000,1,2,0
31103100000000,2,1,0
31103100000000,5,7,0
31103100000000,6,2,0
31103100000000,7,12,0
31103100000000,9,1,0
31668000000000,1,5,0
31668000000000,5,2,0
31668000000000,7,32,1
31668500000000,5,1,0
31668500000000,6,1,0
31668500000000,7,12,10
31668500000000,9,1,1
31668900000000,0,8,6
31668900000000,1,15,5
31668900000000,2,11,8
31668900000000,3,2,1
31668900000000,4,5,3
31668900000000,5,115,36
31668900000000,6,7,2
31668900000000,7,814,431
31668900000000,9,63,35
31669300000000,0,11,10
31669300000000,1,17,8
31669300000000,2,173,144
31669300000000,3,14,10
31669300000000,4,76,61
31669300000000,5,390,229
31669300000000,6,76,43
31669300000000,7,1487,1117
31669300000000,9,130,89
31669400000000,0,2,0
31669400000000,1,2,1
31669400000000,5,67,19
31669400000000,6,1,0
31669400000000,7,135,74
31669400000000,9,1,0
31669500000000,0,6,1
31669500000000,1,13,0
31669500000000,2,12,9
31669500000000,3,3,1
31669500000000,4,12,5
31669500000000,5,149,41
31669500000000,6,20,2
31669500000000,7,404,105
31669500000000,9,10,8
31750900000000,0,2,1
31750900000000,1,2,1
31750900000000,2,50,43
31750900000000,3,3,3
31750900000000,4,29,20
31750900000000,5,133,78
31750900000000,6,15,8
31750900000000,7,661,446
31750900000000,9,48,33
31765700000000,2,2,2
31765700000000,4,2,2
31765700000000,5,10,6
31765700000000,7,30,24
31765700000000,9,3,2
32103200000000,7,2,0
32669700000000,1,4,1
32669700000000,2,1,0
32669700000000,4,1,0
32669700000000,5,16,1
32669700000000,6,3,0
32669700000000,7,126,22
32669700000000,9,4,0
33103300000000,1,8,0
33103300000000,2,7,2
33103300000000,3,3,1
33103300000000,4,4,0
33103300000000,5,307,16
33103300000000,6,48,1
33103300000000,7,175,34
33103300000000,9,20,7
33316300000000,2,2,0
33316300000000,4,2,0
33316300000000,5,29,0
33316300000000,6,5,0
33316300000000,7,4,0
33316300000000,9,2,0
33669800000000,0,1,0
33669800000000,1,3,1
33669800000000,2,47,24
33669800000000,3,4,2
33669800000000,4,17,13
33669800000000,5,984,242
33669800000000,6,41,11
33669800000000,7,154,59
33669800000000,9,14,6
33669900000000,1,17,5
33669900000000,2,40,24
33669900000000,3,3,2
33669900000000,4,19,9
33669900000000,5,389,108
33669900000000,6,61,17
33669900000000,7,226,59
33669900000000,9,12,2
33670300000000,0,13,4
33670300000000,1,8,5
33670300000000,2,278,228
33670300000000,3,19,11
33670300000000,4,102,71
33670300000000,5,1917,744
33670300000000,6,322,165
33670300000000,7,1327,720
33670300000000,9,24,19
33670600000000,0,6,2
33670600000000,1,10,3
33670600000000,2,39,24
33670600000000,3,2,1
33670600000000,4,20,13
33670600000000,5,1400,422
33670600000000,6,54,13
33670600000000,7,577,288
33670600000000,9,13,7
33670800000000,1,16,6
33670800000000,2,28,13
33670800000000,3,13,4
33670800000000,4,22,10
33670800000000,5,737,165
33670800000000,6,116,27
33670800000000,7,582,135
33670800000000,9,27,5
33670900000000,0,4,1
33670900000000,1,3,1
33670900000000,2,17,11
33670900000000,3,3,0
33670900000000,4,7,5
33670900000000,5,1021,276
33670900000000,6,31,6
33670900000000,7,197,53
33670900000000,9,9,1
33671200000000,0,1,0
33671200000000,1,7,2
33671200000000,2,61,37
33671200000000,3,13,7
33671200000000,4,49,30
33671200000000,5,1383,440
33671200000000,6,365,84
33671200000000,7,244,103
33671200000000,9,20,4
33671600000000,2,1,1
33671600000000,3,2,1
33671600000000,4,1,1
33671600000000,5,57,46
33671600000000,6,5,5
33671600000000,7,29,18
33671700000000,1,11,4
33671700000000,2,23,11
33671700000000,3,4,3
33671700000000,4,49,28
33671700000000,5,1087,300
33671700000000,6,73,16
33671700000000,7,294,108
33671700000000,9,7,1
33671800000000,1,1,0
33671800000000,2,2,0
33671800000000,4,1,0
33671800000000,5,131,9
33671800000000,6,11,0
33671800000000,7,58,3
33672100000000,1,4,0
33672100000000,2,39,27
33672100000000,3,15,4
33672100000000,4,46,33
33672100000000,5,1220,353
33672100000000,6,122,27
33672100000000,7,369,133
33672100000000,9,47,21
33672200000000,0,25,12
33672200000000,1,5,4
33672200000000,2,133,106
33672200000000,3,14,8
33672200000000,4,37,23
33672200000000,5,1669,573
33672200000000,6,259,86
33672200000000,7,908,438
33672200000000,9,28,11
33672500000000,1,11,1
33672500000000,2,9,5
33672500000000,3,4,0
33672500000000,4,7,6
33672500000000,5,410,127
33672500000000,6,40,12
33672500000000,7,117,43
33672500000000,9,9,5
33736800000000,0,17,5
33736800000000,1,5,1
33736800000000,4,5,2
33736800000000,5,1021,313
33736800000000,6,1,1
33736800000000,7,11,1
33736800000000,9,1,0
33751800000000,1,9,1
33751800000000,2,28,11
33751800000000,3,7,2
33751800000000,4,31,18
33751800000000,5,753,180
33751800000000,6,78,16
33751800000000,7,534,164
33751800000000,9,22,6
33751900000000,0,12,6
33751900000000,1,21,11
33751900000000,2,116,89
33751900000000,3,9,6
33751900000000,4,117,84
33751900000000,5,635,340
33751900000000,6,110,60
33751900000000,7,1125,730
33751900000000,9,110,75
33752000000000,1,9,0
33752000000000,2,82,57
33752000000000,3,5,3
33752000000000,4,96,74
33752000000000,5,627,268
33752000000000,6,129,51
33752000000000,7,872,480
33752000000000,9,89,53
33752400000000,0,12,8
33752400000000,1,3,2
33752400000000,2,21,12
33752400000000,3,4,0
33752400000000,4,28,21
33752400000000,5,1041,413
33752400000000,6,239,96
33752400000000,7,91,41
33752400000000,9,15,6
34103500000000,0,1,0
34103500000000,2,1,0
34103500000000,5,18,0
34103500000000,6,25,0
34103500000000,7,11,0
34103500000000,9,12,0
34322800000000,2,6,0
34322800000000,5,58,0
34322800000000,6,29,0
34322800000000,7,2,0
34673100000000,1,23,6
34673100000000,2,1052,738
34673100000000,3,70,36
34673100000000,4,255,173
34673100000000,5,972,381
34673100000000,6,688,253
34673100000000,7,1047,599
34673100000000,9,200,100
34673300000000,0,2,1
34673300000000,1,3,1
34673300000000,2,128,96
34673300000000,3,12,5
34673300000000,4,37,19
34673300000000,5,209,79
34673300000000,6,85,21
34673300000000,7,774,376
34673300000000,9,19,3
34673600000000,0,1,0
34673600000000,1,3,1
34673600000000,2,11,9
34673600000000,3,5,3
34673600000000,4,1,1
34673600000000,5,285,70
34673600000000,6,5,1
34673600000000,7,200,64
34673600000000,9,20,6
34674100000000,1,1,0
34674100000000,2,1,0
34674100000000,5,61,20
34674100000000,6,1,0
34674100000000,7,58,14
34674100000000,9,1,0
34674400000000,0,2,0
34674400000000,1,21,4
34674400000000,2,574,368
34674400000000,3,52,12
34674400000000,4,50,28
34674400000000,5,929,332
34674400000000,6,423,161
34674400000000,7,483,210
34674400000000,9,186,98
34674500000000,0,5,0
34674500000000,1,47,13
34674500000000,2,226,147
34674500000000,3,35,12
34674500000000,4,55,29
34674500000000,5,581,148
34674500000000,6,249,53
34674500000000,7,2457,927
34674500000000,9,66,15
34739700000000,1,3,2
34739700000000,2,19,7
34739700000000,3,5,0
34739700000000,4,21,9
34739700000000,5,93,13
34739700000000,6,55,6
34739700000000,7,167,27
34739700000000,9,3,0
34752800000000,0,17,3
34752800000000,1,6,0
34752800000000,2,117,92
34752800000000,3,9,2
34752800000000,4,62,39
34752800000000,5,264,93
34752800000000,6,149,37
34752800000000,7,123,76
34752800000000,9,44,26
34765100000000,0,23,4
34765100000000,1,18,1
34765100000000,2,223,99
34765100000000,3,34,5
34765100000000,4,19,6
34765100000000,5,634,104
34765100000000,6,234,26
34765100000000,7,559,106
34765100000000,9,39,4
35103600000000,2,1,0
35103600000000,4,1,0
35103600000000,5,7,0
35103600000000,7,4,0
35675400000000,1,4,0
35675400000000,2,10,6
35675400000000,3,1,0
35675400000000,4,11,7
35675400000000,5,435,145
35675400000000,6,2,1
35675400000000,7,198,95
35675400000000,9,5,3
35752600000000,2,1,1
35752600000000,5,40,38
35752600000000,7,20,19
35752600000000,9,1,1
36675900000000,0,2,0
36675900000000,1,3,0
36675900000000,2,3,0
36675900000000,3,3,0
36675900000000,5,126,0
36675900000000,6,52,0
36675900000000,7,33,0
36676100000000,1,9,0
36676100000000,2,4,3
36676100000000,3,4,4
36676100000000,4,7,2
36676100000000,5,157,26
36676100000000,6,39,8
36676100000000,7,103,20
36676100000000,9,8,0
36676400000000,0,6,1
36676400000000,1,6,2
36676400000000,2,1,0
36676400000000,3,3,0
36676400000000,5,64,13
36676400000000,6,3,0
36676400000000,7,161,54
36676400000000,9,5,2
36676500000000,0,30,8
36676500000000,1,16,3
36676500000000,2,263,204
36676500000000,3,22,8
36676500000000,4,122,89
36676500000000,5,3217,1312
36676500000000,6,476,214
36676500000000,7,1063,554
36676500000000,9,77,35
36676800000000,1,6,3
36676800000000,2,258,189
36676800000000,3,12,8
36676800000000,4,127,77
36676800000000,5,1260,418
36676800000000,6,91,33
36676800000000,7,608,316
36676800000000,9,48,28
36676900000000,1,5,2
36676900000000,2,24,8
36676900000000,3,10,1
36676900000000,4,15,9
36676900000000,5,1173,300
36676900000000,6,71,17
36676900000000,7,112,23
36676900000000,9,3,1
36677100000000,1,10,3
36677100000000,2,38,20
36677100000000,3,9,3
36677100000000,4,39,23
36677100000000,5,2302,738
36677100000000,6,247,62
36677100000000,7,149,62
36677100000000,9,9,1
36677400000000,4,1,0
36677400000000,5,15,5
36677400000000,6,7,3
36677400000000,7,35,11
36677400000000,9,3,0
36677800000000,1,6,2
36677800000000,2,10,7
36677800000000,3,7,0
36677800000000,4,7,3
36677800000000,5,159,26
36677800000000,6,44,9
36677800000000,7,332,77
36677800000000,9,20,2
36678000000000,1,11,0
36678000000000,2,2,1
36678000000000,5,12,1
36678000000000,6,3,0
36678000000000,7,29,5
36678300000000,1,2,1
36678300000000,2,4,2
36678300000000,4,3,1
36678300000000,5,257,37
36678300000000,6,32,11
36678300000000,7,140,18
36678300000000,9,13,6
36678400000000,0,1,0
36678400000000,1,13,6
36678400000000,2,145,112
36678400000000,3,11,5
36678400000000,4,49,25
36678400000000,5,759,266
36678400000000,6,109,40
36678400000000,7,587,322
36678400000000,9,42,19
36678500000000,1,10,0
36678500000000,2,23,11
36678500000000,3,7,0
36678500000000,4,11,5
36678500000000,5,1343,278
36678500000000,6,243,35
36678500000000,7,84,27
36678500000000,9,8,2
36678700000000,1,2,0
36678700000000,2,1,0
36678700000000,5,79,22
36678700000000,6,5,3
36678700000000,7,225,88
36678800000000,0,13,2
36678800000000,1,10,4
36678800000000,2,67,31
36678800000000,3,13,0
36678800000000,4,14,9
36678800000000,5,2217,405
36678800000000,6,441,56
36678800000000,7,300,65
36678800000000,9,12,0
36678900000000,5,2,0
36678900000000,6,3,0
36678900000000,7,7,0
36679300000000,0,18,0
36679300000000,1,18,6
36679300000000,2,37,19
36679300000000,3,17,2
36679300000000,4,21,12
36679300000000,5,1147,258
36679300000000,6,333,59
36679300000000,7,424,72
36679300000000,9,53,6
36679600000000,1,5,1
36679600000000,2,12,9
36679600000000,3,3,0
36679600000000,4,5,2
36679600000000,5,237,46
36679600000000,6,11,1
36679600000000,7,415,131
36679600000000,9,7,2
36738600000000,5,11,0
36738600000000,7,1,0
36738900000000,1,4,0
36738900000000,2,1,0
36738900000000,3,1,0
36738900000000,4,1,0
36738900000000,5,40,0
36738900000000,6,18,0
36738900000000,7,59,0
36738900000000,9,3,0
36739600000000,0,5,0
36739600000000,1,3,1
36739600000000,2,15,6
36739600000000,3,4,1
36739600000000,4,3,0
36739600000000,5,195,33
36739600000000,6,18,1
36739600000000,7,286,56
36739600000000,9,2,1
36750400000000,0,9,4
36750400000000,1,10,2
36750400000000,2,20,14
36750400000000,3,5,3
36750400000000,4,8,3
36750400000000,5,1137,529
36750400000000,6,144,72
36750400000000,7,528,255
36750400000000,9,24,13
36750500000000,2,2,1
36750500000000,4,3,0
36750500000000,5,18,7
36750500000000,6,1,0
36750500000000,7,43,7
36750500000000,9,2,0
36750700000000,0,3,0
36750700000000,2,42,29
36750700000000,3,2,1
36750700000000,4,21,12
36750700000000,5,413,88
36750700000000,6,73,15
36750700000000,7,279,105
36750700000000,9,27,10
36750800000000,1,2,1
36750800000000,2,27,16
36750800000000,3,7,1
36750800000000,4,7,3
36750800000000,5,382,104
36750800000000,6,120,32
36750800000000,7,448,148
36750800000000,9,11,4
37103700000000,1,6,0
37103700000000,2,11,1
37103700000000,3,2,1
37103700000000,4,2,0
37103700000000,5,249,3
37103700000000,6,24,2
37103700000000,7,60,9
37103700000000,9,12,1
37679800000000,2,1,1
37679800000000,5,22,20
37679800000000,6,2,2
37679800000000,7,5,4
37680300000000,1,1,1
37680300000000,2,9,6
37680300000000,4,7,7
37680300000000,5,43,38
37680300000000,6,5,4
37680300000000,7,214,164
37680300000000,9,7,5
37680500000000,0,4,0
37680500000000,1,3,0
37680500000000,2,5,1
37680500000000,3,4,0
37680500000000,4,1,0
37680500000000,5,77,1
37680500000000,6,25,0
37680500000000,7,63,1
37680500000000,9,5,1
37681100000000,0,3,0
37681100000000,1,5,3
37681100000000,2,86,62
37681100000000,3,10,4
37681100000000,4,46,21
37681100000000,5,1127,323
37681100000000,6,52,10
37681100000000,7,706,331
37681100000000,9,23,5
37681200000000,1,5,2
37681200000000,2,4,2
37681200000000,3,3,0
37681200000000,4,12,5
37681200000000,5,287,75
37681200000000,6,7,2
37681200000000,7,196,89
37681200000000,9,25,7
37681300000000,0,53,25
37681300000000,1,24,9
37681300000000,2,54,46
37681300000000,3,25,14
37681300000000,4,81,48
37681300000000,5,1307,631
37681300000000,6,267,159
37681300000000,7,2292,1162
37681300000000,9,251,120
37681600000000,0,1,0
37681600000000,1,3,0
37681600000000,2,6,1
37681600000000,3,2,0
37681600000000,4,3,1
37681600000000,5,85,7
37681600000000,6,22,2
37681600000000,7,142,29
37681700000000,1,2,0
37681700000000,5,10,4
37681700000000,7,25,13
37681900000000,1,2,2
37681900000000,2,4,0
37681900000000,5,26,5
37681900000000,6,5,1
37681900000000,7,57,30
37681900000000,9,3,0
37682100000000,0,5,0
37682100000000,1,7,0
37682100000000,2,10,0
37682100000000,4,2,0
37682100000000,5,108,16
37682100000000,6,11,1
37682100000000,7,113,23
37682100000000,9,3,0
37683000000000,0,5,3
37683000000000,1,10,4
37683000000000,2,472,399
37683000000000,3,16,9
37683000000000,4,202,135
37683000000000,5,469,221
37683000000000,6,72,32
37683000000000,7,1778,1163
37683000000000,9,110,64
37683400000000,0,71,57
37683400000000,1,26,8
37683400000000,2,793,500
37683400000000,3,60,24
37683400000000,4,609,329
37683400000000,5,3464,1235
37683400000000,6,796,299
37683400000000,7,1954,1231
37683400000000,9,262,165
37683500000000,1,11,6
37683500000000,2,289,251
37683500000000,3,5,3
37683500000000,4,12,11
37683500000000,5,257,137
37683500000000,6,21,8
37683500000000,7,1391,1095
37683500000000,9,9,9
37684000000000,1,1,0
37684000000000,2,7,0
37684000000000,3,2,0
37684000000000,4,6,0
37684000000000,5,43,0
37684000000000,6,15,0
37684000000000,7,131,0
37684100000000,1,20,7
37684100000000,2,99,76
37684100000000,3,35,15
37684100000000,4,643,451
37684100000000,5,4746,1819
37684100000000,6,164,62
37684100000000,7,448,227
37684100000000,9,220,124
37684400000000,2,1,0
37684400000000,5,5,0
37684400000000,6,5,0
37684400000000,7,11,0
37684500000000,0,2,0
37684500000000,1,15,3
37684500000000,2,50,21
37684500000000,3,20,7
37684500000000,4,30,15
37684500000000,5,1105,224
37684500000000,6,146,11
37684500000000,7,618,313
37684500000000,9,91,27
37735500000000,0,2,2
37735500000000,1,5,2
