CDS_CODE,ETHNIC,GRADS,UC_GRADS
19650600000000,3,20,8
19650600000000,4,132,86
19650600000000,5,552,215
19650600000000,6,103,36
19650600000000,7,601,318
19650600000000,9,96,56
19650900000000,0,14,0
19650900000000,1,8,1
19650900000000,2,87,52
19650900000000,3,6,1
19650900000000,4,44,26
19650900000000,5,717,216
19650900000000,6,77,9
19650900000000,7,192,22
19650900000000,9,28,4
19651300000000,0,2,0
19651300000000,1,4,2
19651300000000,2,29,24
19651300000000,3,7,4
19651300000000,4,29,22
19651300000000,5,2609,1341
19651300000000,6,30,12
19651300000000,7,260,152
19651300000000,9,7,4
19651400000000,0,3,1
19651400000000,1,11,3
19651400000000,2,270,207
19651400000000,3,9,5
19651400000000,4,181,133
19651400000000,5,1655,602
19651400000000,6,231,88
19651400000000,7,1848,1063
19651400000000,9,225,120
19734400000000,1,4,0
19734400000000,3,10,2
19734400000000,5,876,254
19734400000000,6,206,32
19734400000000,7,3,0
19734400000000,9,3,1
19734500000000,0,4,0
19734500000000,1,5,0
19734500000000,2,454,312
19734500000000,3,7,2
19734500000000,4,142,78
19734500000000,5,1815,636
19734500000000,6,30,6
19734500000000,7,99,34
19734500000000,9,14,3
19734600000000,1,2,0
19734600000000,2,835,657
19734600000000,3,10,4
19734600000000,4,77,54
19734600000000,5,282,112
19734600000000,6,41,22
19734600000000,7,147,86
19734600000000,9,11,8
19752900000000,0,1,1
19752900000000,1,3,0
19752900000000,2,212,161
19752900000000,3,1,1
19752900000000,4,16,10
19752900000000,5,309,66
19752900000000,6,17,3
19752900000000,7,98,24
19752900000000,9,10,1
19753100000000,0,9,2
19753100000000,1,1,0
19753100000000,2,7,2
19753100000000,3,2,1
19753100000000,4,3,0
19753100000000,5,164,24
19753100000000,6,30,2
19753100000000,7,136,44
19753100000000,9,23,3
19753300000000,0,1,0
19753300000000,2,51,51
19753300000000,3,2,2
19753300000000,4,7,7
19753300000000,5,96,95
19753300000000,6,33,32
19753300000000,7,326,324
19753300000000,9,67,66
19753400000000,1,1,1
19753400000000,2,51,43
19753400000000,3,6,5
19753400000000,4,21,13
19753400000000,5,174,106
19753400000000,6,63,36
19753400000000,7,288,207
19753400000000,9,27,19
19756600000000,0,2,0
19756600000000,1,1,1
19756600000000,2,4,4
19756600000000,5,22,21
19756600000000,6,12,11
19756600000000,7,24,24
19756600000000,9,8,7
19757000000000,0,3,2
19757000000000,2,1,0
19757000000000,4,1,0
19757000000000,5,64,40
19757000000000,6,7,4
19757000000000,7,10,7
19757000000000,9,3,3
19757100000000,1,5,1
19757100000000,2,1028,714
19757100000000,3,1,0
19757100000000,4,28,12
19757100000000,5,701,195
19757100000000,6,9,2
19757100000000,7,18,6
19757100000000,9,31,19
19765000000000,5,38,38
19765000000000,6,11,11
19768700000000,2,8,8
19768700000000,3,1,1
19768700000000,4,5,5
19768700000000,5,115,113
19768700000000,6,23,22
19768700000000,7,30,30
19768700000000,9,8,8
19768900000000,5,6,6
19768900000000,7,1,1
19768900000000,9,1,1
19769700000000,0,1,1
19769700000000,5,54,34
20102100000000,0,1,0
20102100000000,1,2,0
20102100000000,2,1,0
20102100000000,4,1,0
20102100000000,5,156,0
20102100000000,6,2,0
20102100000000,7,21,0
20102100000000,9,3,0
20652000000000,1,3,0
20652000000000,2,3,2
20652000000000,3,1,0
20652000000000,4,1,0
20652000000000,5,125,23
20652000000000,6,6,3
20652000000000,7,82,32
20652000000000,9,1,0
20652400000000,1,7,3
20652400000000,2,22,19
20652400000000,5,894,266
20652400000000,6,19,8
20652400000000,7,94,36
20652400000000,9,5,5
20755800000000,1,2,0
20755800000000,2,5,1
20755800000000,4,1,0
20755800000000,5,45,16
20755800000000,6,3,1
20755800000000,7,86,33
20756100000000,1,11,4
20756100000000,2,2,1
20756100000000,3,1,1
20756100000000,5,23,10
20756100000000,6,3,1
20756100000000,7,108,76
20764100000000,1,3,1
20764100000000,2,1,1
20764100000000,5,33,5
20764100000000,6,1,0
20764100000000,7,157,48
20764100000000,9,13,6
21102200000000,5,4,0
21102200000000,6,1,0
21102200000000,7,4,0
21102200000000,9,3,0
21654200000000,1,2,1
21654200000000,2,25,15
21654200000000,3,3,2
21654200000000,4,7,5
21654200000000,5,174,44
21654200000000,6,20,3
21654200000000,7,311,173
21654200000000,9,25,10
21654700000000,0,1,1
21654700000000,1,6,2
21654700000000,2,23,17
21654700000000,3,2,1
21654700000000,4,8,5
21654700000000,5,245,89
21654700000000,6,17,5
21654700000000,7,211,138
21654700000000,9,4,2
21654800000000,0,4,3
21654800000000,1,2,1
21654800000000,2,48,37
21654800000000,3,2,0
21654800000000,4,6,5
21654800000000,5,91,52
21654800000000,6,24,5
21654800000000,7,713,589
21654800000000,9,85,67
21733600000000,3,1,1
21733600000000,5,22,11
21733600000000,7,12,5
21733600000000,9,1,1
22655300000000,0,3,2
22655300000000,1,12,1
22655300000000,2,3,2
22655300000000,3,2,0
22655300000000,5,18,3
22655300000000,6,2,2
22655300000000,7,109,40
22655300000000,9,8,3
23102300000000,5,5,0
23102300000000,7,5,0
23655400000000,5,28,19
23655400000000,7,13,8
23655600000000,7,2,1
23655600000000,9,1,1
23655700000000,0,1,0
23655700000000,2,1,0
23655700000000,4,1,0
23655700000000,5,52,13
23655700000000,6,1,0
23655700000000,7,72,30
23655700000000,9,5,1
23655800000000,0,1,1
23655800000000,1,2,1
23655800000000,2,3,2
23655800000000,5,10,2
23655800000000,6,2,1
23655800000000,7,40,19
23656000000000,1,4,0
23656000000000,5,16,5
23656000000000,7,10,4
23656000000000,9,1,0
23656100000000,1,20,0
23656100000000,5,4,0
23656100000000,6,1,0
23656100000000,7,4,0
23656200000000,0,1,0
23656200000000,1,36,3
23656200000000,2,6,4
23656200000000,3,4,1
23656200000000,4,3,2
23656200000000,5,220,44
23656200000000,6,5,1
23656200000000,7,266,79
23656200000000,9,16,6
23738700000000,1,1,1
23738700000000,5,4,0
23738700000000,7,16,1
23739200000000,1,5,0
23739200000000,5,2,1
23739200000000,7,18,5
23739200000000,9,2,0
23752200000000,7,3,0
24102500000000,1,1,0
24102500000000,2,2,0
24102500000000,3,1,0
24102500000000,5,153,0
24102500000000,6,7,0
24102500000000,7,33,0
24102500000000,9,2,0
24657000000000,2,1,1
24657000000000,4,1,0
24657000000000,5,58,13
24657000000000,7,90,36
24657300000000,0,7,0
24657300000000,5,120,37
24657300000000,6,1,1
24657300000000,7,6,3
24657300000000,9,1,0
24657600000000,1,2,1
24657600000000,2,7,6
24657600000000,3,5,1
24657600000000,4,12,8
24657600000000,5,530,174
24657600000000,6,18,9
24657600000000,7,127,65
24657600000000,9,14,4
24657900000000,0,1,1
24657900000000,1,15,5
24657900000000,2,252,134
24657900000000,3,4,2
24657900000000,4,22,13
24657900000000,5,1349,399
24657900000000,6,79,24
24657900000000,7,415,165
24657900000000,9,32,12
24736200000000,2,3,0
24736200000000,3,1,0
24736200000000,4,1,1
24736200000000,5,102,38
24736200000000,6,1,0
24736200000000,7,32,15
24753200000000,1,1,0
24753200000000,5,120,25
24753200000000,6,4,0
24753200000000,7,33,10
24753700000000,2,7,4
24753700000000,5,168,74
24753700000000,7,12,5
25102600000000,2,1,0
25102600000000,5,2,0
25102600000000,6,2,0
25102600000000,7,1,1
25659000000000,1,2,0
25659000000000,2,1,0
25659000000000,3,2,0
25659000000000,5,2,1
25659000000000,7,7,1
25735900000000,0,1,0
25735900000000,1,2,2
25735900000000,5,29,13
25735900000000,7,46,25
26102600000000,0,1,0
26102600000000,1,9,0
26102600000000,2,15,0
26102600000000,3,1,0
26102600000000,4,1,0
26102600000000,5,202,1
26102600000000,6,36,0
26102600000000,7,65,0
26102600000000,9,7,0
26736700000000,1,3,0
26736700000000,3,1,0
26736700000000,5,7,3
26736700000000,7,12,5
26736700000000,9,1,0
26736900000000,5,39,7
26736900000000,7,31,23
26736900000000,9,7,3
27102700000000,0,4,0
27102700000000,1,1,0
27102700000000,4,4,0
27102700000000,5,140,1
27102700000000,6,4,0
27102700000000,7,31,1
27102700000000,9,5,0
27659900000000,0,5,3
27659900000000,1,2,2
27659900000000,2,4,4
27659900000000,3,1,0
27659900000000,4,1,0
27659900000000,5,31,15
27659900000000,7,135,101
27659900000000,9,19,13
27660700000000,0,1,0
27660700000000,1,1,0
27660700000000,2,2,0
27660700000000,5,396,30
27660700000000,6,2,0
27660700000000,7,8,0
27660700000000,9,24,7
27660900000000,1,1,1
27660900000000,2,34,28
27660900000000,3,16,6
27660900000000,4,50,35
27660900000000,5,353,130
27660900000000,6,28,12
27660900000000,7,142,72
27660900000000,9,40,29
27661300000000,2,7,6
27661300000000,3,3,2
27661300000000,4,4,3
27661300000000,5,20,10
27661300000000,6,7,3
27661300000000,7,97,62
27661300000000,9,7,6
27661600000000,0,3,1
27661600000000,1,4,3
27661600000000,2,24,21
27661600000000,3,6,3
27661600000000,4,81,52
27661600000000,5,1676,554
27661600000000,6,22,9
27661600000000,7,220,99
27661600000000,9,15,6
27738300000000,1,3,1
27738300000000,2,1,1
27738300000000,3,1,0
27738300000000,4,3,1
27738300000000,5,231,85
27738300000000,6,3,1
27738300000000,7,66,16
27738300000000,9,3,2
27751500000000,5,1,0
27751500000000,7,5,0
27751500000000,9,1,0
27754400000000,2,1,0
27754400000000,4,5,3
27754400000000,5,287,89
27754400000000,6,1,0
27754400000000,7,12,3
27754400000000,9,2,1
27754700000000,4,4,2
27754700000000,5,170,80
27754700000000,6,1,1
27754700000000,7,5,2
27754700000000,9,1,1
28102800000000,2,1,0
28102800000000,5,26,0
28102800000000,6,1,0
28102800000000,7,16,0
28102800000000,9,1,0
28662400000000,2,1,1
28662400000000,3,1,0
28662400000000,4,1,1
28662400000000,5,43,19
28662400000000,7,11,6
28662700000000,0,4,2
28662700000000,1,8,4
28662700000000,2,33,19
28662700000000,3,7,4
28662700000000,4,127,88
28662700000000,5,657,245
28662700000000,6,41,20
28662700000000,7,425,245
28662700000000,9,59,33
28662900000000,5,1,1
28662900000000,7,1,0
29103000000000,0,47,0
29103000000000,1,11,0
29103000000000,2,11,0
29103000000000,3,9,0
29103000000000,4,2,0
29103000000000,5,523,5
29103000000000,6,156,0
29103000000000,7,239,29
29103000000000,9,42,0
29663600000000,1,10,1
29663600000000,2,5,1
29663600000000,4,3,0
29663600000000,5,59,15
29663600000000,6,4,1
29663600000000,7,544,243
29663600000000,9,20,8
29768800000000,7,7,0
29768800000000,9,1,0
30103100000000,0,12,0
30103100000000,1,2,0
30103100000000,2,35,0
30103100000000,3,4,0
30103100000000,4,5,0
30103100000000,5,653,0
30103100000000,6,21,0
30103100000000,7,222,0
30103100000000,9,14,0
30664300000000,0,1,0
30664300000000,1,11,8
30664300000000,2,657,474
30664300000000,3,36,11
30664300000000,4,191,120
30664300000000,5,2828,819
30664300000000,6,127,36
30664300000000,7,541,190
30664300000000,9,205,94
30664500000000,1,2,0
30664500000000,2,72,50
30664500000000,3,3,1
30664500000000,4,10,7
30664500000000,5,173,64
30664500000000,6,16,5
30664500000000,7,204,118
30664500000000,9,8,5
30664600000000,0,13,9
30664600000000,1,20,12
30664600000000,2,243,184
30664600000000,3,6,3
30664600000000,4,74,44
30664600000000,5,1016,349
30664600000000,6,52,16
30664600000000,7,2533,1530
30664600000000,9,251,142
30665100000000,0,2,0
30665100000000,1,6,3
30665100000000,2,638,549
30665100000000,3,7,4
30665100000000,4,133,102
30665100000000,5,1619,633
30665100000000,6,73,31
30665100000000,7,628,366
30665100000000,9,67,42
30665200000000,0,12,4
30665200000000,1,5,2
30665200000000,2,1069,772
30665200000000,3,26,14
30665200000000,4,57,38
30665200000000,5,1645,634
30665200000000,6,24,10
30665200000000,7,339,167
30665200000000,9,5,2
30665500000000,0,49,29
30665500000000,1,157,85
30665500000000,2,862,649
30665500000000,3,22,11
30665500000000,4,46,32
30665500000000,5,834,394
30665500000000,6,44,20
30665500000000,7,1480,844
30665500000000,9,59,32
30665600000000,2,7,5
30665600000000,3,2,1
30665600000000,5,27,10
30665600000000,7,218,154
30665600000000,9,5,4
30666000000000,1,4,3
30666000000000,2,70,53
30666000000000,3,13,6
30666000000000,4,21,17
30666000000000,5,636,251
30666000000000,6,12,8
30666000000000,7,843,616
30666000000000,9,24,17
30666200000000,0,9,6
30666200000000,1,7,3
30666200000000,2,186,139
30666200000000,3,10,5
30666200000000,4,48,33
30666200000000,5,1095,292
30666200000000,6,26,6
30666200000000,7,750,413
30666200000000,9,38,18
30666500000000,0,4,2
30666500000000,1,3,2
30666500000000,2,255,219
30666500000000,3,5,3
30666500000000,4,30,17
30666500000000,5,686,217
30666500000000,6,33,18
30666500000000,7,979,557
30666500000000,9,19,12
30666700000000,0,2,1
30666700000000,1,1,1
30666700000000,2,118,102
30666700000000,3,2,0
30666700000000,4,12,10
30666700000000,5,3373,1439
30666700000000,6,17,9
30666700000000,7,215,188
30666700000000,9,37,27
30736400000000,0,11,8
30736400000000,1,14,11
30736400000000,2,467,374
30736400000000,3,14,7
30736400000000,4,134,89
30736400000000,5,1479,560
30736400000000,6,85,37
30736400000000,7,1747,1075
30736400000000,9,146,81
30736500000000,0,17,10
30736500000000,1,6,1
30736500000000,2,995,797
30736500000000,3,12,7
30736500000000,4,70,47
30736500000000,5,246,92
30736500000000,6,52,20
30736500000000,7,765,474
30736500000000,9,67,41
30739200000000,1,2,1
30739200000000,2,73,65
30739200000000,3,9,5
30739200000000,4,24,16
30739200000000,5,162,104
30739200000000,6,41,24
30739200000000,7,469,344
30739200000000,9,55,41
30768900000000,5,5,5
30768900000000,7,6,5
30768900000000,9,1,1
31103100000000,0,1,0
31103100000000,5,11,1
31103100000000,6,2,0
31103100000000,7,48,1
31103100000000,9,3,0
31668500000000,0,2,1
31668500000000,4,1,0
31668500000000,5,5,2
31668500000000,7,20,2
31668500000000,9,1,0
31668900000000,0,3,0
31668900000000,1,13,2
31668900000000,2,6,3
31668900000000,3,1,0
31668900000000,4,2,1
31668900000000,5,121,33
31668900000000,6,8,3
31668900000000,7,766,397
31668900000000,9,66,42
31669300000000,0,15,12
31669300000000,1,10,4
31669300000000,2,192,151
31669300000000,3,15,8
31669300000000,4,82,60
31669300000000,5,411,231
31669300000000,6,77,48
31669300000000,7,1392,1017
31669300000000,9,160,120
31669400000000,0,1,0
31669400000000,1,3,3
31669400000000,2,3,1
31669400000000,4,1,0
31669400000000,5,86,29
31669400000000,6,2,1
31669400000000,7,149,100
31669400000000,9,3,3
31669500000000,0,3,2
31669500000000,1,6,1
31669500000000,2,19,7
31669500000000,4,10,4
31669500000000,5,187,49
31669500000000,6,9,0
31669500000000,7,384,108
31669500000000,9,25,8
31750900000000,0,3,0
31750900000000,1,3,2
31750900000000,2,67,50
31750900000000,3,3,2
31750900000000,4,45,34
31750900000000,5,137,86
31750900000000,6,18,14
31750900000000,7,693,517
31750900000000,9,69,49
32103200000000,7,2,0
32669700000000,1,6,0
32669700000000,5,22,4
32669700000000,7,110,26
32669700000000,9,6,2
33103300000000,0,2,0
33103300000000,1,6,0
33103300000000,2,7,3
33103300000000,3,4,0
33103300000000,4,1,1
33103300000000,5,346,25
33103300000000,6,61,5
33103300000000,7,152,31
33103300000000,9,28,12
33316300000000,3,1,0
33316300000000,5,16,0
33316300000000,6,5,0
33316300000000,7,7,0
33316300000000,9,2,0
33669800000000,1,4,1
33669800000000,2,57,41
33669800000000,3,4,1
33669800000000,4,31,22
33669800000000,5,1152,421
33669800000000,6,53,20
33669800000000,7,143,68
33669800000000,9,16,8
33669900000000,1,17,7
33669900000000,2,36,25
33669900000000,3,4,1
33669900000000,4,24,17
33669900000000,5,462,188
33669900000000,6,54,22
33669900000000,7,221,96
33669900000000,9,19,8
33670300000000,0,29,12
33670300000000,1,15,11
33670300000000,2,317,246
33670300000000,3,19,11
33670300000000,4,119,89
33670300000000,5,2022,825
33670300000000,6,325,164
33670300000000,7,1240,694
33670300000000,9,44,21
33670600000000,0,5,1
33670600000000,1,13,8
33670600000000,2,44,34
33670600000000,3,3,1
33670600000000,4,28,19
33670600000000,5,1414,583
33670600000000,6,46,15
33670600000000,7,518,268
33670600000000,9,1,0
33670800000000,0,2,0
33670800000000,1,13,3
33670800000000,2,29,24
33670800000000,3,11,5
33670800000000,4,20,14
33670800000000,5,782,274
33670800000000,6,125,32
33670800000000,7,495,190
33670800000000,9,36,11
33670900000000,0,2,1
33670900000000,1,2,0
33670900000000,2,17,9
33670900000000,3,3,2
33670900000000,4,7,4
33670900000000,5,1132,327
33670900000000,6,32,9
33670900000000,7,167,60
33670900000000,9,2,1
33671200000000,0,1,0
33671200000000,1,6,1
33671200000000,2,59,34
33671200000000,3,22,6
33671200000000,4,34,16
33671200000000,5,1517,475
33671200000000,6,377,91
33671200000000,7,266,112
33671200000000,9,39,13
33671600000000,1,1,1
33671600000000,2,8,8
33671600000000,4,1,1
33671600000000,5,90,78
33671600000000,6,9,8
33671600000000,7,27,20
33671700000000,1,13,4
33671700000000,2,14,8
33671700000000,3,4,1
33671700000000,4,50,34
33671700000000,5,1169,389
33671700000000,6,89,29
33671700000000,7,254,113
33671700000000,9,9,4
33671800000000,0,1,0
33671800000000,2,4,2
33671800000000,4,2,1
33671800000000,5,129,11
33671800000000,6,14,1
33671800000000,7,57,7
33672100000000,0,1,0
33672100000000,1,12,4
33672100000000,2,27,21
33672100000000,3,7,3
33672100000000,4,40,28
33672100000000,5,1302,485
33672100000000,6,125,33
33672100000000,7,354,128
33672100000000,9,70,32
33672200000000,0,20,8
33672200000000,1,4,3
33672200000000,2,126,103
33672200000000,3,17,9
33672200000000,4,43,28
33672200000000,5,1642,734
33672200000000,6,228,104
33672200000000,7,839,463
33672200000000,9,28,10
33672500000000,1,6,3
33672500000000,2,5,1
33672500000000,3,3,3
33672500000000,4,16,11
33672500000000,5,429,162
33672500000000,6,50,17
33672500000000,7,94,39
33672500000000,9,11,5
33736800000000,0,15,6
33736800000000,1,5,1
33736800000000,4,3,0
33736800000000,5,1020,367
33736800000000,6,1,1
33736800000000,7,14,7
33751800000000,1,16,4
33751800000000,2,33,22
33751800000000,3,4,1
33751800000000,4,40,20
33751800000000,5,801,241
33751800000000,6,89,35
33751800000000,7,496,175
33751800000000,9,14,3
33751900000000,0,1,1
33751900000000,1,35,20
33751900000000,2,97,79
33751900000000,3,12,7
33751900000000,4,161,130
33751900000000,5,713,470
33751900000000,6,118,92
33751900000000,7,1147,838
33751900000000,9,142,113
33752000000000,1,7,4
33752000000000,2,96,74
33752000000000,3,8,5
33752000000000,4,93,65
33752000000000,5,596,294
33752000000000,6,139,67
33752000000000,7,927,535
33752000000000,9,89,51
33752400000000,1,6,3
33752400000000,2,23,18
33752400000000,3,7,5
33752400000000,4,28,21
33752400000000,5,994,517
33752400000000,6,241,117
33752400000000,7,79,34
33752400000000,9,11,3
33769400000000,7,3,2
34103500000000,0,2,0
34103500000000,1,2,0
34103500000000,2,4,0
34103500000000,3,1,0
34103500000000,5,24,0
34103500000000,6,21,0
34103500000000,7,11,0
34103500000000,9,10,0
34322800000000,1,1,0
34322800000000,5,68,0
34322800000000,6,34,0
34322800000000,7,14,0
34673100000000,1,17,7
34673100000000,2,1085,723
34673100000000,3,81,42
34673100000000,4,275,187
34673100000000,5,1048,415
34673100000000,6,718,256
34673100000000,7,1025,617
34673100000000,9,214,94
34673300000000,0,2,2
34673300000000,1,9,1
34673300000000,2,154,113
34673300000000,3,7,3
34673300000000,4,41,24
34673300000000,5,226,67
34673300000000,6,86,24
34673300000000,7,769,382
34673300000000,9,48,22
34673600000000,0,1,1
34673600000000,1,1,0
34673600000000,2,7,5
34673600000000,4,5,3
34673600000000,5,274,87
34673600000000,6,7,2
34673600000000,7,206,85
34673600000000,9,27,10
34674100000000,1,2,1
34674100000000,2,4,1
34674100000000,4,3,0
34674100000000,5,73,18
34674100000000,6,3,0
34674100000000,7,72,19
34674100000000,9,1,0
34674200000000,4,1,0
34674200000000,5,5,0
34674200000000,6,1,0
34674200000000,7,1,0
34674200000000,9,1,0
34674400000000,0,1,0
34674400000000,1,20,6
34674400000000,2,574,324
34674400000000,3,52,15
34674400000000,4,48,21
34674400000000,5,920,337
34674400000000,6,464,162
34674400000000,7,448,216
34674400000000,9,112,54
34674500000000,0,4,2
34674500000000,1,45,12
34674500000000,2,237,161
34674500000000,3,28,7
34674500000000,4,75,35
34674500000000,5,704,206
34674500000000,6,255,50
34674500000000,7,2229,935
34674500000000,9,87,30
34739700000000,0,1,0
34739700000000,1,7,3
34739700000000,2,21,10
34739700000000,3,3,0
34739700000000,4,7,1
34739700000000,5,87,13
34739700000000,6,38,4
34739700000000,7,164,28
34739700000000,9,7,0
34752800000000,0,32,15
34752800000000,2,136,117
34752800000000,3,19,8
34752800000000,4,73,59
34752800000000,5,262,116
34752800000000,6,190,80
34752800000000,7,141,101
34752800000000,9,53,37
34765100000000,0,22,3
34765100000000,1,20,2
34765100000000,2,197,82
34765100000000,3,36,10
34765100000000,4,17,9
34765100000000,5,715,143
34765100000000,6,311,41
34765100000000,7,511,108
34765100000000,9,52,7
35103600000000,5,4,1
35675400000000,0,2,0
35675400000000,1,2,0
35675400000000,2,12,9
35675400000000,3,4,1
35675400000000,4,10,7
35675400000000,5,490,178
35675400000000,6,9,3
35675400000000,7,185,92
35752600000000,1,1,0
35752600000000,5,55,24
35752600000000,7,27,10
35752600000000,9,4,4
36103600000000,5,19,0
36103600000000,6,12,0
36103600000000,7,4,0
36675900000000,1,3,0
36675900000000,2,4,0
36675900000000,3,3,0
36675900000000,4,1,0
36675900000000,5,245,1
36675900000000,6,64,0
36675900000000,7,57,0
36675900000000,9,8,0
36676100000000,1,5,1
36676100000000,2,5,1
36676100000000,3,6,3
36676100000000,4,4,0
36676100000000,5,181,27
36676100000000,6,45,2
36676100000000,7,84,21
36676100000000,9,4,1
36676400000000,2,1,1
36676400000000,5,45,7
36676400000000,6,5,1
36676400000000,7,101,32
36676400000000,9,2,0
36676500000000,0,82,31
36676500000000,1,16,13
36676500000000,2,279,228
36676500000000,3,31,20
36676500000000,4,120,108
36676500000000,5,3510,1756
36676500000000,6,504,251
36676500000000,7,1040,689
36676500000000,9,87,53
36676800000000,1,3,0
36676800000000,2,275,207
36676800000000,3,8,2
36676800000000,4,107,70
36676800000000,5,1288,465
36676800000000,6,118,49
36676800000000,7,481,240
36676800000000,9,64,36
36676900000000,1,7,0
36676900000000,2,20,11
36676900000000,3,8,4
36676900000000,4,31,19
36676900000000,5,1217,351
36676900000000,6,88,22
36676900000000,7,142,49
36676900000000,9,6,1
36677100000000,0,1,0
36677100000000,1,6,1
36677100000000,2,43,20
36677100000000,3,11,5
36677100000000,4,49,30
36677100000000,5,2501,944
36677100000000,6,181,62
36677100000000,7,120,47
36677100000000,9,21,7
36677400000000,1,1,0
36677400000000,2,3,1
36677400000000,4,1,1
36677400000000,5,28,11
36677400000000,7,39,12
36677400000000,9,3,1
36677800000000,1,2,0
36677800000000,2,5,1
36677800000000,3,6,1
36677800000000,4,7,2
36677800000000,5,197,23
36677800000000,6,42,7
36677800000000,7,335,50
36677800000000,9,26,5
36678000000000,0,1,0
36678000000000,1,11,2
36678000000000,2,1,0
36678000000000,5,16,2
36678000000000,7,30,4
36678300000000,1,5,2
36678300000000,2,2,1
36678300000000,3,2,1
36678300000000,4,4,1
36678300000000,5,321,49
36678300000000,6,35,9
36678300000000,7,152,38
36678300000000,9,10,5
36678400000000,0,7,3
36678400000000,1,7,3
36678400000000,2,147,100
36678400000000,3,7,3
36678400000000,4,51,30
36678400000000,5,737,273
36678400000000,6,113,42
36678400000000,7,560,310
36678400000000,9,60,34
36678500000000,1,1,0
36678500000000,2,12,6
36678500000000,3,7,4
36678500000000,4,13,8
36678500000000,5,1434,506
36678500000000,6,224,64
36678500000000,7,93,30
36678500000000,9,8,2
36678700000000,5,68,14
36678700000000,6,1,1
36678700000000,7,152,60
36678700000000,9,16,5
36678800000000,0,18,1
36678800000000,1,16,7
36678800000000,2,64,36
36678800000000,3,21,4
36678800000000,4,19,10
36678800000000,5,2353,620
36678800000000,6,419,81
36678800000000,7,274,82
36678800000000,9,31,8
36678900000000,5,5,0
36678900000000,6,2,0
36678900000000,7,10,0
36679300000000,0,17,5
36679300000000,1,15,6
36679300000000,2,58,34
36679300000000,3,16,2
36679300000000,4,18,9
36679300000000,5,1217,341
36679300000000,6,334,63
36679300000000,7,388,87
36679300000000,9,54,13
36679600000000,1,7,3
36679600000000,2,7,3
36679600000000,3,2,1
36679600000000,4,6,5
36679600000000,5,272,89
36679600000000,6,12,4
36679600000000,7,346,155
36679600000000,9,4,1
36738600000000,5,10,10
36738600000000,7,2,2
36738900000000,1,2,1
36738900000000,2,1,1
36738900000000,3,1,1
36738900000000,4,1,0
36738900000000,5,27,6
36738900000000,6,11,4
36738900000000,7,39,4
36738900000000,9,1,0
36739600000000,0,15,5
36739600000000,1,2,1
36739600000000,2,20,12
36739600000000,3,3,1
36739600000000,4,4,1
36739600000000,5,216,49
36739600000000,6,33,6
36739600000000,7,279,96
36739600000000,9,7,3
36750400000000,0,6,3
36750400000000,1,10,4
36750400000000,2,15,11
36750400000000,3,7,2
36750400000000,4,6,2
36750400000000,5,1210,400
36750400000000,6,155,51
36750400000000,7,526,225
36750400000000,9,25,7
36750500000000,1,1,0
36750500000000,2,1,1
36750500000000,5,29,5
36750500000000,6,3,1
36750500000000,7,36,9
36750700000000,1,5,1
36750700000000,2,48,26
36750700000000,3,6,3
36750700000000,4,23,18
36750700000000,5,454,160
36750700000000,6,78,24
36750700000000,7,247,119
36750700000000,9,26,10
36750800000000,1,4,0
36750800000000,2,23,17
36750800000000,3,2,1
36750800000000,4,9,5
36750800000000,5,334,85
36750800000000,6,78,13
36750800000000,7,394,137
36750800000000,9,18,8
37103700000000,1,2,0
37103700000000,2,13,6
37103700000000,3,1,0
37103700000000,4,5,4
37103700000000,5,307,5
37103700000000,6,51,2
37103700000000,7,68,11
37103700000000,9,21,1
37679800000000,2,4,0
37679800000000,5,110,10
37679800000000,6,5,1
37679800000000,7,17,6
37679800000000,9,1,0
37680200000000,5,43,43
37680200000000,6,3,3
37680200000000,7,1,1
37680300000000,1,2,0
37680300000000,2,6,6
37680300000000,4,4,3
37680300000000,5,48,39
37680300000000,6,7,4
37680300000000,7,220,173
37680300000000,9,6,5
37680500000000,0,2,0
37680500000000,1,1,1
37680500000000,2,19,0
37680500000000,3,2,0
37680500000000,4,3,1
37680500000000,5,173,2
37680500000000,6,44,0
37680500000000,7,102,3
37680500000000,9,26,2
37681100000000,0,4,3
37681100000000,1,7,1
37681100000000,2,59,45
37681100000000,3,5,2
37681100000000,4,47,29
37681100000000,5,1202,401
37681100000000,6,53,24
37681100000000,7,657,357
37681100000000,9,45,20
37681200000000,0,8,3
37681200000000,1,7,0
37681200000000,2,4,3
37681200000000,3,2,0
37681200000000,4,6,4
37681200000000,5,287,55
37681200000000,6,5,0
37681200000000,7,180,67
37681200000000,9,3,0
37681300000000,0,3,0
37681300000000,1,23,4
37681300000000,2,92,62
37681300000000,3,36,14
37681300000000,4,70,40
37681300000000,5,1514,585
37681300000000,6,323,134
37681300000000,7,2005,823
37681300000000,9,286,120
37681600000000,0,7,1
37681600000000,1,4,1
37681600000000,2,5,3
37681600000000,3,2,0
37681600000000,4,2,1
37681600000000,5,123,25
37681600000000,6,15,2
37681600000000,7,181,78
37681600000000,9,17,9
37681700000000,1,6,1
37681700000000,4,1,1
37681700000000,5,8,2
37681700000000,7,16,8
37681700000000,9,1,1
37681900000000,1,2,1
37681900000000,2,4,2
37681900000000,4,2,2
37681900000000,5,17,5
37681900000000,6,3,0
37681900000000,7,38,25
37681900000000,9,7,2
37682100000000,0,1,0
37682100000000,1,4,0
37682100000000,2,3,1
37682100000000,3,3,1
