CDS_CODE,ETHNIC,GRADS,UC_GRADS
19650900000000,0,5,1
19650900000000,1,3,1
19650900000000,2,106,68
19650900000000,3,1,0
19650900000000,4,58,33
19650900000000,5,680,207
19650900000000,6,75,6
19650900000000,7,192,20
19650900000000,9,7,2
19651300000000,1,15,6
19651300000000,2,33,28
19651300000000,3,7,4
19651300000000,4,40,23
19651300000000,5,2557,1284
19651300000000,6,32,15
19651300000000,7,249,132
19651300000000,9,1,0
19651400000000,0,9,3
19651400000000,1,13,5
19651400000000,2,251,202
19651400000000,3,13,4
19651400000000,4,209,153
19651400000000,5,1521,533
19651400000000,6,222,74
19651400000000,7,1998,1147
19651400000000,9,145,83
19734400000000,0,1,1
19734400000000,1,1,1
19734400000000,3,10,1
19734400000000,4,1,0
19734400000000,5,762,232
19734400000000,6,220,36
19734400000000,7,2,0
19734400000000,9,1,0
19734500000000,0,1,0
19734500000000,1,8,1
19734500000000,2,528,330
19734500000000,3,10,2
19734500000000,4,138,76
19734500000000,5,1697,404
19734500000000,6,37,9
19734500000000,7,112,35
19734500000000,9,11,7
19734600000000,1,2,0
19734600000000,2,871,662
19734600000000,3,15,10
19734600000000,4,71,47
19734600000000,5,331,138
19734600000000,6,42,15
19734600000000,7,136,65
19734600000000,9,10,7
19752900000000,0,2,0
19752900000000,1,3,0
19752900000000,2,4,0
19752900000000,5,213,0
19752900000000,6,13,0
19752900000000,7,57,0
19752900000000,9,17,0
19753100000000,0,2,0
19753100000000,1,2,0
19753100000000,2,9,3
19753100000000,4,2,0
19753100000000,5,71,9
19753100000000,6,19,1
19753100000000,7,81,17
19753100000000,9,2,1
19753300000000,0,5,5
19753300000000,1,1,1
19753300000000,2,70,70
19753300000000,3,2,2
19753300000000,4,3,3
19753300000000,5,104,103
19753300000000,6,21,21
19753300000000,7,354,354
19753300000000,9,66,66
19753400000000,1,1,1
19753400000000,2,74,56
19753400000000,3,9,2
19753400000000,4,13,9
19753400000000,5,168,69
19753400000000,6,64,32
19753400000000,7,299,185
19753400000000,9,15,6
19756600000000,7,1,0
19756600000000,9,1,0
19757000000000,0,1,0
19757000000000,1,1,1
19757000000000,5,66,38
19757000000000,6,6,2
19757000000000,7,11,5
19757000000000,9,1,0
19757100000000,1,2,2
19757100000000,2,1096,726
19757100000000,4,28,20
19757100000000,5,662,193
19757100000000,6,9,6
19757100000000,7,31,8
19757100000000,9,28,18
19765000000000,5,34,34
19765000000000,6,14,14
19768700000000,2,13,13
19768700000000,3,2,2
19768700000000,4,4,4
19768700000000,5,118,116
19768700000000,6,39,38
19768700000000,7,38,36
19768700000000,9,5,5
19768900000000,5,30,17
19768900000000,9,1,0
20102100000000,1,1,0
20102100000000,5,145,0
20102100000000,6,2,0
20102100000000,7,16,0
20102100000000,9,2,0
20652000000000,1,3,1
20652000000000,2,2,1
20652000000000,4,3,1
20652000000000,5,120,36
20652000000000,6,5,0
20652000000000,7,76,30
20652400000000,0,4,3
20652400000000,1,2,1
20652400000000,2,21,12
20652400000000,3,1,0
20652400000000,4,3,3
20652400000000,5,906,322
20652400000000,6,21,7
20652400000000,7,135,67
20652400000000,9,1,1
20755800000000,1,2,1
20755800000000,2,2,0
20755800000000,4,1,0
20755800000000,5,54,19
20755800000000,6,2,0
20755800000000,7,77,26
20756100000000,1,7,0
20756100000000,2,1,0
20756100000000,5,21,0
20756100000000,6,2,0
20756100000000,7,87,0
20756100000000,9,13,0
20764100000000,0,1,0
20764100000000,1,11,3
20764100000000,2,2,2
20764100000000,4,1,1
20764100000000,5,42,9
20764100000000,7,123,43
20764100000000,9,10,3
21102200000000,2,2,0
21102200000000,5,10,0
21102200000000,6,2,0
21102200000000,7,4,0
21102200000000,9,1,0
21654200000000,0,1,1
21654200000000,1,3,1
21654200000000,2,31,23
21654200000000,4,4,2
21654200000000,5,160,35
21654200000000,6,16,3
21654200000000,7,351,194
21654200000000,9,26,14
21654700000000,0,1,0
21654700000000,1,2,0
21654700000000,2,1,0
21654700000000,4,1,0
21654700000000,5,25,0
21654700000000,7,4,0
21654800000000,0,1,0
21654800000000,1,1,1
21654800000000,2,36,32
21654800000000,3,3,1
21654800000000,4,7,5
21654800000000,5,99,51
21654800000000,6,29,6
21654800000000,7,664,537
21654800000000,9,60,47
21733600000000,3,1,0
21733600000000,5,25,11
21733600000000,7,22,11
21733600000000,9,1,0
22102200000000,5,1,0
22102200000000,7,2,0
22655300000000,0,2,0
22655300000000,1,4,1
22655300000000,2,1,1
22655300000000,4,2,0
22655300000000,5,19,7
22655300000000,6,5,0
22655300000000,7,95,31
22655300000000,9,6,2
23102300000000,5,2,0
23102300000000,7,3,0
23655400000000,1,1,0
23655400000000,5,41,14
23655400000000,7,8,3
23655600000000,5,1,1
23655600000000,7,2,2
23655700000000,1,1,0
23655700000000,2,1,1
23655700000000,4,1,1
23655700000000,5,46,11
23655700000000,7,52,15
23655700000000,9,6,5
23655800000000,1,2,0
23655800000000,2,2,0
23655800000000,5,1,0
23655800000000,6,3,3
23655800000000,7,31,12
23655800000000,9,3,1
23656000000000,1,5,0
23656000000000,4,1,1
23656000000000,5,16,3
23656000000000,7,18,3
23656000000000,9,1,0
23656100000000,1,11,0
23656100000000,5,3,0
23656100000000,7,5,0
23656200000000,0,2,0
23656200000000,1,37,4
23656200000000,2,10,6
23656200000000,3,3,1
23656200000000,4,6,5
23656200000000,5,218,38
23656200000000,6,9,0
23656200000000,7,300,73
23656200000000,9,8,1
23738700000000,1,1,0
23738700000000,5,7,1
23738700000000,7,10,2
23739200000000,1,2,0
23739200000000,5,3,0
23739200000000,6,1,1
23739200000000,7,14,6
23739200000000,9,1,1
23752200000000,1,1,0
23752200000000,5,2,0
23752200000000,7,2,0
24102500000000,2,2,0
24102500000000,5,173,0
24102500000000,6,8,0
24102500000000,7,38,0
24102500000000,9,3,1
24657000000000,1,1,0
24657000000000,2,3,1
24657000000000,5,60,11
24657000000000,6,1,1
24657000000000,7,103,37
24657300000000,0,7,4
24657300000000,4,1,1
24657300000000,5,87,38
24657300000000,7,3,2
24657300000000,9,1,0
24657600000000,1,3,0
24657600000000,2,8,5
24657600000000,3,4,1
24657600000000,4,11,6
24657600000000,5,555,177
24657600000000,6,20,8
24657600000000,7,113,53
24657600000000,9,7,6
24657900000000,1,7,0
24657900000000,2,282,161
24657900000000,3,1,0
24657900000000,4,19,12
24657900000000,5,1344,399
24657900000000,6,80,21
24657900000000,7,391,150
24657900000000,9,46,12
24736200000000,2,2,1
24736200000000,5,93,26
24736200000000,7,32,15
24753200000000,0,1,0
24753200000000,2,1,1
24753200000000,5,135,27
24753200000000,6,5,0
24753200000000,7,31,9
24753700000000,2,7,4
24753700000000,3,1,0
24753700000000,4,1,1
24753700000000,5,148,43
24753700000000,6,1,0
24753700000000,7,15,6
25102600000000,0,1,0
25102600000000,6,1,1
25102600000000,7,2,0
25659000000000,1,1,0
25659000000000,5,2,2
25659000000000,7,3,1
25735900000000,1,2,0
25735900000000,5,40,8
25735900000000,6,1,1
25735900000000,7,36,12
25735900000000,9,2,1
26102600000000,0,2,0
26102600000000,1,5,0
26102600000000,2,5,0
26102600000000,3,2,0
26102600000000,4,1,0
26102600000000,5,150,0
26102600000000,6,36,0
26102600000000,7,41,0
26736700000000,1,3,0
26736700000000,5,13,7
26736700000000,7,15,11
26736900000000,4,1,1
26736900000000,5,32,11
26736900000000,7,26,18
26736900000000,9,3,3
27102700000000,0,2,0
27102700000000,2,1,0
27102700000000,4,1,0
27102700000000,5,105,0
27102700000000,6,2,0
27102700000000,7,37,0
27659900000000,0,2,1
27659900000000,1,3,3
27659900000000,2,3,1
27659900000000,3,1,1
27659900000000,5,32,13
27659900000000,6,1,0
27659900000000,7,140,102
27659900000000,9,16,12
27660700000000,1,2,1
27660700000000,2,2,0
27660700000000,5,387,35
27660700000000,6,2,0
27660700000000,7,26,6
27660900000000,1,1,0
27660900000000,2,47,34
27660900000000,3,26,12
27660900000000,4,30,17
27660900000000,5,317,125
27660900000000,6,58,28
27660900000000,7,143,80
27660900000000,9,44,24
27661300000000,0,3,2
27661300000000,2,14,11
27661300000000,3,3,2
27661300000000,4,1,1
27661300000000,5,21,8
27661300000000,6,2,2
27661300000000,7,95,54
27661300000000,9,4,3
27661600000000,1,4,1
27661600000000,2,40,25
27661600000000,3,8,1
27661600000000,4,74,37
27661600000000,5,1630,488
27661600000000,6,31,12
27661600000000,7,240,128
27661600000000,9,11,5
27738300000000,1,1,0
27738300000000,2,2,0
27738300000000,4,3,1
27738300000000,5,212,62
27738300000000,7,58,13
27738300000000,9,5,1
27751500000000,5,2,0
27751500000000,7,1,0
27754400000000,3,1,0
27754400000000,4,3,3
27754400000000,5,291,72
27754400000000,6,1,0
27754400000000,7,7,3
27754700000000,3,1,0
27754700000000,5,169,53
27754700000000,6,1,1
27754700000000,7,5,1
27754700000000,9,1,0
28102800000000,5,28,0
28102800000000,6,1,0
28102800000000,7,15,0
28102800000000,9,1,0
28662400000000,0,2,0
28662400000000,5,46,19
28662400000000,6,1,0
28662400000000,7,9,2
28662700000000,0,2,1
28662700000000,1,7,2
28662700000000,2,37,27
28662700000000,3,5,3
28662700000000,4,102,77
28662700000000,5,589,182
28662700000000,6,37,18
28662700000000,7,411,221
28662700000000,9,66,33
28662900000000,1,1,1
28662900000000,2,1,1
28662900000000,4,1,1
28662900000000,5,59,28
28662900000000,6,4,1
28662900000000,7,52,31
29103000000000,0,57,0
29103000000000,1,8,0
29103000000000,2,11,0
29103000000000,3,3,0
29103000000000,4,6,0
29103000000000,5,431,4
29103000000000,6,152,0
29103000000000,7,246,34
29103000000000,9,26,0
29663600000000,1,10,2
29663600000000,2,7,3
29663600000000,3,3,0
29663600000000,4,1,0
29663600000000,5,52,13
29663600000000,6,6,0
29663600000000,7,540,190
29663600000000,9,19,5
30103100000000,0,11,0
30103100000000,1,17,0
30103100000000,2,66,0
30103100000000,4,1,0
30103100000000,5,698,0
30103100000000,6,23,0
30103100000000,7,269,0
30103100000000,9,31,0
30664300000000,1,11,4
30664300000000,2,647,469
30664300000000,3,27,10
30664300000000,4,216,139
30664300000000,5,2905,815
30664300000000,6,120,36
30664300000000,7,650,241
30664300000000,9,103,40
30664500000000,1,2,1
30664500000000,2,95,65
30664500000000,3,4,3
30664500000000,4,23,15
30664500000000,5,166,65
30664500000000,6,6,3
30664500000000,7,206,121
30664500000000,9,2,1
30664600000000,0,5,0
30664600000000,1,17,11
30664600000000,2,228,183
30664600000000,3,8,4
30664600000000,4,90,64
30664600000000,5,928,282
30664600000000,6,51,16
30664600000000,7,2687,1617
30664600000000,9,215,122
30665100000000,0,2,0
30665100000000,1,5,3
30665100000000,2,670,575
30665100000000,3,6,5
30665100000000,4,124,98
30665100000000,5,1732,610
30665100000000,6,67,24
30665100000000,7,684,371
30665100000000,9,51,30
30665200000000,0,8,2
30665200000000,1,7,4
30665200000000,2,1274,937
30665200000000,3,24,8
30665200000000,4,39,25
30665200000000,5,1702,668
30665200000000,6,23,7
30665200000000,7,377,206
30665200000000,9,5,3
30665500000000,0,71,43
30665500000000,1,212,123
30665500000000,2,964,749
30665500000000,3,24,11
30665500000000,4,35,25
30665500000000,5,848,397
30665500000000,6,37,14
30665500000000,7,1502,926
30665500000000,9,51,28
30665600000000,2,3,3
30665600000000,5,17,12
30665600000000,6,2,1
30665600000000,7,194,142
30665600000000,9,5,2
30666000000000,1,6,3
30666000000000,2,71,54
30666000000000,3,10,7
30666000000000,4,19,14
30666000000000,5,652,253
30666000000000,6,24,8
30666000000000,7,843,589
30666000000000,9,15,9
30666200000000,0,4,3
30666200000000,1,7,3
30666200000000,2,223,145
30666200000000,3,11,3
30666200000000,4,44,25
30666200000000,5,1030,180
30666200000000,6,34,9
30666200000000,7,773,333
30666200000000,9,35,21
30666500000000,0,9,5
30666500000000,1,7,4
30666500000000,2,280,218
30666500000000,3,4,2
30666500000000,4,36,23
30666500000000,5,695,232
30666500000000,6,46,25
30666500000000,7,944,548
30666500000000,9,18,11
30666700000000,1,4,2
30666700000000,2,142,121
30666700000000,3,4,3
30666700000000,4,20,16
30666700000000,5,3307,1393
30666700000000,6,17,11
30666700000000,7,214,179
30666700000000,9,42,40
30736400000000,0,13,8
30736400000000,1,18,8
30736400000000,2,439,351
30736400000000,3,23,7
30736400000000,4,142,73
30736400000000,5,1436,540
30736400000000,6,78,28
30736400000000,7,1874,1151
30736400000000,9,107,64
30736500000000,0,5,2
30736500000000,1,6,3
30736500000000,2,986,825
30736500000000,3,4,1
30736500000000,4,86,61
30736500000000,5,206,87
30736500000000,6,45,20
30736500000000,7,805,495
30736500000000,9,101,64
30739200000000,1,1,1
30739200000000,2,70,62
30739200000000,3,5,5
30739200000000,4,19,14
30739200000000,5,139,81
30739200000000,6,22,13
30739200000000,7,422,291
30739200000000,9,26,17
30768900000000,2,1,1
30768900000000,5,2,2
30768900000000,7,1,1
31103100000000,1,1,0
31103100000000,5,14,0
31103100000000,6,4,0
31103100000000,7,43,0
31668500000000,5,1,0
31668500000000,6,1,0
31668500000000,7,12,0
31668900000000,0,12,7
31668900000000,1,16,5
31668900000000,2,7,7
31668900000000,3,2,1
31668900000000,4,7,5
31668900000000,5,121,46
31668900000000,6,5,0
31668900000000,7,743,342
31668900000000,9,62,27
31669300000000,0,10,7
31669300000000,1,16,10
31669300000000,2,175,142
31669300000000,3,6,2
31669300000000,4,95,83
31669300000000,5,378,222
31669300000000,6,80,54
31669300000000,7,1462,1086
31669300000000,9,126,90
31669400000000,0,2,2
31669400000000,1,3,1
31669400000000,2,1,0
31669400000000,5,80,22
31669400000000,6,2,1
31669400000000,7,145,94
31669400000000,9,2,0
31669500000000,0,9,3
31669500000000,1,14,3
31669500000000,2,14,7
31669500000000,3,3,1
31669500000000,4,10,6
31669500000000,5,170,55
31669500000000,6,22,0
31669500000000,7,431,93
31669500000000,9,13,6
31750900000000,0,2,1
31750900000000,1,4,1
31750900000000,2,57,45
31750900000000,3,7,5
31750900000000,4,41,37
31750900000000,5,151,89
31750900000000,6,13,8
31750900000000,7,678,463
31750900000000,9,64,43
32103200000000,1,1,0
32103200000000,7,2,0
32669700000000,1,9,2
32669700000000,2,2,1
32669700000000,5,20,5
32669700000000,6,1,0
32669700000000,7,121,35
32669700000000,9,3,0
33103300000000,0,3,0
33103300000000,1,7,3
33103300000000,2,11,1
33103300000000,3,2,1
33103300000000,4,6,3
33103300000000,5,350,38
33103300000000,6,65,8
33103300000000,7,172,32
33103300000000,9,20,5
33316300000000,2,1,0
33316300000000,4,1,0
33316300000000,5,22,0
33316300000000,6,3,0
33316300000000,7,9,0
33669800000000,0,1,0
33669800000000,1,3,2
33669800000000,2,52,39
33669800000000,3,2,1
33669800000000,4,30,20
33669800000000,5,969,292
33669800000000,6,52,13
33669800000000,7,160,57
33669800000000,9,13,5
33669900000000,1,16,4
33669900000000,2,30,14
33669900000000,3,7,4
33669900000000,4,31,22
33669900000000,5,461,161
33669900000000,6,60,17
33669900000000,7,238,93
33669900000000,9,16,3
33670300000000,0,31,20
33670300000000,1,11,6
33670300000000,2,321,255
33670300000000,3,9,5
33670300000000,4,125,96
33670300000000,5,1988,816
33670300000000,6,324,165
33670300000000,7,1219,673
33670300000000,9,20,12
33670600000000,0,14,6
33670600000000,1,5,2
33670600000000,2,39,26
33670600000000,3,1,1
33670600000000,4,20,17
33670600000000,5,1576,536
33670600000000,6,46,15
33670600000000,7,535,257
33670600000000,9,12,7
33670800000000,1,9,1
33670800000000,2,28,15
33670800000000,3,5,0
33670800000000,4,21,8
33670800000000,5,748,173
33670800000000,6,109,22
33670800000000,7,519,156
33670800000000,9,38,8
33670900000000,0,1,0
33670900000000,1,3,0
33670900000000,2,12,8
33670900000000,3,3,2
33670900000000,4,3,3
33670900000000,5,1224,306
33670900000000,6,26,6
33670900000000,7,162,47
33670900000000,9,5,1
33671200000000,1,3,0
33671200000000,2,42,30
33671200000000,3,12,4
33671200000000,4,49,32
33671200000000,5,1453,479
33671200000000,6,378,96
33671200000000,7,268,105
33671200000000,9,20,10
33671600000000,3,1,0
33671600000000,4,2,0
33671600000000,5,93,0
33671600000000,6,10,0
33671600000000,7,25,0
33671600000000,9,1,0
33671700000000,1,12,2
33671700000000,2,29,20
33671700000000,3,4,2
33671700000000,4,60,32
33671700000000,5,1118,270
33671700000000,6,78,15
33671700000000,7,267,95
33671700000000,9,4,1
33671800000000,1,2,1
33671800000000,2,1,1
33671800000000,4,3,1
33671800000000,5,140,21
33671800000000,6,15,2
33671800000000,7,76,20
33671800000000,9,3,0
33672100000000,0,2,1
33672100000000,1,2,1
33672100000000,2,26,12
33672100000000,3,13,2
33672100000000,4,41,23
33672100000000,5,1237,414
33672100000000,6,159,48
33672100000000,7,319,100
33672100000000,9,50,15
33672200000000,0,14,6
33672200000000,1,12,5
33672200000000,2,123,101
33672200000000,3,19,5
33672200000000,4,63,40
33672200000000,5,1715,650
33672200000000,6,264,106
33672200000000,7,790,391
33672200000000,9,32,16
33672500000000,1,9,5
33672500000000,2,11,6
33672500000000,3,2,0
33672500000000,4,10,7
33672500000000,5,430,147
33672500000000,6,54,14
33672500000000,7,114,41
33672500000000,9,13,6
33736800000000,0,9,1
33736800000000,2,1,1
33736800000000,4,3,3
33736800000000,5,1196,346
33736800000000,6,1,0
33736800000000,7,14,1
33736800000000,9,1,0
33751800000000,1,7,1
33751800000000,2,34,23
33751800000000,3,10,2
33751800000000,4,36,14
33751800000000,5,755,212
33751800000000,6,91,29
33751800000000,7,567,177
33751800000000,9,24,5
33751900000000,0,10,6
33751900000000,1,33,21
33751900000000,2,97,73
33751900000000,3,12,8
33751900000000,4,143,110
33751900000000,5,693,432
33751900000000,6,120,64
33751900000000,7,1067,744
33751900000000,9,117,80
33752000000000,0,1,0
33752000000000,1,9,6
33752000000000,2,120,95
33752000000000,3,10,6
33752000000000,4,78,55
33752000000000,5,573,268
33752000000000,6,117,63
33752000000000,7,822,474
33752000000000,9,85,40
33752400000000,0,4,2
33752400000000,1,2,0
33752400000000,2,21,15
33752400000000,3,5,2
33752400000000,4,33,26
33752400000000,5,1039,501
33752400000000,6,254,122
33752400000000,7,89,42
33752400000000,9,18,9
34103500000000,2,1,0
34103500000000,5,22,0
34103500000000,6,30,0
34103500000000,7,15,0
34103500000000,9,9,0
34322800000000,2,5,0
34322800000000,3,6,0
34322800000000,5,49,0
34322800000000,6,30,0
34322800000000,7,6,0
34673100000000,0,2,2
34673100000000,1,32,13
34673100000000,2,1083,761
34673100000000,3,85,47
34673100000000,4,290,204
34673100000000,5,1071,439
34673100000000,6,683,269
34673100000000,7,1074,626
34673100000000,9,182,86
34673300000000,0,1,0
34673300000000,1,10,3
34673300000000,2,144,100
34673300000000,3,15,6
34673300000000,4,33,20
34673300000000,5,201,53
34673300000000,6,99,22
34673300000000,7,765,400
34673300000000,9,24,6
34673600000000,0,3,0
34673600000000,1,4,1
34673600000000,2,8,4
34673600000000,3,4,0
34673600000000,4,5,2
34673600000000,5,274,72
34673600000000,6,9,3
34673600000000,7,190,62
34673600000000,9,25,12
34674100000000,0,1,0
34674100000000,4,1,1
34674100000000,5,74,24
34674100000000,6,4,0
34674100000000,7,70,29
34674100000000,9,4,1
34674400000000,0,1,0
34674400000000,1,20,3
34674400000000,2,600,373
34674400000000,3,51,17
34674400000000,4,41,30
34674400000000,5,855,325
34674400000000,6,453,182
34674400000000,7,427,183
34674400000000,9,107,56
34674500000000,0,5,3
34674500000000,1,62,23
34674500000000,2,269,173
34674500000000,3,38,8
34674500000000,4,67,30
34674500000000,5,663,149
34674500000000,6,267,58
34674500000000,7,2353,848
34674500000000,9,36,4
34739700000000,0,2,0
34739700000000,1,4,0
34739700000000,2,28,14
34739700000000,3,5,0
34739700000000,4,15,6
34739700000000,5,62,9
34739700000000,6,36,4
34739700000000,7,138,27
34739700000000,9,12,3
34752800000000,0,32,6
34752800000000,1,6,1
34752800000000,2,119,78
34752800000000,3,19,5
34752800000000,4,61,40
34752800000000,5,293,128
34752800000000,6,152,64
34752800000000,7,111,73
34752800000000,9,39,25
34765100000000,0,39,4
34765100000000,1,24,3
34765100000000,2,202,78
34765100000000,3,32,6
34765100000000,4,27,6
34765100000000,5,690,115
34765100000000,6,307,30
34765100000000,7,491,91
34765100000000,9,42,6
35103600000000,1,1,0
35103600000000,5,5,0
35103600000000,7,1,0
35675400000000,0,1,0
35675400000000,1,6,1
35675400000000,2,7,3
35675400000000,3,1,1
35675400000000,4,15,7
35675400000000,5,450,151
35675400000000,6,6,3
35675400000000,7,214,118
35675400000000,9,3,3
35752600000000,2,4,2
35752600000000,4,1,1
35752600000000,5,43,20
35752600000000,7,22,14
35752600000000,9,4,2
36103600000000,0,1,0
36103600000000,5,3,0
36103600000000,6,2,0
36103600000000,7,1,0
36675900000000,0,2,0
36675900000000,1,4,0
36675900000000,2,4,0
36675900000000,3,1,0
36675900000000,5,168,0
36675900000000,6,72,0
36675900000000,7,64,0
36676100000000,1,9,3
36676100000000,2,7,2
36676100000000,3,11,1
36676100000000,4,6,2
36676100000000,5,200,26
36676100000000,6,48,6
36676100000000,7,98,18
36676100000000,9,8,0
36676400000000,1,1,0
36676400000000,2,2,1
36676400000000,3,1,1
36676400000000,5,75,14
36676400000000,6,2,2
36676400000000,7,122,55
36676400000000,9,6,1
36676500000000,0,26,11
36676500000000,1,17,9
36676500000000,2,311,245
36676500000000,3,32,15
36676500000000,4,120,96
36676500000000,5,3325,1409
36676500000000,6,453,218
36676500000000,7,1044,603
36676500000000,9,68,43
36676800000000,0,1,0
36676800000000,1,5,4
36676800000000,2,291,230
36676800000000,3,7,4
36676800000000,4,121,91
36676800000000,5,1284,430
36676800000000,6,112,48
36676800000000,7,568,286
36676800000000,9,52,30
36676900000000,1,4,0
36676900000000,2,16,8
36676900000000,3,2,1
36676900000000,4,15,9
36676900000000,5,1126,310
36676900000000,6,72,19
36676900000000,7,109,42
36676900000000,9,9,5
36677100000000,0,1,0
36677100000000,1,6,3
36677100000000,2,28,17
36677100000000,3,9,3
36677100000000,4,58,42
36677100000000,5,2416,846
36677100000000,6,220,56
36677100000000,7,143,50
36677100000000,9,17,5
36677400000000,2,4,4
36677400000000,4,3,0
36677400000000,5,20,4
36677400000000,6,5,1
36677400000000,7,38,14
36677400000000,9,1,1
36677800000000,1,5,1
36677800000000,2,9,1
36677800000000,3,8,0
36677800000000,4,9,3
36677800000000,5,178,28
36677800000000,6,32,6
36677800000000,7,300,46
36677800000000,9,41,10
36678000000000,1,4,0
36678000000000,2,2,2
36678000000000,5,13,2
36678000000000,7,32,5
36678000000000,9,1,0
36678300000000,1,6,0
36678300000000,3,2,0
36678300000000,4,3,1
36678300000000,5,316,41
36678300000000,6,31,7
36678300000000,7,169,35
36678300000000,9,19,3
36678400000000,0,8,4
36678400000000,1,9,3
36678400000000,2,150,112
36678400000000,3,18,8
36678400000000,4,66,40
36678400000000,5,718,248
36678400000000,6,98,36
36678400000000,7,610,322
36678400000000,9,50,25
36678500000000,1,6,1
36678500000000,2,30,22
36678500000000,3,5,1
36678500000000,4,10,8
36678500000000,5,1392,508
36678500000000,6,222,67
36678500000000,7,80,26
36678500000000,9,10,2
36678700000000,1,2,1
36678700000000,4,1,0
36678700000000,5,78,26
36678700000000,6,3,1
36678700000000,7,194,88
36678700000000,9,5,1
36678800000000,0,11,0
36678800000000,1,14,1
36678800000000,2,67,43
36678800000000,3,19,3
36678800000000,4,20,9
36678800000000,5,2333,650
36678800000000,6,463,105
36678800000000,7,284,100
36678800000000,9,17,2
36678900000000,1,1,0
36678900000000,5,3,0
36678900000000,6,1,0
36678900000000,7,7,0
36678900000000,9,1,0
36679300000000,0,7,0
36679300000000,1,11,1
36679300000000,2,37,27
36679300000000,3,20,2
36679300000000,4,30,20
36679300000000,5,1245,279
36679300000000,6,332,65
36679300000000,7,396,93
36679300000000,9,46,8
36679600000000,1,10,4
36679600000000,2,11,10
36679600000000,3,2,0
36679600000000,4,5,3
36679600000000,5,260,78
36679600000000,6,11,3
36679600000000,7,369,164
36679600000000,9,8,2
36738600000000,5,9,9
36738600000000,7,1,1
36738900000000,1,3,0
36738900000000,2,1,1
36738900000000,3,1,0
36738900000000,4,2,2
36738900000000,5,33,7
36738900000000,6,13,5
36738900000000,7,51,6
36738900000000,9,6,2
36739600000000,0,6,0
36739600000000,1,1,0
36739600000000,2,21,12
36739600000000,3,1,0
36739600000000,4,3,2
36739600000000,5,207,38
36739600000000,6,25,2
36739600000000,7,281,61
36739600000000,9,5,2
36750400000000,0,8,1
36750400000000,1,5,1
36750400000000,2,17,1
36750400000000,3,8,0
36750400000000,4,13,3
36750400000000,5,1135,71
36750400000000,6,140,6
36750400000000,7,516,40
36750400000000,9,22,7
36750500000000,1,1,0
36750500000000,2,2,0
36750500000000,3,1,0
36750500000000,5,32,11
36750500000000,6,2,0
36750500000000,7,36,5
36750500000000,9,1,0
36750700000000,0,3,1
36750700000000,1,5,1
36750700000000,2,55,40
36750700000000,3,6,3
36750700000000,4,12,6
36750700000000,5,434,121
36750700000000,6,68,14
36750700000000,7,256,111
36750700000000,9,26,13
36750800000000,0,1,0
36750800000000,1,4,0
36750800000000,2,36,23
36750800000000,3,9,1
36750800000000,4,10,7
36750800000000,5,393,76
36750800000000,6,94,19
36750800000000,7,464,165
36750800000000,9,16,4
37103700000000,0,1,0
37103700000000,1,4,0
37103700000000,2,12,2
37103700000000,3,4,0
37103700000000,4,4,0
37103700000000,5,248,3
37103700000000,6,36,1
37103700000000,7,45,5
37103700000000,9,11,1
37679800000000,5,24,6
37679800000000,6,1,0
37679800000000,7,12,9
37680300000000,1,2,1
37680300000000,2,8,7
37680300000000,3,3,2
37680300000000,4,7,6
37680300000000,5,58,30
37680300000000,6,11,7
37680300000000,7,215,160
37680300000000,9,8,6
37680500000000,0,5,0
37680500000000,1,4,1
37680500000000,2,8,0
37680500000000,3,3,0
37680500000000,5,154,5
37680500000000,6,45,0
37680500000000,7,79,5
37680500000000,9,8,1
37681100000000,0,9,4
37681100000000,1,9,4
37681100000000,2,75,58
37681100000000,3,9,3
37681100000000,4,52,32
37681100000000,5,1200,376
37681100000000,6,38,15
37681100000000,7,649,306
37681100000000,9,24,12
37681200000000,1,1,0
37681200000000,2,5,4
37681200000000,3,2,0
37681200000000,4,7,5
37681200000000,5,315,64
37681200000000,6,10,1
37681200000000,7,210,86
37681200000000,9,4,2
37681300000000,0,20,11
37681300000000,1,31,12
37681300000000,2,91,60
37681300000000,3,27,11
37681300000000,4,92,51
37681300000000,5,1498,526
37681300000000,6,282,125
37681300000000,7,2251,837
37681300000000,9,307,138
37681600000000,0,6,0
37681600000000,1,6,1
37681600000000,2,5,0
37681600000000,3,5,0
37681600000000,4,2,0
37681600000000,5,153,7
37681600000000,6,24,1
37681600000000,7,205,26
37681700000000,1,2,2
37681700000000,5,8,8
37681700000000,7,17,17
37681900000000,0,1,1
37681900000000,2,4,2
37681900000000,4,3,1
37681900000000,5,21,3
37681900000000,6,6,1
37681900000000,7,72,48
37681900000000,9,1,1
37682100000000,0,5,1
37682100000000,1,2,0
37682100000000,2,3,0
37682100000000,3,2,1
37682100000000,4,4,0
37682100000000,5,105,15
37682100000000,6,15,1
37682100000000,7,136,19
37682100000000,9,1,0
37683000000000,0,12,7
37683000000000,1,13,4
37683000000000,2,463,403
37683000000000,3,10,9
37683000000000,4,197,142
37683000000000,5,521,215
37683000000000,6,78,34
37683000000000,7,1629,1068
37683000000000,9,108,73
37683400000000,0,21,8
37683400000000,1,30,11
37683400000000,2,815,554
37683400000000,3,53,20
37683400000000,4,589,333
37683400000000,5,3526,1548
37683400000000,6,764,328
37683400000000,7,2007,1316
37683400000000,9,278,167
37683500000000,1,3,3
37683500000000,2,331,291
37683500000000,3,6,4
