,CDS_CODE,Year,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Function_Code,Function_Accounts Receivable                                                                                                                                                                                                                                       ,Function_Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,Function_Books and Other Reference Materials                                                                                                                                                                                                                       ,Function_Classified Instructional Salaries                                                                                                                                                                                                                         ,Function_Classified Support Salaries                                                                                                                                                                                                                               ,Function_Communications                                                                                                                                                                                                                                            ,Function_Insurance                                                                                                                                                                                                                                                 ,Function_Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,Function_Subagreements for Services                                                                                                                                                                                                                                ,Function_Transfers of Indirect Costs                                                                                                                                                                                                                               ,Function_Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,Function_Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,Amount_<500k,Amount_500k-1500k,Amount_1500k-3000k,Amount_3000k-10000k,Amount_>10000k,principal component 1,principal component 2,principal component 3,Cluster
65,12630,1213,15,62,698,55,0,315200,21000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-2.544806303071182,0.833370014983446,1.063015663660733,0
66,12630,1213,15,62,698,55,0,315200,10500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-2.6036022714502756,2.1222834636847967,-0.41623397953187957,0
67,12630,1213,15,62,698,55,0,315200,40550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-1.8250041608145646,-1.0594745368374898,-0.7904773239481413,3
68,12630,1213,15,62,698,55,0,315200,25500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,-2.59702527751319,0.5644703328491338,1.3115301998393696,0
69,12630,1314,27,56,749,54,20,378240,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-1.4261367277234624,-1.5937343615046768,0.15084327038625572,3
70,12630,1314,27,56,749,54,20,378240,25200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-1.8948275019562313,0.6194610632214094,1.0385158885252488,0
71,12630,1314,27,56,749,54,20,378240,35400,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-1.8368630870971006,0.05451842710988179,1.2162210476056594,0
72,12630,1314,27,56,749,54,20,378240,48660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-1.134764002524097,-1.3767649110799836,-0.8128328953041438,3
73,12630,1314,27,56,749,54,20,378240,30600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,-1.937779156332264,0.32676514573353893,1.2875239754459658,0
74,12630,1415,13,43,708,41,15,189120,27600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-2.5905759300207527,-0.8157972578010286,0.04775508141605243,0
