,CDS_CODE,Year,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Amount,GR_RATE,Function_Accounts Receivable                                                                                                                                                                                                                                       ,Function_Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,Function_Books and Other Reference Materials                                                                                                                                                                                                                       ,Function_Classified Instructional Salaries                                                                                                                                                                                                                         ,Function_Classified Support Salaries                                                                                                                                                                                                                               ,Function_Communications                                                                                                                                                                                                                                            ,Function_Insurance                                                                                                                                                                                                                                                 ,Function_Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,Function_Subagreements for Services                                                                                                                                                                                                                                ,Function_Transfers of Indirect Costs                                                                                                                                                                                                                               ,Function_Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,Function_Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         
895,41688,1213,27,233,3272,204,113,344450,522001.55,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
896,41688,1314,33,258,3322,227,113,413340,3764291.4600000004,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,41688,1314,33,258,3322,227,113,413340,339196.2599999999,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,41688,1314,33,258,3322,227,113,413340,1413064.98,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,41688,1314,33,258,3322,227,113,413340,5301019.920000001,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,41688,1314,33,258,3322,227,113,413340,63748.44000000002,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
901,41688,1314,33,258,3322,227,113,413340,195073.38,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
902,41688,1415,28,251,3331,216,125,413340,3258869.1,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,41688,1415,28,251,3331,216,125,413340,373989.48000000004,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,41688,1415,28,251,3331,216,125,413340,1551877.1999999997,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,41688,1415,28,251,3331,216,125,413340,5327746.5,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,41688,1415,28,251,3331,216,125,413340,65842.8,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
907,41688,1415,28,251,3331,216,125,413340,184018.32,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
908,41688,1516,34,294,3308,258,139,482230,1530752.86,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,41688,1516,34,294,3308,258,139,482230,449543.6400000001,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,41688,1516,34,294,3308,258,139,482230,1813021.0000000002,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,41688,1516,34,294,3308,258,139,482230,7860931.679999995,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,41688,1516,34,294,3308,258,139,482230,25097.170000000002,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
913,41688,1516,34,294,3308,258,139,482230,132865.6,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
914,41689,1213,27,25,342,24,10,275760,201890.36,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,41689,1213,27,25,342,24,10,275760,241210.76,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,41689,1213,27,25,342,24,10,275760,114780.52,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,41689,1213,27,25,342,24,10,275760,83387.36,25%-50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
918,41689,1213,27,25,342,24,10,275760,17622.96,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
919,41689,1314,12,24,341,23,8,137880,121042.76,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,41689,1314,12,24,341,23,8,137880,136689.56,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,41689,1314,12,24,341,23,8,137880,114677.48000000003,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,41689,1314,12,24,341,23,8,137880,44216.34,25%-50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
923,41689,1314,12,24,341,23,8,137880,53352.18,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
924,41689,1415,21,22,338,21,7,206820,384438.33,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,41689,1415,21,22,338,21,7,206820,223531.26,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,41689,1415,21,22,338,21,7,206820,92461.98,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,41689,1415,21,22,338,21,7,206820,67567.02,25%-50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
928,41689,1415,21,22,338,21,7,206820,21404.64,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
929,41689,1516,27,14,328,15,5,275760,466415.96,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,41689,1516,27,14,328,15,5,275760,361978.2,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,41689,1516,27,14,328,15,5,275760,155895.91999999995,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,41689,1516,27,14,328,15,5,275760,75916.08,25%-50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
933,41689,1516,27,14,328,15,5,275760,18080.0,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
934,41690,1213,36,723,9248,647,257,483490,28581239.470000003,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,41690,1213,36,723,9248,647,257,483490,990506.5100000002,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,41690,1213,36,723,9248,647,257,483490,389623.2899999999,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
937,41690,1213,36,723,9248,647,257,483490,1848795.97,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
938,41690,1213,36,723,9248,647,257,483490,823473.9100000001,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
939,41690,1314,36,808,9251,704,275,483490,28154332.919999998,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,41690,1314,36,808,9251,704,275,483490,689430.7,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,41690,1314,36,808,9251,704,275,483490,226862.93,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
942,41690,1314,36,808,9251,704,275,483490,1870568.9100000008,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
943,41690,1314,36,808,9251,704,275,483490,890610.0,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
944,41690,1415,36,716,9095,639,289,483490,25808513.15,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,41690,1415,36,716,9095,639,289,483490,2934913.8,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,41690,1415,36,716,9095,639,289,483490,295357.51,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
947,41690,1415,36,716,9095,639,289,483490,2062094.7899999998,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
948,41690,1415,36,716,9095,639,289,483490,1976719.7800000003,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
949,41690,1516,37,683,8941,597,0,621630,31232651.94,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,41690,1516,37,683,8941,597,0,621630,378486.0,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,41690,1516,37,683,8941,597,0,621630,354065.94000000006,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
952,41690,1516,37,683,8941,597,0,621630,3128934.1500000004,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
953,41690,1516,37,683,8941,597,0,621630,988922.16,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
954,42692,1213,37,117,5087,117,21,554080,15038532.480000002,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,42692,1314,36,147,5108,144,68,484820,14274945.860000005,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,42692,1415,34,146,5236,145,24,484820,7000.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,42692,1415,34,146,5236,145,24,484820,17008556.460000005,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,42692,1516,30,150,5160,144,39,415560,262245.54,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,42692,1516,30,150,5160,144,39,415560,1572947.6400000008,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,42692,1516,30,150,5160,144,39,415560,15058208.940000009,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,42692,1516,30,150,5160,144,39,415560,5408175.0,25%-50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
962,42692,1516,30,150,5160,144,39,415560,10758813.719999997,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
963,42692,1516,30,150,5160,144,39,415560,1099167.1800000002,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
964,42693,1213,34,1913,7633,1619,413,554480,54728.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,42693,1213,34,1913,7633,1619,413,554480,21261317.12,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,42693,1314,37,1985,7720,1659,420,623790,1740286.7999999998,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,42693,1314,37,1985,7720,1659,420,623790,33309918.719999988,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,42693,1415,37,1876,7782,1667,431,623790,1800000.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,42693,1415,37,1876,7782,1667,431,623790,35496445.05000002,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,42693,1516,37,2014,7900,1830,441,623790,3671080.8300000005,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,42693,1516,37,2014,7900,1830,441,623790,2676475.8,<25%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,42693,1516,37,2014,7900,1830,441,623790,16302144.419999994,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,42693,1516,37,2014,7900,1830,441,623790,41558664.689999975,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,42693,1516,37,2014,7900,1830,441,623790,990131.9400000002,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
975,42750,1213,13,11,239,9,1,225030,522975.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,42750,1213,13,11,239,9,1,225030,101124.69,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,42750,1314,21,20,242,18,7,225030,777909.66,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,42750,1314,21,20,242,18,7,225030,74966.45999999999,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,42750,1415,12,16,228,13,2,150020,524459.52,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,42750,1415,12,16,228,13,2,150020,890.0,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,42750,1516,12,23,230,22,1,150020,545900.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,42750,1516,12,23,230,22,1,150020,33372.36,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,42750,1516,12,23,230,22,1,150020,900.0,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,45701,1213,12,14,2899,17,7,140220,564925.12,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,45701,1213,12,14,2899,17,7,140220,506560.22,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,45701,1213,12,14,2899,17,7,140220,525653.36,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,45701,1213,12,14,2899,17,7,140220,213550.66,25%-50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
988,45701,1213,12,14,2899,17,7,140220,143338.78,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
989,45701,1314,10,22,2690,24,3,210330,713254.83,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,45701,1314,10,22,2690,24,3,210330,720861.8099999999,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,45701,1314,10,22,2690,24,3,210330,1059354.3900000001,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,45701,1314,10,22,2690,24,3,210330,193760.09999999998,<25%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
993,45701,1314,10,22,2690,24,3,210330,224981.40000000002,<25%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
994,45701,1415,25,23,3141,23,8,280440,888571.12,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,45701,1415,25,23,3141,23,8,280440,1180240.24,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,45701,1415,25,23,3141,23,8,280440,861675.08,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,45701,1415,25,23,3141,23,8,280440,116838.12,25%-50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
998,45701,1415,25,23,3141,23,8,280440,314863.88,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
999,45701,1516,18,19,2903,20,9,210330,1170630.3599999999,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,45701,1516,18,19,2903,20,9,210330,859899.78,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,45701,1516,18,19,2903,20,9,210330,621494.67,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,45701,1516,18,19,2903,20,9,210330,177101.07,25%-50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,45701,1516,18,19,2903,20,9,210330,166424.61000000002,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1004,46140,1213,24,41,163,37,6,307040,705553.5,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,46140,1213,24,41,163,37,6,307040,369014.15,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,46140,1213,24,41,163,37,6,307040,100264.65,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,46140,1213,24,41,163,37,6,307040,11451825.4,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1008,46140,1213,24,41,163,37,6,307040,375783.05,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009,46140,1314,13,49,145,46,7,184224,471513.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,46140,1314,13,49,145,46,7,184224,318062.55000000005,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,46140,1314,13,49,145,46,7,184224,38807.909999999996,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,46140,1314,13,49,145,46,7,184224,6434013.390000001,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1013,46140,1314,13,49,145,46,7,184224,242791.35000000003,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1014,46140,1415,20,37,148,30,7,245632,820015.52,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,46140,1415,20,37,148,30,7,245632,195402.63999999996,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,46140,1415,20,37,148,30,7,245632,52587.4,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,46140,1415,20,37,148,30,7,245632,5746341.84,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1018,46140,1415,20,37,148,30,7,245632,368577.12,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1019,46140,1516,24,42,172,40,9,307040,1494251.05,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,46140,1516,24,42,172,40,9,307040,267799.3,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,46140,1516,24,42,172,40,9,307040,64341.95,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,46140,1516,24,42,172,40,9,307040,7424351.1499999985,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1023,46140,1516,24,42,172,40,9,307040,474953.8,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1024,46142,1213,37,1210,5055,1095,439,552816,32341244.400000006,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,46142,1213,37,1210,5055,1095,439,552816,17677038.779999986,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,46142,1213,37,1210,5055,1095,439,552816,46869494.58,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1027,46142,1213,37,1210,5055,1095,439,552816,2215327.23,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1028,46142,1314,37,1139,5019,1035,434,552816,31606480.080000006,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,46142,1314,37,1139,5019,1035,434,552816,20986758.81,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,46142,1314,37,1139,5019,1035,434,552816,49291834.76999999,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1031,46142,1314,37,1139,5019,1035,434,552816,1559535.03,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1032,46142,1415,37,1094,4964,1030,399,552816,11279315.429999998,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,46142,1415,37,1094,4964,1030,399,552816,23783231.880000025,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,46142,1415,37,1094,4964,1030,399,552816,63130186.89,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1035,46142,1415,37,1094,4964,1030,399,552816,1395075.42,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1036,46142,1516,37,1094,5060,1018,417,552816,13838099.399999999,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,46142,1516,37,1094,5060,1018,417,552816,36814150.89,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,46142,1516,37,1094,5060,1018,417,552816,66842854.38,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1039,46142,1516,37,1094,5060,1018,417,552816,5382026.64,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1040,46143,1213,29,91,322,88,25,307160,1846046.0,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,46143,1213,29,91,322,88,25,307160,91945.00000000001,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,46143,1213,29,91,322,88,25,307160,645126.9999999999,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,46143,1213,29,91,322,88,25,307160,302397.25,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,46143,1213,29,91,322,88,25,307160,2805381.4999999995,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1045,46143,1213,29,91,322,88,25,307160,68385.6,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1046,46143,1314,13,85,318,78,35,184296,1217522.6400000001,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,46143,1314,13,85,318,78,35,184296,74437.14,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,46143,1314,13,85,318,78,35,184296,636302.0100000001,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,46143,1314,13,85,318,78,35,184296,164580.63,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,46143,1314,13,85,318,78,35,184296,1580105.4600000002,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1051,46143,1314,13,85,318,78,35,184296,13751.849999999999,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1052,46143,1415,22,76,290,72,29,245728,1577759.92,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,46143,1415,22,76,290,72,29,245728,69509.15999999997,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,46143,1415,22,76,290,72,29,245728,712439.6000000002,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,46143,1415,22,76,290,72,29,245728,232832.24,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,46143,1415,22,76,290,72,29,245728,2271224.0800000005,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1057,46143,1415,22,76,290,72,29,245728,47112.84,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1058,46143,1516,18,68,276,66,26,184296,1168608.69,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,46143,1516,18,68,276,66,26,184296,50163.84,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
