CDS_CODE,ETHNIC,DISTRICT,GENDER,GR_12,ENR_TOTAL
17640500000000,2,Lucerne Elementary,M,0,1
17640500000000,4,Lucerne Elementary,F,0,1
17640500000000,5,Lucerne Elementary,F,0,22
17640500000000,5,Lucerne Elementary,M,0,29
17640500000000,6,Lucerne Elementary,F,0,4
17640500000000,6,Lucerne Elementary,M,0,5
17640500000000,7,Lucerne Elementary,F,0,67
17640500000000,7,Lucerne Elementary,M,0,81
17640500000000,9,Lucerne Elementary,F,0,11
17640500000000,9,Lucerne Elementary,M,0,5
17640600000000,0,Middletown Unified,F,0,2
17640600000000,0,Middletown Unified,M,1,2
17640600000000,1,Middletown Unified,F,2,9
17640600000000,1,Middletown Unified,M,1,9
17640600000000,1,Upper Lake Union Elementary,F,0,39
17640600000000,1,Upper Lake Union Elementary,M,0,38
17640600000000,2,Middletown Unified,F,0,2
17640600000000,2,Middletown Unified,M,1,6
17640600000000,2,Upper Lake Union Elementary,F,0,3
17640600000000,2,Upper Lake Union Elementary,M,0,3
17640600000000,3,Middletown Unified,F,0,5
17640600000000,3,Middletown Unified,M,1,5
17640600000000,3,Upper Lake Union Elementary,F,0,2
17640600000000,4,Middletown Unified,F,0,5
17640600000000,4,Middletown Unified,M,0,5
17640600000000,4,Upper Lake Union Elementary,F,0,1
17640600000000,5,Middletown Unified,F,8,170
17640600000000,5,Middletown Unified,M,12,174
17640600000000,5,Upper Lake Union Elementary,F,0,69
17640600000000,5,Upper Lake Union Elementary,M,0,74
17640600000000,6,Middletown Unified,F,0,3
17640600000000,6,Middletown Unified,M,0,7
17640600000000,6,Upper Lake Union Elementary,F,0,3
17640600000000,6,Upper Lake Union Elementary,M,0,2
17640600000000,7,Middletown Unified,F,45,587
17640600000000,7,Middletown Unified,M,51,600
17640600000000,7,Upper Lake Union Elementary,F,0,136
17640600000000,7,Upper Lake Union Elementary,M,0,162
17640600000000,9,Middletown Unified,F,0,24
17640600000000,9,Middletown Unified,M,1,26
17640600000000,9,Upper Lake Union Elementary,M,0,1
17640700000000,1,Upper Lake Union High,F,1,13
17640700000000,1,Upper Lake Union High,M,8,25
17640700000000,2,Upper Lake Union High,F,0,1
17640700000000,2,Upper Lake Union High,M,3,6
17640700000000,3,Upper Lake Union High,M,0,1
17640700000000,4,Upper Lake Union High,M,0,1
17640700000000,5,Upper Lake Union High,F,8,36
17640700000000,5,Upper Lake Union High,M,10,52
17640700000000,7,Upper Lake Union High,F,22,97
17640700000000,7,Upper Lake Union High,M,32,101
17640700000000,9,Upper Lake Union High,F,0,7
17640700000000,9,Upper Lake Union High,M,3,11
18101800000000,1,Lassen County Office of Education,F,0,1
18101800000000,1,Lassen County Office of Education,M,0,3
18101800000000,3,Lassen County Office of Education,F,0,1
18101800000000,5,Lassen County Office of Education,F,0,1
18101800000000,5,Lassen County Office of Education,M,1,4
18101800000000,6,Lassen County Office of Education,M,0,1
18101800000000,7,Lassen County Office of Education,F,4,10
18101800000000,7,Lassen County Office of Education,M,2,20
18640900000000,0,Big Valley Joint Unified,F,1,2
18640900000000,0,Big Valley Joint Unified,M,0,1
18640900000000,1,Big Valley Joint Unified,F,0,5
18640900000000,1,Big Valley Joint Unified,M,0,1
18640900000000,5,Big Valley Joint Unified,F,1,17
18640900000000,5,Big Valley Joint Unified,M,1,16
18640900000000,7,Big Valley Joint Unified,F,11,68
18640900000000,7,Big Valley Joint Unified,M,4,87
18640900000000,9,Big Valley Joint Unified,F,0,1
18640900000000,9,Big Valley Joint Unified,M,0,2
18641100000000,0,Johnstonville Elementary,M,0,1
18641100000000,1,Janesville Union Elementary,F,0,1
18641100000000,1,Janesville Union Elementary,M,0,4
18641100000000,1,Johnstonville Elementary,F,0,2
18641100000000,1,Johnstonville Elementary,M,0,4
18641100000000,2,Janesville Union Elementary,F,0,2
18641100000000,3,Johnstonville Elementary,F,0,1
18641100000000,4,Johnstonville Elementary,F,0,2
18641100000000,5,Janesville Union Elementary,F,0,15
18641100000000,5,Janesville Union Elementary,M,0,24
18641100000000,5,Johnstonville Elementary,F,0,20
18641100000000,5,Johnstonville Elementary,M,0,10
18641100000000,6,Janesville Union Elementary,M,0,1
18641100000000,7,Janesville Union Elementary,F,0,140
18641100000000,7,Janesville Union Elementary,M,0,162
18641100000000,7,Johnstonville Elementary,F,0,91
18641100000000,7,Johnstonville Elementary,M,0,94
18641100000000,9,Janesville Union Elementary,F,0,2
18641100000000,9,Janesville Union Elementary,M,0,6
18641100000000,9,Johnstonville Elementary,M,0,1
18641400000000,1,Lassen Union High,F,4,30
18641400000000,1,Lassen Union High,M,4,27
18641400000000,2,Lassen Union High,F,1,2
18641400000000,2,Lassen Union High,M,0,6
18641400000000,3,Lassen Union High,F,1,4
18641400000000,3,Lassen Union High,M,0,4
18641400000000,4,Lassen Union High,F,1,5
18641400000000,4,Lassen Union High,M,2,4
18641400000000,5,Lassen Union High,F,7,74
18641400000000,5,Lassen Union High,M,16,73
18641400000000,6,Lassen Union High,F,1,6
18641400000000,6,Lassen Union High,M,3,12
18641400000000,7,Lassen Union High,F,87,372
18641400000000,7,Lassen Union High,M,88,357
18641400000000,9,Lassen Union High,F,0,2
18641400000000,9,Lassen Union High,M,0,3
18641600000000,0,Ravendale-Termo Elementary,F,0,4
18641600000000,0,Ravendale-Termo Elementary,M,0,8
18641600000000,1,Ravendale-Termo Elementary,F,1,10
18641600000000,1,Ravendale-Termo Elementary,M,0,6
18641600000000,2,Ravendale-Termo Elementary,F,0,3
18641600000000,2,Ravendale-Termo Elementary,M,0,3
18641600000000,5,Ravendale-Termo Elementary,F,2,19
18641600000000,5,Ravendale-Termo Elementary,M,1,14
18641600000000,6,Ravendale-Termo Elementary,F,0,5
18641600000000,6,Ravendale-Termo Elementary,M,0,4
18641600000000,7,Ravendale-Termo Elementary,F,12,133
18641600000000,7,Ravendale-Termo Elementary,M,11,126
18641700000000,1,Richmond Elementary,F,0,1
18641700000000,1,Richmond Elementary,M,0,1
18641700000000,5,Richmond Elementary,F,0,15
18641700000000,5,Richmond Elementary,M,0,8
18641700000000,7,Richmond Elementary,F,0,87
18641700000000,7,Richmond Elementary,M,0,109
18641700000000,9,Richmond Elementary,F,0,5
18641700000000,9,Richmond Elementary,M,0,7
18641900000000,1,Shaffer Union Elementary,F,0,3
18641900000000,1,Shaffer Union Elementary,M,0,6
18641900000000,4,Shaffer Union Elementary,F,0,1
18641900000000,5,Shaffer Union Elementary,F,0,25
18641900000000,5,Shaffer Union Elementary,M,0,25
18641900000000,6,Shaffer Union Elementary,F,0,2
18641900000000,6,Shaffer Union Elementary,M,0,1
18641900000000,7,Shaffer Union Elementary,F,0,59
18641900000000,7,Shaffer Union Elementary,M,0,66
18641900000000,9,Shaffer Union Elementary,M,0,1
18642000000000,0,Susanville Elementary,F,0,3
18642000000000,0,Susanville Elementary,M,0,2
18642000000000,0,Westwood Unified,F,0,1
18642000000000,1,Susanville Elementary,F,0,40
18642000000000,1,Susanville Elementary,M,0,31
18642000000000,1,Westwood Unified,F,2,6
18642000000000,1,Westwood Unified,M,2,10
18642000000000,2,Susanville Elementary,F,0,8
18642000000000,2,Susanville Elementary,M,0,7
18642000000000,2,Westwood Unified,M,1,1
18642000000000,3,Susanville Elementary,F,0,18
18642000000000,3,Susanville Elementary,M,0,14
18642000000000,4,Susanville Elementary,F,0,6
18642000000000,4,Susanville Elementary,M,0,9
18642000000000,5,Susanville Elementary,F,0,102
18642000000000,5,Susanville Elementary,M,0,87
18642000000000,5,Westwood Unified,F,8,26
18642000000000,5,Westwood Unified,M,5,23
18642000000000,6,Susanville Elementary,F,0,8
18642000000000,6,Susanville Elementary,M,0,7
18642000000000,6,Westwood Unified,F,3,6
18642000000000,6,Westwood Unified,M,1,4
18642000000000,7,Susanville Elementary,F,0,288
18642000000000,7,Susanville Elementary,M,0,338
18642000000000,7,Westwood Unified,F,20,133
18642000000000,7,Westwood Unified,M,25,157
18642000000000,9,Susanville Elementary,F,0,36
18642000000000,9,Susanville Elementary,M,0,32
18750400000000,1,Fort Sage Unified,F,2,6
18750400000000,1,Fort Sage Unified,M,0,6
18750400000000,2,Fort Sage Unified,F,0,1
18750400000000,5,Fort Sage Unified,F,0,13
18750400000000,5,Fort Sage Unified,M,3,19
18750400000000,6,Fort Sage Unified,F,0,3
18750400000000,6,Fort Sage Unified,M,0,2
18750400000000,7,Fort Sage Unified,F,16,120
18750400000000,7,Fort Sage Unified,M,8,121
18750400000000,9,Fort Sage Unified,F,0,3
18750400000000,9,Fort Sage Unified,M,0,5
18767300000000,0,SBE - Long Valley Charter,M,1,1
18767300000000,1,SBE - Long Valley Charter,F,0,11
18767300000000,1,SBE - Long Valley Charter,M,1,11
18767300000000,2,SBE - Long Valley Charter,F,0,2
18767300000000,2,SBE - Long Valley Charter,M,0,1
18767300000000,4,SBE - Long Valley Charter,F,0,1
18767300000000,4,SBE - Long Valley Charter,M,0,1
18767300000000,5,SBE - Long Valley Charter,F,1,23
18767300000000,5,SBE - Long Valley Charter,M,5,23
18767300000000,6,SBE - Long Valley Charter,F,1,6
18767300000000,6,SBE - Long Valley Charter,M,0,5
18767300000000,7,SBE - Long Valley Charter,F,20,134
18767300000000,7,SBE - Long Valley Charter,M,26,162
19102000000000,0,Los Angeles County Office of Education,F,2,20
19102000000000,0,Los Angeles County Office of Education,M,2,33
19102000000000,1,Los Angeles County Office of Education,F,2,15
19102000000000,1,Los Angeles County Office of Education,M,2,23
19102000000000,2,Los Angeles County Office of Education,F,18,77
19102000000000,2,Los Angeles County Office of Education,M,13,71
19102000000000,3,Los Angeles County Office of Education,F,0,6
19102000000000,3,Los Angeles County Office of Education,M,2,11
19102000000000,4,Los Angeles County Office of Education,F,6,31
19102000000000,4,Los Angeles County Office of Education,M,3,36
19102000000000,5,Los Angeles County Office of Education,F,332,2493
19102000000000,5,Los Angeles County Office of Education,M,529,3871
19102000000000,6,Los Angeles County Office of Education,F,53,660
19102000000000,6,Los Angeles County Office of Education,M,122,984
19102000000000,7,Los Angeles County Office of Education,F,71,356
19102000000000,7,Los Angeles County Office of Education,M,61,355
19102000000000,9,Los Angeles County Office of Education,F,1,48
19102000000000,9,Los Angeles County Office of Education,M,5,46
19642100000000,0,ABC Unified,F,2,38
19642100000000,0,ABC Unified,M,3,39
19642100000000,1,ABC Unified,F,4,32
19642100000000,1,ABC Unified,M,3,24
19642100000000,2,ABC Unified,F,244,2534
19642100000000,2,ABC Unified,M,268,2696
19642100000000,3,ABC Unified,F,10,81
19642100000000,3,ABC Unified,M,9,82
19642100000000,4,ABC Unified,F,80,1060
19642100000000,4,ABC Unified,M,102,1170
19642100000000,5,ABC Unified,F,377,4580
19642100000000,5,ABC Unified,M,376,4585
19642100000000,6,ABC Unified,F,87,973
19642100000000,6,ABC Unified,M,87,973
19642100000000,7,ABC Unified,F,55,694
19642100000000,7,ABC Unified,M,70,803
19642100000000,9,ABC Unified,F,16,247
19642100000000,9,ABC Unified,M,18,234
19642500000000,0,Antelope Valley Union High,F,85,295
19642500000000,0,Antelope Valley Union High,M,97,327
19642500000000,1,Antelope Valley Union High,F,44,127
19642500000000,1,Antelope Valley Union High,M,44,110
19642500000000,2,Antelope Valley Union High,F,51,181
19642500000000,2,Antelope Valley Union High,M,44,189
19642500000000,3,Antelope Valley Union High,F,8,28
19642500000000,3,Antelope Valley Union High,M,5,31
19642500000000,4,Antelope Valley Union High,F,61,189
19642500000000,4,Antelope Valley Union High,M,55,197
19642500000000,5,Antelope Valley Union High,F,1694,6404
19642500000000,5,Antelope Valley Union High,M,1799,6754
19642500000000,6,Antelope Valley Union High,F,640,2293
19642500000000,6,Antelope Valley Union High,M,678,2343
19642500000000,7,Antelope Valley Union High,F,643,2360
19642500000000,7,Antelope Valley Union High,M,769,2574
19642500000000,9,Antelope Valley Union High,F,44,211
19642500000000,9,Antelope Valley Union High,M,28,203
19642600000000,0,Arcadia Unified,F,0,6
19642600000000,0,Arcadia Unified,M,1,7
19642600000000,1,Arcadia Unified,F,1,9
19642600000000,1,Arcadia Unified,M,0,6
19642600000000,2,Arcadia Unified,F,284,3032
19642600000000,2,Arcadia Unified,M,326,3236
19642600000000,3,Arcadia Unified,F,0,6
19642600000000,3,Arcadia Unified,M,0,4
19642600000000,4,Arcadia Unified,F,11,141
19642600000000,4,Arcadia Unified,M,14,138
19642600000000,5,Arcadia Unified,F,51,660
19642600000000,5,Arcadia Unified,M,72,652
19642600000000,6,Arcadia Unified,F,7,95
19642600000000,6,Arcadia Unified,M,8,94
19642600000000,7,Arcadia Unified,F,57,801
19642600000000,7,Arcadia Unified,M,61,769
19642600000000,9,Arcadia Unified,F,0,7
19642600000000,9,Arcadia Unified,M,2,4
19642800000000,0,Azusa Unified,M,0,1
19642800000000,1,Azusa Unified,F,0,12
19642800000000,1,Azusa Unified,M,0,8
19642800000000,2,Azusa Unified,F,0,36
19642800000000,2,Azusa Unified,M,7,39
19642800000000,3,Azusa Unified,F,0,2
19642800000000,3,Azusa Unified,M,2,6
19642800000000,4,Azusa Unified,F,4,53
19642800000000,4,Azusa Unified,M,7,58
19642800000000,5,Azusa Unified,F,338,4379
19642800000000,5,Azusa Unified,M,345,4612
19642800000000,6,Azusa Unified,F,1,52
19642800000000,6,Azusa Unified,M,9,68
19642800000000,7,Azusa Unified,F,19,186
19642800000000,7,Azusa Unified,M,17,187
19642800000000,9,Azusa Unified,F,5,24
19642800000000,9,Azusa Unified,M,3,32
19642900000000,0,Baldwin Park Unified,F,0,2
19642900000000,0,Baldwin Park Unified,M,0,4
19642900000000,1,Baldwin Park Unified,F,2,24
19642900000000,1,Baldwin Park Unified,M,3,24
19642900000000,2,Baldwin Park Unified,F,39,358
19642900000000,2,Baldwin Park Unified,M,43,380
19642900000000,3,Baldwin Park Unified,F,4,14
19642900000000,3,Baldwin Park Unified,M,2,17
19642900000000,4,Baldwin Park Unified,F,12,147
19642900000000,4,Baldwin Park Unified,M,15,163
19642900000000,5,Baldwin Park Unified,F,918,8157
19642900000000,5,Baldwin Park Unified,M,824,8197
19642900000000,6,Baldwin Park Unified,F,80,348
19642900000000,6,Baldwin Park Unified,M,52,274
19642900000000,7,Baldwin Park Unified,F,49,303
19642900000000,7,Baldwin Park Unified,M,62,330
19642900000000,9,Baldwin Park Unified,F,15,60
19642900000000,9,Baldwin Park Unified,M,5,43
19643000000000,0,Bellflower Unified,F,0,1
19643000000000,1,Bassett Unified,F,0,4
19643000000000,1,Bassett Unified,M,0,2
19643000000000,1,Bellflower Unified,F,1,24
19643000000000,1,Bellflower Unified,M,0,21
19643000000000,2,Bassett Unified,F,1,43
19643000000000,2,Bassett Unified,M,3,39
19643000000000,2,Bellflower Unified,F,21,221
19643000000000,2,Bellflower Unified,M,29,302
19643000000000,3,Bassett Unified,M,0,3
19643000000000,3,Bellflower Unified,F,8,69
19643000000000,3,Bellflower Unified,M,5,85
19643000000000,4,Bassett Unified,F,1,16
19643000000000,4,Bassett Unified,M,0,15
19643000000000,4,Bellflower Unified,F,33,284
19643000000000,4,Bellflower Unified,M,35,343
19643000000000,5,Bassett Unified,F,147,2008
19643000000000,5,Bassett Unified,M,147,1955
19643000000000,5,Bellflower Unified,F,322,4150
19643000000000,5,Bellflower Unified,M,362,4390
19643000000000,6,Bassett Unified,F,3,10
19643000000000,6,Bassett Unified,M,2,22
19643000000000,6,Bellflower Unified,F,88,867
19643000000000,6,Bellflower Unified,M,94,1013
19643000000000,7,Bassett Unified,F,5,43
19643000000000,7,Bassett Unified,M,1,30
19643000000000,7,Bellflower Unified,F,79,732
19643000000000,7,Bellflower Unified,M,98,849
19643000000000,9,Bassett Unified,F,0,2
19643000000000,9,Bassett Unified,M,0,2
19643000000000,9,Bellflower Unified,F,11,182
19643000000000,9,Bellflower Unified,M,7,188
19643100000000,1,Beverly Hills Unified,F,1,9
19643100000000,1,Beverly Hills Unified,M,2,5
19643100000000,2,Beverly Hills Unified,F,44,304
19643100000000,2,Beverly Hills Unified,M,38,308
19643100000000,3,Beverly Hills Unified,F,3,6
19643100000000,3,Beverly Hills Unified,M,0,3
19643100000000,4,Beverly Hills Unified,F,6,25
19643100000000,4,Beverly Hills Unified,M,1,23
19643100000000,5,Beverly Hills Unified,F,18,158
19643100000000,5,Beverly Hills Unified,M,13,157
19643100000000,6,Beverly Hills Unified,F,15,94
19643100000000,6,Beverly Hills Unified,M,22,97
19643100000000,7,Beverly Hills Unified,F,173,1560
19643100000000,7,Beverly Hills Unified,M,216,1729
19643100000000,9,Beverly Hills Unified,F,1,19
19643100000000,9,Beverly Hills Unified,M,0,18
19643300000000,0,Bonita Unified,F,8,109
19643300000000,0,Bonita Unified,M,11,111
19643300000000,1,Bonita Unified,F,0,12
19643300000000,1,Bonita Unified,M,1,11
19643300000000,2,Bonita Unified,F,14,228
19643300000000,2,Bonita Unified,M,16,241
19643300000000,3,Bonita Unified,F,0,9
19643300000000,3,Bonita Unified,M,1,9
19643300000000,4,Bonita Unified,F,9,93
19643300000000,4,Bonita Unified,M,9,88
19643300000000,5,Bonita Unified,F,205,2265
19643300000000,5,Bonita Unified,M,187,2369
19643300000000,6,Bonita Unified,F,13,169
19643300000000,6,Bonita Unified,M,27,193
19643300000000,7,Bonita Unified,F,157,1682
19643300000000,7,Bonita Unified,M,149,1818
19643300000000,9,Bonita Unified,F,23,213
19643300000000,9,Bonita Unified,M,18,250
19643400000000,0,Burbank Unified,F,4,62
19643400000000,0,Burbank Unified,M,3,62
19643400000000,1,Burbank Unified,F,0,11
19643400000000,1,Burbank Unified,M,1,22
19643400000000,2,Burbank Unified,F,54,464
19643400000000,2,Burbank Unified,M,63,497
19643400000000,3,Burbank Unified,F,1,16
19643400000000,3,Burbank Unified,M,2,8
19643400000000,4,Burbank Unified,F,48,349
19643400000000,4,Burbank Unified,M,36,316
19643400000000,5,Burbank Unified,F,327,3243
19643400000000,5,Burbank Unified,M,384,3249
19643400000000,6,Burbank Unified,F,16,212
19643400000000,6,Burbank Unified,M,21,215
19643400000000,7,Burbank Unified,F,366,3661
19643400000000,7,Burbank Unified,M,334,3702
19643400000000,9,Burbank Unified,F,17,227
19643400000000,9,Burbank Unified,M,21,230
19643500000000,0,Centinela Valley Union High,F,1,33
19643500000000,0,Centinela Valley Union High,M,5,37
19643500000000,1,Castaic Union,M,0,2
19643500000000,1,Centinela Valley Union High,F,0,3
19643500000000,1,Centinela Valley Union High,M,1,7
19643500000000,2,Castaic Union,F,0,55
19643500000000,2,Castaic Union,M,0,58
19643500000000,2,Centinela Valley Union High,F,24,74
19643500000000,2,Centinela Valley Union High,M,30,91
19643500000000,3,Castaic Union,F,0,1
19643500000000,3,Castaic Union,M,0,7
19643500000000,3,Centinela Valley Union High,F,6,29
19643500000000,3,Centinela Valley Union High,M,12,34
19643500000000,4,Castaic Union,F,0,56
19643500000000,4,Castaic Union,M,0,44
19643500000000,4,Centinela Valley Union High,F,10,32
19643500000000,4,Centinela Valley Union High,M,16,43
19643500000000,5,Castaic Union,F,0,536
19643500000000,5,Castaic Union,M,0,525
19643500000000,5,Centinela Valley Union High,F,550,2257
19643500000000,5,Centinela Valley Union High,M,708,2613
19643500000000,6,Castaic Union,F,0,32
19643500000000,6,Castaic Union,M,0,45
19643500000000,6,Centinela Valley Union High,F,138,518
19643500000000,6,Centinela Valley Union High,M,166,594
19643500000000,7,Castaic Union,F,0,662
19643500000000,7,Castaic Union,M,0,730
19643500000000,7,Centinela Valley Union High,F,19,63
19643500000000,7,Centinela Valley Union High,M,37,105
19643500000000,9,Castaic Union,F,0,57
19643500000000,9,Castaic Union,M,0,54
19643500000000,9,Centinela Valley Union High,F,6,59
19643500000000,9,Centinela Valley Union High,M,3,45
19643800000000,1,Charter Oak Unified,F,2,18
19643800000000,1,Charter Oak Unified,M,1,21
19643800000000,2,Charter Oak Unified,F,10,109
19643800000000,2,Charter Oak Unified,M,7,132
19643800000000,3,Charter Oak Unified,F,0,7
19643800000000,3,Charter Oak Unified,M,1,21
19643800000000,4,Charter Oak Unified,F,6,59
19643800000000,4,Charter Oak Unified,M,5,59
19643800000000,5,Charter Oak Unified,F,150,1612
19643800000000,5,Charter Oak Unified,M,159,1748
19643800000000,6,Charter Oak Unified,F,8,88
19643800000000,6,Charter Oak Unified,M,8,95
19643800000000,7,Charter Oak Unified,F,74,673
19643800000000,7,Charter Oak Unified,M,67,713
19643800000000,9,Charter Oak Unified,F,8,87
19643800000000,9,Charter Oak Unified,M,5,102
19643900000000,0,Claremont Unified,F,5,104
19643900000000,0,Claremont Unified,M,6,124
19643900000000,1,Claremont Unified,F,0,7
19643900000000,1,Claremont Unified,M,3,15
19643900000000,2,Claremont Unified,F,33,303
19643900000000,2,Claremont Unified,M,34,334
19643900000000,3,Claremont Unified,F,2,7
19643900000000,3,Claremont Unified,M,1,8
19643900000000,4,Claremont Unified,F,5,44
19643900000000,4,Claremont Unified,M,9,47
19643900000000,5,Claremont Unified,F,117,1335
19643900000000,5,Claremont Unified,M,110,1296
19643900000000,6,Claremont Unified,F,28,230
19643900000000,6,Claremont Unified,M,24,224
19643900000000,7,Claremont Unified,F,127,1277
19643900000000,7,Claremont Unified,M,133,1339
19643900000000,9,Claremont Unified,F,6,163
19643900000000,9,Claremont Unified,M,9,161
19644400000000,0,Covina-Valley Unified,M,2,10
19644400000000,0,Culver City Unified,F,0,1
19644400000000,1,Covina-Valley Unified,F,5,23
19644400000000,1,Covina-Valley Unified,M,2,20
19644400000000,1,Culver City Unified,F,3,15
19644400000000,1,Culver City Unified,M,5,14
19644400000000,2,Covina-Valley Unified,F,44,332
19644400000000,2,Covina-Valley Unified,M,40,356
19644400000000,2,Culver City Unified,F,35,387
19644400000000,2,Culver City Unified,M,33,366
19644400000000,3,Covina-Valley Unified,F,5,25
19644400000000,3,Covina-Valley Unified,M,8,21
19644400000000,3,Culver City Unified,F,3,17
19644400000000,3,Culver City Unified,M,3,13
19644400000000,4,Covina-Valley Unified,F,25,178
19644400000000,4,Covina-Valley Unified,M,30,200
19644400000000,4,Culver City Unified,F,5,43
19644400000000,4,Culver City Unified,M,13,71
19644400000000,5,Covina-Valley Unified,F,499,4768
19644400000000,5,Covina-Valley Unified,M,504,5054
19644400000000,5,Culver City Unified,F,135,1354
19644400000000,5,Culver City Unified,M,90,1297
19644400000000,6,Covina-Valley Unified,F,31,226
19644400000000,6,Covina-Valley Unified,M,26,226
19644400000000,6,Culver City Unified,F,70,573
19644400000000,6,Culver City Unified,M,82,594
19644400000000,7,Covina-Valley Unified,F,86,715
19644400000000,7,Covina-Valley Unified,M,87,750
19644400000000,7,Culver City Unified,F,66,842
19644400000000,7,Culver City Unified,M,66,902
19644400000000,9,Covina-Valley Unified,F,2,35
19644400000000,9,Covina-Valley Unified,M,1,41
19644400000000,9,Culver City Unified,F,4,134
19644400000000,9,Culver City Unified,M,3,118
19644500000000,0,Downey Unified,M,0,1
19644500000000,1,Downey Unified,F,2,34
19644500000000,1,Downey Unified,M,7,41
19644500000000,2,Downey Unified,F,29,241
19644500000000,2,Downey Unified,M,25,233
19644500000000,3,Downey Unified,F,1,29
19644500000000,3,Downey Unified,M,2,24
19644500000000,4,Downey Unified,F,10,106
19644500000000,4,Downey Unified,M,12,118
19644500000000,5,Downey Unified,F,848,9705
19644500000000,5,Downey Unified,M,900,10137
19644500000000,6,Downey Unified,F,30,340
19644500000000,6,Downey Unified,M,26,339
19644500000000,7,Downey Unified,F,78,671
19644500000000,7,Downey Unified,M,90,763
19644500000000,9,Downey Unified,F,0,30
19644500000000,9,Downey Unified,M,1,36
19644700000000,0,Duarte Unified,F,0,2
19644700000000,0,Duarte Unified,M,0,5
19644700000000,1,Duarte Unified,F,0,2
19644700000000,1,Duarte Unified,M,0,4
19644700000000,2,Duarte Unified,F,6,65
19644700000000,2,Duarte Unified,M,5,63
19644700000000,3,Duarte Unified,M,0,1
19644700000000,4,Duarte Unified,F,4,71
19644700000000,4,Duarte Unified,M,8,97
19644700000000,5,Duarte Unified,F,114,1399
19644700000000,5,Duarte Unified,M,117,1426
19644700000000,6,Duarte Unified,F,12,108
19644700000000,6,Duarte Unified,M,13,109
19644700000000,7,Duarte Unified,F,13,151
19644700000000,7,Duarte Unified,M,12,167
19644700000000,9,Duarte Unified,F,2,41
19644700000000,9,Duarte Unified,M,2,38
19644800000000,0,Eastside Union Elementary,F,0,2
19644800000000,0,Eastside Union Elementary,M,0,1
19644800000000,1,Eastside Union Elementary,F,0,2
19644800000000,1,Eastside Union Elementary,M,0,7
19644800000000,2,Eastside Union Elementary,F,0,12
19644800000000,2,Eastside Union Elementary,M,0,17
19644800000000,3,Eastside Union Elementary,F,0,8
19644800000000,3,Eastside Union Elementary,M,0,1
19644800000000,4,Eastside Union Elementary,F,0,20
19644800000000,4,Eastside Union Elementary,M,0,18
19644800000000,5,Eastside Union Elementary,F,0,990
19644800000000,5,Eastside Union Elementary,M,0,1073
19644800000000,6,Eastside Union Elementary,F,0,417
19644800000000,6,Eastside Union Elementary,M,0,408
19644800000000,7,Eastside Union Elementary,F,0,175
19644800000000,7,Eastside Union Elementary,M,0,174
19644800000000,9,Eastside Union Elementary,F,0,31
19644800000000,9,Eastside Union Elementary,M,0,30
19644900000000,1,East Whittier City Elementary,F,0,16
19644900000000,1,East Whittier City Elementary,M,0,12
19644900000000,2,East Whittier City Elementary,F,0,64
19644900000000,2,East Whittier City Elementary,M,0,93
19644900000000,3,East Whittier City Elementary,F,0,8
19644900000000,3,East Whittier City Elementary,M,0,8
19644900000000,4,East Whittier City Elementary,F,0,48
19644900000000,4,East Whittier City Elementary,M,0,55
19644900000000,5,East Whittier City Elementary,F,0,3546
19644900000000,5,East Whittier City Elementary,M,0,3823
19644900000000,6,East Whittier City Elementary,F,0,50
19644900000000,6,East Whittier City Elementary,M,0,38
19644900000000,7,East Whittier City Elementary,F,0,651
19644900000000,7,East Whittier City Elementary,M,0,640
19644900000000,9,East Whittier City Elementary,F,0,26
19644900000000,9,East Whittier City Elementary,M,0,28
19645000000000,1,El Monte City,F,0,1
19645000000000,1,El Monte City,M,0,1
19645000000000,2,El Monte City,F,0,764
19645000000000,2,El Monte City,M,0,861
19645000000000,3,El Monte City,F,0,2
19645000000000,4,El Monte City,F,0,31
19645000000000,4,El Monte City,M,0,42
19645000000000,5,El Monte City,F,0,3551
19645000000000,5,El Monte City,M,0,3787
19645000000000,6,El Monte City,F,0,16
19645000000000,6,El Monte City,M,0,17
19645000000000,7,El Monte City,F,0,104
19645000000000,7,El Monte City,M,0,102
19645000000000,9,El Monte City,F,0,12
19645000000000,9,El Monte City,M,0,13
19645200000000,1,El Monte Union High,F,3,9
19645200000000,1,El Monte Union High,M,0,7
19645200000000,2,El Monte Union High,F,243,940
19645200000000,2,El Monte Union High,M,281,971
19645200000000,3,El Monte Union High,F,1,6
19645200000000,3,El Monte Union High,M,1,3
19645200000000,4,El Monte Union High,F,3,24
19645200000000,4,El Monte Union High,M,4,31
19645200000000,5,El Monte Union High,F,915,3741
19645200000000,5,El Monte Union High,M,1007,3858
19645200000000,6,El Monte Union High,F,1,13
19645200000000,6,El Monte Union High,M,5,13
19645200000000,7,El Monte Union High,F,19,69
19645200000000,7,El Monte Union High,M,33,99
19645200000000,9,El Monte Union High,F,3,14
19645200000000,9,El Monte Union High,M,6,14
19645300000000,0,El Rancho Unified,F,0,2
19645300000000,0,El Rancho Unified,M,0,1
19645300000000,1,El Rancho Unified,F,0,8
19645300000000,1,El Rancho Unified,M,0,2
19645300000000,2,El Rancho Unified,F,1,7
19645300000000,2,El Rancho Unified,M,2,18
19645300000000,3,El Rancho Unified,M,0,1
19645300000000,4,El Rancho Unified,F,3,18
19645300000000,4,El Rancho Unified,M,3,27
19645300000000,5,El Rancho Unified,F,394,4519
