CDS_CODE,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS
19642500000000,5,4075,14480,2838,874
19642500000000,6,1209,4319,781,184
19642500000000,7,1090,3608,801,305
19642500000000,9,153,818,99,20
19642600000000,1,1,20,1,0
19642600000000,2,559,6145,543,382
19642600000000,4,28,306,28,18
19642600000000,5,149,1399,143,62
19642600000000,6,13,187,10,6
19642600000000,7,108,1367,100,51
19642600000000,9,14,86,14,10
19642800000000,2,4,82,4,2
19642800000000,3,1,2,2,0
19642800000000,4,17,102,15,7
19642800000000,5,638,8224,554,165
19642800000000,6,10,122,6,0
19642800000000,7,20,305,13,6
19642900000000,0,0,8,2,0
19642900000000,1,4,51,5,3
19642900000000,2,67,776,58,34
19642900000000,3,4,41,5,1
19642900000000,4,42,301,35,22
19642900000000,5,1689,15859,1483,383
19642900000000,6,139,633,123,11
19642900000000,7,125,599,128,39
19642900000000,9,32,139,22,7
19643000000000,1,3,59,2,1
19643000000000,2,47,606,45,32
19643000000000,3,13,116,10,3
19643000000000,4,65,596,61,41
19643000000000,5,931,11591,882,237
19643000000000,6,148,1732,143,25
19643000000000,7,120,1441,119,32
19643000000000,9,36,323,34,11
19643100000000,2,65,516,64,37
19643100000000,3,3,10,3,1
19643100000000,4,1,30,1,0
19643100000000,5,27,321,23,17
19643100000000,6,21,125,19,11
19643100000000,7,291,3006,281,168
19643100000000,9,6,129,8,3
19643300000000,0,16,263,15,9
19643300000000,1,3,27,2,2
19643300000000,2,54,559,51,38
19643300000000,3,3,23,2,1
19643300000000,4,26,270,27,20
19643300000000,5,421,5165,390,209
19643300000000,6,41,316,28,12
19643300000000,7,251,3110,239,135
19643300000000,9,38,536,37,21
19643400000000,0,16,167,14,5
19643400000000,1,4,37,5,0
19643400000000,2,76,839,70,44
19643400000000,3,2,19,4,1
19643400000000,4,62,627,55,31
19643400000000,5,669,6170,572,129
19643400000000,6,46,441,38,14
19643400000000,7,684,7272,638,252
19643400000000,9,25,509,24,8
19643500000000,0,2,9,11,11
19643500000000,1,4,19,2,2
19643500000000,2,39,266,36,24
19643500000000,3,12,57,10,5
19643500000000,4,19,172,17,10
19643500000000,5,1330,6609,1148,460
19643500000000,6,304,1328,262,103
19643500000000,7,37,1294,38,21
19643500000000,9,47,282,37,16
19643800000000,1,6,29,5,3
19643800000000,2,23,229,23,16
19643800000000,3,2,18,2,1
19643800000000,4,16,128,17,13
19643800000000,5,294,3206,276,122
19643800000000,6,10,153,11,3
19643800000000,7,119,1053,108,53
19643800000000,9,15,138,14,10
19643900000000,0,25,186,19,11
19643900000000,2,48,660,44,39
19643900000000,3,1,17,1,0
19643900000000,4,9,103,8,8
19643900000000,5,218,2829,207,119
19643900000000,6,34,370,30,18
19643900000000,7,197,2436,190,143
19643900000000,9,30,361,30,22
19644400000000,0,0,14,2,2
19644400000000,1,8,61,8,5
19644400000000,2,133,1363,130,109
19644400000000,3,5,51,3,2
19644400000000,4,42,466,42,34
19644400000000,5,1070,11884,1020,536
19644400000000,6,153,1385,141,66
19644400000000,7,227,2926,211,144
19644400000000,9,10,519,9,6
19644500000000,1,5,41,5,1
19644500000000,2,35,405,34,26
19644500000000,3,8,54,8,4
19644500000000,4,13,229,13,12
19644500000000,5,1761,20032,1702,697
19644500000000,6,67,640,64,23
19644500000000,7,127,1147,121,50
19644500000000,9,4,101,4,3
19644700000000,0,0,29,1,0
19644700000000,1,2,10,1,0
19644700000000,2,11,139,12,9
19644700000000,4,12,160,12,10
19644700000000,5,257,2906,243,80
19644700000000,6,14,176,15,5
19644700000000,7,23,350,19,10
19644700000000,9,8,76,9,5
19645200000000,1,3,10,3,2
19645200000000,2,421,1815,384,304
19645200000000,4,4,48,3,1
19645200000000,5,1820,7026,1525,518
19645200000000,6,8,25,3,0
19645200000000,7,46,138,27,8
19645200000000,9,24,48,22,14
19645300000000,1,1,9,1,1
19645300000000,2,5,31,6,3
19645300000000,4,4,35,3,3
19645300000000,5,713,8666,624,264
19645300000000,6,4,21,3,3
19645300000000,7,12,88,8,4
19645300000000,9,1,9,1,1
19645400000000,1,1,12,1,1
19645400000000,2,25,221,25,25
19645400000000,3,3,17,3,3
19645400000000,4,7,45,7,7
19645400000000,5,81,649,84,80
19645400000000,6,17,152,17,17
19645400000000,7,178,1918,179,173
19645400000000,9,31,456,31,29
19645700000000,1,5,46,3,1
19645700000000,2,233,3051,220,173
19645700000000,3,4,24,3,2
19645700000000,4,167,1598,153,82
19645700000000,5,499,6004,431,120
19645700000000,6,30,317,27,8
19645700000000,7,1210,14470,1103,578
19645700000000,9,19,606,21,15
19645800000000,0,2,72,5,0
19645800000000,1,3,26,3,1
19645800000000,2,35,618,38,20
19645800000000,3,1,17,1,0
19645800000000,4,19,217,19,15
19645800000000,5,284,3912,284,82
19645800000000,6,19,193,17,4
19645800000000,7,409,4453,414,167
19645800000000,9,35,438,39,15
19645900000000,2,7,183,7,6
19645900000000,3,2,118,2,1
19645900000000,4,5,137,5,4
19645900000000,5,92,6198,90,57
19645900000000,6,10,1770,10,7
19645900000000,7,3,189,2,2
19645900000000,9,1,44,1,1
19646300000000,0,0,23,1,0
19646300000000,1,3,91,2,0
19646300000000,2,7,38,7,3
19646300000000,3,3,60,2,0
19646300000000,4,3,34,3,0
19646300000000,5,512,7608,420,141
19646300000000,6,280,5203,222,56
19646300000000,7,1,74,1,0
19646300000000,9,2,70,1,1
19646600000000,2,110,1138,109,92
19646600000000,4,2,54,2,2
19646600000000,5,36,473,33,19
19646600000000,6,1,32,1,0
19646600000000,7,183,2072,172,133
19646600000000,9,13,305,13,9
19646800000000,1,4,73,4,1
19646800000000,2,61,762,58,38
19646800000000,3,2,18,1,0
19646800000000,4,12,98,12,10
19646800000000,5,102,1183,86,46
19646800000000,6,22,272,18,8
19646800000000,7,757,8581,688,425
19646800000000,9,11,376,11,7
19646900000000,0,9,93,9,9
19646900000000,2,5,286,5,5
19646900000000,4,2,54,2,2
19646900000000,5,82,4690,81,80
19646900000000,6,15,617,15,13
19646900000000,7,4,271,4,4
19647100000000,0,2,490,2,1
19647100000000,5,258,6091,244,238
19647100000000,6,2,233,2,2
19647100000000,7,1,31,1,1
19647100000000,9,1,7,1,1
19647300000000,0,194,4979,164,84
19647300000000,1,137,1463,110,53
19647300000000,2,2220,29537,2003,1474
19647300000000,3,264,3147,249,107
19647300000000,4,1620,14846,1469,1020
19647300000000,5,35053,513967,30541,15851
19647300000000,6,4989,65536,4157,1864
19647300000000,7,4958,74697,4315,2586
19647300000000,9,296,8977,245,151
19647700000000,2,1,113,1,0
19647700000000,3,4,47,2,2
19647700000000,4,1,35,1,1
19647700000000,5,1122,15984,839,365
19647700000000,6,67,786,51,14
19647700000000,7,5,966,4,1
19647900000000,1,5,20,2,0
19647900000000,2,8,221,8,6
19647900000000,4,11,170,10,6
19647900000000,5,312,3676,240,115
19647900000000,6,62,400,48,25
19647900000000,7,119,1217,102,65
19647900000000,9,7,120,7,4
19648100000000,1,1,56,1,0
19648100000000,2,68,536,60,46
19648100000000,3,3,21,4,3
19648100000000,4,8,97,8,4
19648100000000,5,2436,27094,1961,642
19648100000000,6,9,80,8,1
19648100000000,7,48,340,35,15
19648100000000,9,9,64,6,3
19648400000000,0,3,104,3,0
19648400000000,1,1,30,2,1
19648400000000,2,41,672,37,24
19648400000000,3,17,106,9,2
19648400000000,4,55,541,51,31
19648400000000,5,1227,14875,1073,415
19648400000000,6,44,448,43,14
19648400000000,7,155,1722,137,54
19648400000000,9,11,206,10,3
19648600000000,1,8,190,2,0
19648600000000,2,4,158,3,2
19648600000000,4,2,203,1,1
19648600000000,5,502,16284,201,62
19648600000000,6,112,3502,39,13
19648600000000,7,87,1447,32,9
19648600000000,9,0,164,3,0
19648700000000,0,2,14,1,0
19648700000000,1,1,35,2,0
19648700000000,2,273,3287,273,255
19648700000000,3,16,136,15,6
19648700000000,4,40,388,38,26
19648700000000,5,1223,14968,1076,438
19648700000000,6,160,1567,139,56
19648700000000,7,649,5851,641,508
19648700000000,9,34,800,33,29
19648800000000,0,12,84,7,2
19648800000000,1,5,62,5,2
19648800000000,2,44,882,39,29
19648800000000,3,5,44,2,1
19648800000000,4,36,335,34,19
19648800000000,5,1056,10929,746,248
19648800000000,6,227,2478,180,59
19648800000000,7,198,3234,169,99
19648800000000,9,34,444,24,9
19649100000000,0,3,44,3,1
19649100000000,1,1,47,1,0
19649100000000,2,90,868,86,56
19649100000000,3,3,40,2,0
19649100000000,4,24,294,23,14
19649100000000,5,1612,21135,1309,504
19649100000000,6,113,1142,95,34
19649100000000,7,75,899,69,45
19649100000000,9,20,247,20,7
19649600000000,0,1,3,1,1
19649600000000,2,194,1782,185,163
19649600000000,4,1,47,1,1
19649600000000,5,28,279,27,15
19649600000000,6,4,20,4,3
19649600000000,7,99,769,96,80
19649600000000,9,5,226,5,4
19649800000000,0,6,36,7,6
19649800000000,1,3,32,3,1
19649800000000,2,58,654,56,50
19649800000000,3,2,21,2,2
19649800000000,4,12,92,11,8
19649800000000,5,340,3345,287,158
19649800000000,6,97,785,83,44
19649800000000,7,456,5627,432,327
19649800000000,9,45,657,44,29
19650300000000,0,1,31,1,1
19650300000000,1,2,13,2,2
19650300000000,2,115,1562,111,92
19650300000000,3,1,9,1,1
19650300000000,4,12,118,12,12
19650300000000,5,92,1154,88,48
19650300000000,6,10,80,8,4
19650300000000,7,111,1372,104,81
19650300000000,9,6,394,6,4
19650500000000,2,340,4054,331,229
19650500000000,3,2,19,2,1
19650500000000,4,13,331,13,12
19650500000000,5,98,4054,96,34
19650500000000,7,65,2056,63,32
19650500000000,9,9,398,9,5
19650600000000,0,18,279,19,9
19650600000000,1,10,57,10,2
19650600000000,2,615,7096,586,444
19650600000000,3,19,132,20,8
19650600000000,4,131,1197,132,86
19650600000000,5,580,6842,552,215
19650600000000,6,108,918,103,36
19650600000000,7,611,5575,601,318
19650600000000,9,99,1789,96,56
19650900000000,0,14,82,14,0
19650900000000,1,6,41,8,1
19650900000000,2,82,1156,87,52
19650900000000,3,7,51,6,1
19650900000000,4,44,482,44,26
19650900000000,5,783,9056,717,216
19650900000000,6,77,831,77,9
19650900000000,7,192,1707,192,22
19650900000000,9,32,306,28,4
19651300000000,0,5,59,2,0
19651300000000,1,5,26,4,2
19651300000000,2,29,125,29,24
19651300000000,3,7,20,7,4
19651300000000,4,35,126,29,22
19651300000000,5,2899,10947,2609,1341
19651300000000,6,31,101,30,12
19651300000000,7,282,1079,260,152
19651300000000,9,9,27,7,4
19651400000000,0,8,48,3,1
19651400000000,1,14,56,11,3
19651400000000,2,283,1618,270,207
19651400000000,3,12,38,9,5
19651400000000,4,193,1159,181,133
19651400000000,5,2346,10762,1655,602
19651400000000,6,360,1370,231,88
19651400000000,7,1954,10818,1848,1063
19651400000000,9,245,1286,225,120
19734400000000,1,5,43,4,0
19734400000000,3,9,121,10,2
19734400000000,5,926,17251,876,254
19734400000000,6,237,4211,206,32
19734400000000,7,4,77,3,0
19734400000000,9,3,69,3,1
19734500000000,0,3,130,4,0
19734500000000,1,7,50,5,0
19734500000000,2,471,5362,454,312
19734500000000,3,8,101,7,2
19734500000000,4,147,1462,142,78
19734500000000,5,2045,24803,1815,636
19734500000000,6,43,515,30,6
19734500000000,7,112,1261,99,34
19734500000000,9,17,286,14,3
19734600000000,1,2,12,2,0
19734600000000,2,843,8288,835,657
19734600000000,3,10,89,10,4
19734600000000,4,77,804,77,54
19734600000000,5,291,3332,282,112
19734600000000,6,40,323,41,22
19734600000000,7,145,1214,147,86
19734600000000,9,11,404,11,8
19752900000000,0,3,74,1,1
19752900000000,1,0,14,3,0
19752900000000,2,245,2688,212,161
19752900000000,3,2,11,1,1
19752900000000,4,20,147,16,10
19752900000000,5,324,2749,309,66
19752900000000,6,17,122,17,3
19752900000000,7,82,521,98,24
19752900000000,9,4,104,10,1
19753100000000,0,18,198,9,2
19753100000000,1,9,50,1,0
19753100000000,2,15,273,7,2
19753100000000,3,7,19,2,1
19753100000000,4,6,127,3,0
19753100000000,5,519,2483,164,24
19753100000000,6,157,566,30,2
19753100000000,7,197,3352,136,44
19753100000000,9,25,407,23,3
19753300000000,0,0,5,1,0
19753300000000,2,50,648,51,51
19753300000000,3,2,9,2,2
19753300000000,4,7,70,7,7
19753300000000,5,99,796,96,95
19753300000000,6,36,170,33,32
19753300000000,7,338,4244,326,324
19753300000000,9,68,829,67,66
19753400000000,1,3,44,1,1
19753400000000,2,52,946,51,43
19753400000000,3,5,61,6,5
19753400000000,4,23,225,21,13
19753400000000,5,184,2215,174,106
19753400000000,6,66,496,63,36
19753400000000,7,326,4694,288,207
19753400000000,9,26,848,27,19
19756600000000,0,0,10,2,0
19756600000000,1,1,7,1,1
19756600000000,2,5,67,4,4
19756600000000,5,22,220,22,21
19756600000000,6,13,65,12,11
19756600000000,7,30,399,24,24
19756600000000,9,4,44,8,7
19757000000000,0,1,16,3,2
19757000000000,2,1,7,1,0
19757000000000,4,1,7,1,0
19757000000000,5,73,550,64,40
19757000000000,6,8,37,7,4
19757000000000,7,11,94,10,7
19757000000000,9,5,14,3,3
19757100000000,1,5,38,5,1
19757100000000,2,1060,8704,1028,714
19757100000000,3,1,18,1,0
19757100000000,4,29,342,28,12
19757100000000,5,767,7324,701,195
19757100000000,6,9,120,9,2
19757100000000,7,20,326,18,6
19757100000000,9,32,389,31,19
19765000000000,5,41,491,38,38
19765000000000,6,12,89,11,11
19768700000000,2,8,148,8,8
19768700000000,3,1,19,1,1
19768700000000,4,6,69,5,5
19768700000000,5,168,2311,115,113
19768700000000,6,32,601,23,22
19768700000000,7,42,677,30,30
19768700000000,9,9,255,8,8
19768900000000,5,6,352,6,6
19768900000000,7,1,6,1,1
19768900000000,9,1,2,1,1
19769700000000,0,1,8,1,1
19769700000000,5,59,429,54,34
20102100000000,0,2,3,1,0
20102100000000,1,3,8,2,0
20102100000000,2,0,2,1,0
20102100000000,4,1,3,1,0
20102100000000,5,288,752,156,0
20102100000000,6,8,22,2,0
20102100000000,7,38,148,21,0
20102100000000,9,7,19,3,0
20652000000000,1,3,12,3,0
20652000000000,2,3,16,3,2
20652000000000,3,1,2,1,0
20652000000000,4,1,4,1,0
20652000000000,5,147,647,125,23
20652000000000,6,11,34,6,3
20652000000000,7,89,369,82,32
20652000000000,9,1,3,1,0
20652400000000,1,8,108,7,3
20652400000000,2,21,223,22,19
20652400000000,5,1041,18238,894,266
20652400000000,6,25,371,19,8
20652400000000,7,107,1457,94,36
20652400000000,9,5,71,5,5
20755800000000,1,2,22,2,0
20755800000000,2,5,38,5,1
20755800000000,4,1,12,1,0
20755800000000,5,52,706,45,16
20755800000000,6,6,23,3,1
20755800000000,7,89,1044,86,33
20756100000000,1,14,113,11,4
20756100000000,2,2,14,2,1
20756100000000,3,1,3,1,1
20756100000000,5,25,216,23,10
20756100000000,6,4,16,3,1
20756100000000,7,111,701,108,76
20764100000000,1,3,70,3,1
20764100000000,2,1,19,1,1
20764100000000,5,34,370,33,5
20764100000000,6,1,6,1,0
20764100000000,7,167,1418,157,48
20764100000000,9,16,147,13,6
21102200000000,5,13,89,4,0
21102200000000,6,3,30,1,0
21102200000000,7,13,111,4,0
21102200000000,9,2,9,3,0
21654200000000,1,3,51,2,1
21654200000000,2,25,392,25,15
21654200000000,3,4,25,3,2
21654200000000,4,7,79,7,5
21654200000000,5,188,2740,174,44
21654200000000,6,23,226,20,3
21654200000000,7,316,4018,311,173
21654200000000,9,25,431,25,10
21654700000000,0,1,9,1,1
21654700000000,1,6,19,6,2
21654700000000,2,26,187,23,17
21654700000000,3,2,8,2,1
21654700000000,4,8,24,8,5
21654700000000,5,296,1430,245,89
21654700000000,6,16,149,17,5
21654700000000,7,223,1051,211,138
21654700000000,9,5,64,4,2
21654800000000,0,3,191,4,3
21654800000000,1,2,16,2,1
21654800000000,2,51,258,48,37
21654800000000,3,2,17,2,0
21654800000000,4,6,33,6,5
21654800000000,5,98,468,91,52
21654800000000,6,25,116,24,5
21654800000000,7,729,3270,713,589
21654800000000,9,88,114,85,67
21733600000000,3,1,4,1,1
21733600000000,5,23,291,22,11
21733600000000,7,12,199,12,5
21733600000000,9,1,2,1,1
22655300000000,0,3,20,3,2
22655300000000,1,12,79,12,1
22655300000000,2,3,24,3,2
22655300000000,3,2,2,2,0
22655300000000,5,21,322,18,3
22655300000000,6,2,7,2,2
22655300000000,7,112,1308,109,40
22655300000000,9,8,99,8,3
23102300000000,5,9,46,5,0
23102300000000,7,6,30,5,0
23655400000000,5,28,393,28,19
23655400000000,7,14,117,13,8
23655600000000,7,1,136,2,1
23655600000000,9,1,20,1,1
23655700000000,0,1,10,1,0
23655700000000,2,1,16,1,0
23655700000000,4,1,3,1,0
23655700000000,5,55,815,52,13
23655700000000,6,2,14,1,0
23655700000000,7,78,995,72,30
23655700000000,9,6,100,5,1
23655800000000,0,1,6,1,1
23655800000000,1,3,10,2,1
23655800000000,2,3,16,3,2
23655800000000,5,9,58,10,2
23655800000000,6,2,8,2,1
23655800000000,7,37,431,40,19
23656000000000,1,4,15,4,0
23656000000000,5,18,73,16,5
23656000000000,7,9,54,10,4
23656000000000,9,2,2,1,0
23656100000000,1,21,260,20,0
23656100000000,5,4,109,4,0
23656100000000,6,1,3,1,0
23656100000000,7,5,50,4,0
23656200000000,0,0,52,1,0
23656200000000,1,45,533,36,3
23656200000000,2,8,87,6,4
23656200000000,3,4,13,4,1
23656200000000,4,3,33,3,2
23656200000000,5,258,3683,220,44
23656200000000,6,3,76,5,1
23656200000000,7,321,3690,266,79
23656200000000,9,18,214,16,6
23738700000000,1,1,7,1,1
23738700000000,5,4,113,4,0
23738700000000,7,17,146,16,1
23739200000000,1,5,48,5,0
23739200000000,5,2,56,2,1
23739200000000,7,20,241,18,5
23739200000000,9,2,35,2,0
23752200000000,7,2,96,3,0
24102500000000,1,1,1,1,0
24102500000000,2,12,33,2,0
24102500000000,3,2,9,1,0
24102500000000,5,242,824,153,0
24102500000000,6,13,52,7,0
24102500000000,7,59,223,33,0
24102500000000,9,4,29,2,0
24657000000000,2,1,13,1,1
24657000000000,4,1,3,1,0
24657000000000,5,60,979,58,13
24657000000000,7,94,1256,90,36
24657300000000,0,4,39,7,0
24657300000000,5,113,426,120,37
24657300000000,6,1,1,1,1
24657300000000,7,8,32,6,3
24657300000000,9,1,1,1,0
24657600000000,1,2,55,2,1
24657600000000,2,7,173,7,6
24657600000000,3,5,84,5,1
24657600000000,4,12,71,12,8
24657600000000,5,556,8815,530,174
24657600000000,6,17,212,18,9
24657600000000,7,128,1776,127,65
24657600000000,9,15,140,14,4
24657900000000,0,3,11,1,1
24657900000000,1,16,60,15,5
24657900000000,2,265,963,252,134
24657900000000,3,4,16,4,2
24657900000000,4,22,99,22,13
24657900000000,5,1553,6767,1349,399
24657900000000,6,93,397,79,24
24657900000000,7,470,1771,415,165
24657900000000,9,34,119,32,12
24736200000000,2,3,12,3,0
24736200000000,3,1,6,1,0
24736200000000,4,1,14,1,1
24736200000000,5,104,1506,102,38
24736200000000,6,1,14,1,0
24736200000000,7,31,310,32,15
24753200000000,1,1,57,1,0
24753200000000,5,124,1769,120,25
24753200000000,6,5,72,4,0
24753200000000,7,32,374,33,10
24753700000000,2,7,79,7,4
24753700000000,5,175,2370,168,74
24753700000000,7,15,192,12,5
25102600000000,5,2,11,2,0
25102600000000,6,0,7,2,0
25102600000000,7,2,19,1,1
25659000000000,1,2,23,2,0
25659000000000,2,1,3,1,0
25659000000000,3,1,2,2,0
25659000000000,5,2,27,2,1
25659000000000,7,9,80,7,1
25735900000000,0,1,13,1,0
25735900000000,1,5,65,2,2
25735900000000,5,32,477,29,13
25735900000000,7,47,684,46,25
26102600000000,0,1,1,1,0
26102600000000,1,11,15,9,0
26102600000000,2,17,17,15,0
26102600000000,3,1,1,1,0
26102600000000,4,1,1,1,0
26102600000000,5,269,278,202,1
26102600000000,6,55,58,36,0
26102600000000,7,127,135,65,0
26102600000000,9,5,5,7,0
26736700000000,1,3,29,3,0
26736700000000,3,1,3,1,0
26736700000000,5,7,141,7,3
26736700000000,7,13,191,12,5
26736700000000,9,1,3,1,0
26736900000000,5,40,700,39,7
26736900000000,7,33,443,31,23
26736900000000,9,7,24,7,3
27102700000000,0,6,33,4,0
27102700000000,1,2,10,1,0
27102700000000,4,3,36,4,0
27102700000000,5,210,1055,140,1
27102700000000,6,5,34,4,0
27102700000000,7,33,605,31,1
27102700000000,9,3,133,5,0
27659900000000,0,5,42,5,3
27659900000000,1,2,7,2,2
27659900000000,2,4,97,4,4
27659900000000,3,1,6,1,0
27659900000000,4,1,7,1,0
27659900000000,5,33,453,31,15
27659900000000,7,139,1649,135,101
27659900000000,9,19,237,19,13
27660700000000,0,0,5,1,0
27660700000000,1,1,8,1,0
27660700000000,2,2,8,2,0
27660700000000,5,472,1977,396,30
27660700000000,6,2,5,2,0
27660700000000,7,11,110,8,0
27660700000000,9,24,40,24,7
27660900000000,1,2,27,1,1
27660900000000,2,37,526,34,28
27660900000000,3,18,215,16,6
27660900000000,4,51,443,50,35
27660900000000,5,405,6091,353,130
27660900000000,6,33,550,28,12
27660900000000,7,161,2085,142,72
27660900000000,9,46,693,40,29
27661300000000,2,8,157,7,6
27661300000000,3,3,18,3,2
27661300000000,4,4,35,4,3
27661300000000,5,21,378,20,10
27661300000000,6,6,38,7,3
27661300000000,7,99,1285,97,62
27661300000000,9,9,143,7,6
27661600000000,0,3,3,3,1
27661600000000,1,4,25,4,3
27661600000000,2,26,154,24,21
27661600000000,3,7,26,6,3
27661600000000,4,86,388,81,52
27661600000000,5,2091,12480,1676,554
27661600000000,6,26,149,22,9
27661600000000,7,252,1391,220,99
27661600000000,9,15,75,15,6
27738300000000,1,4,14,3,1
27738300000000,2,3,24,1,1
27738300000000,3,1,11,1,0
27738300000000,4,4,38,3,1
27738300000000,5,278,3797,231,85
27738300000000,6,3,22,3,1
27738300000000,7,74,607,66,16
27738300000000,9,2,27,3,2
27751500000000,5,1,23,1,0
27751500000000,7,5,57,5,0
27751500000000,9,1,10,1,0
27754400000000,2,1,33,1,0
27754400000000,4,5,53,5,3
27754400000000,5,292,4612,287,89
27754400000000,6,1,24,1,0
27754400000000,7,12,110,12,3
27754400000000,9,2,13,2,1
27754700000000,4,4,15,4,2
27754700000000,5,184,2334,170,80
27754700000000,6,1,6,1,1
27754700000000,7,7,49,5,2
27754700000000,9,1,6,1,1
28102800000000,2,0,1,1,0
28102800000000,5,31,80,26,0
28102800000000,6,3,6,1,0
28102800000000,7,11,22,16,0
28102800000000,9,1,2,1,0
28662400000000,2,1,3,1,1
28662400000000,3,1,1,1,0
28662400000000,4,1,13,1,1
28662400000000,5,46,708,43,19
28662400000000,7,11,118,11,6
28662700000000,0,5,56,4,2
28662700000000,1,9,66,8,4
28662700000000,2,35,409,33,19
28662700000000,3,9,67,7,4
28662700000000,4,131,1295,127,88
28662700000000,5,757,9910,657,245
28662700000000,6,49,446,41,20
28662700000000,7,451,5540,425,245
28662700000000,9,62,690,59,33
28662900000000,5,60,628,1,1
28662900000000,7,68,564,1,0
29103000000000,0,80,95,47,0
29103000000000,1,18,51,11,0
29103000000000,2,13,29,11,0
29103000000000,3,9,15,9,0
29103000000000,4,5,6,2,0
29103000000000,5,871,1175,523,5
29103000000000,6,262,300,156,0
29103000000000,7,318,1751,239,29
29103000000000,9,56,98,42,0
29663600000000,1,15,49,10,1
29663600000000,2,7,33,5,1
29663600000000,4,3,10,3,0
29663600000000,5,65,287,59,15
29663600000000,6,7,25,4,1
29663600000000,7,635,2451,544,243
29663600000000,9,26,83,20,8
29768800000000,7,10,559,7,0
29768800000000,9,1,38,1,0
30103100000000,0,4,74,12,0
30103100000000,1,5,29,2,0
30103100000000,2,31,323,35,0
30103100000000,3,3,15,4,0
30103100000000,4,8,38,5,0
30103100000000,5,739,3177,653,0
30103100000000,6,21,82,21,0
30103100000000,7,198,1162,222,0
30103100000000,9,13,137,14,0
30664300000000,0,1,1,1,0
30664300000000,1,16,142,11,8
30664300000000,2,661,4008,657,474
30664300000000,3,37,178,36,11
30664300000000,4,200,1295,191,120
30664300000000,5,3328,20714,2828,819
30664300000000,6,139,742,127,36
30664300000000,7,606,3339,541,190
30664300000000,9,225,857,205,94
30664500000000,1,2,16,2,0
30664500000000,2,78,1189,72,50
30664500000000,3,3,24,3,1
30664500000000,4,10,196,10,7
30664500000000,5,182,2110,173,64
30664500000000,6,15,99,16,5
30664500000000,7,211,2051,204,118
30664500000000,9,10,170,8,5
30664600000000,0,17,550,13,9
30664600000000,1,20,144,20,12
30664600000000,2,249,3749,243,184
30664600000000,3,6,108,6,3
30664600000000,4,74,1182,74,44
30664600000000,5,1094,17285,1016,349
30664600000000,6,65,969,52,16
30664600000000,7,2625,31239,2533,1530
30664600000000,9,267,3521,251,142
30665100000000,0,5,40,2,0
30665100000000,1,7,83,6,3
30665100000000,2,656,5501,638,549
30665100000000,3,9,64,7,4
30665100000000,4,134,790,133,102
30665100000000,5,1827,14653,1619,633
30665100000000,6,88,525,73,31
30665100000000,7,682,5278,628,366
30665100000000,9,65,821,67,42
30665200000000,0,15,435,12,4
30665200000000,1,7,48,5,2
30665200000000,2,1208,15159,1069,772
30665200000000,3,28,300,26,14
30665200000000,4,59,529,57,38
30665200000000,5,1845,24428,1645,634
30665200000000,6,29,289,24,10
30665200000000,7,390,3809,339,167
30665200000000,9,4,255,5,2
30665500000000,0,61,255,49,29
30665500000000,1,199,388,157,85
30665500000000,2,927,4016,862,649
30665500000000,3,25,109,22,11
30665500000000,4,54,205,46,32
30665500000000,5,1013,4355,834,394
30665500000000,6,55,178,44,20
30665500000000,7,1632,6318,1480,844
30665500000000,9,72,224,59,32
30665600000000,2,8,217,7,5
30665600000000,3,2,13,2,1
30665600000000,5,28,4622,27,10
30665600000000,7,225,2728,218,154
30665600000000,9,5,194,5,4
30666000000000,1,6,47,4,3
30666000000000,2,73,969,70,53
30666000000000,3,14,109,13,6
30666000000000,4,22,195,21,17
30666000000000,5,727,9713,636,251
30666000000000,6,13,212,12,8
30666000000000,7,860,9813,843,616
30666000000000,9,25,678,24,17
30666200000000,0,9,271,9,6
30666200000000,1,8,67,7,3
30666200000000,2,192,2728,186,139
30666200000000,3,10,93,10,5
30666200000000,4,48,586,48,33
30666200000000,5,1151,15732,1095,292
30666200000000,6,29,374,26,6
30666200000000,7,774,8531,750,413
30666200000000,9,39,517,38,18
30666500000000,0,4,85,4,2
30666500000000,1,4,49,3,2
30666500000000,2,261,3679,255,219
30666500000000,3,5,50,5,3
30666500000000,4,32,537,30,17
30666500000000,5,780,10542,686,217
30666500000000,6,39,349,33,18
30666500000000,7,1018,9941,979,557
30666500000000,9,20,594,19,12
30666700000000,0,2,67,2,1
30666700000000,1,1,98,1,1
30666700000000,2,120,1420,118,102
30666700000000,3,2,73,2,0
30666700000000,4,12,157,12,10
30666700000000,5,3631,52046,3373,1439
30666700000000,6,21,172,17,9
30666700000000,7,220,1488,215,188
30666700000000,9,38,388,37,27
30736400000000,0,11,279,11,8
30736400000000,1,15,106,14,11
30736400000000,2,480,6343,467,374
30736400000000,3,14,170,14,7
30736400000000,4,136,1515,134,89
30736400000000,5,1580,20957,1479,560
30736400000000,6,96,906,85,37
30736400000000,7,1802,20204,1747,1075
30736400000000,9,148,2305,146,81
30736500000000,0,19,82,17,10
30736500000000,1,6,76,6,1
30736500000000,2,1006,14826,995,797
30736500000000,3,12,89,12,7
30736500000000,4,74,980,70,47
30736500000000,5,256,3495,246,92
30736500000000,6,54,639,52,20
30736500000000,7,788,9917,765,474
30736500000000,9,72,2215,67,41
30739200000000,1,2,19,2,1
30739200000000,2,72,1215,73,65
30739200000000,3,10,59,9,5
30739200000000,4,26,290,24,16
